speaker,pos
S1,"Dead/JJ ""/NNP potential/JJ ""/NN lives/NNS do/VBP not/RB have/VB ""/VBN real/JJ ""/NN or/CC ""/VB actual/JJ ""/NNP dead/JJ bodies/NNS ./."
S1,"When/WRB a/DT pre-birth/JJ child/NN dies/NNS (/( either/CC naturally/RB or/CC by/IN the/DT hands/NNS of/IN a/DT '/POS doctor/NN '/'' paid/VBN to/TO kill/VB it/PRP ),/VB ./."
S1,it/PRP has/VBZ a/DT '/'' real/JJ '/POS body/NN ./.
S1,Not/RB just/RB a/DT mere/JJ potential/NN for/IN one/CD ./.
S1,There/EX are/VBP plenty/NN of/IN photos/NNS and/CC such/JJ on/IN the/DT net/JJ if/IN you/PRP really/RB need/VB more/JJR convincing/JJ evidence/NN ./.
S1,"But/CC if/IN you/PRP ever/RB want/VBP to/TO debate/VB it/PRP further/RB ,/, feel/VB free/JJ to/TO join/VB me/PRP in/IN the/DT appropriate/JJ threads/NNS ./."
S2,Are/NNP you/PRP finished/VBD trying/VBG to/TO troll/VB this/DT thread/NN yet/RB for/IN people/NNS to/TO talk/VB to/TO you/PRP about/IN abortion/NN ?/. I/PRP am/VBP half/RB tempted/VBN to/TO start/VB playing/VBG devil's/JJ advocate/NN and/CC adopt/VB YOUR/NNP positions/NNS against/IN gay/NN rights/NNS here/RB as/IN a/DT means/NN to/TO respond/VB to/TO you/PRP on/IN abortion/NN issues/NNS in/IN the/DT other/JJ threads/NNS ./.
S2,You/PRP would/MD lose/VB abortion/NN arguments/NNS by/IN the/DT arguments/NNS you/PRP have/VBP raised/VBN here/RB ./.
S2,Food/NN for/IN thought/NN ./.
S2,"Couple/VB a/DT ""/NN general/JJ welfare/NN ""/NNP claim/NN with/IN the/DT research/NN that/WDT shows/VBZ abortion/NN has/VBZ caused/VBN lower/JJR crime/NN ./."
S2,"By/IN your/PRP$ position/NN ,/, and/CC by/IN blindly/RB repeating/VBG ""/NNP general/JJ welfare/NN ""/NN over/IN and/CC over/RB again/RB without/IN addressing/VBG anything/NN ,/, not/RB much/JJ you/PRP would/MD be/VB left/VBN with/IN ./."
S1,I/PRP shall/MD take/VB that/DT debate/NN ./.
S1,Anytime/RB ./.
S2,Oh/UH ./.
S2,I/PRP recognize/VBP what/WP you/PRP WANTED/VBP your/PRP$ point/NN to/TO be/VB ./.
S2,I/PRP also/RB recognize/VB how/WRB you/PRP flubbed/VBD up/RP stating/VBG what/WP you/PRP wanted/VBD to/TO say/VB ./.
S2,And/CC that/DT is/VBZ where/WRB you/PRP went/VBD beyond/IN being/VBG insulting/JJ ./.
S2,it/PRP is/VBZ like/IN trying/VBG to/TO argue/VB that/IN the/DT abortionists/NNS could/MD have/VB no/DT qualms/NNS exterminating/VBG Jews/NNP in/IN another/DT Holocaust/NN ./.
S2,"You/PRP should/MD at/IN least/JJS be/VB honest/JJ enough/RB to/TO admit/VB the/DT boundaries/NNS that/WDT DO/VBP exist/VB ,/, unilaterally/RB ./."
S2,"And/CC by/IN that/DT logic/NN ,/, I/PRP could/MD just/RB as/IN easily/RB argue/VBZ that/IN those/DT people/NNS who/WP wanted/VBD to/TO prevent/VB gay/JJ marriage/NN could/MD just/RB as/IN easily/RB want/VBP to/TO prevent/VB inter-religious/JJ or/CC inter-racial/JJ marriage/NN ./."
S2,"They/PRP could/MD supposedly/RB just/RB as/IN easily/RB have/VBP wanted/VBN slavery/NN back/RB ,/, if/IN they/PRP are/VBP willing/JJ to/TO deny/VB people/NNS rights/NNS because/IN of/IN their/PRP$ differences/NNS ./."
S2,"If/IN I/PRP thought/VBD you/PRP would/MD learn/VB anything/NN meaningful/JJ to/TO you/PRP from/IN such/PDT a/DT discussion/NN ,/, I/PRP would/MD take/VB you/PRP up/RP on/IN it/PRP ./."
S2,"But/CC as/IN it/PRP is/VBZ ,/, I/PRP have/VBP come/VBN to/TO recognize/VB your/PRP$ posting/VBG patterns/NNS enough/RB to/TO question/VB how/WRB much/JJ you/PRP recognize/VBP the/DT fallibility/NN of/IN your/PRP$ own/JJ tactics/NNS ./."
S1,At/IN least/JJS we/PRP can/MD agree/VB on/IN that/DT much/RB ./.
S1,"I/PRP doubt/VBP you/PRP could/MD learn/VB anything/NN ;/: also!/CC Hey,/NNP ./."
S1,Will/MD Maine's/NNP results/NNS have/VBP any/DT bearing/NN on/IN the/DT SCOTUS/NNP look/NN at/IN overturning/VBG the/DT 9th/CD (/( again/RB )/) ?/. Ya/UH think/VB ?/. ./.
S2,"See/VB ,/, that/DT is/VBZ part/NN of/IN the/DT problem/NN ./."
S2,that/DT is/VBZ not/RB an/DT issue/NN we/PRP agree/VBP on/IN ./.
S2,But/CC you/PRP do/VBP not/RB recognize/VB that/IN ./.
S2,"Why/WRB should/MD it/PRP ?/. The/DT ""/NN 9th/CD ""/NN is/VBZ about/IN how/WRB the/DT FEDERAL/NNP CONSTITUTION/NNP applies/NNS to/TO gay/VB marriage/NN ./."
S2,Maine's/JJ results/NNS were/VBD about/IN how/WRB voters/NNS feel/VBP about/IN gay/NN marriage/NN ./.
S2,Two/CD entirely/RB separate/JJ issues/NNS ./.
S2,"While/IN I/PRP recognize/VBP the/DT following/NN will/MD be/VB lost/VBN on/IN you/PRP ,/, I/PRP offer/VBP it/PRP anyways/VBZ ./."
S2,Bowers/NNS rationale/NN does/VBZ not/RB withstand/VB careful/JJ analysis/NN ./.
