speaker,pos
S1,Should/MD they/PRP ?/. What/WP are/VBP western/JJ standards/NNS ?/. What/WP were/VBD they/PRP 20/CD yrs/NN ago/RB ?/. What/WP were/VBD they/PRP 100/CD yrs/NN ago/RB ?/. Marriage/NN is/VBZ recognizing/VBG a/DT family/NN unit/NN based/VBN on/IN a/DT natural/JJ heterosexual/JJ contract/NN ./.
S2,Where/WRB would/MD that/WDT put/VB families/NNS started/VBN by/IN artificial/JJ insemination/NN ?/. ./.
S1,The/DT same/JJ as/IN any/DT other/JJ heterosexual/JJ couple/NN ./.
S1,"it/PRP is/VBZ not/RB the/DT way/NN children/NNS are/VBP created/VBN (/( adopted/VBN ,/, serrogacy/NN ,/, etc/NN )/) ./."
S1,It/PRP '/'' s/VBZ the/DT nature/NN of/IN the/DT relationship/NN (/( heterosexual/JJ )/) ./.
S1,Natural/JJ refers/NNS to/TO nature/VB not/RB child/JJ bearing/NN ./.
S2,which/WDT god/NN enforces/VBZ marriage/NN rules/NNS when/WRB the/DT cermony/NN is/VBZ performend/VBN by/IN a/DT judge/NN ?/. There/EX was/VBD a/DT tribe/NN in/IN the/DT Congo/NNP that/WDT allowed/VBD it/PRP ./.
S2,Their/PRP$ shamans/NNS told/VBD them/PRP that/IN the/DT warriors/NNS could/MD only/RB marry/VB outer/JJR warriors/NNS ./.
S2,"To/TO be/VB with/IN a/DT women/NNS ,/, they/PRP thought/VBD ,/, might/MD make/VB then/RB softer/JJR ,/, and/CC more/JJR woman/NN like/IN ,/, and/CC not/RB as/IN fearless/NN in/IN combat/NN ./."
S2,"Ok/NNP ,/, so/RB conceiving/VBG a/DT child/NN is/VBZ not/RB what/WP makes/VBZ it/PRP nature/JJ ,/, what/WP is/VBZ it/PRP ?/. Wouldn/NNP t/NN polygamy/NN also/RB include/VBP some/DT of/IN that/DT same/JJ sex/NN taboo/NN ,/, to/TO women/NNS marred/VBN together/RB ?/. Why/WRB do/VBP you/PRP feel/VB your/PRP$ values/NNS are/VBP right/JJ and/CC others/NNS that/WDT disagree/VBP as/IN wrong/JJ ?/. ./."
S1,Polygamy/NNP is/VBZ not/RB women/NNS married/VBD together/RB ./.
S1,it/PRP is/VBZ one/CD man/NN or/CC women/NNS married/VBN to/TO multiple/VB of/IN the/DT opposite/JJ sex/NN like/IN a/DT harem/NN or/CC entourage/NN ./.
S1,Everyone/NN feels/VBZ their/PRP$ values/NNS are/VBP right/JJ or/CC else/JJ they/PRP would/MD not/RB believe/VB in/IN them/PRP ./.
S1,What/WP we/PRP value/NN shows/NNS ./.
S1,Of/IN course/NN atheist/NN do/VBP not/RB believe/VB in/IN God/NNP so/IN they/PRP have/VBP a/DT different/JJ set/NN of/IN values/NNS ./.
S1,"I/PRP of/IN course/NN believe/VBP in/IN God/NNP first/RB ,/, family/NN second/NN ,/, and/CC country/NN third/JJ ./."
S1,If/IN you/PRP have/VBP different/JJ values/NNS then/RB of/IN course/NN you/PRP will/MD think/VB yours/NNS are/VBP better/RB if/IN not/RB then/RB you/PRP would/MD not/RB have/VB them/PRP ./.
S1,Our/PRP$ values/NNS are/VBP what/WP guide/IN us/PRP ./.
S1,I/PRP feel/VBP that/IN from/IN perspective/JJ my/PRP$ values/NNS give/VBP someone/NN a/DT better/JJR balance/NN and/CC stability/NN to/TO function/NN in/IN society/NN ./.
S1,You/PRP probably/RB think/VBP otherwise/RB but/CC I/PRP feel/VBP statistically/RB I/PRP can/MD support/VB mine/NN ./.
S2,"Sorry/NNP ,/, I/PRP don/VBP t/JJ practice/NN Polygamy/NNP ;/: I/PRP don/VBP t/RB know/VBP the/DT inner/JJ workings/NNS of/IN the/DT family/NN ./."
S2,I/PRP would/MD think/VB it/PRP would/MD be/VB a/DT good/JJ way/NN for/IN bi-sexual/JJ to/TO stay/VB below/IN the/DT radar/NN ./.
S2,I/PRP worded/VBD the/DT question/NN badly/RB ;/: I/PRP should/MD have/VB asked/VBN why/WRB do/VBP you/PRP feel/VB that/IN your/PRP$ morals/NNS should/MD be/VB forced/VBN on/IN to/TO others/NNS ?/. By/IN keeping/VBG the/DT laws/NNS the/DT way/NN they/PRP are/VBP now/RB it/PRP is/VBZ discrimination/NN ./.
S2,"Correct/VB me/PRP if/IN I/PRP am/VBP wrong/JJ ,/, but/CC I/PRP did/VBD not/RB think/VB you/PRP could/MD fire/VB some/DT one/CD for/IN being/VBG gay/NN ./."
S1,it/PRP is/VBZ all/DT good/JJ I/PRP did/VBD not/RB think/VB you/PRP knew/VB what/WP you/PRP were/VBD talking/VBG about/IN anyways/NNS ?/. The/DT questions/NNS is/VBZ why/WRB should/MD they/PRP force/VB their/PRP$ moral/NN on/IN us/PRP ?/. Should/MD we/PRP let/VB other/JJ people/NNS like/IN nudist/NN and/CC rapist/NN force/VBP their/PRP$ mroals/NNS on/IN us/PRP ?/. ./.
S2,"How/WRB is/VBZ allowing/VBG them/PRP to/TO marry/VB forcing/VBG there/RB morals/NNS on/IN us/PRP ?/. Yes/UH we/PRP would/MD have/VB to/TO deal/VB with/IN the/DT fact/NN of/IN it/PRP ,/, but/CC the/DT US/NNP has/VBZ been/VBN dealing/VBG with/IN the/DT fact/NN of/IN Polygamy/NNP fro/NN years/NNS ./."
S2,There/EX is/VBZ only/RB one/CD case/NN that/WDT was/VBD prosecuted/VBN in/IN recent/JJ history/NN (/( that/WDT was/VBD mostly/RB due/JJ to/TO one/CD of/IN his/PRP$ wives/NNS being/VBG 14/CD when/WRB married/VBN ./.
