act_tag,speaker,pos,text
qw,A,What/WP are/VBP your/PRP$ favorite/NN T/NN V/NN shows/NNS ?/.,What are your favorite T V shows? /
sd,B,"Uh/UH ,/, I/PRP guess/VBP one/CD of/IN my/PRP$ favorite/JJ ones/NNS is/VBZ CHEERS/NNP ./.","{F Uh, } I guess one of my favorite ones is CHEERS. /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,I/PRP always/RB liked/VBD that/DT one/NN ./.,I always liked that one. /
sv,B,They/PRP 're/VBP always/RB so/RB funny/JJ ./.,They're always so funny. /
sd,B,And/CC --/:,{C And } --
b,A,Yeah/UH ./.,Yeah. /
+,B,--/: I/PRP also/RB like/VBP the/DT COSBY/NNP SHOW/NN ./.,-- I also like the COSBY SHOW <laughter>. /
b,A,Yeah/UH ./.,Yeah. /
sd,B,Those/DT are/VBP probably/RB my/PRP$ two/CD favorites/NNS ./.,Those are probably my two favorites. /
b,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"I/PRP ,/, I/PRP ,/, I/PRP rather/RB enjoy/VBP the/DT COSBY/NNP SHOW/NN ./.","[ [ I, + I, ] + I ] rather enjoy the COSBY SHOW. /"
sd,A,My/PRP$ wife/NN and/CC I/PRP both/DT like/VBP COMMISH/NNP ./.,My wife and I both like COMMISH. /
sd,B,"You/PRP know/VBP ,/, I/PRP 've/VBP watched/VBN that/DT one/CD time/NN","{D You know, } I've watched that one time /"
sv,B,"and/CC it/PRP was/VBD really/RB good/JJ ,/,","{C and } it was really good, /"
qy^d,B,"but/CC now/RB that/DT 's/BES on/RP ,/, what/WP ,/, Saturday/NNP night/NN ?/.","{C but } now that's on, what, Saturday night? /"
%,A,"Uh/UH ,/,","{F Uh, } /"
qy,B,Is/VBZ it/PRP Saturday/NNP night/NN ?/.,Is it Saturday night? /
ng,A,"It/PRP 's/BES either/DT Friday/NNP night/NN ,/,","It's either Friday night, - /"
sd,A,it/PRP 's/BES either/DT tonight/RB or/CC tomorrow/RB night/NN ./.,it's either tonight or tomorrow night. /
sd,A,"Uh/UH ,/, around/IN here/RB at/IN least/JJS ./.","{F Uh, } around here at least. -/"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,I/PRP guess/VBP --/:,I guess --
%,B,"I/PRP ca/MD n't/RB ,/,","I can't, -/"
+,A,--/: it/PRP depends/VBZ on/IN what/WDT channel/NN you/PRP 're/VBP getting/VBG ./.,-- it depends on what channel you're getting.
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"You/PRP know/VBP ,/, what/WDT system/NN you/PRP 're/VBP getting/VBG it/PRP through/RB ./.","{D You know, } what system you're getting it through. /"
aa,B,Yeah/UH ./.,Yeah. /
%,B,"I/PRP ,/,","I, - /"
%,B,"yeah/UH ,/,","yeah, /"
sd,B,I/PRP saw/VBD it/PRP one/CD time/NN,I saw it one time /
sd,B,"and/CC I/PRP really/RB liked/VBD it/PRP ,/,","{C and } I really liked it, /"
sd,B,"but/CC I/PRP just/RB have/VBP n't/RB ,/, uh/UH ,/, seen/VBD it/PRP ,/, you/PRP know/VBP ,/, watched/VBD it/PRP since/RB ./.","{C but } I just haven't, {F uh, } [ seen it, + ] {D you know, } watched it since. /"
sd,A,"Uh/UH ,/, we/PRP ,/, we/PRP always/RB enjoyed/VBD it/PRP ./.","{F Uh, } [ we, + we ] always enjoyed it. /"
sv,A,"It/PRP ,/, it/PRP seems/VBZ to/TO be/VB kind/RB of/RB halfway/RB between/IN ,/, uh/UH ,/, something/NN like/IN ALL/DT IN/IN THE/DT FAMILY/NN and/CC ,/, uh/UH ,/, HILL/NNP STREET/NN BLUES/NNS ./.","[ It, + it ] seems to be kind of halfway between, {F uh, } something like ALL IN THE FAMILY and, {F uh, } HILL STREET BLUES. /"
b,B,Yeah/UH,Yeah /
x,B,./.,<laughter>.
%,A,"I-/PRP ,/, i-/PRP ,/, i-/PRP ,/,","I-, i-, i-, - /"
sv,A,it/PRP 's/BES a/DT good/JJ show/NN ./.,it's a good show. /
aa,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"the/DT episode/NN that/WDT I/PRP watched/VBD ,/, uh/UH ,/, I/PRP liked/VBD him/PRP because/IN even/RB though/IN he/PRP 's/BES a/DT law/NN enforcement/NN officer/NN ,/, you/PRP know/VBP ,/, sometimes/RB --/:","the episode that I watched, {F uh, } I liked him because even though he's a law enforcement officer, {D you know, } sometimes --"
%,A,"You/PRP t-/XX ,/,","You t-, -/"
+,B,--/: the/DT laws/NNS are/VBP kind/RB of/RB ridiculous/JJ --/:,-- the laws are kind of ridiculous --
b,A,Yeah/UH ./.,Yeah. /
b,A,Yeah/UH ./.,Yeah. /
sv,B,And/CC he/PRP seems/VBZ to/TO do/VB that/DT sometimes/RB ./.,{C And } he seems to do that sometimes <laughter>. /
%,A,"H-/PRP ,/,","H-, - /"
sv,A,he/PRP 's/BES tender/JJ hearted/JJ fellow/NN ./.,he's tender hearted fellow. /
aa,B,Yeah/UH,Yeah /
x,B,./.,<laughter>.
aa,A,Yeah/UH ./.,Yeah. /
sd,A,"I/PRP think/VBP that/DT 's/BES what/WP first/RB drew/VBD us/PRP to/IN him/PRP ,/, the/DT ,/, uh/UH ,/, the/DT ,/, the/DT relationship/NN between/IN he/PRP and/CC his/PRP$ wife/NN kind/RB of/RB looks/VBZ a/DT lot/NN like/IN ours/PRP ./.","I think that's what first drew us to him, [ [ the, + {F uh, } <laughter> the, ] + the ] relationship between he and his wife kind of looks a lot like ours. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
%,A,"But/CC ,/, uh/UH ,/,","{C But, } {F uh, } -/"
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,I/PRP thought/VBD it/PRP was/VBD a/DT pretty/RB good/JJ show/NN ./.,I thought it was a pretty good show. /
b,A,"Yeah/UH ,/,","Yeah, /"
b,A,"uh/UH ,/,","{F uh, }"
