act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"Okay/UH ,/, Eric/NNP ./.","Okay, Eric. /"
qy,A,"Uh/UH ,/, are/VBP you/PRP married/JJ","{F Uh, } are you married /"
qy,A,and/CC do/VBP you/PRP have/VB a/DT family/NN ?/.,{C and } do you have a family? /
ny,B,"Uh/UH ,/, yes/UH I/PRP am/VBP to/IN ,/, uh/UH ,/, both/DT questions/NNS ./.","{F Uh, } yes I am to, {F uh, } both questions. /"
b,A,Okay/UH,Okay /
qy,A,and/CC do/VBP you/PRP and/CC your/PRP$ wife/NN have/VB a/DT budget/NN plan/NN for/IN your/PRP$ finances/NNS ./.,{C and } do you and your wife have a budget plan for your finances. /
ny,B,"Uh/UH ,/, yeah/UH","{F Uh, } yeah /"
sd,B,we/PRP do/VBP ./.,we do. /
%,B,"We/PRP ,/, uh/UH ,/, uh/UH ,/,","We, {F uh, } {F uh, } - /"
sd,B,"basically/RB there/EX 's/BES the/DT ,/, you/PRP know/VBP ,/, the/DT expenses/NNS that/WDT are/VBP fixed/JJ during/IN the/DT month/NN --/:","basically there's [ the, + {D you know, } the ] expenses that are fixed during the month --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: you/PRP know/VBP the/DT ones/NNS that/WDT come/VBP every/DT ,/, every/DT month/NN","-- {D you know } the ones that come [ every, + every ] month /"
sd,B,"and/CC we/PRP ,/, uh/UH ,/, enter/VBP those/DT into/IN ,/, uh/UH ,/, into/IN a/DT spread/VBN sheet/NN","{C and } we, {F uh, } enter those [ into, + {F uh, } into ] a spread sheet <smack> /"
sd,B,"and/CC ,/, uh/UH ,/, whatever/WDT is/VBZ left/VBN ,/, uh/UH ,/, after/IN that/DT we/PRP ,/,","{C and, } {F uh, } whatever is left, {F uh, } after that [ we, +"
x,A,./.,<Throat_clearing>.
+,B,"you/PRP know/VBP ,/, we/PRP sit/VBP down/RB and/CC agree/VBP on/IN kind/RB of/RB what/WP ,/, what/WP sort/NN of/IN range/NN we/PRP are/VBP going/VBG to/TO --/:","{D you know, } we ] sit down and agree on kind of [ what, + what ] sort of range we are [ going to -- +"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: generally/RB going/VBG to/TO shoot/VB for/IN ./.,-- generally going to ] shoot for. /
bk,A,"I/PRP see/VBP ./. Uh/UH ,/,","I see. {F Uh } <throat_clearing>, /"
qo,B,So/RB what/WP do/VBP you/PRP do/VB ?/.,<Smack> {D So } what do you do? /
sd,A,"Well/UH ,/, that/DT 's/BES basically/RB what/WP we/PRP do/VBP ./.","{D Well, } that's basically what we do. /"
sd,A,"Uh/UH ,/, about/IN every/DT ,/, every/DT three/CD months/NNS or/CC so/RB ,/, we/PRP re-evaluate/VBP our/PRP$ budget/NN","{F Uh, } about [ every, + every ] three months or so, <inhaling> we re-evaluate our budget /"
sd,A,and/CC we/PRP sit/VBP down/RB and/CC just/RB write/VBP from/IN the/DT largest/JJS bills/NNS down/IN to/IN the/DT smallest/JJS --/:,{C and } we sit down and just write from the largest bills down to the smallest -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,--/: and/CC then/RB we/PRP divvy/VBP them/PRP up/RP between/IN our/PRP$ four/CD pay/NN checks/NNS ./.,-- {C and then } we divvy them up between our four pay checks. /
sd,A,I/PRP work/VBP part/GW time/^RB at/IN night/NN --/:,I work part time at night -- /
ba,B,Wow/UH ./.,Wow <laughter>. /
sd,A,"--/: and/CC he/PRP works/VBZ ,/, and/CC my/PRP$ husband/NN works/VBZ full/GW times/^JJ days/NNS","-- [ {C and } he works, + {C and } my husband works ] full times days /"
sd,A,"and/CC so/RB we/PRP have/VBP four/CD checks/NNS ,/,","{C and so } we have four checks, /"
sd,A,but/CC that/DT works/NNS out/RP nice/RB because/IN we/PRP get/VBP paid/VBN every/DT week/NN,{C but } that works out nice because we get paid every week /
sd,A,and/CC --/:,{C and --
b,B,Yeah/UH ./.,Yeah. /
+,A,"--/: so/RB that/DT does/VBZ help/VB ,/,","-- so } that does help, /"
x,B,./.,<Inhaling>.
sd,A,that/DT helps/VBZ a/DT lot/NN ./.,that helps a lot. /
sd,A,"And/CC then/RB ,/, uh/UH ,/, we/PRP do/VBP n't/RB have/VB a/DT lot/NN ex/JJ ,/, extra/JJ for/IN extra/JJ spending/NN ,/,","{C And then, } {F uh, } we don't have a lot [ ex-, + extra ] for extra spending, /"
x,B,./.,<Laughter>.
sd,A,so/RB it/PRP 's/BES pretty/RB well/JJ ear/NN marked/VBN ./.,<Laughter> {C so } it's pretty well <laughter> ear marked. /
aa,B,Yeah/UH ./.,Yeah. /
bf,B,All/DT allocated/VBD out/IN ./. ./.,All allocated out. <laughter>. /
aa,A,Yeah/UH ./.,Yeah <laughter>. /
b,B,Yeah/UH ./.,Yeah. /
b,A,Yeah/UH ./.,Yeah. /
sd,A,Every/DT penny/NN is/VBZ ear/NN marked/VBN,Every penny is ear marked /
sd,A,"but/IN ,/, uh/UH it/PRP ,/, we/PRP have/VBP found/VBN that/DT works/VBZ the/DT best/RBS","{C but, } {F uh } [ it, + we ] have found that works the best /"
