act_tag,speaker,pos,text
fp,A,"Hi/UH ,/, Kay/NNP ./.","Hi, Kay. /"
fp,B,Hi/UH ./.,Hi. /
qw,A,"I/PRP ,/, uh/UH ,/, was/VBD thinking/VBG about/IN salaries/NNS and/CC benefits/NNS and/CC --/:","I, {F uh, } <noise> was thinking about salaries and benefits and --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: uh/UH ,/, was/VBD wondering/VBG what/WP 's/BES the/DT most/RBS important/JJ thing/NN to/IN you/PRP besides/IN a/DT salary/NN in/IN a/DT job/NN ./.","-- {F uh, } was wondering what's the most important thing to you besides a salary in a job. /"
sd,B,"Well/UH ,/, um/UH ,/, I/PRP ,/, we/PRP just/RB recently/RB graduated/VBD from/IN Rice/NNP University/NNP ,/,","{D Well, } {F um, } [ I, + we ] just recently graduated from Rice University, /"
sd,B,"and/CC ,/, uh/UH ,/, we/PRP were/VBD going/VBG through/IN a/DT lot/NN of/IN job/NN interviews/NNS and/CC things/NNS ,/,","{C and, } {F uh, } we were going through a lot of job interviews and things, /"
sd,B,"and/CC some/DT of/IN the/DT things/NNS that/WDT were/VBD important/JJ to/IN me/PRP ,/, uh/UH ,/, when/WRB my/PRP$ husband/NN was/VBD looking/VBG for/IN his/PRP$ job/NN ,/, was/VBD ,/, um/UH ,/, hours/NNS ,/, you/PRP know/VBP ,/,","{C and } some of the things that were important to me, {F uh, } when my husband was looking for his job, was, {F um, } hours, {D you know, } /"
%,B,"we/PRP ,/,","we, - /"
sd,B,he/PRP 'd/MD been/VBN in/IN graduate/JJ school/NN so/RB I/PRP was/VBD used/VBN to/TO his/PRP$ not/RB being/VBG home/RB at/IN all/DT ./.,he'd been in graduate school so I was used to his not being home at all <laughter>. /
b,A,Yeah/UH,Yeah /
x,A,./.,<laughter>.
sd,B,"So/RB I/PRP was/VBD ,/, you/PRP know/VBP ,/, did/VBD n't/RB want/VB him/PRP to/TO have/VB a/DT job/NN that/WDT would/MD make/VB him/PRP kind/RB of/RB be/VB on/IN call/NN all/PDT the/DT time/NN ,/, and/CC have/VBP to/TO go/VB in/RB at/IN any/DT time/NN ,/, and/CC --/:","{C So } I [ was, + ] {D you know, } didn't want him to have a job that would make him kind of be on call all the time, and have to go in at any time, and --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: you/PRP know/VBP ,/, even/RB on/IN the/DT weekends/NNS and/CC ,/, um/UH ,/, and/CC things/NNS ./.","-- {D you know, } even on the weekends [ and, + {F um, } and ] things. /"
sd,B,"So/RB that/DT was/VBD important/JJ to/IN me/PRP ,/, and/CC also/RB insurance/NN for/IN the/DT fa-/NN ,/, our/PRP$ family/NN --/:","{C So } that was important to me, and also insurance for [ the fa-, + our family ] --"
b,A,Sure/UH ./.,Sure. /
+,B,--/: because/RB we/PRP 'd/MD like/VB to/TO be/VB able/JJ to/TO take/VB care/NN of/IN our/PRP$ medical/JJ needs/NNS and/CC not/RB be/VB thinking/VBG so/RB much/JJ about/IN whether/IN or/CC not/RB you/PRP can/MD afford/VB it/PRP ./.,-- {C because } we'd like to be able to take care of our medical needs and not be thinking so much about whether or not you can afford it. /
b,A,"Yeah/UH ,/,","Yeah, /"
sd,A,I/PRP do/VBP n't/RB ever/RB want/VB to/TO have/VB to/TO worry/VB about/IN that/DT ./.,I don't ever want to have to worry about that. /
sd,A,That/DT 's/BES real/RB important/JJ to/IN me/PRP ./.,That's real important to me. /
sd,A,"Um/UH ,/, you/PRP know/VBP we/PRP have/VBP that/DT ,/, that/DT Aetna/NNP --/:","{F Um, } {D you know } we have [ that, + that ] Aetna -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: that/DT 's/BES what/WP we/PRP ,/, the/DT insurance/NN that/WDT we/PRP have/VBP right/RB now/RB ./.","-- that's [ what we, + ] the insurance that we have right now. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,B,"Us/PRP ,/, too/RB ./.","Us, too. /"
sd,A,"When/WRB we/PRP were/VBD in/IN Colorado/NNP ,/, they/PRP had/VBD ,/, um/UH ,/, a/DT different/JJ type/NN of/IN H/NN M/NN O/NN there/RB that/WDT I/PRP really/RB liked/VBD a/DT lot/NN ./.","When we were in Colorado, they had, {F um, } a different type of H M O there that I really liked a lot. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"It/PRP was/VBD ,/, um/UH ,/, not/RB that/DT kind/NN of/IN H/NN M/NN O/NN -s/NNS where/WRB you/PRP have/VBP to/TO go/VB to/IN their/PRP$ ,/, their/PRP$ sort/NN of/IN like/UH clinics/NNS ,/, you/PRP know/VBP --/:","It was, {F um, } not that kind of H M O -s where you have to go to [ their, + their ] sort of {D like } clinics, {D you know } -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
