act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"Okay/UH ,/, uh/UH ,/,","Okay, {F uh, } /"
qw,A,"could/MD you/PRP tell/VB me/PRP what/WP you/PRP think/VBP contributes/VBZ most/RBS to/IN ,/, uh/UH ,/, air/NN pollution/NN ?/.","could you tell me what you think contributes most to, {F uh, } air pollution? /"
^h,B,"Well/UH ,/, it/PRP 's/BES hard/JJ to/TO say/VB ./.","{D Well, } it's hard to say. /"
sv,B,"I/PRP mean/VBP ,/, while/IN it/PRP 's/BES certainly/RB the/DT case/NN that/IN things/NNS like/IN automobiles/NNS and/CC factories/NNS ,/, uh/UH ,/, pollute/VBP a/DT lot/NN ,/, uh/UH ,/, if/IN you/PRP look/VBP at/IN how/WRB much/JJ pollution/NN is/VBZ say/UH kicked/VBN up/RP by/IN an/DT active/JJ volcano/NN ,/, uh/UH ,/, it/PRP 's/BES certainly/RB less/JJR than/IN clear/JJ that/IN anything/NN man/NN can/MD do/VB in/IN this/DT sort/NN of/IN scale/NN of/IN things/NNS has/VBZ much/JJ effect/NN at/IN all/DT ./.","{E I mean, } while it's certainly the case that things like automobiles and factories, {F uh, } pollute a lot, {F uh, } if you look at how much pollution is say kicked up by an active volcano, {F uh, } it's certainly less than clear that anything man can do in this sort of scale of things has much effect at all. /"
qo,B,What/WP do/VBP you/PRP think/VB ?/.,What do you think? /
sd,A,"Um/UH ,/, well/UH ,/, you/PRP talked/VBD about/IN ,/, uh/UH ,/, volcanos/NNS ./.","{F Um, } {D well, } you talked about, {F uh, } volcanos. /"
sd,A,"I/PRP 'm/VBP not/RB sure/JJ how/WRB many/JJ active/JJ volcanos/NNS there/EX are/VBP now/RB ,/, and/CC ,/, and/CC what/WP the/DT amount/NN of/IN material/NN that/WDT they/PRP do/VBP ,/, uh/UH ,/, put/VB into/IN the/DT atmosphere/NN ./.","I'm not sure how many active volcanos there are now, [ and, + and ] what the amount of material that they do, {F uh, } put into the atmosphere. /"
sv,A,"I/PRP think/VBP probably/RB the/DT greatest/JJS cause/NN is/VBZ ,/, uh/UH ,/, vehicles/NNS ,/,","I think probably the greatest cause is, {F uh, } vehicles,"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,especially/RB around/IN cities/NNS ./.,especially around cities. /
qy,A,"Um/UH ,/, uh/UH ,/, do/VBP you/PRP live/VB right/RB in/IN the/DT city/NN itself/PRP ?/.","{F Um, } {F uh, } do you live right in the city itself? /"
nn,B,"No/UH ,/,","No, /"
sd,B,"I/PRP 'm/VBP more/RBR out/IN in/IN the/DT suburbs/NNS ,/,","I'm more out in the suburbs, /"
sd,B,but/CC I/PRP certainly/RB work/VBP near/RB a/DT city/NN ./.,{C but } I certainly work near a city. /
bk,A,"Okay/UH ,/,","Okay, /"
qy,A,"so/RB ca/MD ,/,","{C so } [ ca-, +"
qo,B,How/WRB about/IN you/PRP ?/.,How about you? /
+,A,"Can/MD you/PRP notice/VB ,/,","Can ] you notice, - /"
%,A,"well/UH it/PRP 's/BES ,/, it/PRP 's/BES ,/,","{D well } [ it's, + it's, ] - /"
sd,A,I/PRP live/VBP in/IN a/DT rural/JJ area/NN ./.,I live in a rural area. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"It/PRP 's/BES mainly/RB farms/NNS and/CC ,/, uh/UH ,/, no/DT heavy/JJ industry/NN ./.","It's mainly farms and, {F uh, } no heavy industry. /"
