act_tag,speaker,pos,text
qy,A,So/UH do/VBP you/PRP have/VB P/NN C/NNP -s/NNS ?/.,{D So } do you have P C -s? /
sd,B,I/PRP have/VBP a/DT personal/JJ computer/NN at/IN home/NN ./.,I have a personal computer at home. /
sd,B,It/PRP 's/BES an/DT A/NN T/NN compatible/JJ ./.,It's an A T compatible. /
sd,B,I/PRP do/VBP n't/RB use/VB it/PRP very/RB much/RB any/RB more/JJR ./.,I don't use it very much any more. /
sd,B,I/PRP used/VBD to/TO use/VB it/PRP quite/RB a/DT bit/NN ./.,I used to use it quite a bit. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,I/PRP also/RB have/VBP a/DT P/NN C/NN at/IN work/NN that/WDT I/PRP use/VBP as/IN a/DT terminal/NN ./.,I also have a P C at work that I use as a terminal. /
sd,B,"I/PRP do/VBP some/DT P/NN C/NN stand/NN alone/JJ work/NN on/IN it/PRP ,/,","I do some P C stand alone work on it, /"
sd,B,and/CC I/PRP can/MD transfer/VB data/NNS back/RB and/CC forth/RB between/IN the/DT P/NN C/NN and/CC the/DT main/JJ frame/NN ./.,{C and } I can transfer data back and forth between the P C and the main frame. /
b,A,Uh-huh/UH ./.,Uh-huh. /
qo,B,What/WP about/IN you/PRP ?/.,What about you? /
qy,B,Do/VBP you/PRP own/VB a/DT computer/NN ?/.,Do you own a computer? /
no,A,"Um/UH ,/, well/UH I/PRP sort/RB of/RB own/VBP a/DT computer/NN ./.","{F Um, } {D well } I sort of own a computer. /"
sd,A,"We/PRP have/VBP two/CD P/NN C/NNP -s/NNS at/IN home/NN ,/,","We have two P C -s at home, /"
sd,A,but/CC neither/DT one/NN do/VBP we/PRP really/RB own/VB ./. Um/UH ./.,{C but } neither one do we really own. {F Um. } /
qy,B,Are/VBP you/PRP leasing/VBG them/PRP ?/.,Are you leasing them? /
nn,A,"No/UH ,/,","No, /"
sd,A,"both/DT of/IN them/PRP are/VBP sort/RB of/RB work/NN related/JJ ,/,","both of them are sort of work related, /"
%,A,"and/CC ,/,","{C and, } -/"
qy^d,B,Loaners/NNS from/IN work/NN ?/.,Loaners from work? /
ny,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"that/DT 's/BES the/DT nicer/JJR way/NN ,/, right/UH ./.","<laughter> that's the nicer way, right. /"
