act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"-kay/UH ,/, Dave/NNP ./.","-kay, Dave. /"
qw,A,What/WDT kind/NN of/IN pets/NNS do/VBP you/PRP have/VB ?/.,What kind of pets do you have? /
sd,B,"Oh/UH ,/, we/PRP have/VBP one/CD rotten/JJ cat/NN ./.","{F Oh, } we have one rotten cat. /"
b^m,A,One/CD rotten/JJ cat/NN ./.,One rotten cat <laughter>. /
aa,B,"Yeah/UH ,/,","<Laughter> Yeah, /"
sd,B,it/PRP 's/BES my/PRP$ son/NN 's/POS cat/NN ./.,it's my son's cat. /
sd,A,I/PRP heard/VBD a/DT laugh/NN in/IN the/DT background/NN ./.,I heard a laugh in the background. /
aa,B,"Yeah/UH ,/,","Yeah, /"
sd,B,that/DT 's/BES the/DT boys/NNS ./.,that's the boys. /
sd,B,They/PRP know/VBP I/PRP do/VBP n't/RB like/VB it/PRP ./.,<laughter> They know I don't like it. /
qy,A,Do/VBP n't/RB you/PRP like/VB cats/NNS ?/.,<Laughter> Don't you like cats? /
sd,B,"Well/UH ,/, I/PRP like/VBP cats/NNS ./.","{D Well, } I like cats. /"
sd,B,"This/DT ,/, this/DT cat/NN is/VBZ a/DT ,/, uh/UH ,/, more/RBR like/IN a/DT dog/NN ./.","[ This, + this ] cat is a, {F uh, } <noise> more like a dog. /"
b,A,Oh/UH yeah/UH ./.,{F Oh } yeah. /
b,B,Yeah/UH,Yeah /
sd,B,"he/PRP 's/BES ,/, uh/UH ,/, a/DT one/CD owner/NN ./.","he's, {F uh, } a one owner. /"
sd,B,He/PRP likes/VBZ one/CD boy/NN in/IN the/DT family/NN and/CC that/DT 's/BES about/RB it/PRP ./.,He likes one boy in the family and that's about it <meow>. /
ba,A,That/DT 's/BES odd/JJ ./.,That's odd. /
qw,A,How/WRB does/VBZ he/PRP treat/VB the/DT other/JJ people/NNS ?/.,How does he treat the <inhaling> other people? /
sd,B,"Just/RB ,/, uh/UH ,/, stays/VBZ away/RB or/CC runs/VBZ --/:","<Breathing> Just, {F uh, } stays away or runs --"
ba,A,Wow/UH ./.,Wow. /
+,B,--/: usually/RB ./.,-- usually. /
sd,B,"But/CC he/PRP follows/VBZ ,/, he/PRP 'll/MD follow/VB my/PRP$ oldest/JJS son/NN around/RB ./.","{C But } [ he follows, + he'll follow ] my oldest son around. /"
sd,B,"You/PRP know/VBP when/WRB he/PRP is/VBZ in/IN the/DT house/NN ,/, he/PRP will/MD come/VB up/RP and/CC he/PRP 'll/MD jump/VB on/IN his/PRP$ lap/NN ,/,","{D You know } when he is in the house, he will come up and he'll jump on his lap, /"
sd,B,"but/CC if/IN anybody/NN reaches/VBZ over/RP to/TO pet/VB him/PRP or/CC whatever/WDT ,/, he/PRP 'll/MD just/RB kind/RB of/RB look/VB at/IN them/PRP like/IN what/WP are/VBP doing/VBG ./.","{C but } if anybody reaches over to pet him or whatever, he'll just kind of look at them like what are doing. /"
qy,A,Did/VBD he/PRP raise/VB him/PRP or/CC something/NN ?/.,<Laughter> Did he raise him or something? /
sd,B,"He/PRP 's/HVS ,/, he/PRP ,/, we/PRP bought/VBD the/DT cat/NN for/IN him/PRP","[ [ He's, + he, ] + we ] bought the cat for him /"
sd,B,"and/CC so/RB he/PRP 's/HVS ,/, uh/UH ,/, been/VBN the/DT one/NN that/WDT you/PRP know/VBP spent/VBD the/DT most/JJS time/NN with/IN him/PRP ./.","{C and so } he's, {F uh, } been the one that you know spent the most time with him. /"
x,A,./.,<Laughter>.
sd,B,"But/CC I/PRP ,/, I/PRP 've/VBP never/RB owned/VBN a/DT cat/NN like/IN that/DT ./.","{C But } [ I, + I've ] never owned a cat like that. /"
sd,B,I/PRP 've/VBP had/VBN cats/NNS growing/VBG up/RP all/PDT the/DT time/NN,I've had cats growing up all the time /
sd,B,and/CC you/PRP know/VBP they/PRP are/VBP --/:,{C and } <children_talking> {D you know } they are --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: usually/RB either/CC that/DT way/NN with/IN everybody/NN or/CC friendly/JJ to/IN everybody/NN ./.,-- usually either that way with everybody or friendly to everybody <children_talking>. /
ba,A,"Huh/UH ,/, that/DT 's/BES interesting/JJ ./.","{F Huh, } that's interesting. /"
sd,B,"So/UH ,/, it/PRP 's/BES a/DT weird/JJ cat/NN ./.","{C So, } it's a weird cat <laughter>. /"
sd,A,"Huh/UH ./. We/PRP have/VBP a/DT ,/, a/DT mutt/NN ./.","{F Huh. } We have [ a, + a ] mutt. /"
b^m,B,A/DT mutt/NN ./.,A mutt. /
sd,A,"Well/UH ,/, we/PRP ,/, we/PRP named/VBD it/PRP Hooper/NNP because/IN that/DT 's/BES where/WRB we/PRP got/VBD it/PRP from/IN ./.","{D Well, } [ we, + we ] named it Hooper because that's where we got it from. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"Uh/UH ,/, some/DT lady/NN ,/, she/PRP ,/, uh/UH ,/,","<Laughter> {F Uh, } some lady, she, {F uh, } - /"
sd,A,"a/DT lot/NN of/IN people/NNS ,/, uh/UH ,/, uh/UH ,/, drop/VBP off/RP abandoned/JJ ,/, abandoned/JJ pets/NNS at/IN her/PRP$ house/NN --/:","a lot of people, {F uh, } {F uh, } drop off [ abandoned, + abandoned ] pets at her house -- /"
b,B,Oh/UH ./.,Oh. /
sd,A,"--/: and/CC she/PRP use/^VBD to/TO work/VB for/IN a/DT veter-/NN ,/, veterinarian/NN","-- {C and } she use to work for a [ veter-, + veterinarian ] /"
sd,A,"so/RB she/PRP would/MD spay/VB ,/, uh/UH ,/, neuter/VB them/PRP --/:","{C so } she would [ spay-, + {F uh, } neuter ] them --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: give/VB them/PRP all/DT their/PRP$ shots/NNS,-- give them all their shots <noise> /
sd,A,"and/CC we/PRP saw/VBD an/DT ad/NN saying/VBG it/PRP was/VBD free/JJ ,/,","{C and } we saw an ad saying it was free, /"
sd,A,so/RB we/PRP went/VBD down/IN there/RB and/CC picked/VBD it/PRP up/RP,{C so } we went down there and picked it up /
sd,A,"and/CC it/PRP 's/HVS been/VBN an/DT excellent/JJ dog/NN ,/,","{C and } it's been an excellent dog, /"
sd,A,but/CC it/PRP 's/BES my/PRP$ first/JJ dog/NN I/PRP 've/VBP had/VBN,{C but } it's my first dog I've had /
sd,A,and/CC we/PRP got/VBD it/PRP because/IN my/PRP$ wife/NN stays/VBZ here/RB at/IN home/NN alone/RB --/:,{C and } we got it because my wife stays here at home alone --
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: while/IN I/PRP go/VBP to/IN work/NN,-- while I go to work /
sd,A,so/RB that/DT 's/BES mostly/RB why/WRB we/PRP got/VBD it/PRP ./. To/TO keep/VB her/PRP$ company/NN while/IN I/PRP am/VBP away/RB at/IN work/NN ./.,{C so } that's mostly why we got it. To keep her company while I am away at work. /
qy^d,B,"So/RB that/DT ,/, is/VBZ that/DT ,/, is/VBZ that/DT kind/RB of/RB your/PRP$ child/NN right/RB now/RB ?/.","{D So } [ [ that, + is that, ] + is that ] kind of your child right now? /"
ny,A,Uh/UH yeah/UH ./.,{F Uh } yeah. /
sd,A,"Right/RB now/RB it/PRP ,/, it/PRP is/VBZ ./.","Right now [ it, + it ] is. /"
bf,B,You/PRP feel/VBP like/IN ./. ./.,You feel like. <laughter>. /
sd,A,It/PRP 's/BES kind/RB of/RB good/JJ training/NN ./.,It's kind of good training. /
sd,A,"I/PRP mean/VBP we/PRP have/VBP been/VBN trying/VBG for/IN kids/NNS ,/,","{E I mean } we have been trying for kids, /"
sd,A,but/CC --/:,{C but } --
b,B,"Oh/UH ,/, uh-huh/UH ./.","{F Oh, } uh-huh. /"
