act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"Okay/UH ,/,","Okay, /"
qo,A,"well/UH ,/, what/WP ,/, uh/UH ,/, what/WP do/VBP you/PRP all/DT do/VB for/IN camping/NN ?/.","{D well, } [ what, + {F uh, } what ] do you all do for camping? /"
sd,B,"Well/UH ,/, we/PRP do/VBP n't/RB do/VB so/RB much/JJ now/RB ,/,","{D Well, } we don't do so much now, /"
sd,B,"but/CC when/WRB ,/, uh/UH ,/, I/PRP was/VBD ,/, uh/UH ,/, a/DT child/NN ,/, we/PRP went/VBD regular/JJ old/JJ camping/NN ,/, tents/NNS and/CC --/:","{C but } when, {F uh, } I was, {F uh, } a child, we went regular old camping, tents [ and + --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: and/CC everything/NN like/IN that/DT ./.,-- and ] everything like that. /
sd,B,"And/CC then/RB with/IN our/PRP$ children/NNS ,/, we/PRP did/VBD ,/, uh/UH ,/, we/PRP had/VBD a/DT pop/NN up/RP tent/NN camper/NN ./.","{C And then } with our children, [ we did, + {F uh, } we ] had a pop up tent camper. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,And/CC we/PRP used/VBD that/DT to/TO go/VB camping/VBG ./.,{C And } we used that to go camping. /
qw,A,Where/WRB do/VBP you/PRP go/VB ?/.,Where do you go? /
sd,B,"We/PRP ,/, uh/UH ,/, years/NNS ago/RB we/PRP lived/VBD in/IN Oklahoma/NNP","[ We, + {F uh, } years ago we ] lived in Oklahoma /"
sd,B,"and/CC we/PRP went/VBD to/IN ,/, uh/UH ,/, Lake/NNP Ardmore/NNP ,/, I/PRP mean/VBP --/:","{C and } we went to, {F uh, } [ Lake Ardmore, + {E I mean } --"
b,A,Oh/UH ./.,Oh.
+,B,--/: Lake/NNP Murray/NNP --/:,-- Lake Murray ] --
+,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: all/PDT the/DT time/NN ./.,-- all the time. /
sd,B,"But/CC ,/, when/WRB we/PRP did/VBD it/PRP with/IN our/PRP$ children/NNS ,/, we/PRP lived/VBD in/IN ,/, uh/UH ,/, Tennessee/NNP","{C But, } when we did it with our children, we lived in, {F uh, } Tennessee /"
sd,B,and/CC we/PRP went/VBD up/IN to/IN the/DT --/:,{C and } we went up to the --
b,A,Oh/UH ./.,Oh. /
+,B,--/: Smokeys/NNPS ./.,-- Smokeys.
x,A,,<Breathing>.
+,B,Which/WDT was/VBD just/RB absolutely/RB fantastic/JJ ./.,Which was just absolutely fantastic. /
ba,A,"Oh/UH ,/, I/PRP bet/VBP it/PRP was/VBD ./.","{F Oh, } I bet it was. /"
qy^d,A,"Around/IN Gatlinburg/NNP ,/, or/CC --/:","Around Gatlinburg, or --"
ny,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: somewhere/RB up/IN in/IN there/RB ?/.,-- somewhere up in there? /
ny,B,"Uh-huh/UH ,/,","Uh-huh, /"
ny,B,uh-huh/UH ./.,uh-huh. /
%,B,And/CC --/:,{C And } --
+,B,"--/: along/IN the/DT ,/, uh/UH ,/,","-- along the, {F uh, } - /"
sd,B,there/EX 's/BES a/DT ridge/NN that/WDT goes/VBZ down/IN from/IN Tennessee/NNP --/:,<lipsmack> there's a ridge that goes down from Tennessee --
+,B,"--/: through/IN ,/, uh/UH ,/, Georgia/NNP and/CC into/IN Alabama/NNP","-- through, {F uh, } Georgia and into Alabama /"
qy,A,"Well/UH ,/, now/UH did/VBD you/PRP all/DT --/:","{D Well, } {D now } did you all --"
+,A,--/: sleep/VBP in/IN sleeping/NN bags/NNS,-- sleep in sleeping bags /
qy,A,"and/CC did/VBD it/PRP get/VBP real/RB cold/JJ at/IN night/NN ,/,","{C and } did it get real cold at night, /"
%,A,"or/CC ,/,","{C or, } -/"
na,B,"It/PRP got/VBD real/RB cold/JJ ,/,","It got real cold, /"
sd,B,"but/CC the/DT ,/, uh/UH ,/, camper/NN had/VBD ,/, uh/UH ,/, beds/NNS in/IN it/PRP ,/, you/PRP know/VBP --/:","{C but } the, {F uh, } camper had, {F uh, } beds in it, {D you know } --"
b,A,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
+,B,"--/: when/WRB we/PRP had/VBD that/DT one/CD ,/,","-- when we had that one, /"
sd,B,"and/CC ,/, uh/UH ,/, so/RB we/PRP just/RB ,/, you/PRP know/VBP ,/, we/PRP had/VBD our/PRP$ bedding/NN ./.","[ {C and, } + {F uh, } {C so } ] [ we just, + {D you know, } we ] had our bedding. /"
sd,B,We/PRP did/VBD n't/RB have/VB to/TO go/VB with/IN sleeping/NN bags/NNS ./.,We didn't have to go with sleeping bags. /
sd,B,"But/CC the/DT ,/, when/WRB I/PRP was/VBD a/DT ,/, a/DT teenager/NN and/CC growing/VBG up/RP ,/, that/DT was/VBD sleeping/VBG bags/NNS --/:","{C But } the <laughter>, when I was [ a, + a ] teenager and growing up, that was sleeping bags --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: and/CC joining/VBG blankets/NNS and/CC sleeping/VBG on/IN ledges/NNS or/CC ,/, you/PRP know/VBP --/:","-- and joining blankets and sleeping on ledges or, {D you know } --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: ground/NN ./.,-- ground <laughter>. /
sd,B,"And/CC ,/, uh/UH ,/, that/DT got/VBD kind/RB of/RB rough/JJ sometimes/RB ./.","{C And, } {F uh, } that got kind of rough sometimes <laughter>. /"
sd,A,"Well/UH ,/, we/PRP only/RB did/VBD that/DT once/RB ./.","{D Well, } we only did that once. /"
sd,A,"Now/UH since/IN we/PRP 've/VBP been/VBN married/JJ ,/, we/PRP just/RB go/VBP ,/, uh/UH ,/, we/PRP go/VBP real/RB often/RB to/IN Colorado/NNP to/IN the/DT mountains/NNS ,/,","{D Now } since we've been married, [ we just go, + {F uh, } we go ] real often to Colorado to the mountains, /"
sd,A,but/CC we/PRP 'll/MD --/:,{C but } we'll --
qy,B,"Oh/UH ,/, do/VBP you/PRP ?/.","{F Oh, } do you? /"
+,A,--/: stay/VB in/IN cabins/NNS ./.,-- stay in cabins.
ny,B,"Oh/UH ,/, uh-huh/UH ./.","{F Oh, } uh-huh. /"
+,A,"And/CC ,/, you/PRP know/VBP ,/, call/VB that/DT going/VBG camping/VBG ,/,","And, {D you know, } call that going camping, /"
sd,A,but/CC we/PRP 're/VBP really/RB not/RB ./.,{C but } we're really not. /
sd,A,"But/CC ,/, the/DT one/CD time/NN that/WDT I/PRP did/VBD go/VB camping/VBG when/WRB I/PRP was/VBD about/IN ,/, I/PRP guess/VBP sixteen/CD or/CC seventeen/CD with/IN my/PRP$ family/NN ,/,","{C But, } the one time that I did go camping when I was about, I guess sixteen or seventeen with my family, /"
b,B,"Oh/UH ,/, uh-huh/UH ./.","{F Oh, } uh-huh. /"
b,B,Oh/UH ./.,Oh. /
sd,A,"And/CC at/IN night/NN it/PRP was/VBD so/RB cold/JJ ,/, you/PRP thought/VBD you/PRP 'd/MD never/RB feel/VB your/PRP$ ,/,","{C And } at night it was so cold, you thought you'd never feel your,"
x,B,,<Laughter>.
+,A,feet/NNS again/RB ./.,feet again. /
sd,A,"And/CC the/DT smell/NN ,/,","{C And } the smell, - /"
sd,A,and/CC the/DT stars/NNS were/VBD just/RB five/CD feet/NNS above/IN you/PRP ./.,{C and } the stars were just five feet above you. /
sd,A,"You/PRP know/VBP ,/, they/PRP were/VBD just/RB right/RB there/RB ./.","{D You know, } they were just right there. /"
ba,B,"Oh/UH ,/, just/RB beautiful/JJ ./.","{F Oh, } just beautiful. /"
sd,A,"And/CC it/PRP was/VBD the/DT most/RBS bonding/VBG ,/, most/RBS wonderful/JJ time/NN ./.","{C And } it was the most bonding, most wonderful time. /"
sd,A,We/PRP enjoyed/VBD it/PRP ./.,We enjoyed it. /
sd,A,"But/CC about/RB the/DT fourth/JJ day/NN ,/, I/PRP thought/VBD ,/, if/IN I/PRP do/VBP n't/RB get/VB a/DT hot/JJ tub/NN and/CC --/:","{C But } about the fourth day, I thought, if I don't get a hot tub and --"
b,B,Yes/UH ./.,<Laughter> Yes. /
