act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Uh-huh/UH ./.,Uh-huh. /
fp,B,Hey/UH Steve/NNP ./.,Hey Steve. /
sd,B,"Uh/UH ,/, They/PRP just/RB ,/, uh/UH ,/, they/PRP just/RB started/VBD a/DT recycling/NN program/NN here/RB ,/, I/PRP think/VBP ./.","{F Uh, } [ They just, + {F uh, } they just ] started a recycling program here, I think. /"
sd,B,"Actually/UH ,/, this/DT is/VBZ my/PRP$ first/JJ experience/NN with/IN recycling/NN program/NN","{D Actually, } this is my first experience with recycling program /"
sd,B,"but/CC ,/, uh/UH ,/, instead/IN of/IN just/RB like/UH tossing/VBG everything/NN away/RB which/WDT I/PRP always/RB felt/VBD bad/JJ about/IN ,/, uh/UH ,/, I/PRP am/VBP starting/VBG to/TO split/VB stu-/NN ,/, split/VB stuff/NN up/RP ./.","{C but, } {F uh, } instead of just {D like } tossing everything away which I always felt bad about, {F uh, } I am starting to [ split stu-, + split stuff ] up. /"
sd,B,The/DT only/JJ disadvantage/NN is/VBZ that/IN they/PRP do/VBP n't/RB pick/VB it/PRP up/RP at/IN the/DT curb/NN ./.,The only disadvantage is that they don't pick it up at the curb. /
sd,B,They/PRP make/VBP me/PRP drive/VB it/PRP like/IN a/DT mile/NN down/IN the/DT road/NN and/CC spit/VB it/PRP out/RP down/IN there/RB ./.,They make me drive it {D like } a mile down the road and spit it out down there. /
qw,B,What/WP are/VBP they/PRP doing/VBG up/IN there/RB ?/.,What are they doing up there? /
sd,A,"Well/UH ,/, here/RB in/IN Saskatoon/NNP ,/, uh/UH ,/, much/JJ the/DT same/JJ thing/NN ./.","{D Well, } here in Saskatoon, {F uh, } <inhaling> much the same thing. /"
sd,A,"There/EX is/VBZ no/DT curb/NN pick/GW up/^NN of/IN ,/, uh/UH ,/, any/DT of/IN the/DT recycled/JJ products/NNS ./.","There is no curb pick up of, {F uh, } any of the recycled products. /"
sd,A,"Uh/UH ,/, we/PRP 're/VBP in/IN a/DT community/NN of/IN about/RB one/CD hundred/CD and/CC eighty/CD thousand/CD people/NNS ./.","{F Uh, } we're in a community of about one hundred and eighty thousand people. /"
sd,A,"Uh/UH ,/, there/EX are/VBP areas/NNS where/WRB we/PRP could/MD ,/, uh/UH ,/,","{F Uh, } there are areas where we could, {F uh, } - /"
sd,A,"actually/RB we/PRP have/VBP a/DT couple/NN of/IN the/DT ,/, uh/UH ,/, handicapped/JJ societies/NNS ,/, types/NNS of/IN places/NNS where/WRB the/DT uh/UH ,/, one/CD they/PRP do/VBP as/IN just/RB a/DT recycling/NN operation/NN and/CC then/RB others/NNS they/PRP collect/VBP the/DT paper/NN and/CC ship/VBP it/PRP to/IN other/JJ retailers/NNS","actually we have a couple of the, {F uh, } handicapped societies, types of places where the {F uh, } <inhaling> one they do as just a recycling operation and then others they collect the paper and ship it to other retailers /"
sd,A,"so/IN ,/, uh/UH ,/, we/PRP are/VBP able/JJ to/TO ,/, uh/UH ,/, have/VB drop/GW off/^NN bins/NNS for/IN news/NN papers/NNS and/CC cardboard/NN and/CC that/DT kind/NN of/IN thing/NN","{C so, } {F uh, } we are able to, {F uh, } have drop off bins for news papers and cardboard and that kind of thing /"
sd,A,"and/CC then/RB there/EX are/VBP ,/, there/EX 's/BES a/DT uh/UH ,/, deposit/NN program/NN on/IN plastic/JJ and/CC glass/JJ containers/NNS ./. Well/UH ,/, primarily/RB soft/JJ drink/NN bottles/NNS","{C and then } [ there are, + there's ] a {F uh, } deposit program on plastic and glass containers. {D Well, } primarily soft drink bottles /"
sd,A,"and/CC so/RB we/PRP are/VBP able/JJ uh/UH to/TO take/VB it/PRP to/IN one/CD of/IN the/DT uh/UH ,/, rehabilitation/NN centers/NNS","{C and so } we are able {F uh } to take it to one of the {F uh, } rehabilitation centers /"
sd,A,and/CC then/RB they/PRP recycle/VBP the/DT containers/NNS ./.,{C and then } they recycle the containers. /
sd,A,They/PRP refund/VBP the/DT deposit/NN which/WDT is/VBZ anywhere/RB from/IN five/CD to/IN fifteen/CD cents/NNS a/DT container/NN,They refund the deposit which is anywhere from five to fifteen cents a container /
%,A,"and/CC then/RB ,/,","{C and then, } -/"
qy^d,B,"The/DT ,/, the/DT deposit/NN 's/BES only/RB on/IN like/UH drink/NN stuff/NN ./.","[ The, + the ] deposits only on {D like } drink stuff. /"
na,A,Right/UH ./.,Right. /
bk,B,Okay/UH ./.,Okay. /
sd,A,"On/IN the/DT ,/, on/IN primarily/RB on/IN soft/JJ drink/NN ,/, pops/NNS and/CC that/DT kind/NN of/IN thing/NN --/:","[ [ On the, + on ] + primarily on ] soft drink, pops and that kind of thing -- /"
b,B,Okay/UH ./.,Okay. /
