act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"Okay/UH ,/,","Okay, /"
sd,A,"cars/NNS ,/,","cars, /"
%,A,"you/PRP ,/, you/PRP","[ you, + you ] - /"
ad,A,"maybe/RB this/DT is/VBZ a/DT fantasy/NN we/PRP can/MD to/TO talk/VB about/IN any/DT kind/NN of/IN car/NN ,/,","maybe this is a fantasy we can to talk about any kind of car,"
x,B,,<Laughter>.
+,A,we/PRP want/VBP here/RB ./.,we want here <laughter>. /
x,B,,<Laughter>.
sd,A,I/PRP want/VBP a/DT Rolls/NNP Royce/NNP and/CC a/DT Cadillac/NNP ./.,I want a Rolls Royce and a Cadillac <laughter>. /
ba,B,"Hey/UH ,/,","Hey, /"
sv,B,that/DT sounds/VBZ like/IN a/DT great/JJ deal/NN to/IN me/PRP ./.,that sounds like a great deal to me <laughter>. /
sv,B,You/PRP have/VBP great/JJ aspirations/NNS ./.,You have great aspirations <laughter>. /
x,A,,<Laughter>.
^h,B,"Well/UH ,/, let/VB 's/PRP see/VB","{D Well, } let's see /"
sd,B,"I/PRP ,/, we/PRP just/RB bought/VBD ,/, uh/UH ,/, a/DT seventy-three/CD Mercedes/NNP that/WDT we/PRP have/VBP restored/VBN --/:","[ I, + we ] just bought, {F uh, } a seventy-three Mercedes that we have restored -- /"
ba,A,"Oh/UH ,/, that/DT 's/BES great/JJ ./.","{F Oh, } that's great. /"
sd,A,"I/PRP 'm/VBP ,/,","[ I'm, +"
%,B,"--/: and/CC it/PRP ,/,","-- {C and } it, -/"
+,A,"I/PRP 'm/VBP a/DT hobbyist/NN too/RB ,/,","I'm ] a hobbyist too, /"
sd,A,I/PRP like/VBP to/TO work/VB on/IN cars/NNS too/RB ./.,I like to work on cars too. /
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,it/PRP has/VBZ really/RB been/VBN a/DT lot/NN of/IN fun/NN ./.,it has really been a lot of fun. /
sd,B,"Uh/UH ,/, we/PRP found/VBD some/DT guys/NNS that/WDT actually/RB ,/, you/PRP know/VBP ,/, worked/VBD for/IN a/DT Mercedes/NNP dealership/NN","{F Uh, } we found some guys that actually, {D you know, } worked for a Mercedes dealership /"
sd,B,"and/CC ,/, uh/UH ,/, they/PRP also/RB repair/VBP them/PRP for/IN other/JJ the/DT people/NNS on/IN their/PRP off/JJ time/NN --/:","{C and, } {F uh, } they also repair them for other the people on their off time --"
ba,A,"Oh/UH ,/, that/DT 's/BES good/JJ ./.","{F Oh, } that's good. /"
+,B,"--/: so/RB have/VBP ,/, we/PRP ,/, we/PRP have/VBP redone/VBN that/DT thing/NN from/IN stem/NN to/IN stern/NN ,/, I/PRP mean/VBP inside/NN ,/, outside/NN ,/, you/PRP know/VBP ,/, we/PRP 've/VBP redone/VBN the/DT body/NN ,/, repainted/VBN it/PRP ,/, detailed/VBN it/PRP ,/, so/RB ,/, you/PRP know/VBP ,/, I/PRP really/RB have/VBP n't/RB thought/VBN much/RB past/IN that/DT it/PRP seems/VBZ like/IN ,/, you/PRP know/VBP ,/,","-- so [ have, + ] [ we, + we ] have redone that thing from stem to stern, {E I mean } inside, outside, {D you know, } we've redone the body, repainted it, detailed it, so, {D you know, } I really haven't thought much past that <laughter> it seems like, {D you know, } /"
sd,B,"I/PRP do/VBP n't/RB know/VB if/IN I/PRP 'll/MD ever/RB want/VB another/DT new/JJ car/NN again/RB ,/,","I don't know if I'll ever want another new car again,"
%,A,"Was/VBD you/PRP ,/,","Was you, - /"
sd,A,"why/WRB they/PRP ,/, they/PRP did/VBD n't/RB ,/,","why [ they, + they ] didn't, -/"
+,B,you/PRP know/VBP ./.,{D you know. } /
sd,A,say/VBP buy/VB it/PRP,say buy it - /
sd,A,"they/PRP did/VBD n't/RB necessarily/RB say/VB buy/VB it/PRP new/JJ they/PRP just/RB said/VBD ,/,","they didn't necessarily say buy it new they just said,"
aap_am,B,Maybe/RB not/RB ./.,Maybe not. /
