act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"Okay/UH ,/,","Okay, /"
qy,A,is/VBZ it/PRP Mike/NNP ?/.,is it Mike? /
ny,B,Yes/UH ./.,Yes. /
qy,A,Do/VBP you/PRP repair/VB your/PRP$ own/JJ car/NN ?/.,Do you repair your own car? /
na,B,"I/PRP try/VBP to/TO ,/, whenever/WRB I/PRP can/MD ./.","I try to, whenever I can. /"
sd,B,"I/PRP 've/VBP always/RB been/VBN a/DT ,/, a/DT ,/, I/PRP guess/VBP a/DT product/NN of/IN a/DT handyman/NN father/NN ./.","I've always been [ [ a, + a ] + <lipsmack>, I guess a ] product of a handyman father. /"
sv,A,"Well/UH ,/, I/PRP tell/VBP you/PRP what/WP ,/, that/DT 's/BES ,/, y-/PRP ,/, count/VB your/PRP$ blessings/NNS because/IN --/:","{D Well, } I tell you what, [ that's, + ] [ y-, + ] count your blessings because --"
%,B,"Th-/DT ,/,","Th-, -/"
+,A,"--/: uh/UH ,/, it/PRP really/RB is/VBZ good/JJ when/WRB someone/NN can/MD do/VB some/DT --/:","-- {F uh, } it really is good when someone can do some --"
b,B,Yeah/UH ./.,Yeah. /
+,A,--/: things/NNS to/IN a/DT car/NN themselves/PRP ./.,-- things to a car themselves. /
aa,B,Yeah/UH ./.,Yeah. /
%,B,"There/EX 's/BES ,/,","There's, - /"
sv,B,"a-/IN ,/, although/IN I/PRP 'll/MD tell/VB you/PRP ,/, you/PRP know/VBP ,/, over/IN the/DT years/NNS the/DT cars/NNS get/VBP more/RBR complicated/JJ ./.","[ a-, + although ] I'll tell you, {D you know, } over the years the cars get more complicated. /"
sd,A,"Well/UH ,/, that/DT 's/BES why/WRB I/PRP do/VBP n't/RB do/VB as/RB much/RB as/IN I/PRP 'd/MD like/VB ./.","{D Well, } that's why I don't do as much as I'd like. /"
b,B,"Right/UH ,/,","Right, /"
b,B,yeah/UH ./.,yeah. /
qy,A,"Because/IN they/PRP are/VBP ,/, I/PRP mean/VBP they/PRP 've/VBP got/VBD ,/, they/PRP 've/VBP gotten/VBN complicated/JJ have/VBP n't/RB they/PRP ?/. ./.","Because [ [ they are, + {E I mean } they've got, ] + they've gotten ] complicated haven't they? <Barking>. /"
ny,B,Yes/UH ./.,Yes. /
sd,B,One/CD of/IN my/PRP$ first/JJ cars/NNS was/VBD a/DT fifty-six/CD Buick/NNP ./.,One of my first cars was a fifty-six Buick.
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"Which/WDT ,/, after/IN awhile/NN I/PRP could/MD ,/, you/PRP know/VBP ,/, take/VB it/PRP apart/RB in/IN my/PRP$ sleep/NN if/IN I/PRP needed/VBD to/TO ./.","Which, after awhile I could, {D you know, } take [ it + ] apart in my sleep if I needed to. /"
bh,A,Is/VBZ that/DT right/JJ ?/.,Is that right? /
ny,B,Yeah/UH ./.,Yeah. /
sd,B,"It/PRP ,/, it/PRP got/VBD to/TO be/VB pretty/RB straightforward/JJ to/TO understand/VB","[ It, + it ] got to be pretty straightforward to understand /"
sd,B,"and/CC ,/, now/RB since/IN then/RB ,/, you/PRP know/VBP ,/, the/DT closer/RBR a/DT car/NN is/VBZ to/IN a/DT fifty-six/CD Buick/NNP ,/, the/DT ,/, the/DT more/RBR I/PRP know/VBP about/IN it/PRP ./.","{C and, } now since then, {D you know, } the closer a car is to a fifty-six Buick, [ the, + the ] more I know about it. /"
x,A,./.,<Laughter>.
sd,B,And/CC then/RB start/VB getting/VBG into/IN these/DT Nissans/NNPS and/CC the/DT like/NN,{C And then } start getting into these Nissans and the like - /
sd,B,and/CC I/PRP just/RB ca/MD n't/RB keep/VB up/RP ./.,{C and } I just can't keep up. /
aa,A,"Yeah/UH ,/,","Yeah, /"
aa,A,"I/PRP ,/, I/PRP agree/VBP ./.","[ I, + I ] agree. /"
sd,A,"About/RB all/DT I/PRP ever/RB ,/,","About all I ever, - /"
sd,A,"I/PRP never/RB was/VBD too/RB mechanically/RB inclined/JJ ,/,","I never was too mechanically inclined, /"
sd,A,"but/CC I/PRP used/VBD to/TO always/RB change/VB my/PRP$ own/JJ oil/NN and/CC do/VB the/DT points/NNS and/CC plugs/NNS and/CC ,/,","{C but } I used to always change my own oil and do the points and plugs and, -/"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"Course/UH ,/, they/PRP do/VBP n't/RB use/VB ,/, uh/UH ,/, points/NNS anymore/RB ./.","Course, they don't use, {F uh, } <noise> points anymore. /"
aa,B,That/DT 's/BES right/JJ ./.,That's right <laughter>. /
sd,A,"But/CC ,/,","{C But, }"
b,B,Yeah/UH ./.,Yeah. /
+,A,"Uh/UH ,/, they/PRP do/VBP still/RB use/VB plugs/NNS ./.","<Laughter> {F Uh, } they do still use plugs. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"And/CC ,/, uh/UH ,/, now/RB brakes/NNS ,/, I/PRP 've/VBP always/RB done/VBN a/DT lot/NN of/IN ,/, you/PRP know/VBP ,/, changing/VBG brakes/NNS ./.","{C And, } {F uh, } {D now } brakes, I've always done a lot of, {D you know, } changing brakes. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"And/CC I/PRP used/VBD to/TO do/VB ,/, I/PRP could/MD always/RB do/VB the/DT alternator/NN ,/, you/PRP know/VBP ,/, and/CC starter/NN ./.","<Lipsmack> {C And } [ I used to do, + I could always do ] the alternator, {D you know, } and starter. /"
b,B,Yes/UH ./.,Yes. /
sd,A,"I/PRP do/VBP n't/RB anymore/RB ,/,","I don't anymore, /"
sd,A,"but/CC I/PRP have/VBP on/IN a/DT lot/NN ,/, a/DT lot/NN of/IN times/NNS ./.","{C but } I have [ on a lot, + a lot ] of times. /"
b,B,"Yes/UH ,/,","Yes, /"
ba,B,I/PRP understand/VBP ./.,I understand. /
sd,B,My/PRP$ last/JJ car/NN repair/NN actually/RB had/VBD to/TO do/VB with/IN brakes/NNS,My last car repair actually had to do with brakes /
sd,B,and/CC it/PRP 's/BES one/CD I/PRP did/VBD not/RB do/VB myself/PRP ./.,{C and } it's one I did not do myself. /
sd,B,"I/PRP took/VBD the/DT car/NN ,/, my/PRP$ ,/,","I took the car, my, - /"
sd,B,"I/PRP have/VBP a/DT seventy-nine/CD El/NNP Dorado/NNP ,/, took/VBD it/PRP to/TO be/VB inspected/VBN --/:","I have a seventy-nine El Dorado, took it to be inspected -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,--/: and/CC the/DT parking/JJ brake/NN failed/VBD ./.,-- {C and } the parking brake failed. /
sd,B,"So/RB I/PRP got/VBD under/RB there/RB and/CC messed/VBD with/IN the/DT ,/, the/DT ten-/NN ,/, that/DT ,/, uh/UH ,/, that/DT adjustment/NN --/:","{C So } I got under there and messed with [ [ the, + the ten-, ] + [ that, + {F uh, } that adjustment -- ] ]"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: to/TO make/VB ,/, to/TO t/VB ,/, tighten/VB it/PRP up/RP","-- [ to make, + to [ t-, + tighten ] ] it up /"
sd,B,and/CC --/:,{C and } --
b,A,Uh-huh/UH ./.,Uh-huh. /
