act_tag,speaker,pos,text
qo,A,"Well/UH what/WP do/VBP you/PRP feel/VB about/IN the/DT ,/, um/UH ,/, present/JJ situation/NN in/IN the/DT Mideast/NNP ?/.","{D Well } what do you feel about the, {F um, } present situation in the Mideast? /"
sv,B,"Well/UH ,/, it/PRP looks/VBZ like/IN it/PRP 's/BES just/RB about/RB as/RB volatile/JJ as/IN it/PRP usually/RB is/VBZ ./.","{D Well, } it looks like it's just about as volatile as it usually is. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
qo,B,"What/WP do/VBP you/PRP think/VB ,/, Mark/NNP ?/.","What do you think, Mark? /"
aa,A,"Yeah/UH ,/,","<Lipsmack> Yeah, /"
aa,A,I/PRP agree/VBP ./.,I agree. /
sv,A,"I/PRP think/VBP ,/, I/PRP think/VBP there/EX 's/HVS definitely/RB been/VBN some/DT changes/NNS ,/, um/UH ,/,","[ I think, + I think ] there's definitely been some changes, {F um, } /"
sv,A,"and/CC I/PRP think/VBP you/PRP know/VBP ,/, the/DT ,/, the/DT ,/, um/UH ,/, end/NN of/IN the/DT Soviet/NNP Union/NNP will/MD definitely/RB have/VB its/PRP$ effect/NN on/IN ,/, on/IN the/DT situation/NN ./.","{C and } I think {D you know, } [ the, + the, ] {F um, } end of the Soviet Union will definitely have its effect [ on, + on ] the situation. /"
b,B,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
%,A,"Um/UH ,/, you/PRP know/VBP ,/, in/IN that/IN there/EX 's/BES ,/, there/EX 's/BES not/RB ,/, you/PRP kno/VBP ,/, there/EX ,/, you/PRP know/VBP ,/, i-/XX ,/, you/PRP know/VBP ,/,","{F Um, } {D you know, } in that [ there's, + there's ] not, {D you kno-, } [ there, {D you know, } i-, + ] {D you know, } - /"
sv,A,"basically/RB since/IN the/DT end/NN of/IN World/NNP War/NNP two/CD there/EX was/VBD always/RB ,/, you/PRP know/VBP ,/, that/DT little/JJ proxy/NN war/NN going/VBG on/RP ./.","basically since the end of World War two there was always, {D you know, } that little proxy war going on."
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"You/PRP know/VBP ,/, with/IN ,/, um/UH ,/, the/DT U/NNP S/NNP funding/VBG Israel/NNP and/CC ,/, and/CC the/DT ,/, um/UH ,/, Soviet/NNP Union/NNP funding/VBG the/DT Arab/NNP countries/NNS ./.","{D You know, } with, {F um, } the U S funding Israel [ and, + and ] the, {F um, } Soviet Union funding the Arab countries. /"
sv,B,"And/CC then/RB we/PRP 'll/MD see/VB what/WP happens/VBZ when/WRB ,/, uh/UH ,/, they/PRP 're/VBP not/RB funded/VBN quite/RB as/RB much/JJ ./.","{C And then } we'll see what happens when, {F uh, } they're not funded quite as much."
b,A,Yeah/UH ./.,Yeah. /
+,B,Or/CC supplied/VBN with/IN arms/NNS the/DT same/JJ way/NN ./.,Or supplied with arms the same way. /
aa,A,Uh-huh/UH ./.,Uh-huh. /
aa,A,"Yeah/UH ,/,","Yeah, /"
sv,A,"but/CC on/IN the/DT same/JJ token/NN ,/, you/PRP know/VBP ,/, Israel/NNP has/VBZ lost/VBN a/DT lot/NN of/IN their/PRP$ ,/, you/PRP know/VBP ,/, value/NN to/IN the/DT U/NNP S/NNP in/IN being/VBG ,/, you/PRP know/VBP ,/, the/DT foothold/NN of/IN capitalism/NN ./.","{C but } on the same token, {D you know, } Israel has lost a lot of their, {D you know, } value to the U S in being, {D you know, } the foothold of capitalism."
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"You/PRP know/VBP in/IN ,/, in/IN the/DT Mideast/NNP ./.","{D You know } [ in, + in ] the Mideast. /"
sv,B,"Well/UH ,/, I/PRP ,/, we/PRP tend/VBP to/TO be/VB pretty/RB strong/JJ supporters/NNS of/IN Israel/NNP ourselves/PRP ,/,","{D Well, } [ I, + we ] tend to be pretty strong supporters of Israel ourselves, /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sv,B,"you/PRP know/VBP ,/, we/PRP s-/XX ,/, kind/RB of/RB cringe/VBP when/WRB they/PRP make/VBP mistakes/NNS but/CC yet/RB --/:","{D you know, } we [ s-, + ] kind of cringe when they make mistakes but yet --"
b,A,Uh-huh/UH ./.,<<Very faint>> Uh-huh. /
+,B,--/: overall/RB tend/VBP to/TO support/VB them/PRP ./.,-- overall tend to support them. /
sd,B,"But/CC ,/, I/PRP think/VBP one/CD of/IN the/DT most/RBS interesting/JJ things/NNS to/IN me/PRP recently/RB was/VBD ,/, you/PRP know/VBP ,/, during/IN the/DT war/NN ,/,","{C But, } I think one of the most interesting things to me recently was, {D you know, } during the war,"
b,A,Uh-huh/UH ./.,Uh-huh. /
