act_tag,speaker,pos,text
qo,A,So/UH what/WP do/VBP you/PRP think/VB about/IN it/PRP ?/.,{D So } what do you think about it? /
qo,A,How/WRB are/VBP we/PRP doing/VBG in/IN recycling/NN ?/.,How are we doing in recycling? /
%,A,"Are/VBP we/PRP ,/,","Are we, -/"
sv,B,"Well/UH ,/, I/PRP think/VBP we/PRP need/VBP to/TO do/VB more/JJR ./.","{D Well, } I think we need to do more. /"
sd,B,"I/PRP mean/VBP ,/, I/PRP know/VBP I/PRP need/VBP to/TO do/VB more/JJR ./.","{E I mean, } I know I need to do more. /"
sd,B,"They/PRP have/VBP programs/NNS around/IN where/WRB you/PRP can/MD reach/VB the/DT ,/, uh/UH ,/,","They have programs around where you can reach the, {F uh, } - /"
sd,B,they/PRP come/VBP and/CC pick/VBP up/RB your/PRP$ newspapers/NNS if/IN you/PRP have/VBP them/PRP bundled/JJ up/RP ./.,they come and pick up your newspapers if you have them bundled up. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"But/CC I/PRP have/VBP a/DT hard/JJ time/NN of/IN being/VBG able/JJ ,/, of/IN separating/VBG ,/, you/PRP know/VBP ,/, having/VBG a/DT place/NN ,/, separating/VBG my/PRP$ trash/NN ,/,","{C But } I have a hard time [ of being able, + ] of [ separating, + {D you know, } [ having a place, + ] separating ] my trash, /"
sd,B,and/CC get/VB all/PDT the/DT --/:,{C and } get all the --
b,A,Yeah/UH ./.,Yeah. /
+,B,"--/: cans/NNS from/IN the/DT paper/NN ,/,","-- cans from the paper, - /"
sd,B,"and/CC ,/, you/PRP know/VBP ,/, I/PRP just/RB have/VBP n't/RB gotten/VBN that/RB dedicated/JJ yet/RB ./.","{C and, } {D you know, } I just haven't gotten that dedicated yet <laughter>. /"
%,B,So/RB ./.,{C So. } -/
sd,A,"I/PRP do/VBP a/DT lot/NN of/IN work/NN with/IN the/DT boy/NNP scouts/NNPS ,/,","I do a lot of work with the boy scouts, /"
sd,A,and/CC we/PRP try/VBP to/TO do/VB a/DT lot/NN --/:,{C and } we try to do a lot -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,--/: but/CC there/EX 's/BES still/RB a/DT lot/RB more/JJR we/PRP can/MD do/VB ./.,-- {C but } there's still a lot more we can do. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,"You/PRP know/VBP ,/, I/PRP do/VBP n't/RB recycle/VB my/PRP$ newspapers/NNS myself/PRP ,/,","{D You know, } I don't recycle my newspapers myself, /"
sd,A,"but/CC I/PRP noticed/VBD in/IN one/CD of/IN the/DT sales/NNS catalogs/NNS this/DT weekend/NN they/PRP have/VBP a/DT ,/, like/UH a/DT ,/, a/DT clothes/NNS hamper/NN kind/NN of/IN thing/NN that/WDT ,/, you/PRP know/VBP ,/, you/PRP lay/VBP your/PRP$ string/NN in/IN ,/, then/RB you/PRP put/VBP your/PRP$ papers/NNS in/IN there/RB --/:","{C but } I noticed in one of the sales catalogs this weekend they have [ [ a, + {D like } a, ] + a ] clothes hamper kind of thing that, {D you know, } you lay your string in, then you put your papers in there --"
b,B,Uh-huh/UH ./.,Uh-huh. /
