act_tag,speaker,pos,text
qy,A,Do/VBP you/PRP see/VB anything/NN wrong/JJ with/IN public/JJ school/NN systems/NNS ?/.,Do you see anything wrong with public school systems? /
ny,B,"Well/UH ,/, yes/UH ,/,","{D Well, } yes, /"
sd,B,I/PRP do/VBP ./.,I do. /
sd,B,"Um/UH ,/, I/PRP think/VBP I/PRP 'm/VBP concerned/JJ about/IN the/DT large/JJ number/NN of/IN children/NNS that/WDT each/DT teacher/NN is/VBZ expected/VBN to/TO ,/, to/TO deal/VB with/IN in/IN some/DT quality/NN way/NN ./.","{F Um, } I think I'm concerned about the large number of children that each teacher is expected [ to, + to ] deal with in some quality way. /"
sv,B,I/PRP think/VBP maybe/RB we/PRP 've/VBP given/VBN our/PRP$ teachers/NNS a/DT almost/RB impossible/JJ job/NN ./.,I think maybe we've given our teachers a almost impossible job. /
aa,A,I/PRP agree/VBP ./.,I agree. /
qy,B,Do/VBP you/PRP ?/.,Do you? /
qy,B,Do/VBP you/PRP have/VB children/NNS in/IN the/DT public/JJ school/NN system/NN ?/.,Do you have children in the public school system? /
ny,A,"Yes/UH ,/,","Yes, /"
sd,A,and/CC I/PRP taught/VBD for/IN fourteen/CD years/NNS --/:,{C and } I taught for fourteen years --
b,B,Is/VBZ that/DT right/JJ ./.,Is that right. /
+,A,"--/: before/IN we/PRP moved/VBD to/IN Texas/NNP ,/,","-- before we moved to Texas, /"
sd,A,"and/CC the/DT ,/, the/DT one/CD thing/NN I/PRP see/VBP is/VBZ changing/VBG is/VBZ I/PRP was/VBD held/VBN accountable/JJ so/RB much/RB","{C and } [ the, + the ] one thing I see is changing is I was held accountable so much /"
sd,A,"I/PRP had/VBD to/TO document/VB and/CC create/VB a/DT paper/NN chase/NN for/IN all/DT of/IN my/PRP$ students/NNS ,/,","I had to document and create a paper chase for all of my students, /"
sd,A,and/CC instead/IN of/IN spending/VBG my/PRP$ time/NN coming/VBG up/RP with/IN creative/JJ learning/NN stations/NNS and/CC things/NNS like/IN that/DT I/PRP was/VBD filling/VBG out/RP all/PDT these/DT forms/NNS --/:,{C and } instead of spending my time coming up with creative learning stations and things like that I was filling out all these forms --
bf,B,You/PRP were/VBD a/DT bookkeeper/NN ./.,You were a bookkeeper <laughter>. /
+,A,--/: for/IN all/PDT the/DT children/NNS --/:,-- for all the children -- /
b,B,Oh/UH ./.,Oh. /
sd,A,"--/: everything/NN had/VBD to/TO be/VB documented/VBN ,/,","-- everything had to be documented, /"
sd,A,"and/CC I/PRP had/VBD file/NN cabinets/NNS that/WDT were/VBD n't/RB filled/JJ with/IN neat/JJ stuff/NN for/IN kids/NNS ,/,","{C and } I had file cabinets that weren't filled with neat stuff for kids, /"
sd,A,it/PRP was/VBD filled/JJ with/IN documentation/NN --/:,it was filled with documentation -- /
ba,B,"Oh/UH ,/, no/UH ./.","{F Oh, } no. /"
aa,A,--/: yes/UH ./.,-- yes. /
sd,B,"Well/UH ,/, um/UH ,/, I/PRP 'm/VBP ,/, I/PRP have/VBP three/CD years/NNS toward/IN a/DT teaching/NN degree/NN and/CC am/VBP trying/VBG to/TO get/VB headed/VBN back/RB ,/,","{D Well, } {F um, } [ I'm, + I have ] three years toward a teaching degree and am trying to get headed back, /"
sd,B,"and/CC ,/, and/CC I/PRP 'm/VBP just/RB really/RB in/IN a/DT dilemma/NN if/IN that/DT 's/BES what/WP ,/, you/PRP know/VBP ,/,","[ {C and, } + {C and } ] I'm just really in a dilemma if that's what, {D you know, } - /"
sd,B,I/PRP love/VBP to/TO work/VB with/IN children/NNS and/CC --/:,I love to work with children and --
sd,A,"Me/PRP ,/, too/RB ./.","Me, too. /"
+,B,"--/: to/TO teach/VB them/PRP ,/,","-- to teach them, /"
sd,B,"but/CC I/PRP 'm/VBP really/RB having/VBG questions/NNS if/IN ,/, if/IN I/PRP can/MD deal/VB with/IN that/DT system/NN and/CC ,/, and/CC have/VB a/DT good/JJ conscience/NN about/IN ,/, you/PRP know/VBP ,/, what/WP I/PRP do/VBP ./.","{C but } I'm really having questions [ if, + if ] I can deal with that system [ and, + and ] have a good conscience about, {D you know, } what I do. /"
sv,B,"I/PRP do/VBP n't/RB think/VB ,/, I/PRP do/VBP n't/RB think/VB it/PRP 's/BES the/DT teachers/NNS ,/,","[ I don't think, + I don't think ] it's the teachers, /"
sv,B,I/PRP think/VBP it/PRP 's/BES the/DT system/NN --/:,I think it's the system -- /
aa,A,I/PRP think/VBP so/RB too/RB ./.,I think so too. /
%,B,"--/: but/CC ,/, um/UH ./.","-- {C but, } {F um. } -/"
