act_tag,speaker,pos,text
qy^d,A,You/PRP said/VBD you/PRP have/VBP four/CD cats/NNS ?/.,You said you have four cats? /
ny,B,"Yes/UH ,/,","Yes, /"
sd,B,I/PRP have/VBP four/CD cats/NNS ./.,I have four cats. /
qw,A,How/WRB old/JJ are/VBP they/PRP ?/.,How old are they? /
sd,B,"Well/UH they/PRP range/VBP from/IN ,/, let/VB 's/PRP see/VB about/RB a/DT year/NN and/CC a/DT half/NN to/IN nine/CD years/NNS old/JJ ./.","{D Well } they range from, let's see about a year and a half to nine years old. /"
b,A,Oh/UH gosh/UH ./.,{F Oh } gosh. /
b,B,Yes/UH ./.,Yes. /
sd,A,"I/PRP have/VBP n't/RB had/VBN my/PRP$ oldest/JJS one/NN quite/RB nine/CD years/NNS ,/,","I haven't had my oldest one quite nine years, /"
sd,A,I/PRP 've/VBP had/VBN him/PRP probably/RB five/CD years/NNS ./.,I've had him probably five years. /
bk,B,"Oh/UH okay/UH ,/,","{F Oh } okay, /"
sd,B,you/PRP get/VBP so/RB attached/JJ to/IN them/PRP ./.,you get so attached to them. /
aa,A,"Oh/UH yes/UH ,/,","{F Oh } yes, /"
sd,A,I/PRP love/VBP my/PRP$ cats/NNS ./.,I love my cats. /
sd,A,"I/PRP lost/VBD one/CD ,/, one/CD time/NN ,/, uh/UH ,/,","I lost one, one time, {F uh, } /"
b,B,Oh/UH ./.,Oh. /
sd,A,the/DT first/JJ one/CD I/PRP got/VBD ./.,the first one I got. /
sd,A,"He/PRP jumped/VBD off/IN the/DT balcony/NN actually/RB ,/, of/IN a/DT second/JJ story/NN apartment/NN ./.","He jumped off the balcony actually, of a second story apartment. /"
ba,B,Oh/UH no/UH ./.,{F Oh } no. /
sd,A,"And/CC he/PRP 'd/MD never/RB been/VBN outside/RB ,/, like/IN ,/, you/PRP know/VBP ,/, by/IN himself/PRP outside/RB ./.","{C And } he'd never been outside, {D like, } {D you know, } by himself outside. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,And/CC it/PRP started/VBD raining/VBG,{C And } it started raining /
sd,A,and/CC I/PRP was/VBD hysterical/JJ ./.,{C and } I was hysterical. /
%,A,"I/PRP was/VBD ,/, I/PRP was/VBD ,/,","[ I was, + I was, ] - /"
sd,A,"I/PRP mean/VBP ,/, you/PRP would/MD have/VB thought/VBN a/DT child/NN had/VBD died/VBN ./.","{E I mean, } you would have thought a child had died. /"
b,B,"Yes/UH ,/,","Yes, /"
b,B,uh-huh/UH ./.,uh-huh. /
sd,A,"I/PRP called/VBD everyone/NN I/PRP knew/VBD ,/,","I called everyone I knew, /"
sd,A,I/PRP had/VBD every/DT friend/NN I/PRP knew/VBD in/IN the/DT apartment/NN searching/VBG for/IN this/DT cat/NN ./.,I had every friend I knew in the apartment searching for this cat. /
b,B,"Yes/UH ,/,","Yes, /"
ba,B,I/PRP understand/VBP ./.,I understand. /
sd,A,"And/CC they/PRP laughed/VBD at/IN me/PRP ,/,","{C And } they laughed at me, /"
sd,A,they/PRP thought/VBD that/DT was/VBD so/RB hysterical/JJ ./.,they thought that was so hysterical. /
ba,B,"Oh/UH no/UH ,/,","{F Oh } no, /"
ba,B,"I/PRP understand/VBP ,/,","I understand, /"
sd,B,"we/PRP ,/, uh/UH ,/, we/PRP 've/VBP gone/VBN through/IN the/DT same/JJ things/NNS with/IN ours/PRP$ ,/,","[ we, + {F uh, } we've ] gone through the same things with ours, /"
sd,B,"we/PRP 've/VBP had/VBN ,/, you/PRP know/VBP ,/, they/PRP 've/VBP been/VBN ill/JJ ,/,","[ we've had, + {D you know, } they've been ] ill, /"
sd,B,"I/PRP mean/VBP I/PRP take/VBP off/RP work/NN ,/,","{E I mean } I take off work,"
b,A,Oh/UH yeah/UH ./.,{F Oh } yeah. /
+,B,"to/TO take/VB care/NN of/IN my/PRP$ cats/NNS ,/, you/PRP know/VBP ,/,","to take care of my cats, {D you know, } /"
sd,B,my/PRP$ boss/NN thinks/VBZ I/PRP 'm/VBP absolutely/RB crazy/JJ ./.,my boss thinks I'm absolutely crazy. /
x,A,./.,<Laughter>.
sd,B,And/CC then/RB we/PRP had/VBD a/DT baby/NN,{C And then } we had a baby /
sd,B,"and/CC it/PRP 's/BES like/RB ,/, all/RB right/JJ who/WP comes/VBZ first/RB the/DT cat/NN or/CC the/DT baby/NN ./.","{C and } it's like, all right who comes first the cat or the baby. /"
bf,A,The/DT cat/NN was/VBD here/RB first/JJ,The cat was here first /
sd,A,"so/RB ./. I/PRP know/VBP ,/,","{C so } <laughter>. I know, /"
sv,A,it/PRP 's/BES hard/JJ ./.,it's hard. /
sd,B,"And/CC ,/, and/CC then/RB when/WRB we/PRP go/VBP to/TO sleep/VB at/IN night/NN ,/, you/PRP know/VBP ,/, it/PRP 's/BES like/IN my/PRP$ husband/NN and/CC I/PRP have/VBP to/TO try/VB to/TO get/VB any/DT space/NN on/IN the/DT bed/NN because/IN we/PRP have/VBP all/DT four/CD of/IN them/PRP up/IN there/RB with/IN us/PRP ./.","[ {C And, } + {C and then } ] when we go to sleep at night, {D you know, } it's like my husband and I have to try to get any space on the bed because we have all four of them up there with us. /"
ba,A,"Oh/UH ,/, how/WRB funny/JJ ./.","{F Oh, } how funny. /"
sd,B,"It/PRP 's/BES like/IN all/DT right/JJ ,/, whose/WP$ corners/NNS is/VBZ this/DT one/NN ./.","It's like all right, whose corners is this one. /"
ba,A,"That/DT 's/BES sweet/JJ ,/,","<Laughter> That's sweet, /"
sd,A,"I/PRP have/VBP the/DT two/CD ,/,","I have the two, /"
sd,A,the/DT other/JJ two/CD cats/NNS I/PRP have/VBP are/VBP outdoor/JJ cats/NNS ./.,the other two cats I have are outdoor cats. /
b,B,"Oh/UH ,/, uh-huh/UH ./.","{F Oh, } uh-huh. /"
sd,A,"And/CC they/PRP did/VBD n't/RB used/VBN to/TO be/VB actually/RB ,/,","{C And } they didn't used to be actually, /"
sd,A,"but/CC they/PRP got/VBD kind/RB of/RB wild/JJ and/CC were/VBD n't/RB doing/VBG very/RB well/RB inside/RB ,/,","{C but } they got kind of wild and weren't doing very well inside, /"
sd,A,so/RB I/PRP put/VBD them/PRP outside/RB once/IN I/PRP got/VBD a/DT house/NN,{C so } I put them outside once I got a house /
sd,A,"and/CC they/PRP 're/VBP doing/VBG great/JJ out/IN there/RB ,/,","{C and } they're doing great out there, /"
sd,A,they/PRP love/VBP it/PRP ./.,they love it. /
sd,A,"But/CC the/DT other/JJ one/NN ,/, the/DT first/JJ one/NN I/PRP got/VBD he/PRP does/VBZ n't/RB want/VB anything/NN to/TO do/VB with/IN outside/RB unless/IN you/PRP 're/VBP there/RB ./.","{C But } [ the other one, + the first one ] I got he doesn't want anything to do with outside unless you're there. /"
b,B,"Oh/UH ,/, uh-huh/UH ./.","{F Oh, } uh-huh. /"
sd,A,Other/JJ than/IN that/IN he/PRP gets/VBZ scared/JJ to/IN death/NN ./.,Other than that he gets scared to death. /
sd,A,If/IN you/PRP shut/VBP that/DT door/NN he/PRP goes/VBZ into/IN hiding/VBG ./.,If you shut that door he goes into hiding. /
ba,B,Oh/UH no/UH ./.,{F Oh } no. /
sd,A,I/PRP think/VBP it/PRP 's/BES from/IN the/DT time/NN he/PRP jumped/VBD off/IN the/DT balcony/NN ./.,I think it's from the time he jumped off the balcony <laughter>. /
aa,B,"Yes/UH ,/,","Yes, /"
aa,B,"uh-huh/UH ,/,","uh-huh, /"
sv,B,that/WDT 's/BES it/PRP ./.,that's it <laughter>. /
sd,A,And/CC Lord/NNP knows/VBZ what/WP happened/VBD to/IN him/PRP ./.,{C And } Lord knows what happened to him. /
sd,A,He/PRP 's/HVS probably/RB been/VBN through/IN all/DT kinds/NNS of/IN nightmares/NNS ./.,<laughter> He's probably been through all kinds of nightmares. /
aa,B,"Right/UH ,/,","Right, /"
bf,B,traumatized/JJ for/IN life/NN here/RB ./.,traumatized for life here. /
aap_am,A,Probably/UH ./.,Probably. /
b,B,"Oh/UH yeah/UH ,/,","{F Oh } yeah, /"
%,B,"we/PRP 've/VBP ,/,","we've, - /"
sd,B,all/DT four/CD of/IN ours/PRP$ are/VBP house/NN cats/NNS ./.,all four of ours are house cats. /
bh,A,Are/VBP they/PRP ./.,Are they. /
sd,B,"We/PRP started/VBD out/RP with/IN two/CD ,/, with/IN two/CD outdoor/JJ cats/NNS","We started out [ with two, + with two ] outdoor cats /"
sd,B,but/CC our/PRP$ neighbor/NN decided/VBD he/PRP did/VBD n't/RB like/VB cats/NNS and/CC shot/VBD one/CD of/IN them/PRP ./.,{C but } our neighbor decided he didn't like cats and shot one of them. /
ba,A,Oh/UH no/UH ./.,{F Oh } no. /
sd,B,"Oh/UH well/UH he/PRP lived/VBD through/IN it/PRP ,/,","{F Oh } {D well } he lived through it, /"
sd,B,"oh/UH ,/, I/PRP could/MD n't/RB believe/VB it/PRP ./.","{F oh, } I couldn't believe it. /"
sd,B,We/PRP went/VBD through/IN like/IN twenty-two/CD hundred/CD dollars/NNS worth/JJ of/IN vet/NN bills/NNS ./.,We went through {D like } twenty-two hundred dollars worth of vet bills. /
ba,A,Oh/UH my/PRP$ gosh/UH ./.,{F Oh } my gosh. /
