act_tag,speaker,pos,text
%,A,Now/RB ./.,Now. /
fa,A,"I/PRP 'm/VBP sorry/JJ ,/,","I'm sorry, /"
sd,B,Ready/JJ to/TO go/VB ./.,Ready to go. /
%,B,Okay/UH ./.,Okay. /
sd,A,"excuse/VB me/PRP ./. And/CC ,/, uh/UH ,/, I/PRP do/VBP that/DT ,/,","{E excuse me. } {C And, } {F uh, } I do that, /"
sd,A,"we/PRP recycle/VBP ,/, uh/UH ,/, newspapers/NNS ./.","we recycle, {F uh, } newspapers. /"
sd,A,"We/PRP take/VBP ,/, you/PRP know/VBP ,/, the/DT DALLAS/NNP MORNING/NNP NEWS/NNP daily/RB ,/,","We take, {D you know, } the DALLAS MORNING NEWS daily,"
b,B,Right/UH ./.,Right. /
+,A,and/CC the/DT Plano/NNP paper/NN daily/JJ,and the Plano paper daily /
sd,A,"and/CC ,/, you/PRP know/VBP ,/, after/IN a/DT month/NN of/IN that/DT you/PRP got/VBD a/DT ton/NN ,/,","{C and, } {D you know, } after a month of that you got a ton,"
b,B,"Oh/UH ,/,","{F Oh, } /"
+,A,of/IN newspapers/NNS ./.,of newspapers. /
sd,B,I/PRP know/VBP it/PRP builds/VBZ up/RP really/RB fast/RB ./.,I know it builds up really fast. /
aa,A,"It/PRP really/RB does/VBZ ,/,","It really does, /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"I/PRP do/VBP recycle/VB ,/,","I do recycle,"
b,B,Yeah/UH ./.,Yeah. /
+,A,"newspapers/NNS and/CC ,/, uh/UH ,/, glass/NN ./.","newspapers and, {F uh, } glass. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"We/PRP do/VBP n't/RB really/RB have/VB enough/JJ plastic/NN to/TO mess/VB with/IN ,/,","We don't really have enough plastic to mess with, /"
sd,A,"we/PRP do/VBP n't/RB ,/, you/PRP know/VBP ,/, like/IN we/PRP do/VBP n't/RB drink/VB milk/NN","[ we don't, + {D you know, } {D like } we don't ] drink milk /"
sd,A,and/CC we/PRP do/VBP n't/RB have/VB children/NNS,{C and } we don't have children /
sd,A,"so/IN we/PRP do/VBP n't/RB have/VB ,/, you/PRP know/VBP ,/, six/CD thousand/CD plastic/NN milk/NN jugs/NNS ,/,","{C so } we don't have, {D you know, } six thousand plastic milk jugs,"
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"we/PRP do/VBP ,/, ./.","we do, <laughter>. /"
+,A,"a/DT month/NN ,/, you/PRP know/VBP ./.","a month, {D you know. } /"
sd,B,"With/IN two/CD ,/, a/DT two/CD year/NN old/JJ and/CC a/DT ,/,","With [ two, + a two ] year old and a,"
b,A,Yeah/UH ./.,Yeah. /
+,B,three/CD year/NN old/JJ,three year old /
sd,B,"and/CC ,/,","{C and, }"
b,A,Right/UH ./.,Right. /
+,B,so/RB it/PRP really/RB builds/VBZ up/RP with/IN us/PRP ./.,{C so } it really builds up with us. /
sd,A,"But/CC there/EX is/VBZ ,/, you/PRP know/VBP there/EX is/VBZ a/DT place/NN you/PRP can/MD take/VB those/DT also/RB you/PRP know/VBP at/IN the/DT same/JJ place/NN just/RB put/VB them/PRP in/IN a/DT different/JJ ,/, uh/UH ,/, container/NN ./.","{C But } [ there is, + {D you know } there is ] a place you can take those also {D you know } at the same place just put them in a different, {F uh, } container. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"And/CC ,/, uh/UH ,/, Plano/NNP has/VBZ plans/NNS","{C And, } {F uh, } Plano has plans - /"
sd,A,"I/PRP believe/VBP it/PRP 's/BES tentatively/RB scheduled/VBN for/IN sometime/RB in/IN May/NNP of/IN this/DT year/NN ,/,","I believe it's tentatively scheduled for sometime in May of this year, /"
sd,A,"the/DT city/NN is/VBZ going/VBG to/TO leave/VB ,/, uh/UH ,/, receptacles/NNS at/IN people/NNS 's/POS home/NN ./.","the city is going to leave, {F uh, } receptacles at people's home. /"
b,B,"Oh/UH ,/, yeah/UH ,/,","{F Oh, } yeah, /"
%,A,"and/CC they/PRP ca-/XX ,/,","{C and } they ca-, -/"
