act_tag,speaker,pos,text
qo,B,"So/UH ,/, how/WRB do/VBP you/PRP feel/VB about/IN capital/JJ punishment/NN ?/.","<Static> <Children> {D So, } how do you feel about capital punishment? /"
%,A,"Well/UH ,/, it/PRP 's/BES ,/,","<Static> {D Well, } it's, - /"
sd,A,I/PRP am/VBP pretty/RB much/JJ against/IN it/PRP ./.,I am pretty much against it <breathing> <laughter>. /
qy,B,Really/UH ?/.,Really? /
ny,A,Yeah/UH ./.,Yeah. /
qo,A,How/WRB about/IN you/PRP ?/.,How about you? /
sd,B,"Oh/UH ,/, I/PRP 'm/VBP pretty/RB much/RB for/IN it/PRP ./.","{F Oh, } I'm pretty much for it. /"
ba,A,"Oh/UH ,/, good/UH","{F Oh, } good <laughter> /"
sv,A,we/PRP can/MD have/VB a/DT debate/NN ./.,we can have a debate. /
sv,B,"We/PRP 'll/MD have/VB some/DT interesting/JJ discussion/NN ,/, I/PRP guess/VBP ./.","<Laughter> We'll have some interesting discussion, I guess. /"
h,A,"Well/UH ,/, like/UH ,/, um/UH ,/, I/PRP do/VBP n't/RB know/VB ,/,","{D Well, } {D like, } {F um, } <lipsmack> I don't know, /"
%,A,"I/PRP c-/XX ,/, think/VBP that/IN I/PRP ,/,","I [ c-, + ] think that I, - /"
sd,A,"one/CD of/IN the/DT reasons/NNS that/WDT I/PRP 'm/VBP against/IN it/PRP is/VBZ that/IN ,/, uh/UH ,/, um/UH ,/, I/PRP 'm/VBP afraid/JJ of/IN someone/NN losing/VBG their/PRP$ life/NN ,/, for/IN s-/XX ,/, um/UH ,/, wrongly/RB ,/,","one of the reasons that I'm against it is that, {F uh, } {F um, } I'm afraid of someone losing their life, for [ s-, + ] {F um, } wrongly, /"
^2,B,Wrongfully/RB ./.,Wrongfully. /
b,B,Yeah/UH ./.,Yeah. /
aa,A,Right/UH --/:,Right -- /
b,B,Yeah/UH ./.,Yeah. /
sd,A,"--/: and/CC ,/, uh/UH ,/, another/DT reason/NN ,/,","-- {C and, } {F uh, } another reason, - /"
sd,A,"one/CD of/IN the/DT arguments/NNS ,/, that/WDT really/RB ,/, I/PRP really/RB actually/RB have/VBP been/VBN kind/RB of/RB ambivalent/JJ about/IN it/PRP ,/, but/CC one/CD of/IN the/DT arguments/NNS that/WDT really/RB ,/,","[ one of the arguments, that [ really, + I really ] {D actually } have been kind of ambivalent about it, + {C but } one of the arguments that really,"
x,B,./.,<Children>.
