act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH ./.,Okay <laughter>. /
x,B,./.,<Talking> <laughter>. *[[slash error]]
qh,A,Where/WRB to/TO start/VB ./.,Where to start. /
sd,B,"I/PRP have/VBP n't/RB had/VBN that/RB much/JJ ,/, of/IN course/NN","I haven't had that much, of course /"
%,B,"I/PRP just/RB heard/VBD ,/,","I just heard, /"
sd,B,"but/CC I/PRP have/VBP n't/RB had/VBN that/RB much/JJ time/NN to/TO think/VB about/IN it/PRP ,/, either/RB ./.","{C but } I haven't had that much time to think about it, either. <breathing> /"
sv,B,"I/PRP guess/VBP the/DT ,/, uh/UH ,/, biggest/JJS thing/NN I/PRP f/VBP ,/, find/VBP is/VBZ the/DT financial/JJ --/:","I guess the, {F uh, } biggest thing I [ f-, + find ] is the financial --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: aspects/NNS ,/, uh/UH ,/, particularly/RB ,/, the/DT ability/NN of/IN people/NNS to/TO access/VB ,/, you/PRP know/VBP ,/, your/PRP$ financial/JJ records/NNS or/CC ,/, for/IN example/NN your/PRP$ credit/NN ,/, uh/UH ,/, rating/NN --/:","-- aspects, {F uh, } particularly, the ability of people to access, {D you know, } your financial records or, for example your credit, {F uh, } rating --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: almost/RB at/IN will/NN ./.,-- almost at will. /
aa,A,That/DT 's/BES true/JJ ./.,That's true. /
sd,A,I/PRP did/VBD n't/RB think/VB about/IN that/DT ./.,I didn't think about that. /
%,B,"And/CC ,/, uh/UH ,/, of/IN course/NN flying/VBG ,/, uh/UH ,/,","{C And, } {F uh, } <breathing> of course (( flying )) , {F uh, } - /"
sv,B,"using/VBG your/PRP$ Social/NNP Security/NNP number/NN ,/, of/IN course/NN ,/, permits/VBZ people/NNS to/TO do/VB that/DT --/:","using your Social Security number, of course, permits people to do that -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: and/CC almost/RB anything/NN you/PRP do/VBP now/RB ,/, a/DT Social/NNP Security/NNP number/NN is/VBZ required/JJ ./.","-- {C and } almost anything you do now, a Social Security number is required. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC ,/, uh/UH ,/, of/IN course/NN there/EX 's/BES another/DT aspect/NN of/IN this/DT ,/, too/RB ,/, uh/UH ,/, in/IN terms/NNS of/IN invasion/NN of/IN privacy/NN","{C And, } {F uh, } of course there's another aspect of this, too, {F uh, } in terms of invasion of privacy /"
sd,B,"I/PRP just/RB thought/VBD about/IN it/PRP ,/,","I just thought about it, /"
sv,B,"being/VBG a/DT professional/JJ and/CC ,/, of/IN course/NN ,/, you/PRP probably/RB belong/VBP to/IN one/CD or/CC more/JJR professional/JJ organizations/NNS ,/,","being a professional [ and, + ] of course, you probably belong to <breathing> one or more professional organizations, /"
%,B,and/CC that/DT is/VBZ that/IN,{C and } that is that - /
sv,B,some/DT of/IN the/DT organizations/NNS sell/VBP their/PRP$ mailing/NN lists/NNS --/:,some of the organizations sell their mailing lists --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: which/WDT I/PRP think/VBP is/VBZ a/DT ,/, is/VBZ an/DT invasion/NN of/IN privacy/NN ./.","-- which I think [ is a, + is an ] invasion of privacy. /"
aa,A,I/PRP agree/VBP ./.,I agree <laughter>. /
aa,A,"Yes/UH ,/,","Yes, /"
sd,A,"I/PRP get/VBP some/DT of/IN these/DT things/NNS in/IN the/DT mail/NN that/WDT I/PRP wonder/VBP ,/, where/WRB in/IN the/DT world/NN did/VBD they/PRP get/VB my/PRP$ address/NN or/CC where/WRB did/VBD they/PRP get/VB my/PRP$ name/NN ./.","I get some of these things in the mail that I wonder, where in the world did they get my address or where did they get my name <laughter>. /"
sd,A,"And/CC in/IN fact/NN ,/, some/DT of/IN these/DT things/NNS I/PRP get/VBP ,/, some/DT of/IN these/DT questionnaires/NNS ,/,","{C And } in fact, some of these things I get, some of these questionnaires, - /"
sd,A,"it/PRP 's/BES funny/JJ because/IN I/PRP 'm/VBP ,/, I/PRP was/VBD in/IN the/DT process/NN of/IN filling/VBG one/CD out/RP when/WRB I/PRP decided/VBD I/PRP would/MD make/VB this/DT phone/NN call/NN ,/,","it's funny because [ I'm, + I was ] in the process of filling one out when I decided I would make this phone call, /"
sd,A,"but/CC ,/, uh/UH ,/, I/PRP have/VBP n't/RB got/VBN to/IN the/DT end/NN of/IN it/PRP yet/RB where/WRB it/PRP asks/VBZ all/PDT that/DT salary/NN information/NN and/CC everything/NN ,/,","{C but } <breathing>, {F uh, } I haven't got to the end of it yet where it asks all that salary information and everything, /"
sd,A,"but/CC ,/, when/WRB you/PRP have/VBP to/TO send/VB that/DT back/RB in/IN the/DT mail/NN with/IN your/PRP$ name/NN on/IN it/PRP ,/, your/PRP$ salary/NN information/NN ,/, I/PRP ,/, I/PRP just/RB have/VBP a/DT real/RB hard/JJ time/NN doing/VBG that/DT ,/, uh/UH ,/,","{C but, } when you have to send that back in the mail with your name on it, your salary information, [ I, + I ] just have a real hard time doing that, {F uh, } /"
sd,A,"and/CC they/PRP ask/VBP you/PRP what/WDT type/NN of/IN household/NN items/NNS do/VBP you/PRP own/VB ,/, like/IN stereos/NNS and/CC T/NN V/NN -s/NNS and/CC V/NN C/NN R/NN -s/NNS","{C and } they ask you what type of household items do you own, like stereos and T V -s and V C R -s /"
sd,A,"and/CC ,/, and/CC you/PRP hate/VBP to/TO send/VB something/NN off/RP with/IN your/PRP$ name/NN and/CC address/NN","[ {C and, } + {C and } ] you hate to send something off with your name and address /"
sd,A,and/CC what/WDT types/NNS of/IN things/NNS do/VBP you/PRP own/VB,{C and } what types of things do you own /
sd,A,and/CC what/WDT kind/NN of/IN money/NN do/VBP you/PRP make/VB,{C and } what kind of money do you make /
sd,A,"and/CC you/PRP wonder/VBP ,/, well/UH ,/, who/WP 's/BES going/VBG to/TO get/VB ahold/RB of/IN this/DT and/CC think/VBP ,/, um/UH ,/, that/DT 's/BES a/DT nice/JJ place/NN to/TO go/VB rob/VB ./.","{C and } you wonder, {D well, } who's going to get ahold of this and think, {F um, } that's a nice place to go rob <laughter>. /"
sv,B,"And/CC not/RB only/RB that/DT ,/, it/PRP ,/, it/PRP opens/VBZ you/PRP to/IN phone/NN solicitations/NNS --/:","{C And } not only that, [ it, + it ] opens you to <<pause>> <ringing> phone solicitations -- /"
aa,A,Right/UH ./.,Right. /
b,A,Uh-huh/UH ./.,Uh-huh. /
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: for/IN a/DT variety/NN of/IN things/NNS from/IN ,/,","-- for a variety of things from, -/"
sd,A,"I/PRP got/VBD one/CD tonight/NN about/RB six/CD thirty/CD when/WRB I/PRP sat/VBD down/IN to/TO eat/VB dinner/NN ,/,","I got one tonight about six thirty when I sat down to eat dinner, /"
sd,A,carpet/NN cleaning/NN ./.,carpet cleaning <laughter>. -/
sd,B,"I/PRP 've/VBP had/VBN them/PRP for/IN carpet/NN cleaning/NN ,/,","I've had them for carpet cleaning, /"
sd,B,"I/PRP 've/VBP had/VBN them/PRP for/IN ,/, of/IN course/NN ,/, for/IN ,/, you/PRP know/VBP ,/, real/JJ estate/NN investments/NNS --/:","I've had them [ for, + of course, for, ] {D you know, } real estate investments -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: you/PRP know/VBP ,/, you/PRP get/VBP ,/, uh/UH ,/, please/VB send/VB in/RB your/PRP$ ,/, uh/UH ,/, you/PRP know/VBP ,/, this/DT particular/JJ card/NN and/CC you/PRP get/VBP ,/, uh/UH ,/, a/DT free/JJ trip/NN or/CC something/NN along/IN those/DT lines/NNS ./.","-- {D you know, } you get, {F uh, } please send in [ your, + {F uh, } {D you know, } this ] particular card and you get, {F uh, } a free trip or something along those lines. /"
b,A,Right/UH ./.,Right. /
sd,B,"And/CC so/RB ,/, that/DT ,/, uh/UH ,/, that/DT bothers/VBZ me/PRP because/IN I/PRP ,/, of/IN course/NN ,/, I/PRP enjoy/VBP being/VBG at/IN home/NN and/CC I/PRP do/VBP not/RB enjoy/VB getting/VBG called/VBN by/IN strangers/NNS --/:","{C And so, } [ that, + {F uh, } that ] bothers me because [ I, + of course, I ] enjoy being at home and I do not enjoy getting called by strangers --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: uh/UH ,/, particularly/RB solicit/VBG ,/, you/PRP know/VBP ,/, soliciting/VBG ./.","-- {F uh, } particularly [ solicit-, + {D you know, } soliciting. ] /"
%,B,"So/RB ,/, g-/XX ,/, having/VBG your/PRP$ ,/,","{C So, } [ g-, + ] having your, - /"
sd,B,"and/CC I/PRP know/VBP that/IN a/DT lot/NN of/IN these/DT ,/, of/IN course/NN ,/, are/VBP random/JJ phone/NN calls/NNS --/:","{C and } I know that a lot of these, of course, are random phone calls -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: they/PRP just/RB ,/, you/PRP know/VBP ,/, start/VBP going/VBG through/IN the/DT phone/NN book/NN or/CC going/VBG through/IN a/DT series/NN of/IN numbers/NNS ,/,","-- they just, {D you know, } start going through the phone book or going through a series of numbers, /"
sd,B,"but/CC some/DT of/IN them/PRP are/VBP sold/VBN ,/,","{C but } some of them are sold, /"
%,B,and/CC I/PRP know/VBP you/PRP,{C and } I know you - /
%,B,"talking/VBG about/IN mailing/NN lists/NNS ,/, the/DT ,/,","talking about mailing lists, the <breathing>, - /"
%,B,"I/PRP ,/,","I, - /"
sd,B,there/EX is/VBZ one/CD particular/JJ group/NN to/IN which/WDT I/PRP belong/VBP,there is one particular group to which I belong /
%,B,"and/CC for/IN some/DT ,/,","{C and } for some, - /"
sd,B,the/DT reason/NN they/PRP have/VBP three/CD different/JJ names/NNS --/:,the reason they have three different <talking> names --
b,A,Um/UH ./.,{F Um. } /
+,B,--/: for/IN me/PRP ./.,-- for me. - /
sd,B,Now/RB the/DT address/NN is/VBZ the/DT same/JJ --/:,{D Now } the address is the same --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: you/PRP know/VBP ,/, my/PRP$ ,/, my/PRP$ office/NN address/NN ./.","-- {D you know, } [ my, + my ] office address <breathing>. /"
sd,B,"But/CC they/PRP have/VBP one/CD under/IN ,/, you/PRP know/VBP ,/, my/PRP$ first/JJ name/NN ,/, James/NNP ./.","{C But } they have one under, {D you know, } my first name, James. /"
sd,B,They/PRP have/VBP one/CD under/IN my/PRP$ first/JJ name/NN and/CC initial/NN --/:,They have one under my first name and [ initial + --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: middle/JJ initial/NN ,/,","-- middle initial, ] /"
sd,B,"then/RB they/PRP have/VBP a/DT ,/, a/DT third/JJ one/NN under/IN my/PRP$ ,/, just/RB my/PRP$ two/CD initials/NNS ./.","then they have [ a, + a ] third one under [ my, + just my ] two initials. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC ,/, and/CC I/PRP get/VBP mail/NN --/:","[ {C And } + <laughter>, {C and } ] I get mail --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: here/RB at/IN home/NN under/IN each/DT of/IN those/DT names/NNS ./.,-- here at home under each of those names. /
ba,A,"Oh/UH ,/, no/UH ./.","{F Oh, } no <laughter>. /"
sd,B,So/RB I/PRP know/VBP that/IN they/PRP have/VBP sold/VBN their/PRP$ mailing/NN list/NN ./.,{C So } I know that they have sold their mailing list. /
b,A,Right/UH ./.,Right. /
sd,B,"And/CC ,/, uh/UH ,/, I/PRP think/VBP those/DT two/CD things/NNS bother/VBP me/PRP more/RBR than/IN anything/NN else/RB --/:","{C And, } {F uh, } <breathing> I think those two things bother me more than anything else --"
b,A,Yeah/UH ./.,Yeah. /
+,B,--/: as/RB far/RB as/IN an/DT invasion/NN of/IN privacy/NN ./.,-- as far as an invasion of privacy. /
sd,B,"And/CC ,/, uh/UH ,/, I/PRP ca/MD n't/RB really/RB think/VB of/IN anything/NN else/RB offhand/RB ,/, that/WDT ,/, uh/UH ,/,","{C And, } {F uh, } I can't really think of anything else offhand, that, {F uh, } -/"
sv,A,I/PRP think/VBP I/PRP dislike/VBP the/DT phone/NN number/NN part/NN the/DT worst/RBS ./.,I think I dislike the phone number part the worst. /
sd,A,"I/PRP mean/VBP ,/, it/PRP 's/BES ,/, it/PRP 's/BES one/CD thing/NN to/TO get/VB junk/NN mail/NN because/IN you/PRP can/MD ,/, you/PRP can/MD just/RB put/VB it/PRP right/RB in/IN the/DT trash/NN ,/,","{E I mean, } [ it's, + it's ] one thing to get junk mail because [ you can, + you can ] just put it right in the trash, /"
sv,A,"but/CC it/PRP 's/BES the/DT phone/NN calls/NNS ,/,","{C but } it's the phone calls, /"
sd,A,"and/CC ,/, you/PRP know/VBP ,/, usually/RB when/WRB they/PRP call/VBP you/PRP ,/, it/PRP 's/BES going/VBG to/TO be/VB when/WRB you/PRP s/VBP ,/, right/RB when/WRB you/PRP sit/VBP down/IN to/IN dinner/NN because/IN they/PRP know/VBP ,/, they/PRP pretty/RB much/RB know/VBP that/IN you/PRP 're/VBP at/IN work/NN all/DT day/NN","{C and, } {D you know, } usually when they call you, it's going to be [ when you s-, + right when you sit ] down to dinner because [ they know, + they pretty much know ] that you're at work all day /"
sd,A,"and/CC they/PRP call/VBP you/PRP right/RB when/WRB ,/, when/WRB you/PRP 've/VBP just/RB gotten/VBN home/NN from/IN work/NN ./.","{C and } they call you right [ when, + when ] you've just gotten home from work. /"
sv,A,"The/DT last/JJ thing/NN you/PRP want/VBP is/VBZ a/DT phone/NN call/NN unless/IN it/PRP 's/BES ,/, you/PRP know/VBP ,/, something/NN halfway/RB enjoyable/JJ ,/,","The last thing you want is a phone call <laughter> unless it's, {D you know, } something halfway enjoyable, /"
sd,A,"but/CC if/IN it/PRP 's/BES a/DT salesperson/NN ,/, it/PRP 's/BES just/RB something/NN you/PRP do/VBP n't/RB want/VB to/TO have/VB to/TO mess/VB with/IN ./.","{C but } if it's a salesperson, it's just something you don't want to have to mess with. /"
sd,A,"And/CC ,/, and/CC I/PRP 've/VBP gotten/VBN a/DT lot/NN of/IN them/PRP lately/RB ,/,","[ {C And, } + {C and } ] I've gotten a lot of them lately, /"
%,A,"or/CC I/PRP 'll/MD ,/,","{C or } I'll, - /"
sd,A,sometimes/RB I/PRP come/VBP home/NN from/IN work/NN,sometimes I come home from work /
sd,A,and/CC there/EX 's/BES a/DT lot/NN of/IN hang/GW ups/^NNS on/IN my/PRP$ answering/NN machine/NN,{C and } there's a lot of hang ups on my answering machine /
sd,A,and/CC I/PRP 'm/VBP just/RB assuming/VBG it/PRP 's/BES probably/RB a/DT salesman/NN that/WDT called/VBD during/IN the/DT day/NN,{C and } I'm just assuming it's probably a salesman that called during the day /
sd,A,"and/CC ,/, I/PRP was/VBD n't/RB home/NN ,/,","{C and, } <breathing> I wasn't home, /"
