act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH ./.,<Noise> <children_talking> Okay. /
^h,A,"Uh/UH ,/, let/VB me/PRP see/VB ./.","{F Uh, } let me see <laughter>. /"
sd,A,I/PRP 've/VBP been/VBN sitting/VBG here/RB awhile/RB ./.,I've been sitting here awhile. /
sd,A,I/PRP almost/RB forgot/VBD the/DT topic/NN ./.,I almost forgot the topic. /
sd,A,"But/CC ,/, uh/UH ,/, it/PRP seems/VBZ like/IN I/PRP get/VBP most/JJS of/IN my/PRP$ news/NN from/IN television/NN ./.","{C But, } {F uh, } it seems like I get most of my news from television. /"
sd,A,"I/PRP 'm/VBP ,/, we/PRP only/RB get/VBP the/DT paper/NN on/IN the/DT weekends/NNS","[ I'm, + we ] only get the paper on the weekends /"
sd,A,"and/CC so/RB I/PRP 'm/VBP not/RB much/JJ of/IN a/DT ,/, of/IN a/DT paper/NN reader/NN","{C and so } I'm not much [ of a, + of a ] paper reader /"
sd,A,"or/CC but/CC I/PRP ,/, I/PRP and/CC I/PRP 'm/VBP do/VBP n't/RB ,/, rarely/RB listen/VBP to/IN the/DT ,/, uh/UH ,/, radio/NN","[ [ {C or } + {C but } ] [ I, + <whistling> I ] + {C and } I'm ] don't, rarely listen to the, {F uh, } radio /"
sd,A,"so/RB I/PRP get/VBP most/RBS of/IN my/PRP$ news/NN like/UH from/IN documentaries/NNS like/IN FORTY-EIGHT/CD HOURS/NNS ,/, TWENTY/CD TWENTY/CD ,/, you/PRP know/VBP ,/, the/DT news/NN at/IN night/NN ./.","{C so } I get most of my news {D like } from documentaries like FORTY-EIGHT HOURS, TWENTY TWENTY, {D you know, } the news at night."
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"News/NNS in/IN the/DT afternoon/NN ,/, that/DT kind/NN of/IN thing/NN ./.","News in the afternoon, that kind of thing. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,B,"Well/UH I/PRP get/VBP a/DT ,/,","{D Well } I get a,"
x,A,,<Whistling>.
+,B,weekend/NN paper/NN as/IN well/RB,weekend paper as well /
sd,B,"and/CC ,/, uh/UH ,/, in/IN addition/NN to/IN that/DT I/PRP get/VBP a/DT local/JJ weekly/NN ./.","{C and, } {F uh, } in addition to that I get a local weekly. /"
sd,B,"I/PRP ,/, I/PRP live/VBP in/IN suburb/NN of/IN Milwaukee/NNP --/:","[ I, + I ] live in suburb of Milwaukee -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: and/CC they/PRP get/VBP ,/, they/PRP have/VBP community/NN newspapers/NNS around/IN here/RB so/IN the/DT local/NN ,/, their/PRP$ extremely/RB local/JJ stuff/NN --/:","-- {C and } [ they get, + they have ] community newspapers around here so [ the local, + their extremely local ] <laughter> stuff --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: uh/UH ,/, is/VBZ in/IN the/DT local/JJ paper/NN that/WDT comes/VBZ out/RP once/RB a/DT week/NN","-- {F uh, } is in the local paper that comes out once a week /"
sd,B,"and/CC then/RB I/PRP get/VBP the/DT Sunday/NNP ,/, uh/UH ,/, MILWAUKEE/NNP JOURNAL/NNP because/IN I/PRP do/VBP n't/RB have/VB time/NN to/TO read/VB a/DT paper/NN ./.","{C and then } I get the Sunday, {F uh, } MILWAUKEE JOURNAL because I don't have time to read a paper. /"
sd,B,"Uh/UH ,/, mostly/RB --/:","{F Uh, } mostly --"
b,A,Right/UH ./.,Right. /
+,B,--/: that/DT 's/BES my/PRP$ difficulty/NN ./.,-- that's my difficulty. /
sd,B,"I/PRP ,/, uh/UH ,/, I/PRP get/VBP my/PRP$ news/NN pretty/RB much/JJ from/IN the/DT same/JJ sources/NNS as/IN you/PRP do/VBP ,/, although/IN I/PRP do/VBP listen/VB to/IN N/NNP P/NNP R/NNP which/WDT has/VBZ very/RB good/JJ ,/, and/CC that/DT 's/BES National/NNP Public/NNP Radio/NNP which/WDT --/:","[ I, + {F uh, } I ] get my news pretty much from the same sources as you do, although I do listen to N P R <swallowing> [ which has very good, + {A and that's National Public Radio } which --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: has/VBZ very/RB good/JJ ,/, uh/UH ,/, coverage/NN of/IN the/DT national/JJ and/CC international/JJ news/NN ,/, I/PRP feel/VBP --/:","-- has very good, ] {F uh, } coverage of the national and international news, [ I feel + ] --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: and/CC does/VBZ a/DT pretty/RB good/JJ job/NN of/IN analysis/NN as/IN well/RB ./.,-- and does a pretty good job of analysis as well. /
qy,A,Are/VBP you/PRP in/IN the/DT car/NN quite/PDT a/DT bit/NN,Are you in the car quite a bit /
%,A,"or/CC ,/,","{C or, } -/"
nn,B,"No/UH ,/,","No, /"
