act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH ./.,Okay. /
qo,A,"Well/UH ,/, ho/WRB ,/, how/WRB do/VBP you/PRP feel/VB about/IN ,/, uh/UH ,/, drug/NN testing/NN ?/.","{D Well, } [ ho-, + how ] do you feel about, {F uh, } drug testing? /"
sd,B,"Um/UH ,/, personally/RB ,/, I/PRP do/VBP n't/RB have/VB a/DT problem/NN with/IN it/PRP ,/, uh/UH ,/,","{F Um, } personally, I don't have a problem with it, {F uh, } /"
sv,B,"I/PRP think/VBP ,/, uh/UH ,/, as/RB far/RB as/IN ,/, uh/UH ,/, protecting/VBG fellow/NN employees/NNS ,/, protecting/VBG their/PRP$ reputation/NN of/IN the/DT company/NN and/CC the/DT quality/NN of/IN work/NN that/WDT the/DT people/NNS do/VBP ,/, um/UH ,/, it/PRP 's/BES justified/JJ ./.","I think, {F uh, } as far as, {F uh, } protecting fellow employees, protecting their reputation of the company and the quality of work that the people do, {F um, } it's justified. /"
sv,B,"On/IN the/DT other/JJ hand/NN ,/, um/UH ,/, I/PRP do/VBP agree/VB that/IN it/PRP 's/BES ,/, it/PRP 's/BES a/DT ,/, it/PRP 's/BES an/DT invasion/NN of/IN privacy/NN as/RB far/RB as/IN a/DT person/NN 's/POS involvement/NN outside/IN of/IN work/NN ./.","On the other hand, {F um, } I do agree that [ [ it's, + it's a, ] + it's an ] invasion of privacy as far as a person's involvement outside of work. /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"Um/UH ,/, I/PRP would/MD never/RB ,/, I/PRP would/MD never/RB have/VB a/DT problem/NN with/IN anyone/NN testing/VBG me/PRP ,/,","{F Um, } [ I would never, + I would never ] have a problem with anyone testing me, /"
sd,B,but/CC I/PRP can/MD understand/VB why/WRB people/NNS would/MD object/VB ./.,{C but } I can understand why people would object. /
sd,B,"So/RB ,/, I/PRP guess/VBP ,/, uh/UH ,/, I/PRP guess/VBP ,/, uh/UH ,/, I/PRP 'm/VBP kind/RB of/RB mixed/JJ on/IN it/PRP ,/,","{C So, } [ I guess, + {F uh, } I guess, ] {F uh, } I'm kind of mixed on it,"
b,A,Yeah/UH ./.,Yeah. /
+,B,still/RB at/IN this/DT point/NN ./.,still at this point. /
aa,A,"I/PRP am/VBP too/RB a/DT little/JJ bit/NN ,/,","I am too a little bit, /"
sd,A,"I/PRP mean/VBP ,/, I/PRP ,/, I/PRP do/VBP n't/RB want/VB to/TO be/VB around/IN people/NNS who/WP are/VBP really/RB on/IN drugs/NNS and/CC that/DT sort/NN of/IN thing/NN ,/,","{E I mean, } [ I, + I ] don't want to be around people who are really on drugs and that sort of thing, /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"and/CC ,/, and/CC ,/, you/PRP know/VBP ,/, obviously/RB they/PRP 're/VBP probably/RB not/RB going/VBG to/TO be/VB doing/VBG a/DT good/JJ job/NN and/CC so/RB forth/RB ,/,","[ {C and, } + {C and, } ] {D you know, } obviously they're probably not going to be doing a good job and so forth, /"
sd,A,but/CC I/PRP do/VBP n't/RB really/RB like/VB having/VBG to/TO do/VB it/PRP ./.,{C but } I don't really like having to do it. /
%,A,"It/PRP ,/,","It, -/"
aa,B,That/DT 's/BES right/JJ ./.,That's right. /
