act_tag,speaker,pos,text
ad,A,"Well/UH ,/, tell/VB me/PRP about/IN your/PRP$ home/NN ./.","{D Well, } tell me about your home. /"
aa,B,Okay/UH ./.,Okay. /
sd,B,"Uh/UH ,/, right/RB now/RB we/PRP 're/VBP living/VBG in/IN ,/,","{F Uh, } right now we're living in, - /"
sd,B,"well/UH it/PRP 's/BES me/PRP ,/, my/PRP$ wife/NN and/CC ,/, uh/UH ,/, two/CD young/JJ boys/NNS ./.","{D well } it's me, my wife and, {F uh, } two young boys. /"
sd,B,"And/CC ,/, uh/UH ,/, right/RB now/RB we/PRP 're/VBP in/IN a/DT ,/, uh/UH ,/, I/PRP guess/VBP it/PRP 's/BES either/CC a/DT zero/CD lot/NN line/NN or/CC a/DT garden/NN home/NN ./.","{C And, } {F uh, } right now we're in [ a, + {F uh, } I guess it's either a ] zero lot line or a garden home."
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,Which/WDT you/PRP might/MD call/VB it/PRP ./.,Which you might call it. /
sd,B,"So/RB we/PRP do/VBP n't/RB have/VB a/DT ,/, a/DT big/JJ yard/NN ./. Uh/UH ,/,","{C So } we don't have [ a, + a ] big yard. {F Uh, } /"
sd,B,"but/CC ,/, uh/UH ,/, when/WRB my/PRP$ wife/NN and/CC I/PRP first/RB moved/VBD in/RB ,/, it/PRP was/VBD just/RB the/DT two/CD of/IN us/PRP ./.","{C but, } {F uh, } when my wife and I first moved in, it was just the two of us. /"
sd,B,So/RB it/PRP was/VBD enough/JJ ./.,{C So } it was enough. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"Uh/UH ,/, and/CC it/PRP 's/BES ,/, uh/UH ,/, I/PRP guess/VBP what/WP they/PRP call/VBP a/DT story/NN and/CC a/DT half/NN ./.","{F Uh, } {C and } it's, {F uh, } I guess what they call a story and a half. /"
sd,B,Because/IN it/PRP 's/BES not/RB a/DT full/JJ two/CD story/NN ./.,{C Because } it's not a full two story.
b,A,Yeah/UH ./.,Yeah. /
+,B,"Where/WRB ,/, you/PRP know/VBP ,/, everything/NN on/IN top/NN is/VBZ on/IN bottom/NN ./.","Where, {D you know, } everything on top is on bottom. /"
sd,B,"So/RB ,/, it/PRP 's/HVS got/VBN real/RB high/JJ ceilings/NNS on/IN half/PDT the/DT house/NN","{C So, } it's got real high ceilings on half the house /"
sd,B,and/CC the/DT other/JJ half/NN is/VBZ just/RB standard/JJ sized/JJ ceilings/NNS ./.,{C and } the other half is just standard sized ceilings. /
