act_tag,speaker,pos,text
qy^d,A,So/UH you/PRP have/VBP a/DT child/NN --/:,{C So } you have a [ child --
ny,B,Yeah/UH,Yeah /
%,B,"we/PRP ,/,","we, -/"
na,B,Two/CD year/NN old/JJ daughter/NN in/IN child/NN care/NN,Two year old daughter in child care + ] /
sd,B,and/CC we/PRP went/VBD through/IN the/DT process/NN of/IN searching/VBG for/IN child/NN care/NN and/CC --/:,{C and } we went through the process of searching for child care and --
+,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: uh/UH ,/, finding/VBG what/WP we/PRP consider/VBP to/TO be/VB ,/,","-- {F uh, } finding what we consider to be,"
x,A,./.,<Squeak> <door>.
+,B,"real/RB good/JJ child/NN care/NN at/IN a/DT ,/, uh/UH ,/, pretty/RB reasonable/JJ price/NN ,/, we/PRP think/VBP ./.","real good child care at a, {F uh, } pretty reasonable price, we think. /"
%,A,"Uh/UH ,/,","{F Uh, } -/"
qo,B,"How/WRB about/IN you/PRP ,/,","How about you, /"
qy,B,do/VBP you/PRP have/VB any/DT children/NNS ?/.,do you have any children? /
ny,A,"Yes/UH ,/,","Yes, /"
sd,A,our/PRP$ first/JJ,our first /
sd,A,and/CC he/PRP just/RB turned/VBD three/CD months/NNS ./.,{C and } he just turned three months. /
ba,B,"Oh/UH ,/, boy/UH ./.","{F Oh, } boy. /"
sd,A,"So/UH ,/, we/PRP 're/VBP just/RB starting/VBG into/IN hunting/VBG for/IN child/NN care/NN ./.","{C So, } we're <noise> just starting into hunting for child <noise> care. /"
ba,B,Yeah/UH ./.,Yeah. /
sd,A,"Right/RB now/RB ,/, both/DT of/IN us/PRP are/VBP students/NNS ./.","Right now, both of us are students. /"
bh,B,Are/VBP you/PRP ?/.,Are you? /
qw,B,Where/WRB are/VBP --/:,Where are --
%,A,"Uh/UH ,/,","{F Uh, } /"
+,B,--/: a/DT student/NN ?/.,-- a student? /
sd,A,"Uh/UH ,/, University/NNP of/IN Southern/NNP Mississippi/NNP ./.","{F Uh, } University of Southern Mississippi. /"
ba,B,No/DT kidding/NN ./.,No kidding. /
%,A,"Uh/UH ,/, she/PRP 's/BES ,/,","{F Uh, } she's, -/"
sd,B,I/PRP was/VBD a/DT professor/NN in/IN a/DT university/NN here/RB in/IN California/NNP for/IN a/DT while/NN ./.,I was a professor in a university here in California for a while. /
b,A,Yeah/UH ./.,Yeah. /
%,B,"Yeah/UH ,/,","Yeah, /"
qy,B,"uh/UH ,/, are/VBP you/PRP going/VBG to/TO ,/, uh/UH ,/, put/VB your/PRP$ son/NN in/IN child/NN care/NN in/IN a/DT ,/, a/DT year/NN or/CC two/CD ?/.","{F uh, } are you going to, {F uh, } put your son in child care in [ a, + a ] year or two? /"
na,A,"Uh/UH ,/, probably/RB ./. Uh/UH ,/,","{F Uh, } probably. {F Uh, } /"
