act_tag,speaker,pos,text
qo,A,How/WRB do/VBP you/PRP feel/VB about/IN gun/NN control/NN ?/.,How do you feel about gun control? /
sv,B,"Well/UH ,/, uh/UH ,/, I/PRP mean/VBP I/PRP do/VBP n't/RB think/VB that/IN guns/NNS should/MD be/VB outlawed/VBN --/:","{D Well, } {F uh, } {E I mean } I don't think that guns should be outlawed -- /"
b,A,Um/UH ./.,{F Um. } /
%,B,"--/: but/CC it/PRP 's/BES going/VBG to/IN ,/,","-- {C but } it's going to, - /"
%,B,"a/DT lot/NN of/IN the/DT stuff/NN that/WDT ,/,","a lot of the stuff that, - /"
sv,B,I/PRP mean/VBP all/DT you/PRP do/VBP is/VBZ to/TO get/VB guns/NNS --/:,{E I mean } all you do is to get guns --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: and/CC then/RB like/IN with/IN the/DT stuff/NN of/IN that/DT massacre/NN in/IN Killeen/NNP ,/, Texas/NNP not/RB too/RB long/JJ ago/RB ,/,","-- and then like with the stuff of that massacre in Killeen, Texas not too long ago,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"But/CC I/PRP do/VBP n't/RB really/RB know/VB ,/, I/PRP mean/VBP ,/, unless/IN they/PRP do/VBP ,/, uh/UH ,/, just/RB outlaw/VB them/PRP ,/, how/WRB you/PRP can/MD ,/, uh/UH ,/, prevent/VB that/DT ./.","{C But } I don't really know, {E I mean, } unless they do, {F uh, } just outlaw them, how you can, {F uh, } prevent that. /"
qy,A,"Well/UH ,/, do/VBP n't/RB you/PRP think/VB that/IN you/PRP know/VBP ,/, just/RB having/VBG ,/, you/PRP know/VBP ,/, some/DT ,/, you/PRP know/VBP almost/RB like/IN a/DT driver/NN 's/POS license/NN be/VB required/VBN you/PRP know/VBP with/IN stiff/JJ penalties/NNS if/IN you/PRP are/VBP found/VBN with/IN ,/, with/IN you/PRP know/VBP a/DT gun/NN that/WDT is/VBZ not/RB registered/VBN or/CC you/PRP know/VBP that/WDT you/PRP are/VBP not/RB licensed/VBN to/TO carry/VB ./.","{D Well, } don't you think that {D you know, } just having, {D you know, } some, {D you know } almost like a driver's license be required {D you know } with stiff penalties if you are found [ with, + with ] {D you know } a gun that is not registered or {D you know } that you are not licensed to carry. /"
ny,B,"Yeah/UH ,/,","Yeah, /"
%,B,"that/DT ,/,","that, - /"
qy,B,well/UH do/VBP you/PRP even/RB know/VB what/WP the/DT procedures/NNS are/VBP now/RB ?/.,{D well } do you even know what the procedures are now? /
b,B,Um/UH ./.,{F Um. } /
sd,A,"There/EX is/VBZ no/RB national/JJ ,/,","There is no national, -/"
sv,B,"But/CC ,/, it/PRP 's/BES kind/RB of/RB like/IN if/IN you/PRP want/VBP a/DT gun/NN you/PRP can/MD get/VB a/DT gun/NN ,/, especially/RB if/IN you/PRP have/VBP the/DT money/NN to/TO pay/VB for/IN it/PRP ./.","{C But, } it's kind of like if you want a gun you can get a gun, especially if you have the money to pay for it. /"
sv,A,"Uh/UH ,/, in/IN most/JJS States/NNS as/RB long/RB as/IN you/PRP are/VBP n't/RB a/DT convicted/JJ felon/NN ./.","{F Uh, } in most States as long as you aren't a convicted felon."
b,B,Yeah/UH ./.,Yeah. /
+,A,"You/PRP know/VBP or/CC on/IN probation/NN or/CC ,/, uh/UH ,/, you/PRP know/VBP ,/, other/JJ obvious/JJ things/NNS like/IN that/DT ./.","{D You know } or on probation or, {F uh, } {D you know, } other obvious things like that. /"
sd,A,"Uh/UH ,/, and/CC I/PRP know/VBP ,/, I/PRP know/VBP that/IN like/UH in/IN a/DT lot/NN of/IN states/NNS you/PRP could/MD ,/, you/PRP could/MD be/VB just/RB like/UH released/VBN from/IN a/DT mental/JJ hospital/NN the/DT day/NN before/IN ./. You/PRP know/VBP ,/, be/VB ,/, be/VB obviously/RB insane/JJ ,/,","{F Uh, } {C and } [ I know, + I know ] that {D like } in a lot of states [ you could, + you could ] be just like released from a mental hospital the day before. {D You know, } [ be, + be ] obviously insane, /"
sd,A,"and/CC then/RB ,/, you/PRP ,/, you/PRP know/VBP but/CC have/VBP your/PRP$ legal/JJ right/NN to/TO get/VB a/DT gun/NN ./.","[ {C and then, } + [ you, + {D you know } ] {C but } ] have your legal right to get a gun. /"
sd,B,Huh/UH ./. I/PRP did/VBD n't/RB know/VB that/DT ./.,{F Huh. } I didn't know that. /
ba,B,"Well/UH ,/, that/DT 's/BES pretty/RB scary/JJ ./.","{D Well, } that's pretty scary. /"
qy,B,"So/RB ,/, does/VBZ ,/, now/UH do/VBP they/PRP want/VB us/PRP to/TO say/VB where/WRB we/PRP feel/VBP about/IN it/PRP ,/, like/IN in/IN rating/VBG it/PRP one/CD to/IN ten/CD ./.","{C So, } [ does, + {D now } do ] they want us to say where we feel about it, {D like } in rating it one to ten. /"
ny,A,"Uh/UH ,/, yeah/UH ,/,","{F Uh, } yeah, /"
sd,A,"I/PRP 'd/MD probably/RB ,/, I/PRP 'd/MD probably/RB say/VB about/RB a/DT five/CD ./.","[ I'd probably, + I'd probably ] say about a five. /"
sd,B,That/DT 's/BES where/WRB I/PRP would/MD probably/RB be/VB ./.,<Laughter> That's where I would probably be <laughter>. /
sv,A,"Seems/VBZ like/IN it/PRP 's/BES a/DT good/JJ safe/JJ number/NN to/TO pick/VB ,/, you/PRP know/VBP ./.","<Laughter> Seems like it's a good safe number to pick, {D you know. } /"
sd,B,"Well/UH ,/, I/PRP mean/VBP ,/, I/PRP mean/VBP I/PRP do/VBP n't/RB really/RB know/VB what/WP they/PRP can/MD ,/, how/WRB they/PRP can/MD really/RB enforce/VB the/DT laws/NNS any/RB better/RB --/:","{D Well, } {E I mean, } {E I mean } I don't really know [ what they can, + how they can ] really enforce the laws any better -- /"
b,A,Uh-huh/UH ./.,Uh-huh <inhaling>. /
sv,B,"--/: because/IN I/PRP mean/VBP I/PRP do/VBP think/VB that/IN some/DT people/NNS need/VBP them/PRP and/CC ,/, like/UH ,/, for/IN protection/NN and/CC stuff/NN --/:","-- {C because } {E I mean } I do think that some people need them [ and, + ] {D like, } for protection and stuff -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: and/CC I/PRP can/MD understand/VB them/PRP wanting/VBG to/TO have/VB them/PRP ,/,","-- {C and } I can understand them wanting to have them, /"
sv,B,but/CC then/RB again/RB it/PRP 's/BES just/RB like/IN all/PDT those/DT nuts/NNS out/IN there/RB ./.,{C but } then again it's just like all those nuts out there. /
%,A,"Well/UH ,/, you/PRP know/VBP ,/, uh/UH ,/, uh/UH ,/, no-/XX ,/,","<Smack> {D Well, } {D you know, } {F uh, } {F uh, } no-, /"
sv,A,"if/IN you/PRP are/VBP looking/VBG at/IN like/UH you/PRP know/VBP country/NN that/WDT ,/, uh/UH ,/, where/WRB they/PRP do/VBP have/VB a/DT lot/NN more/JJR gun/NN control/NN ,/, like/IN England/NNP and/CC places/NNS like/IN that/DT ,/, you/PRP know/VBP","if you are looking at {D like } {D you know } country [ that, + {F uh, } where ] they do have a lot more gun control, like England and places like that, {D you know } /"
sv,A,the/DT amount/NN of/IN violent/JJ crime/NN has/VBZ decreased/VBN by/IN so/RB much/JJ ./.,the amount of violent crime has decreased by so much. /
bh,B,It/PRP has/VBZ ?/.,It has? /
%,B,"Because/IN then/RB ,/,","{C Because } then, -/"
ny,A,Well/UH I/PRP mean/VBP yeah/UH ./.,{D Well } {E I mean } yeah. /
%,A,"The/DT ,/, uh/UH ,/, the/DT","[ The, + {F uh, } the ] - /"
sv,A,in/IN comparing/VBG per/FW capita/FW murders/NNS are/VBP incredibly/RB lower/JJR than/IN the/DT United/NNP States/NNPS ./.,in comparing per capita murders are incredibly lower than the United States. /
b,B,Um/UH ./.,{F Um. } /
sv,A,"Uh/UH ,/, you/PRP know/VBP ,/, I/PRP mean/VBP ,/, the/DT problem/NN though/RB ,/, you/PRP know/VBP ,/, they/PRP ,/, if/IN the/DT ,/, since/IN the/DT United/NNP States/NNPS had/VBD this/DT ,/, you/PRP know/VBP ,/, pretty/RB much/RB unrestricted/JJ flow/NN of/IN guns/NNS going/VBG for/IN so/RB long/JJ that/WDT I/PRP think/VBP ,/, you/PRP know/VBP ,/, if/IN you/PRP were/VBD introduced/VBN ,/, you/PRP know/VBP ,/, any/DT controls/NNS ,/, it/PRP would/MD probably/RB take/VB a/DT long/JJ while/NN for/IN them/PRP to/TO take/VB effect/NN just/RB because/IN there/EX is/VBZ a/DT glut/NN of/IN guns/NNS out/IN there/RB already/RB ./.","{F Uh, } <inhaling> {D you know, } {E I mean, } the problem though, {D you know, } [ they, if the, + since the ] United States had this, {D you know, } pretty much unrestricted flow of guns going for so long that I think, {D you know, } if you were introduced, {D you know, } any controls, it would probably take a long while for them to take effect just because there is a glut of guns out there already. /"
b,B,Yeah/UH ./.,Yeah. /
sv,A,"You/PRP know/VBP ,/, so/RB it/PRP 's/BES ,/, it/PRP 's/BES really/RB kind/RB of/RB a/DT complex/JJ problem/NN ./.","{D You know, } {C so } [ it's, + it's ] really kind of a complex problem. /"
qy,B,"Well/UH ,/, is/VBZ the/DT crime/NN that/RB bad/JJ there/RB in/IN Atlanta/NNP ?/.","{D Well, } is the crime that bad there in Atlanta? /"
no,A,"Uh/UH ,/, I/PRP 'm/VBP not/RB really/RB sure/JJ how/WRB bad/JJ it/PRP is/VBZ ./.","<Inhaling> {F Uh, } I'm not really sure how bad it is. /"
sd,A,"I/PRP 've/VBP ,/, I/PRP 've/VBP not/RB really/RB had/VBN that/RB many/JJ problems/NNS with/IN it/PRP ,/,","[ I've, + I've ] not really had that many problems with it, /"
sd,A,"but/CC I/PRP mean/VBP apparently/RB we/PRP ,/, we/PRP were/VBD ranked/VBN pretty/RB high/RB up/RP ./.","{C but } {E I mean } apparently [ we, + we ] were ranked pretty high up. /"
b,B,Yeah/UH,Yeah /
sd,B,I/PRP know/VBP Dallas/NNP is/VBZ ./.,I know Dallas is. /
%,A,"Uh/UH ./. I/PRP mean/VBP ,/, I/PRP think/VBP ,/, you/PRP know/VBP ,/, in/IN the/DT te-/XX ,/,","{F Uh. } {E I mean, } I think, {D you know, } in the te-, - /"
sd,A,I/PRP mean/VBP I/PRP think/VBP we/PRP have/VBP been/VBN like/UH ranked/VBN in/IN one/CD of/IN the/DT top/NN three/CD for/IN murders/NNS in/IN the/DT last/JJ few/JJ years/NNS ./.,{E I mean } I think we have been {D like } ranked in one of the top three for murders in the last few years. /
sd,B,I/PRP do/VBP n't/RB know/VB if/IN Dallas/NNP is/VBZ in/IN the/DT top/JJ three/CD --/:,I don't know if Dallas is in the top three -- /
b,A,Uh-huh/UH ./.,Uh-huh. /
qy,B,--/: but/IN ./. Do/VBP you/PRP own/VB a/DT gun/NN ?/.,-- {C but. } Do you own a gun? /
nn,A,No/UH ./.,<Smack> No. /
sd,A,I/PRP 've/VBP thought/VBN about/IN getting/VBG one/CD ./.,I've thought about getting one. /
sd,A,"If/IN I/PRP get/VBP one/CD ,/, I/PRP think/VBP I/PRP will/MD probably/RB ,/, you/PRP know/VBP ,/, get/VB something/NN ./.","If I get one, I think I will probably, {D you know, } get something. /"
sd,A,I/PRP probably/RB would/MD n't/RB get/VB a/DT hand/NN gun/NN ./.,I probably wouldn't get a hand gun. /
sd,A,I/PRP would/MD probably/RB get/VB like/IN a/DT shotgun/NN ./.,I would probably get {D like } a shotgun. /
sd,A,"Just/RB for/IN protecting/VBG myself/PRP ./. You/PRP know/VBP ,/, from/IN --/:","Just for protecting myself. {D You know, } from --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: burglar/NN type/NN thing/NN ./.,-- burglar type thing. /
sd,A,I/PRP do/VBP kind/RB of/RB live/VB in/IN the/DT downtown/NN area/NN ./.,I do kind of live in the downtown area. /
b,B,Yeah/UH ./.,Yeah. /
sv,A,"You/PRP know/VBP and/CC shotguns/NNS are/VBP really/RB good/JJ because/IN they/PRP 're/VBP ,/,","{D You know } {C and } shotguns are really good because they're, - /"
