act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH ./.,Okay. /
qy,A,"Do/VBP you/PRP ,/, have/VBP you/PRP noticed/VBN any/DT new/JJ ,/, uh/UH ,/, trends/NNS in/IN politics/NNS ?/.","[ Do you, + have you ] noticed any new, {F uh, } trends in politics? /"
na,B,"Well/UH ,/, the/DT one/NN I/PRP think/VBP is/VBZ interesting/JJ is/VBZ the/DT California/NNP ,/, Los/NNP Angeles/NNP police/NN chief/NN who/WP says/VBZ he/PRP wo/MD n't/RB resign/VB ./.","{D Well, } the one I think is interesting is the [ California, + Los Angeles ] police chief who says he won't resign. /"
qy,B,"And/CC did/VBD you/PRP hear/VB yesterday/NN that/IN Mayor/NNP Bradley/NNP said/VBD that/IN ,/, uh/UH ,/, he/PRP should/MD ?/.","{C And } did you hear yesterday that Mayor Bradley said that, {F uh, } he should? /"
bh,A,"Oh/UH ,/, really/UH ?/.","{F Oh, } really? /"
nn,A,"No/UH ,/,","No, /"
sd,A,I/PRP did/VBD n't/RB hear/VB that/DT ./.,I didn't hear that. /
sv,B,"I/PRP think/VBP it/PRP 's/BES ,/, I/PRP think/VBP what/WP 's/BES interesting/JJ is/VBZ that/IN ,/, uh/UH ,/, the/DT political/JJ activists/NNS ,/, Jesse/NNP Jackson/NNP and/CC a/DT lot/NN of/IN other/JJ people/NNS went/VBD out/IN there/RB and/CC are/VBP demonstrating/VBG ./.","[ I think it's, + I think what's ] interesting is that, {F uh, } the political activists, Jesse Jackson and a lot of other people went out there and are demonstrating. /"
sv,B,"I/PRP find/VBP it/PRP interesting/JJ that/IN ,/, uh/UH ,/, outsiders/NNS would/MD bother/VB to/TO go/VB in/RB ./.","I find it interesting that, {F uh, } outsiders would bother to go in. /"
qo,B,"How/WRB do/VBP ,/, how/WRB do/VBP you/PRP feel/VB about/IN people/NNS like/IN Jesse/NNP Jackson/NNP getting/VBG involved/VBN ?/.","[ How do, + how do ] you feel about people like Jesse Jackson getting involved? /"
sv,A,"Uh/UH ,/, I/PRP think/VBP sometimes/RB it/PRP 's/BES good/JJ for/IN people/NNS outside/RB ./.","{F Uh, } I think sometimes it's good for people outside. /"
sv,A,"They/PRP get/VBP a/DT different/JJ persp-/NN ,/, uh/UH ,/, perspective/NN on/IN an/DT issue/NN and/CC stuff/NN ./.","They get a different [ persp-, + {F uh, } perspective ] on an issue and stuff. /"
%,A,"So/RB ,/, yeah/UH ,/,","{C So, } yeah, /"
sv,A,I/PRP do/VBP n't/RB see/VB any/DT problem/NN with/IN outsiders/NNS going/VBG in/RB and/CC getting/VBG a/DT little/JJ bit/NN involved/VBN ./.,I don't see any problem with outsiders going in and getting a little bit involved. /
qy,B,"Well/UH ,/, do/VBP you/PRP --/:","{D Well, } [ do you -- +"
