act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"Okay/UH ,/, uh/UH ,/,","Okay, {F uh, } /"
qo,A,what/WP kind/NN of/IN hobbies/NNS do/VBP you/PRP have/VB Lori/NNP ?/.,what kind of hobbies do you have Lori? /
sd,B,"Uh/UH ,/, I/PRP guess/VBP ,/, I/PRP ,/, uh/UH ,/, I/PRP like/VBP to/TO play/VB golf/NN ./.","{F Uh, } I guess, [ I, + {F uh, } I ] like to play golf. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC ,/, uh/UH ,/, I/PRP also/RB like/VBP to/TO plant/VB flowers/NNS and/CC do/VB do/VB some/DT gardening/NN and/CC do/VB arts/NNS and/CC crafts/NNS ./.","{C And, } {F uh, } I also like to plant flowers and [ do + do ] some gardening and do arts and crafts. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
qw,A,Where/WRB do/VBP you/PRP play/VBP golf/NN in/IN this/DT area/NN ?/.,Where do you play golf in this area? /
sd,B,"Well/UH ,/, we/PRP live/VBP ,/, uh/UH ,/, pretty/RB close/RB ,/,","{D Well, } <inhaling> we live, {F uh, } pretty close,"
x,A,./.,<Sneezing>.
+,B,to/IN the/DT Mesquite/NNP Golf/NN Course/NN ./.,to the Mesquite Golf Course. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"So/UH ,/, we/PRP will/MD play/VB either/CC out/IN there/EX or/CC at/IN Firewheel/NNP ./.","{D So, } we will play either out there or at Firewheel. /"
sd,B,"That/DT is/VBZ usually/RB where/WRB we/PRP play/VBP ,/,","That is usually where we play, /"
sd,B,but/CC I/PRP have/VBP played/VBN you/PRP know/VBP different/JJ courses/NNS in/IN in/IN the/DT Dallas/NNP area/NN ./.,{C but } I have played {D you know } different courses in in the Dallas area. /
qy,A,"Do/VBP you/PRP ,/, uh/UH ,/, do/VBP you/PRP ride/VB or/CC do/VBP you/PRP pull/VB a/DT cart/NN when/WRB you/PRP play/VBP golf/NN ?/.","[ Do you, + {F uh, } do you ] ride or do you pull a cart when you play golf? /"
sd,B,"Uh/UH ,/, both/DT ./.","{F Uh, } both <laughter>. /"
b,A,Oh/UH ./.,Oh. /
sd,B,Not/RB at/IN the/DT same/JJ time/NN ./.,Not at the same time. /
sd,A,"I/PRP was/VBD going/VBG to/TO say/VB ,/, that/DT could/MD be/VB difficult/JJ ./.","I was going to say, that could be difficult <laughter>. /"
sd,B,"No/UH ,/, sometimes/RB we/PRP ride/VBP","<Laughter> {D No, } sometimes we ride /"
sd,B,"and/CC sometimes/RB ,/, uh/UH ,/, we/PRP ,/, pull/VBP ,/,","{C and } sometimes, {F uh, } we, pull, /"
sd,B,"we/PRP like/VBP to/TO ,/, to/TO ,/, uh/UH ,/, a/DT lot/NN of/IN the/DT times/NNS just/RB walk/VB ,/, uh/UH ,/, for/IN the/DT exercise/NN ./.","we like to, to, {F uh, } a lot of the times just walk, {F uh, } for the exercise. /"
%,B,But/CC --/:,{C But } -- -/
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: I/PRP find/VBP that/IN when/WRB I/PRP ride/VBP in/IN a/DT cart/NN ,/, I/PRP play/VBP better/RBR","-- I find that when I ride in a cart, I play better /"
sv,B,and/CC I/PRP think/VBP it/PRP is/VBZ cause/IN I/PRP do/VBP n't/RB get/VB as/RB tired/VBN ./.,{C and } I think it is cause I don't get as tired <laughter>. /
sv,A,I/PRP think/VBP that/DT might/MD be/VB true/JJ ./.,I think that might be true. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,I/PRP do/VBP n't/RB like/VB pulling/VBG a/DT cart/NN on/IN Firewell/JJ golf/NN course/NN because/IN they/PRP want/VBP you/PRP to/TO pull/VB the/DT cart/NN on/IN the/DT path/NN ./.,I don't like pulling a cart on Firewell golf course because they want you to pull the cart on the path. /
aa,B,"I/PRP know/VBP ,/,","I know, /"
sd,B,and/CC that/DT makes/VBZ me/PRP so/RB mad/JJ ./.,{C and } that makes me so mad <<louder>>. /
x,A,./.,<Laughter>.
sv,B,"You/PRP know/VBP ,/, it/PRP is/VBZ like/UH it/PRP is/VBZ not/RB going/VBG to/TO do/VB that/RB much/JJ damage/NN to/IN the/DT course/NN ,/, but/CC apparently/RB they/PRP think/VBP differently/RB ./.","{D You know, } [ it is + {D like } it is ] not going to do that much damage to the course, but apparently they think differently <laughter>. /"
sd,A,"That/DT is/VBZ the/DT reason/NN ,/, I/PRP do/VBP n't/RB play/VB over/IN there/RB ./.","That is the reason, I don't play over there. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"I/PRP like/VBP the/DT course/NN ,/, but/CC I/PRP do/VBP n't/RB play/VB over/IN there/RB because/IN ,/, you/PRP ,/, they/PRP do/VBP n't/RB ,/, uh/UH ,/, you/PRP know/VBP do/VBP n't/RB allow/VB you/PRP to/TO pull/VB a/DT cart/NN ./.","I like the course, but I don't play over there because, [ you, + they ] don't, {F uh, } {D you know } don't allow you to pull a cart. /"
b,B,Right/UH ./.,Right. /
sv,A,"And/CC ,/, I/PRP do/VBP n't/RB think/VB a/DT cart/NN damages/VBZ the/DT turf/NN ./.","{C And, } I don't think a cart damages the turf. /"
b,B,Right/UH ./.,Right. /
sd,B,"Well/UH ,/, the/DT reason/NN why/WRB we/PRP play/VBP over/IN there/RB is/VBZ because/IN it/PRP 's/BES where/WRB ,/, since/IN we/PRP are/VBP a/DT Garland/NNP resident/NN ,/, they/PRP gave/VBD us/PRP a/DT special/JJ deal/NN where/WRB you/PRP can/MD get/VB ,/, uh/UH ,/, ten/CD rounds/NNS of/IN golf/NN for/IN a/DT hundred/CD dollars/NNS ,/,","{D Well, } the reason why we play over there is because its where, since we are a Garland resident, they gave us a special deal where you can get, {F uh, } ten rounds of golf for a hundred dollars, /"
%,B,"yeah/UH ,/,","yeah, /"
sd,B,a/DT hundred/CD dollars/NNS,a hundred dollars /
sd,B,cause/IN it/PRP is/VBZ half/JJ price/NN what/WP the/DT normal/JJ green/NN fees/NNS are/VBP ./.,{C cause } it is half price what the normal green fees are. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,So/RB that/DT is/VBZ why/WRB we/PRP you/PRP know/VBP play/VBP over/IN there/RB,{C So } that is <noise> why we <noise> {D you know } play over there /
sd,B,cause/IN we/PRP have/VBP got/VBN our/PRP$ card/NN ./.,{C cause } we have got our card <laughter>. /
sv,A,"Well/UH ,/, I/PRP guess/VBP I/PRP could/MD use/VB a/DT card/NN too/RB ./.","{D Well, } I guess I could use a card too. /"
sd,A,"I/PRP live/VBP ,/, uh/UH ,/, very/RB near/RB ,/, uh/UH ,/, very/RB close/RB to/IN the/DT Firewheel/NNP Golf/NN Course/NN ./.","I live, {F uh, } [ very near, + {F uh, } very close ] to the Firewheel Golf Course. /"
bh,B,"Oh/UH ,/, do/VBP you/PRP ?/.","{F Oh, } do you? /"
qy^d,B,So/RB you/PRP live/VBP in/IN Garland/NNP then/RB ./.,{C So } you live in Garland then. /
ny,A,"Yes/UH ,/,","Yes, /"
sd,A,I/PRP live/VBP in/IN northwest/NN Garland/NNP ./.,I live in northwest Garland. /
sd,A,Right/RB up/IN there/RB near/RB the/DT golf/NN course/NN ./.,Right up there near the golf course. /
bk,B,"Okay/UH ,/,","Okay, /"
sd,B,"well/UH we/PRP are/VBP in/IN south/JJ Garland/NNP ,/,","{D well } we are in south Garland, /"
ad,B,"but/CC yeah/UH ,/, next/JJ time/NN you/PRP go/VBP ,/, uh/UH ,/, you/PRP know/VBP ,/, check/VB into/IN it/PRP ,/,","{C but } {D yeah, } next time you go, {F uh, } {D you know, } check into it, /"
%,B,"they/PRP have/VBP ,/, uh/UH ,/,","they have, {F uh, } - /"
sd,B,"it/PRP is/VBZ just/RB like/IN ,/, uh/UH ,/, a/DT bus/NN card/NN","it is just like, {F uh, } a bus card /"
sd,B,"and/CC they/PRP just/RB punch/VBP it/PRP ./. You/PRP know/VBP ,/,","{C and } they just punch it. {D You know, } /"
sd,B,it/PRP has/VBZ got/VBN one/CD through/IN ten/CD on/IN it/PRP,it has got one through ten on it /
sd,B,and/CC every/DT time/NN you/PRP go/VBP they/PRP just/RB punch/VBP it/PRP for/IN you/PRP ./.,{C and } every time you go they just punch it for you. /
sd,A,"Well/UH ,/, in/IN the/DT last/JJ two/CD years/NNS ,/, I/PRP have/VBP not/RB played/VBN very/RB much/JJ golf/NN because/IN I/PRP am/VBP involved/JJ in/IN Boy/NNP Scouts/NNP ./.","{D Well, } in the last two years, I have not played very much golf because I am involved in Boy Scouts. /"
bk,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
sd,A,"So/RB ,/, I/PRP have/VBP ,/, uh/UH ,/, I/PRP have/VBP ,/, uh/UH ,/, I/PRP have/VBP children/NNS --/:","{C So, } [ [ I have, + {F uh, } I have, ] + {F uh, } I have ] children --"
qy^d,B,"You/PRP must/MD have/VB a/DT ,/, a/DT son/NN ./.","You must have [ a, + a ] son. /"
+,A,--/: Boy/NNP Scout/NNP age/NN ./.,-- Boy Scout age. /
na,A,"I/PRP have/VBP two/CD boys/NNS that/WDT are/VBP boy/NN scout/NN age/NN ,/,","I have two boys that are boy scout age, /"
sd,A,"and/CC ,/, uh/UH ,/, so/RB --/:","{C and, } {F uh, } {C so } --"
bk,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
+,A,--/: I/PRP am/VBP very/RB active/JJ in/IN Boy/NNP Scouts/NNP,-- I am very active in Boy Scouts /
sd,A,so/RB I/PRP would/MD have/VB to/TO say/VB that/IN camping/NN and/CC hiking/NN and/CC canoeing/NN and/CC Boy/NNP Scouts/NNP is/VBZ my/PRP$ hobby/NN ./.,{C so } I would have to say that camping and hiking and canoeing and Boy Scouts is my hobby. /
b,B,Yeah/UH ./.,Yeah. /
%,A,But/CC I/PRP --/:,{C But } I -- -/
ba,B,Oh/UH well/UH that/DT sounds/VBZ like/IN fun/NN too/RB ./.,{F Oh } {D well } that sounds like fun too <laughter>. /
sd,A,--/: but/CC my/PRP$ golf/NN clubs/NNS will/MD probably/RB rust/VB before/IN I/PRP get/VBP to/TO use/VB them/PRP again/RB,-- {C but } my golf clubs will probably rust before I get to use them again /
sd,A,because/IN my/PRP$ boys/NNS are/VBP still/RB right/RB at/IN the/DT beginning/NN age/NN,{C because } my boys are still right at the beginning age /
sd,A,and/CC it/PRP is/VBZ probably/RB going/VBG to/TO be/VB six/CD to/TO eight/CD years/NNS before/IN they/PRP go/VBP to/IN college/NN ./.,{C and } it is probably going to be six to eight years before they go to college. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,B,"Well/UH ,/, you/PRP need/VBP to/TO ,/, uh/UH ,/, teach/VB them/PRP how/WRB to/TO play/VB and/CC take/VB them/PRP out/IN on/IN the/DT course/NN with/IN you/PRP ./.","{D Well, } you need to, {F uh, } teach them how to play and take them out on the course with you <laughter>. /"
aa,A,That/DT 's/BES right/JJ ./.,That's right. /
sv,A,Lessons/NNS are/VBP expensive/JJ though/RB ./.,Lessons are expensive though. /
aa,B,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
sv,B,Well/UH you/PRP can/MD teach/VB them/PRP ./.,Well you can teach them <laughter>. /
ar,A,"Well/UH ,/, they/PRP would/MD probably/RB never/RB make/VB it/PRP then/RB","{D Well, } they would probably never make it then /"
sd,A,"because/IN I/PRP do/VBP n't/RB think/VB ,/, uh/UH ,/,","{C because } I don't think, {F uh, } - /"
sd,A,I/PRP only/RB took/VBD lessons/NNS for/IN golf/NN when/WRB I/PRP was/VBD in/IN college/NN ./.,I only took lessons for golf when I was in college. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"Uh/UH ,/, as/IN a/DT course/NN for/IN P/NNP E/NNP you/PRP know/VBP --/:","{F Uh, } as a course for P E you know <laughter> --"
b,B,"Right/UH ,/,","Right, /"
b,B,Right/UH ./.,Right. /
+,A,--/: so/IN I/PRP could/MD graduate/VB ./.,-- so I could graduate. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"But/CC ,/, uh/UH ,/, that/DT is/VBZ the/DT only/JJ time/NN I/PRP think/VBP I/PRP have/VBP ever/RB really/RB taken/VBN golf/NN lessons/NNS","{C But, } {F uh, } that is the only time I think I have ever really taken golf lessons /"
sd,A,and/CC that/DT was/VBD kind/RB of/RB a/DT group/NN --/:,{C and } that was kind of a group --
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: scenario/NN --/:,-- scenario --
b,B,Right/UH ./.,Right. /
+,A,--/: and/CC not/RB individual/JJ ./.,-- and not individual. /
b,B,Right/UH ./.,Right. /
sd,A,I/PRP took/VBD one/CD lesson/NN one/CD other/JJ time/NN ./.,I took one lesson one other time. /
sd,A,"Besides/IN that/DT ,/, uh/UH ,/, I/PRP just/RB ,/, uh/UH ,/, try/VBP to/TO make/VB the/DT club/NN hit/VBD the/DT ball/NN ./.","Besides that, {F uh, } I just, {F uh, } try to make the club hit the ball. /"
aa,B,Right/UH ./.,Right. /
x,A,./.,<Laughter>.
aa,B,"Yeah/UH ,/,","Yeah, /"
sd,B,I/PRP know/VBP what/WP you/PRP mean/VBP ./.,I know what you mean <laughter>. /
sd,A,"I/PRP do/VBP n't/RB want/VB to/TO play/VB strike/GW out/^NN ,/, you/PRP know/VBP ./.","I don't want to play strike out, {D you know. } /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"But/CC I/PRP have/VBP fun/NN doing/VBG it/PRP ,/,","{C But } I have fun doing it, /"
sd,A,"some/DT ,/, uh/UH ,/, you/PRP know/VBP ,/, I/PRP have/VBP some/DT good/JJ shots/NNS and/CC some/DT bad/JJ shots/NNS ./.","[ some, + {F uh, } {D you know, } I have some ] good shots and some bad shots. /"
b,B,Oh/UH yeah/UH ./.,{D Oh } yeah. /
sv,B,"It/PRP ,/, it/PRP is/VBZ just/RB nice/JJ to/TO get/VB outdoors/RB and/CC do/VB something/NN ./.","[ It, + it ] is just nice to get outdoors and do something. /"
sd,A,"So/UH you/PRP said/VBD you/PRP work/NN ,/, uh/UH ,/, in/IN the/DT gardens/NNS too/RB ./.","{C So } you said you work, {F uh, } in the gardens too. /"
qy,A,"Do/VBP you/PRP have/VB ,/, uh/UH ,/, a/DT special/JJ flowers/NNS ?/.","Do you have, {F uh, } [ a + ] special flowers? /"
no,B,Well/UH flower/NN gardens/NNS ./.,{D Well } flower gardens. /
sd,B,"I/PRP like/VBP to/TO have/VB ,/,","I like to have, - /"
sd,B,matter/NN of/IN fact/NN this/DT past/JJ weekend/NN I/PRP just/RB got/VBD finished/VBN planting/VBG a/DT bunch/NN of/IN tulips/NNS and/CC daffodil/NN bulbs/NNS ./.,matter of fact this past weekend I just got finished planting a bunch of tulips and daffodil bulbs. /
sd,B,"So/UH ,/, those/DT ought/MD to/TO be/VB coming/VBG up/RP around/IN spring/NN time/NN ./.","{C So, } those ought to be coming up around spring time <laughter>. /"
sd,A,"My/PRP$ wife/NN had/VBD ,/, uh/UH ,/, just/RB put/VBN in/IN a/DT bunch/NN of/IN ,/, I/PRP want/VBP to/TO say/VB ,/, they/PRP are/VBP pansies/NNS ./.","My wife had, {F uh, } just put in a bunch of, I want to say, they are pansies. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
