act_tag,speaker,pos,text
sv,A,"Uh/UH ,/, with/IN regard/NN to/IN ,/, uh/UH ,/, to/IN jury/NN trials/NNS ./. I/PRP ,/, you/PRP know/VBP ,/, I/PRP ,/, I/PRP really/RB feel/VBP as/IN though/RB ,/, uh/UH ,/, jury/NN trials/NNS are/VBP ,/, are/VBP ,/, uh/UH ,/, whatever/WDT system/NN has/VBZ been/VBN ,/, been/VBN used/VBN historically/RB ,/, in/IN particular/JJ jurisdiction/NN ,/, you/PRP know/VBP ,/, is/VBZ really/RB the/DT ,/, the/DT only/JJ kinds/NNS of/IN things/NNS that/WDT you/PRP can/MD use/VB ./. Because/IN the/DT ,/, the/DT jurisprudence/NN is/VBZ ,/, you/PRP know/VBP ,/, based/VBN on/IN ,/, on/IN ,/, uh/UH ,/, you/PRP know/VBP ,/, on/IN accumulated/JJ n-/XX ,/, body/NN of/IN law/NN ./.","{F Uh, } with regard [ to, + {F uh, } to ] jury trials. [ [ I, + {D you know, } I, ] + I ] really feel as though, {F uh, } [ jury trials [ are, + are, ] + {F uh, } whatever system has [ been, + been ] ] used historically, in particular jurisdiction, {D you know, } is really [ the, + the ] only kinds of things that you can use. Because [ the, + the ] jurisprudence is, {D you know, } based [ [ on, + on, ] + {F uh, } {D you know, } on ] accumulated [ n-, + body ] of law. /"
sv,A,"And/CC if/IN ,/, if/IN you/PRP have/VBP a/DT situation/NN where/WRB you/PRP change/VBP that/DT body/NN of/IN law/NN ,/, then/RB all/DT of/IN sudden/JJ they/PRP ,/, they/PRP start/VBP ,/, they/PRP could/MD start/VB going/VBG back/RB and/CC digging/VBG up/RP all/PDT these/DT cases/NNS that/WDT ,/, uh/UH ,/, that/WDT would/MD be/VB handled/VBN differently/RB were/VBD --/:","{C And } [ if, + if ] you have a situation where you change that body of law, then all of sudden [ [ they, + they start, ] + they could start ] going back and digging up all these cases [ that, + {F uh, } that ] would be handled differently were --"
x,B,MUMBLEx/XX ./.,<TV> (( )) .
+,A,--/: they/PRP judged/VBD by/IN today/NN 's/POS standards/NNS ./.,-- they judged by today's standards. /
sv,A,"So/RB I/PRP ,/, I/PRP really/RB do/VBP n't/RB think/VB it/PRP ,/, they/PRP can/MD really/RB do/VB much/RB of/IN anything/NN to/TO change/VB it/PRP ./.","{C So } [ I, + I ] really don't think [ it, + they ] can really do much of anything to change it. /"
qo,A,What/WP do/VBP you/PRP think/VB ?/. ./.,What do you think? <Noise>. /
sv,B,"Uh/UH ,/, I/PRP ,/, I/PRP do/VBP n't/RB think/VB so/RB ./.","<Lipsmack> {F Uh, } [ I, + I ] don't think so. /"
sv,B,"Possibly/RB in/IN the/DT jury/NN selection/NN would/MD be/VB the/DT only/JJ ,/,","Possibly in the jury selection would be the only, -/"
x,A,./.,<Bird_squawk>.
sd,B,"just/RB for/IN example/NN ,/, what/WP we/PRP 're/VBP seeing/VBG in/IN California/NNP I/PRP guess/VBP ./.","just for example, what we're seeing in California I guess. /"
sv,B,"It/PRP makes/VBZ you/PRP wonder/VB ,/, uh/UH ,/, had/VBD the/DT jury/NN been/VBN a/DT different/JJ group/NN of/IN people/NNS what/WP would/MD have/VB happened/VBN with/IN that/DT outcome/NN ./.","It makes you wonder, {F uh, } had the jury been a different group of people what would have happened with that outcome. /"
%,A,"Well/UH wo/MD n't/RB ,/,","{D Well } won't, - /"
sv,A,well/UH maybe/RB they/PRP used/VBD a/DT little/JJ bit/NN too/RB much/JJ force/NN with/IN stuff/NN like/IN that/DT,{D well } maybe they used a little bit too much force with stuff like that /
sd,A,but/CC then/RB --/:,{C but } [ then -- +
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: then/RB ,/, you/PRP know/VBP ,/, the/DT defense/NN lawyer/NN addressed/VBD each/DT and/CC every/DT one/NN of/IN those/DT blows/NNS apparently/RB","-- then, ] {D you know, } the defense lawyer addressed each and every one of those blows apparently /"
sd,A,"and/CC ,/, you/PRP know/VBP ,/, the/DT --/:","{C and, } {D you know, } the --"
sv,B,"That/DT 's/BES ,/, that/DT 's/BES bad/JJ ./.","[ That's, + (( that's ] bad )) . /"
+,A,--/: other/JJ two/CD guys/NNS sat/VBD in/IN the/DT car/NN --/:,-- other two guys sat in the car -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,--/: and/CC they/PRP did/VBD n't/RB get/VB beat/VB up/RP ./.,-- {C and } they didn't get beat up.
aa,B,No/UH ./.,No. /
%,B,"It/PRP ,/,","(( It )) , -/"
+,A,You/PRP know/VBP ./.,{D You know. } /
sv,A,"Rodney/NNP got/VBD beat/VB up/RP because/IN he/PRP ,/, he/PRP ,/, you/PRP know/VBP ,/, he/PRP pur-/XX ,/, you/PRP know/VBP ,/, he/PRP involved/VBD himself/PRP in/IN some/DT sub/NN ,/, self-destructive/JJ behavior/NN ./.","Rodney got beat up because [ [ [ he, + he, ] + {D you know, } he pur-, ] + {D you know, } he involved ] himself in some [ sub, + self-destructive ] behavior. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"And/CC ,/, uh/UH ,/, uh/UH ,/, just/RB like/IN the/DT burning/NN and/CC looting/NN --/:","{C And, } {F uh, } {F uh, } <swallowing> just like the burning and looting --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: is/VBZ self-destruct/NN ./.,-- is self-destruct. /
sv,A,Everybody/NN --/:,Everybody --
aa,B,"Oh/UH ,/, yes/UH ./.","{F Oh, } yes. /"
+,A,--/: says/VBZ well/UH this/DT is/VBZ the/DT nineties/NNS,-- says {D well } this is the nineties /
^q,A,and/CC they/PRP 're/VBP going/VBG to/TO rebuild/VB,{C and } they're going to rebuild /
^q,A,and/CC it/PRP 'll/MD be/VB even/RB better/JJR ./.,{C and } it'll be even better. /
qh,A,"Hey/UH ,/, what/WP do/VBP you/PRP think/VBP ,/,","Hey, what do you think, /"
qh,A,"you/PRP know/VBP ,/, some/DT ,/, some/DT black/JJ guy/NN with/IN capital/JJ is/VBZ going/VBG to/TO come/VB in/IN and/CC invest/VB in/IN that/DT area/NN ?/.","{D you know, } [ some, + some ] black guy with capital is going to come in and invest in that area? /"
aa,B,That/DT 's/BES right/JJ ./.,That's right. /
sv,A,"With/IN everybody/NN with/IN that/DT mind/NN set/NN ./. They/PRP ,/, they/PRP 're/VBP --/:","With everybody with that mind set. [ [ They, + [ they're -- +"
sv,B,They/PRP 're/VBP only/RB going/VBG to/TO suffer/VB ./.,They're only going to suffer. /
+,A,"--/: they/PRP 're/VBP going/VBG to/TO ,/, that/DT whole/JJ area/NN is/VBZ going/VBG to/TO be/VB turned/VBN into/IN residential/JJ ghetto/NN ,/, you/PRP know/VBP ,/,","-- they're ] going to, ] + that whole area is going to ] be turned into residential ghetto, {D you know, } /"
sv,A,"and/CC you/PRP might/MD even/RB be/VB able/JJ to/TO ,/, to/TO use/VB it/PRP for/IN ,/, for/IN a/DT bombing/VBG test/NN site/NN ,/, you/PRP know/VBP ./.","{C and } you might even be able [ to, + to ] use it [ for, + for ] a bombing test site, {D you know. } /"
sv,B,"T-/PRP ,/, they/PRP 're/VBP only/RB going/VBG to/TO suffer/VB ./.","[ T-, + they're ] only going to suffer. /"
sv,B,"They/PRP ,/, they/PRP 've/VBP defeated/VBN themselves/PRP with/IN ,/, with/IN their/PRP$ looting/NN and/CC violence/NN ./.","[ They, + they've ] defeated themselves [ with, + with ] their looting and violence. /"
sd,B,"Uh/UH ,/, I/PRP understand/VBP why/WRB they/PRP were/VBD upset/JJ by/IN the/DT verdict/NN just/RB because/IN even/RB those/DT of/IN us/PRP that/WDT are/VBP n't/RB black/JJ or/CC ,/, uh/UH ,/, do/VBP n't/RB live/VB there/EX or/CC whatever/WP ,/, we/PRP all/DT saw/VBD the/DT same/JJ thing/NN on/IN the/DT ,/, on/IN the/DT tape/NN","{F Uh, } I understand why they were upset by the verdict just because even those of us that aren't black or, {F uh, } don't live there or whatever, we all saw the same thing [ on the, + on the ] tape /"
%,B,"and/CC ,/, uh/UH ,/,","{C and, } {F uh, } -/"
sv,A,"Well/UH e-/NN ,/, everybody/NN is/VBZ saying/VBG this/DT is/VBZ going/VBG to/TO be/VB a/DT new/JJ era/NN","{D Well } [ e-, + everybody ] is saying this is going to be a new era /"
sv,A,and/CC we/PRP 're/VBP going/VBG to/TO reexamine/VB this/DT thing/NN ./.,{C and } we're going to reexamine this thing. /
sv,A,"Hey/UH ,/, the/DT b-/XX ,/, the/DT average/JJ person/NN is/VBZ going/VBG to/TO take/VB a/DT look/NN at/IN that/DT and/CC say/VB ,/, suspicions/NNS confirmed/VBD ./.","Hey, [ the b-, + the average ] person is going to take a look at that and say, suspicions confirmed. /"
^q,A,"They/PRP 're/VBP a/DT bunch/NN of/IN animals/NNS ,/, you/PRP know/VBP ./.","They're a bunch of animals, {D you know. } /"
qh,A,How/WRB can/MD you/PRP really/RB deal/VB with/IN an/DT environment/NN where/WRB you/PRP 're/VBP going/VBG to/TO lose/VB everything/NN ./.,How can you really deal with an environment where you're going to lose everything. /
sd,A,Forty/CD deaths/NNS ./.,Forty deaths. /
sd,A,I/PRP mean/VBP there/EX are/VBP forty/CD people/NNS --/:,{E I mean } there are forty people --
aa,B,I/PRP know/VBP ./.,I know. /
+,A,--/: that/WDT are/VBP dead/JJ as/IN a/DT result/NN of/IN that/DT ./.,-- that are dead as a result of that. /
aa,B,"Yeah/UH ,/,","Yeah, /"
sv,B,it/PRP 's/BES really/RB ridiculous/JJ ./.,it's really ridiculous. /
