act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Yes/UH ./.,Yes. /
sv,A,"Um/UH I/PRP guess/VBP my/PRP$ initial/JJ view/NN is/VBZ our/PRP$ tax/NN burden/NN has/VBZ n't/RB gone/VBN down/RB in/IN recent/JJ years/NNS despite/IN ,/, our/PRP$ total/JJ tax/NN burden/NN ,/, despite/IN tax/NN cuts/NNS --/:","{F Um } I guess my initial view is our tax burden hasn't gone down in recent years [ despite, our total tax burden, + despite tax cuts ] -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"--/: but/CC among/IN industrialized/JJ nations/NNS we/PRP have/VBP one/CD of/IN the/DT lowest/JJS in/IN ,/, in/IN the/DT world/NN ,/,","-- {C but } among industrialized nations we have one of the lowest [ in, + in ] the world, /"
%,A,and/CC in/IN MUMBLEx/XX,{C and } in (( )) - /
%,A,"of/IN the/DT matter/NN ,/,","of the matter, - /"
sv,A,"you/PRP get/VBP what/WP you/PRP pay/VBP for/IN ,/,","you get what you pay for, /"
sv,A,"if/IN we/PRP 're/VBP going/VBG to/TO have/VB national/JJ health/NN insurance/NN ,/, which/WDT seems/VBZ likely/RB ,/, it/PRP 's/BES necessarily/RB going/VBG to/TO involve/VB more/JJR taxes/NNS ./.","if we're going to have national health insurance, which seems likely, it's necessarily going to involve more taxes. /"
sv,A,"Uh/UH ,/, I/PRP suspect/VBP ,/, I/PRP take/VBP the/DT view/NN that/IN cutting/VBG income/NN tax/NN rates/NNS has/VBZ been/VBN good/JJ for/IN the/DT ,/, the/DT economy/NN ,/, that/IN most/RBS other/JJ countries/NNS have/VBP a/DT higher/JJR share/NN of/IN the/DT tax/NN burden/NN in/IN various/JJ kinds/NNS of/IN sales/NNS taxes/NNS ,/, uh/UH ,/, energy/NN taxes/NNS ,/, particularly/RB ,/, and/CC that/IN to/IN the/DT extent/NN we/PRP need/VBP to/TO raise/VB more/JJR taxes/NNS ,/, that/DT 's/BES the/DT direction/NN we/PRP should/MD look/VB ./.","{F Uh, } [ I suspect, + I take ] the view that cutting income tax rates has been good for [ the, + the ] economy, that most other countries have a higher share of the tax burden in various kinds of sales taxes, {F uh, } energy taxes, particularly, and that to the extent we need to raise more taxes, that's the direction we should look. /"
aa,B,Right/UH ./.,Right. /
sd,B,"Well/UH ,/, I/PRP guess/VBP I/PRP kind/RB of/RB have/VBP mixed/JJ feelings/NNS ./.","{D Well, } I guess I kind of have mixed feelings <laughter>. /"
sv,B,"Um/UH ,/, you/PRP know/VBP ,/, you/PRP always/RB sit/VBP there/RB","{F Um, } {D you know, } you always sit there /"
sv,B,"and/CC out/IN of/IN each/DT pay/NN check/NN so/RB much/RB comes/VBZ out/IN of/IN it/PRP ,/,","{C and } out of each pay check so much comes out of it, /"
sv,B,"and/CC you/PRP wonder/VBP ,/, you/PRP know/VBP ,/, where/WRB 's/BES it/PRP all/DT going/VBG --/:","{C and } you wonder, {D you know, } where's it all going -- /"
aa,A,Where/WRB 's/BES it/PRP all/DT going/VBG ?/.,Where's it all going? /
sv,B,"--/: and/CC we/PRP have/VBP such/PDT a/DT huge/JJ ,/, uh/UH ,/, national/JJ deficit/NN ,/,","-- {C and } we have such a huge, {F uh, } national deficit, /"
sv,B,"and/CC ,/, and/CC I/PRP guess/VBP a/DT lot/NN of/IN times/NNS there/EX 's/BES questions/NNS wondering/VBG well/UH ,/, if/IN it/PRP 's/BES doing/VBG a/DT whole/JJ lot/NN of/IN good/NN ./.","[ {C and, } + {C and } ] I guess a lot of times there's questions wondering {D well, } if it's doing a whole lot of good. /"
sv,B,I/PRP know/VBP there/EX 's/BES a/DT lot/NN of/IN social/JJ programs/NNS out/IN there/EX that/WDT need/VBP help/NN ./.,I know there's a lot of social programs out there that need help. /
