act_tag,speaker,pos,text
qy,A,MUMBLEx/XX Are/VBP you/PRP there/RB ?/.,(( )) Are you there? /
ny,B,Uh-huh/UH ./.,Uh-huh. /
b,A,"Okay/UH ,/,","Okay, /"
ad,A,now/UH tell/VB me/PRP your/PRP$ favorite/JJ team/NN ./.,{D now } tell me your favorite team. /
qy,B,"Uh/UH ,/, baseball/NN ?/.","{F Uh, } baseball? /"
ny,A,Yes/UH ./.,Yes. /
sd,B,"Well/UH ,/, I/PRP 've/VBP been/VBN kind/RB of/RB ,/, been/VBN intrigued/VBN with/IN the/DT Rangers/NNS ,/, uh/UH ,/, more/RBR so/RB with/IN ,/, uh/UH ,/, uh/UH ,/, their/PRP$ management/NN than/IN anything/NN else/RB ./.","<Lipsmack> {D Well, } I've [ been + kind of <breathing>, been ] intrigued with the Rangers, {F uh, } more so with, {F uh, } {F uh, } their management than anything else. /"
sd,B,"I/PRP ,/, I/PRP do/VBP n't/RB follow/VB baseball/NN that/RB ,/, that/RB closely/RB ,/,","[ I, + I ] don't follow baseball [ that, + that ] closely, /"
sd,B,"but/CC ,/, uh/UH ,/, you/PRP know/VBP ,/, since/IN I/PRP live/VBP here/RB so/RB close/RB to/IN Arlington/NNP ,/, uh/UH ,/, that/DT 's/BES the/DT team/NN that/WDT I/PRP 've/VBP been/VBN kind/RB of/RB following/VBG ./.","{C but, } {F uh, } {D you know, } since I live here so close to Arlington, {F uh, } that's the team that I've been kind of following. /"
b,A,Okay/UH ./.,Okay. /
sv,A,I/PRP think/VBP it/PRP 's/BES a/DT little/JJ bit/NN late/RB in/IN the/DT season/NN for/IN them/PRP to/TO assign/VB us/PRP,I think it's a little bit late in the season for them to assign us - /
qw,A,"where/WRB do/VBP you/PRP think/VB they/PRP 're/VBP headed/VBN ,/,","where do you think they're headed, /"
ad,A,so/RB we/PRP 'll/MD have/VB to/TO talk/VB about/IN the/DT future/NN --/:,{C so } we'll have to talk about the future --
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: with/IN the/DT Rangers/NNPS ./.,-- with the Rangers. /
aa,B,Right/UH ./.,Right. /
qo,A,"What/WP are/VBP your/PRP$ thinkings/NNS on/IN what/WP they/PRP can/MD do/VB ,/, what/WP they/PRP 'll/MD be/VB able/JJ to/TO do/VB ?/.","What are your thinkings on what they can do, what they'll be able to do? /"
sv,B,"Well/UH ,/, I/PRP think/VBP that/IN ,/, uh/UH ,/, you/PRP know/VBP ,/, with/IN ,/, uh/UH ,/, so/RB much/JJ controversy/NN over/IN Ruben/NNP Sierra/NNP not/RB signing/VBG and/CC asking/VBG us/PRP for/IN so/RB much/JJ money/NN ,/, it/PRP 's/BES ,/, um/UH ,/, you/PRP know/VBP ,/, I/PRP think/VBP","{D Well, } I think that, {F uh, } {D you know, } with, {F uh, } so much controversy over Ruben Sierra not signing and asking us for so much money, it's, {F um, } {D you know, } I think <breathing> - /"
sd,B,"I/PRP 'm/VBP not/RB real/RB sure/JJ about/IN th-/DT ,/,","I'm not real sure about th-, - /"
qy,B,"do/VB you/PRP know/VBP anything/NN about/IN Ruben/NNP Sierra/NNP 's/POS ,/, uh/UH ,/,","do you know anything about Ruben Sierra's, {F uh, } /"
arp_nd,A,"Well/UH ,/, I/PRP heard/VBD tonight/RB on/IN the/DT news/NN that/IN he/PRP is/VBZ willing/JJ to/TO come/VB down/RB ./.","{D Well, } I heard tonight on the news that he is willing to come down."
b,B,Yeah/UH,Yeah /
bf,B,"that/IN ,/,","that,"
+,A,"on/IN his/PRP$ ,/,","on his, -/"
+,B,"he/PRP was/VBD willing/JJ to/TO come/VB down/RB a/DT little/JJ bit/NN and/CC ,/,","he was willing to come down a little bit [ and, + ]"
aa,A,Yes/UH ./.,Yes. /
b^m,A,"And/CC the/DT Rangers/NNPS go/VBP up/RB a/DT little/JJ bit/NN ,/,","{C And } the Rangers go up a little bit, /"
b,A,uh-huh/UH ./.,uh-huh. /
sd,B,"but/CC a/DT little/JJ bit/NN from/IN three/CD ,/, you/PRP know/VBP ,/, from/IN thirty/CD million/CD dollars/NNS or/CC thirty-five/CD mil-/CD ,/,","{C but } a little bit [ from three, + {D you know, } from thirty ] million dollars or thirty-five mil-, <breathing> - /"
sv,B,that/DT 's/BES a/DT lot/NN of/IN money/NN ./.,that's a lot of money. /
sv,A,"I/PRP think/VBP the/DT entire/JJ baseball/NN ,/,","I think the entire baseball, - /"
%,A,"yeah/UH ,/,","yeah, /"
sv,A,they/PRP 're/VBP the/DT ones/NNS that/WDT probably/RB are/VBP paying/VBG the/DT highest/JJS ./.,they're the ones that probably are paying the highest. /
aa,B,"Yeah/UH ,/,","Yeah, /"
sv,B,they/PRP are/VBP ./.,they are. /
sv,A,And/CC I/PRP think/VBP this/DT is/VBZ absolutely/RB ridiculous/JJ ./.,{C And } I think this is absolutely ridiculous. /
b,B,Uh-huh/UH ./.,Uh-huh. /
"fo_o_fw_""_by_bc",A,No/UH ./.,No. /
sv,B,"And/CC I/PRP really/RB think/VBP ,/, I/PRP really/RB think/VBP that/IN ,/, uh/UH ,/, that/IN they/PRP ought/MD to/TO ,/,","{C And } [ I really think, + I really think ] [ that, + {F uh, } that ] they ought to, - /"
sv,B,I/PRP 'm/VBP not/RB real/RB sure/JJ that/IN they/PRP should/MD pay/VB him/PRP that/RB much/JJ money/NN ./.,I'm not real sure that they should pay him that much money. /
