act_tag,speaker,pos,text
qo,A,What/WDT type/NN of/IN lawn/NN and/CC garden/NN work/NN do/VBP you/PRP do/VB ?/.,What type of lawn and garden work do you do? /
arp_nd,B,"Well/UH ,/, I/PRP do/VBP it/PRP all/DT ./.","{D Well, } I do it all <laughter>. /"
bk,A,I/PRP see/VBP ./.,I see. /
qy,A,Do/VBP you/PRP have/VB a/DT garden/NN ?/.,Do you have a garden? /
ny,B,"Uh/UH ,/, yes/UH ./.","{F Uh, } yes. /"
sd,B,"I/PRP ,/, I/PRP try/VBP to/TO grow/VB ,/, uh/UH ,/, uh/UH ,/, a/DT vegetable/NN garden/NN","[ I, + I ] try to grow, {F uh, } {F uh, } a vegetable garden /"
%,B,"and/CC ,/,","{C and, } -/"
sv,A,We/PRP do/VBP the/DT same/JJ thing/NN ./.,We do the same thing. /
sd,A,"It/PRP 's/BES ,/, I/PRP just/RB have/VBP a/DT small/JJ plot/NN it/PRP 's/BES like/IN ten/CD feet/NNS by/IN five/CD feet/NNS ./.","[ It's, + I just have a small plot it's ] {D like } ten feet by five feet. /"
b,B,Yeah/UH ./.,Yeah. /
sd,B,"I/PRP have/VBP two/CD plots/NNS ,/,","I have two plots, /"
sd,B,one/CD 's/BES ten/CD by/IN ten/CD,one's ten by ten /
sd,B,and/CC one/CD 's/BES like/UH fifteen/CD by/IN four/CD ./.,{C and } one's {D like } fifteen by four. /
b,A,I/PRP see/VBP ./.,I see. /
sd,B,It/PRP 's/BES a/DT long/JJ skinny/JJ one/NN,It's a long skinny one /
%,B,"and/CC ,/,","{C and, } -/"
b,A,"Yeah/UH ,/,","Yeah, /"
sd,A,you/PRP do/VBP a/DT lot/RB more/JJR area/NN than/IN I/PRP do/VBP ./.,you do a lot more area than I do. /
%,A,"I/PRP 've/VBP ,/,","I've, - /"
sd,A,"all/PDT the/DT rest/NN of/IN my/PRP$ yard/NN ,/, backyard/NN is/VBZ ,/, uh/UH ,/, you/PRP know/VBP ,/, pool/NN and/CC decking/NN","all the rest of my [ yard, + backyard ] is, {F uh, } {D you know, } pool and decking /"
sd,A,"it/PRP 's/BES all/PDT the/DT dirt/NN I/PRP have/VBP ,/,","it's all the dirt I have,"
b,B,"Oh/UH ,/, I/PRP see/VBP ./.","{F Oh, } I see. /"
+,A,left/VBN in/IN my/PRP$ backyard/NN ./.,left in my backyard <laughter>. /
b,B,Yeah/UH ./.,Yeah. /
b,B,I/PRP see/VBP ./.,I see. /
sd,A,"Well/UH ,/, I/PRP enj/VBP ,/, I/PRP enjoy/VBP fiddling/VBG around/IN ./.","{D Well, } [ I enj-, + I enjoy ] fiddling around. /"
sv,A,It/PRP 's/BES cheap/JJ entertainment/NN ./.,It's cheap entertainment. /
aa,B,Right/UH ./.,Right. /
aa,B,Right/UH ./.,Right. /
aa,B,"Yeah/UH ,/,","Yeah, /"
sv,B,it/PRP 's/BES nice/JJ to/TO get/VB out/IN in/IN the/DT open/JJ air/NN ./.,it's nice to get out in the open air. /
aa,A,"It/PRP is/VBZ ,/,","It is, /"
aa,A,uh-huh/UH ./.,uh-huh. /
sv,B,"And/CC especially/RB when/WRB the/DT weather/NN 's/BES not/RB too/RB hot/JJ or/CC ,/,","{C And } especially when the weather's not too hot or,"
aa,A,That/DT 's/BES right/JJ ./.,That's right. /
+,B,"not/RB raining/VBG or/CC whatever/WDT ,/,","not raining or whatever, /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"but/CC ,/, uh/UH ,/,","{C but, } {F uh, }"
%,A,"I/PRP enjoy/VBP ,/,","I enjoy, -/"
+,B,"sometimes/RB I/PRP ,/,","[ sometimes [ I, +"
ad,A,"Excuse/VB me/PRP ,/, go/VB ahead/RB ./.","{E Excuse me, } go ahead. /"
+,B,"I/PRP said/VBD ,/, I/PRP sometimes/RB I/PRP wish/VBP I/PRP had/VBD more/JJR space/NN --/:","{E I said, } I ] + sometimes I ] wish I had more space --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: you/PRP know/VBP ./.,-- {D you know. } /
sd,B,"I/PRP grow/VBP a/DT lot/NN of/IN things/NNS ,/, a/DT lot/NN of/IN food/NN ./.","I grow a lot of things, a lot of food. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC sometimes/RB I/PRP ,/, I/PRP want/VBP to/TO plant/VB something/NN ,/, there/EX 's/BES not/RB enough/JJ room/NN to/TO plant/NN ./.","{C And } sometimes [ I, + I ] want to plant something, there's not enough room to plant."
aa,A,That/DT 's/BES right/JJ ./.,That's right. /
aa,A,That/DT 's/BES right/JJ ./.,That's right. /
+,B,"Some/DT of/IN those/DT things/NNS like/IN ,/, uh/UH ,/, you/PRP know/VBP ,/, the/DT things/NNS that/WDT vine/VBP like/IN ,/, uh/UH ,/, cucumbers/NNS ,/,","Some of those things like, {F uh, } {D you know, } the things that vine {D like, } {F uh, } cucumbers,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"or/CC ,/, uh/UH ,/, squash/NN or/CC something/NN ,/,","or, {F uh, } squash or something,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,like/IN that/DT ./.,like that.
sv,A,Takes/VBZ a/DT lot/NN of/IN room/NN ./.,Takes a lot of room. /
+,B,Plant/VB one/CD of/IN those/DT,Plant one of those /
sv,B,and/CC it/PRP takes/VBZ up/RP your/PRP$ whole/JJ space/NN ./.,{C and } it takes up your whole space <laughter>. /
aa,A,It/PRP sure/RB does/VBZ ./.,It sure does. /
sd,A,"I/PRP made/VBD mistake/NN one/CD year/NN and/CC planted/VBD some/DT cantaloupe/NN ,/,","I made mistake one year and planted some cantaloupe, /"
sd,A,"my/PRP$ goodness/UH ,/,","my goodness,"
b,B,Yeah/UH ./.,Yeah. /
+,A,what/WP a/DT mistake/NN that/DT was/VBD ./.,what a mistake that was. /
aa,B,Yeah/UH ./.,Yeah. /
sv,B,"They/PRP ,/, they/PRP just/RB run/VBP all/DT over/IN ,/,","[ They, + they ] just run all over,"
aa,A,They/PRP do/VBP ./.,They do. /
+,B,"the/DT place/NN ,/, do/VBP n't/RB they/PRP ,/,","the place, don't they, /"
sd,A,"Well/UH ,/, it/PRP was/VBD very/RB good/JJ","{D Well, } it was very good /"
sv,A,"it/PRP just/RB takes/VBZ up/RP ,/, you/PRP know/VBP ,/, like/IN you/PRP say/VBP ,/, a/DT lot/NN of/IN your/PRP$ garden/NN area/NN ./.","it just takes up, {D you know, } like you say, a lot of your garden area. /"
aa,B,Right/UH ./.,Right. /
aa,B,Right/UH ./.,Right. /
x,B,MUMBLEx/XX ./.,(( )) .
sd,A,It/PRP 's/BES the/DT first/JJ and/CC only/JJ time/NN I/PRP 've/VBP done/VBN that/DT ./.,It's the first and only time I've done that. /
sd,A,We/PRP do/VBP n't/RB do/VB anything/NN exotic/JJ,We don't do anything exotic /
sd,A,"we/PRP just/RB do/VBP ,/, oh/UH ,/,","we just do, {F oh, }"
^2,B,The/DT basics/NNS ./.,The basics. /
+,A,"tomatoes/NNS ,/, bell/NN peppers/NNS ,/,","tomatoes, bell peppers,"
b,B,Right/UH ./.,Right. /
+,A,"radishes/NNS and/CC turnips/NNS ,/, I/PRP mean/VBP ,/, not/RB turnips/NNS ,/, carrots/NNS ,/, beets/NNS and/CC things/NNS like/IN that/DT ./.","radishes and turnips, {E I mean, } not turnips, carrots, beets and things like that. /"
b,B,Yeah/UH ./.,Yeah. /
sd,B,That/DT 's/BES what/WP we/PRP do/VBP too/RB ./.,That's what we do too. /
sd,A,My/PRP$ wife/NN used/VBN to/TO plant/VB a/DT few/JJ snow/NN peas/NNS ./.,My wife used to plant a few snow peas. /
sd,A,I/PRP do/VBP n't/RB really/RB care/VB for/IN snow/NN peas/NNS ./.,I don't really care for snow peas. /
sd,A,"Well/UH ,/, she/PRP just/RB plants/VBZ a/DT few/JJ for/IN herself/PRP ./.","{D Well, } she just plants a few for herself. /"
b,B,Right/UH ./.,Right. /
%,B,Peas/NNS --/:,Peas -- -/
b,A,Yeah/UH ./.,Yeah. /
sd,B,"--/: I/PRP ,/, I/PRP got/VBD a/DT few/JJ peas/NNS out/IN my/PRP$ garden/NN a/DT couple/NN of/IN days/NNS ago/RB ./.","-- [ I, + I ] got a few peas out my garden a couple of days ago. /"
bh,A,Did/VBD you/PRP really/RB ?/.,Did you really? /
sd,B,"The/DT first/JJ one/NN ,/, they/PRP started/VBD them/PRP indoors/NN this/DT time/NN ./.","The first one, they started them indoors this time. /"
sd,B,"I/PRP read/VBD it/PRP ,/,","I read it, /"
b,A,"Oh/UH ,/, I/PRP see/VBP ./.","{F Oh, } I see. /"
%,B,"And/CC so/RB I/PRP ,/,","{C And so } I, -/"
b,A,Okay/UH ./.,Okay. /
sd,A,We/PRP do/VBP n't/RB start/VB anything/NN indoors/RB,We don't start anything indoors /
