act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH ./.,Okay. /
qy,A,"Uh/UH ,/, do/VBP you/PRP live/VB in/IN a/DT home/NN ?/.","{F Uh, } do you live in a home? /"
ny,B,Yes/UH ./.,Yes. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"We/PRP ,/, we/PRP ,/, it/PRP 's/BES a/DT house/NN we/PRP bought/VBD ,/, uh/UH ,/, about/RB two/CD and/CC a/DT half/NN years/NNS ago/RB now/RB ./.","[ [ We, + we, ] + it's a house we ] bought, {F uh, } about two and a half years ago now. /"
bh,A,"Oh/UH ,/, did/VBD you/PRP ?/.","{F Oh, } did you? /"
ny,B,Uh-huh/UH ./.,Uh-huh. /
b^m,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,First/JJ house/NN ./.,First house. /
sd,A,We/PRP 've/VBP lived/VBN in/IN ours/PRP for/IN about/RB six/CD years/NNS ./.,We've lived in ours for about six years. /
sd,A,"We/PRP had/VBD it/PRP built/VBN ,/, actually/RB ./.","We had it built, actually. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"And/CC ,/, uh/UH ,/, uh/UH ,/, it/PRP 's/BES our/PRP$ first/JJ home/NN ,/, too/RB ./.","{C And, } {F uh, } {F uh, } it's our first home, too. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
b,A,Yeah/UH ./.,Yeah. /
qo,B,"So/RB what/WP do/VBP you/PRP think/VB of/IN ,/, of/IN owning/VBG a/DT home/NN as/IN opposed/VBN to/IN ,/, to/IN renting/VBG somebody/NN else/RB 's/POS ?/.","{C So } what do you think [ of, + of ] owning a home as opposed [ to, + to ] renting somebody else's? /"
sd,A,"Um/UH ,/, well/UH before/IN we/PRP built/VBD our/PRP$ home/NN we/PRP were/VBD managing/VBG some/DT apartments/NNS that/WDT --/:","{F Um, } {D well } before we built our home we were managing some apartments that --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: we/PRP were/VBD living/VBG in/IN ,/,","-- we were living in, /"
sd,A,"and/CC ,/, um/UH ,/, that/DT was/VBD quite/RB an/DT experience/NN ./.","{C and, } {F um, } that was quite an experience <laughter>. /"
x,B,./.,<Laughter>.
sd,A,"I/PRP ,/, I/PRP much/RB prefer/VBP having/VBG my/PRP$ own/JJ home/NN and/CC ,/, and/CC ,/, uh/UH ,/, just/RB the/DT space/NN and/CC ,/, and/CC more/JJR privacy/NN ./.","[ I, + I ] much prefer having my own home [ and, + and, ] {F uh, } just the space [ and, + and ] more privacy. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
b,A,Yeah/UH ./.,Yeah. /
qy,B,"Do/VBP you/PRP have/VB ,/, is/VBZ it/PRP a/DT fairly/RB large/JJ house/NN ?/.","[ Do you have, + is it ] a fairly large house? /"
sd,A,"Um/UH ,/, it/PRP 's/BES ,/, uh/UH ,/, uh/UH ,/, it/PRP 's/BES like/IN twenty-four/CD fifty/CD square/NN feet/NNS ./.","{F Um, } [ it's, + {F uh, } {F uh, } it's ] {D like } twenty-four fifty square feet. /"
ba,B,"Oh/UH ,/, that/DT 's/BES pretty/RB good/JJ size/NN ./.","{F Oh, } that's pretty good size. /"
%,B,Yeah/UH ./.,Yeah. /
sd,A,It/PRP 's/BES a/DT two/CD story/NN ./.,It's a two story. /
b,B,Uh-huh/UH ./.,Uh-huh. /
b,A,Yeah/UH ./.,Yeah. /
qo,A,How/WRB about/IN yours/PRP ?/.,How about yours? /
sd,B,It/PRP 's/BES tiny/JJ ./.,It's tiny. /
qy,A,Is/VBZ it/PRP small/JJ ?/.,Is it small? /
na,B,It/PRP 's/BES not/RB much/RB bigger/JJR ./.,It's not much bigger. /
sd,B,"Actually/RB we/PRP had/VBD an/DT apartment/NN ,/, two/CD bedroom/NN apartment/NN that/WDT was/VBD about/RB as/RB big/JJ as/IN this/DT house/NN is/VBZ ./.","{D Actually } we had an [ apartment, + two bedroom apartment ] that was about as big as this house is. /"
%,B,So/RB ./.,{C So. } -/
bh,A,"Oh/UH ,/, really/UH ./.","{F Oh, } really. /"
ny,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"it/PRP 's/BES ,/, uh/UH ,/, it/PRP 's/BES only/JJ like/IN eleven/CD hundred/CD square/JJ feet/NNS ./.","[ it's, + {F uh, } it's ] only {D like } eleven hundred square feet. /"
b,A,"Oh/UH ,/, uh-huh/UH ./.","{F Oh, } uh-huh. /"
qy,A,"Do/VBP you/PRP ,/, do/VBP you/PRP have/VB children/NNS ?/.","[ Do you, + do you ] have children? /"
sd,B,Just/RB one/CD ./.,Just one. /
b^m,A,Just/RB one/CD ./.,Just one. /
b,B,Yeah/UH ./.,Yeah. /
bk,A,Oh/UH ./.,{F Oh. } /
sd,B,"But/CC ,/, it/PRP ,/, it/PRP ,/, uh/UH ,/, all/PDT the/DT rooms/NNS are/VBP small/JJ ,/, I/PRP mean/VBP ,/,","{C But, } [ [ it, + it, ] + {F uh, } all the rooms ] are small, {E I mean, } /"
sd,B,"but/CC it/PRP ends/VBZ up/RP giving/VBG us/PRP three/CD bedrooms/NNS ,/, which/WDT we/PRP wanted/VBD ./. And/CC ,/, uh/UH ./. Use/VBP an/DT extra/JJ one/CD for/IN an/DT office/NN --/:","{C but } it ends up giving us three bedrooms, which we wanted. And, {F uh. } Use an extra one for an office --"
b,A,"Oh/UH ,/, uh-huh/UH ./.","{F Oh, } uh-huh. /"
+,B,--/: which/WDT is/VBZ handy/JJ ./.,-- which is handy. /
b,A,Yeah/UH ./.,Yeah. /
sd,B,"I/PRP 'd/MD rather/RB have/VB ,/, have/VB more/JJR rooms/NNS and/CC less/JJR space/NN in/IN each/DT one/NN I/PRP guess/VBP ./. Rather/RB have/VB lots/NNS of/IN rooms/NNS and/CC lot-/NNS ,/, lots/NNS of/IN space/NN ,/,","I'd rather [ have, + have ] more rooms and less space in each one I guess. Rather have lots of rooms and [ lot-, + lots ] of space, /"
sd,B,"but/CC ,/, uh/UH ,/, that/DT ends/VBZ up/RP costing/VBG me/PRP ./.","{C but, } {F uh, } that ends up costing me. /"
b,A,"Oh/UH yeah/UH ,/,","{F Oh } yeah, /"
x,B,./.,<Laughter>.
b,A,yeah/UH ./.,yeah. /
qw,A,"Well/UH ,/, like/UH ,/, um/UH ,/, how/WRB does/VBZ it/PRP compare/VB to/IN the/DT ones/NNS in/IN your/PRP$ neighborhood/NN ?/. ./.","{D Well, } {D like, } {F um, } how does it compare to the ones in your neighborhood? <laughter>. /"
sd,B,"Well/UH ,/, they/PRP 're/VBP ,/, it/PRP 's/BES pretty/RB typical/JJ ,/, I/PRP mean/VBP ,/, it/PRP 's/BES a/DT very/RB ,/, very/RB middle/JJ class/NN neighborhood/NN ./.","{D Well, } [ [ they're, + it's pretty typical, ] + {E I mean, } it's a very, very ] middle class neighborhood. /"
