act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"Okay/UH ,/,","Okay, /"
qy,A,do/VBP we/PRP just/RB go/VB ahead/RB ?/.,do we just go ahead? /
ny,B,Uh-huh/UH ./.,Uh-huh. /
bk,A,Okay/UH ./.,Okay. /
qy,B,Do/VBP you/PRP want/VB to/TO start/VB ?/.,Do you want to start? /
na,A,"Uh/UH ,/, well/UH ,/, we/PRP 're/VBP supposed/VBN to/TO talk/VB about/IN vacations/NNS --/:","{F Uh, } <lipsmack> {D well, } we're supposed to talk about vacations -- /"
b,B,Right/UH ./.,Right. /
sd,A,"--/: and/CC ,/, uh/UH ,/, I/PRP 'm/VBP trying/VBG to/TO think/VB of/IN the/DT ones/NNS that/WDT I/PRP 've/VBP been/VBN on/RP that/WDT I/PRP liked/VBD the/DT most/RBS","-- {C and, } {F uh, } I'm trying to think of the ones that I've been on that I liked the most /"
sd,A,and/CC probably/RB the/DT one/CD I/PRP liked/VBD most/RBS was/VBD Hawaii/NNP ./.,{C and } <noise> probably the one I liked most was Hawaii <laughter>. /
qy,B,"Oh/UH ,/, did/VBD you/PRP get/VBP to/TO go/VB to/IN Hawaii/NNP ?/.","{F Oh, } did you get to go to Hawaii? /"
ny,A,Yes/UH ./.,Yes. /
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,we/PRP went/VBD there/RB for/IN our/PRP$ twenty-fifth/JJ wedding/NN anniversary/NN ./.,we went there for our twenty-fifth wedding anniversary. /
qy,B,"It/PRP 's/BES lovely/JJ ,/, is/VBZ n't/RB it/PRP ?/.","It's lovely, isn't it? /"
ny,A,Yes/UH ./.,Yes. /
sd,A,"We/PRP went/VBD ,/, uh/UH ,/, six/CD months/NNS after/IN we/PRP were/VBD married/VBN ./.","We went, {F uh, } six months after we were married. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"And/CC we/PRP just/RB went/VBD to/IN ,/, uh/UH ,/, two/CD islands/NNS ./.","{C And } we just went to, {F uh, } two islands. /"
qw,B,What/WDT islands/NNS did/VBD you/PRP go/VB to/IN ?/.,What islands did you go to? /
sd,A,We/PRP went/VBD to/IN Oahu/NNP and/CC Kauai/NNP ./.,We went to Oahu and Kauai. /
sd,B,"Kauai/NNP ,/,","Kauai, /"
b,B,uh-huh/UH ./.,uh-huh. /
sd,B,"We/PRP went/VBD to/IN Kauai/NNP ,/,","We went to Kauai, /"
sd,B,"and/CC then/RB we/PRP also/RB hit/VBD Maui/NNP ,/,","{C and then } we also hit Maui, /"
sd,B,"and/CC then/RB ,/, of/IN course/NN ,/, uh/UH --/:","{C and then, } of course, {F uh } -- -/"
^2,A,The/DT big/JJ one/CD ./.,The big one. /
b^m,B,"--/: uh/UH ,/, the/DT big/JJ one/CD ,/,","-- {F uh, } the big one, /"
aa,B,uh-huh/UH ./.,uh-huh. /
b,A,Oh/UH ./.,Oh. /
sv,B,"With/IN ,/, uh/UH ,/, the/DT big/JJ one/CD I/PRP thought/VBD was/VBD very/RB commercialized/JJ ./.","With, {F uh, } the big one I thought was very commercialized. /"
aa,A,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
