act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"All/RB right/JJ ,/,","All right, /"
qy,A,do/VBP you/PRP do/VB garden/NN work/NN ?/.,do you do garden work? /
na,B,As/RB little/JJ as/IN possible/JJ ./.,<Laughter> As little as possible. /
x,A,,<Laughter>.
sd,B,I/PRP 'm/VBP a/DT college/NN student/NN --/:,I'm a college student -- /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: so/RB if/IN I/PRP do/VBP any/DT garden/NN work/NN ,/, it/PRP 's/BES only/RB when/WRB I/PRP go/VBP home/RB in/IN the/DT Summer/NN ./.","-- {C so } if I do any garden work, it's only when I go home in the Summer. /"
qw,A,"Oh/UH ,/, where/WRB do/VBP you/PRP go/VB to/IN college/NN ?/.","{F Oh, } where do you go to college? /"
qw,A,Where/WRB 's/BES that/DT ?/.,Where's that? /
sd,B,It/PRP 's/BES about/RB two/CD hours/NNS north/RB of/IN Pittsburgh/NNP ./.,It's about two hours north of Pittsburgh. /
bk,A,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
b,B,Yes/UH ./.,Yes. /
b,A,Yes/UH ./.,Yes. /
qy,A,"Well/UH ,/, do/VBP you/PRP ,/, you/PRP know/VBP ,/, do/VBP you/PRP do/VB gardening/NN at/IN home/NN ?/.","{D Well, } [ do you, + {D you know, } do you ] do gardening at home? /"
ny,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"we/PRP go/VBP home/RB ,/,","we go home, - /"
sd,B,"well/UH ,/, we/PRP have/VBP a/DT large/JJ family/NN ,/,","{D well, } we have a large family, /"
sd,B,there/EX 's/BES twelve/CD kids/NNS in/IN my/PRP$ family/NN ./.,there's twelve kids in my family. /
ba,A,Oh/UH my/PRP$ goodness/NN ./.,{F Oh } my goodness. /
sd,B,"So/UH ,/, like/UH almost/RB all/DT our/PRP$ vegetables/NNS and/CC everything/NN is/VBZ from/IN the/DT garden/NN ./.","{C So, } {D like } almost all our vegetables and everything is from the garden. /"
b,A,Hm/UH ./.,{F Hm. } /
sd,B,So/RB we/PRP have/VBP a/DT pretty/RB good/JJ size/NN garden/NN ./.,{C So } we have a pretty good size garden <laughter>. /
b,A,"Yeah/UH ,/,","Yeah, /"
sv,A,well/UH I/PRP guess/VBP you/PRP glad/JJ you/PRP got/VBD to/TO go/VB to/IN college/NN so/IN you/PRP 'd/MD get/VB some/DT rest/NN,{D well } I guess you glad you got to go to college so you'd get some rest /
x,A,./.,<laughter>.
sd,B,"But/CC we/PRP have/VBP like/UH a/DT lot/NN ,/,","<Laughter> {C But } we have {D like } a lot, - /"
sd,B,"like/UH my/PRP$ mom/NN likes/VBZ flowers/NNS ,/, so/RB we/PRP have/VBP a/DT lot/NN of/IN flowers/NNS too/RB ./.","{D like } my mom likes flowers, so we have a lot of flowers too. /"
b,A,Yeah/UH ./.,Yeah. /
sd,A,I/PRP had/VBD a/DT whole/JJ bunch/NN of/IN flowers/NNS and/CC things/NNS ./.,I had a whole bunch of flowers and things. /
sd,A,"Well/UH ,/, I/PRP do/VBP n't/RB have/VB as/IN many/JJ now/RB ./.","{D Well, } I don't have as many now. /"
sd,A,We/PRP lived/VBD in/IN the/DT country/NN --/:,We lived in the country --
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: for/IN a/DT long/JJ time/NN ,/,","-- for a long time, /"
sd,A,and/CC I/PRP had/VBD a/DT whole/JJ bunch/NN ./.,{C and } I had a whole bunch. /
sd,A,"But/CC now/RB ,/, I/PRP work/VBP and/CC I/PRP live/VBP in/IN the/DT city/NN so/RB ,/, that/DT sort/RB a/RB kind/RB of/RB hung/VBD it/PRP up/RP ./.","{C But } now, I work and I live in the city so, that sort a kind of hung it up. /"
sd,A,"I/PRP have/VBP a/DT few/JJ flowers/NNS ,/, but/CC most/JJS of/IN mine/NN are/VBP like/UH in/IN barrels/NNS and/CC things/NNS like/IN that/DT ./.","I have a few flowers, but most of mine are {D like } in barrels and things like that. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"And/CC this/DT year/NN I/PRP decided/VBD that/IN ,/,","{C And } this year I decided that, - /"
sd,A,"well/UH my/PRP$ husband/NN made/VBD a/DT little/JJ garden/NN out/RP there/RB with/IN some/DT tomatoes/NNS and/CC stuff/NN in/IN it/PRP ,/,","{D well } my husband made a little garden out there with some tomatoes and stuff in it, /"
sd,A,"but/CC I/PRP decided/VBD that/IN I/PRP do/VBP n't/RB like/VB grass/NN ,/,","{C but } I decided that I don't like grass, /"
sd,A,I/PRP do/VBP n't/RB like/VB to/TO have/VB to/TO have/VB to/TO pull/VB grass/NN --/:,I don't like to have to have to pull grass -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,--/: so/RB I/PRP decided/VBD that/IN I/PRP would/MD plant/VB me/PRP a/DT tomato/NN plant/NN in/IN a/DT flower/NN pot/NN --/:,-- {C so } I decided <laughter> that I would plant me a tomato plant in a flower pot --
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: and/CC see/VB how/WRB it/PRP worked/VBD ./.,-- and see how it worked. /
sv,A,And/CC mine/PRP looks/VBZ real/RB good/JJ ./.,{C And } mine looks real good <laughter>. /
sd,B,"You/PRP know/VBP ,/, I/PRP 've/VBP seen/VBN a/DT lot/NN of/IN people/NNS that/WDT do/VBP that/DT ./.","{D You know, } I've seen a lot of people that do that. /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"I/PRP 've/VBP seen/VBN ,/, you/PRP know/VBP ,/, like/UH elderly/JJ people/NNS --/:","I've seen, {D you know, } {D like } elderly people --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: that/WDT really/RB ca/MD n't/RB get/VB out/RB too/RB much/RB MUMBLEx/XX sometimes/RB ./.,-- that really can't get out too much (( )) sometimes. /
%,B,"Like/IN we/PRP ,/,","{D Like } we, - /"
