act_tag,speaker,pos,text
sv,A,"Well/UH ,/, uh/UH ,/, it/PRP seems/VBZ to/IN me/PRP that/IN ,/, uh/UH ,/, that/IN","{D Well, } {F uh, } it seems to me [ that, + {F uh, } that ] - /"
sd,A,"I/PRP do/VBP not/RB know/VB whether/IN the/DT jury/NN system/NN ,/, uh/UH ,/,","I do not know whether the jury system, {F uh, } - /"
sd,A,"I/PRP ,/, I/PRP should/MD not/RB say/VB I/PRP do/VBP not/RB know/VB ./.","[ I, + I ] should not say I do not know. /"
sv,A,"I/PRP do/VBP not/RB feel/VB very/RB ,/, uh/UH ,/, stronger/RBR that/IN the/DT jury/NN system/NN should/MD be/VB changed/VBN ./.","I do not feel very, {F uh, } stronger that the jury system should be changed. /"
sv,A,"It/PRP seems/VBZ to/TO have/VB worked/VBN ,/, uh/UH ,/, time/NN immemorial/JJ ./.","It seems to have worked, {F uh, } time immemorial. /"
sv,A,"And/CC when/WRB ,/, uh/UH ,/, difficult/JJ decisions/NNS ,/, uh/UH ,/, are/VBP made/VBN ,/, uh/UH ,/, uh/UH ,/, uh/UH ,/, they/PRP generally/RB prove/VBP out/RP to/TO be/VB right/JJ by/IN things/NNS that/WDT occur/VBP later/RB on/RP ./.","{C And } when, {F uh, } difficult decisions, {F uh, } are made, {F uh, } {F uh, } {F uh, } they generally prove out to be right by things that occur later on. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"Uh/UH ,/, I/PRP know/VBP in/IN some/DT cases/NNS now/RB in/IN some/DT states/NNS ,/, depending/VBG on/IN the/DT criminal/JJ code/NN ,/, uh/UH ,/, a/DT unanimous/JJ verdict/NN is/VBZ not/RB required/VBN ./.","{F Uh, } I know in some cases now in some states, depending on the criminal code, {F uh, } a unanimous verdict is not required. /"
sd,A,"And/CC indeed/RB some/DT juries/NNS are/VBP no/DT longer/RB twelve/CD people/NNS ,/,","{C And } indeed some juries are no longer twelve people, /"
sd,A,"they/PRP are/VBP down/IN to/TO as/IN little/JJ ,/, as/RB small/JJ as/IN six/CD people/NNS in/IN ,/, I/PRP think/VBP ,/, in/IN petty/JJ ,/, in/IN ,/, in/IN ,/, uh/UH ,/, in/IN ,/, uh/UH ,/, in/IN minor/JJ felonies/NNS ,/, and/CC ,/, uh/UH ,/, and/CC misdemeanor/NN trials/NNS ./.","they are down to [ as little, + as small ] as six people [ [ [ in, + I think, in ] petty, ] + [ [ [ in, + in, ] + {F uh, } in, ] {F uh, } in ] minor ] felonies, [ and, + {F uh, } and ] misdemeanor trials. /"
