act_tag,speaker,pos,text
qy,A,Do/VBP you/PRP have/VB any/DT ?/.,Do you have any? /
ny,B,"Yes/UH ,/,","Yes, /"
sd,B,we/PRP do/VBP have/VB a/DT pet/NN ./.,we do have a pet. /
sd,B,"We/PRP have/VBP a/DT ,/, a/DT dog/NN that/WDT we/PRP got/VBD from/IN the/DT ,/, uh/UH ,/,","We have [ a, + a ] dog that we got from the, {F uh, } - /"
sd,B,"well/UH ,/, we/PRP call/VBP it/PRP the/DT S/NNP P/NN C/NNP A/NNP ./.","{D well, } we call it the S P C A. /"
sd,B,"It/PRP 's/BES the/DT ,/, uh/UH ,/, an-/NN ,/, from/IN an/DT animal/NN shelter/NN ./.","It's [ the, {F uh, } an-, + from an animal ] shelter. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"Uh/UH ,/, he/PRP 'd/VBD come/VBN in/IN there/RB as/IN a/DT stray/NN ./.","{F Uh, } he'd come in there as a stray. /"
b,A,All/RB right/JJ ./.,All right. /
sd,B,"Uh/UH ,/, he/PRP 's/BES a/DT Pomeranian/NNP and/CC Sheltie/NNP cross/NN ./.","{F Uh, } he's a Pomeranian and Sheltie cross. /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"Uh/UH ,/, well/UH ,/, he/PRP was/VBD very/RB well/RB trained/VBN when/WRB we/PRP got/VBD him/PRP ./.","{F Uh, } {D well, } he was very well trained when we got him. /"
%,B,"Uh/UH ,/, he/PRP 's/BES ,/,","{F Uh, } he's, -/"
ba,A,"Oh/UH ,/, that/DT 's/BES good/JJ ./.","{F Oh, } that's good. /"
sv,A,"You/PRP do/VBP n't/RB often/RB find/VB that/DT ,/,","You don't often find that, /"
h,A,I/PRP do/VBP n't/RB think/VB ./.,I don't think. /
aa,B,"No/UH ,/, uh/UH ,/,","No, {F uh, } /"
sv,B,"we/PRP suspect/VBP that/IN he/PRP was/VBD hurt/VBN in/IN an/DT accident/NN ,/, you/PRP know/VBP ,/, got/VBN away/RB from/IN somebody/NN traveling/VBG through/IN ,/, and/CC hurt/VBN in/IN an/DT accident/NN --/:","we suspect that he [ was hurt in an accident, + {D you know, } got away from somebody traveling through, and hurt in an accident ] --"
b,A,Right/UH ./.,Right. /
+,B,--/: because/IN a/DT dog/NN that/WDT looks/VBZ as/RB good/JJ as/IN he/PRP does/VBZ and/CC is/VBZ trained/VBN as/IN well/RB is/VBZ someone/NN that/WDT has/VBZ lost/VBN him/PRP and/CC not/RB have/VBP been/VBN able/JJ to/TO locate/VB him/PRP ./.,-- because a dog that looks as good as he does and is trained as well is someone that has lost him and not have been able to locate him. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sv,B,"And/CC ,/, uh/UH ,/, if/IN they/PRP were/VBD local/JJ people/NNS ,/, they/PRP would/MD have/VB been/VBN able/JJ to/TO find/VB him/PRP ./.","{C And, } {F uh, } if they were local people, they would have been able to find him. /"
aa,A,Sure/UH ./.,Sure. /
%,A,"There/EX 's/BES a/DT ,/,","There's a, - /"
%,A,"okay/UH ,/, uh/UH ,/,","okay, {F uh, } /"
sv,A,that/DT 's/BES interesting/JJ ./.,that's interesting. /
%,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"the/DT only/JJ pet/NN that/WDT I/PRP 've/VBP had/VBN ,/, uh/UH ,/,","the only pet that I've had, {F uh, } - /"
sd,A,"I/PRP 'm/VBP a/DT ,/, I/PRP 'm/VBP a/DT doctoral/JJ student/NN right/RB now/RB --/:","[ I'm a, + I'm a ] doctoral student right now -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: and/CC in/IN my/PRP$ ,/, in/IN my/PRP$ earlier/JJR days/NNS as/IN a/DT student/NN I/PRP kind/RB of/RB time/GW shared/^VBD on/IN a/DT dog/NN with/IN a/DT ,/, a/DT good/JJ friend/NN of/IN mine/PRP","-- {C and } [ in my, + in my ] earlier days as a student <sniffing> I kind of time shared on a dog with [ a, + a ] good friend of mine /"
sd,A,"and/CC ,/, uh/UH ,/, it/PRP was/VBD an/DT amazing/JJ dog/NN ,/,","{C and, } {F uh, } it was an amazing dog, /"
sd,A,it/PRP really/RB was/VBD ./.,it really was. /
sd,A,"They/PRP had/VBD ,/, he/PRP had/VBD gotten/VBN it/PRP from/IN the/DT pound/NN","[ They had, + he had ] gotten it from the pound /"
sd,A,"and/CC ,/, uh/UH ,/, it/PRP ,/, it/PRP 's/BES a/DT Spanish/NNP Pointer/NNP named/VBD Domino/NNP ./.","{C and, } {F uh, } [ it, + it's ] a Spanish Pointer named Domino."
b,B,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
+,A,"Kind/RB of/RB looks/VBZ like/IN a/DT dom-/NNP ,/, a/DT Dalmatian/NNP --/:","Kind of looks like [ a dom-, + a Dalmatian -- ] /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: and/CC we/PRP trained/VBD it/PRP from/IN a/DT pup/NN ,/,","-- {C and } we trained it from a pup, /"
sd,A,"and/CC basically/RB it/PRP ,/, right/RB now/RB it/PRP ,/, it/PRP 's/BES fully/RB trained/VBN","{C and } basically [ it, + right now [ it, + it's ] ] fully trained /"
sd,A,and/CC it/PRP can/MD do/VB a/DT lot/NN of/IN things/NNS ./.,{C and } it can do a lot of things. /
sd,A,"It/PRP will/MD get/VB beer/NN for/IN you/PRP out/IN of/IN the/DT fridge/NN ,/,","It will get beer for you out of the fridge, /"
sd,A,and/CC it/PRP will/MD get/VB the/DT newspaper/NN and/CC do/VB all/DT kinds/NNS of/IN stuff/NN ./.,{C and } it will get the newspaper and do all kinds of stuff. /
sd,A,"So/RB ,/, it/PRP 's/BES really/RB ,/, it/PRP 's/BES ,/, it/PRP 's/BES kind/RB of/RB a/DT show/NN piece/NN","{C So, } [ [ it's really, + <throat_clearing> it's, ] + it's ] kind of a show piece /"
