act_tag,speaker,pos,text
x,A,MUMBLEx/XX ./.,(( )) .
%,B,"Well/UH ,/, we/PRP have/VBP ,/,","{D Well, } we have, - /"
sd,B,"we/PRP used/VBD to/IN ,/, when/WRB I/PRP was/VBD younger/JJR --/:","we used to, when I was younger -- /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,--/: we/PRP 'd/MD go/VB every/DT weekend/NN ./.,-- we'd go every weekend. /
b,A,All/UH right/UH ./.,(( All right )) . /
sd,B,"But/CC we/PRP have/VBP n't/RB done/VBN m/JJ ,/, l-/XX ,/, whole/JJ lot/NN of/IN it/PRP lately/RB ./.","{C But } we haven't done [ [ m-, + l-, ] + whole ] lot of it lately. /"
b,A,Yeah/UH ./.,Yeah. /
sd,A,I/PRP 'm/VBP kind/RB of/RB into/IN it/PRP ./.,I'm kind of into it. /
sd,A,"I/PRP 'm/VBP ,/, uh/UH ,/, kind/RB of/RB a/DT sailor/NN ./.","I'm, {F uh, } kind of a sailor. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"I/PRP 'm/VBP up/IN in/IN Minneapolis/NNP now/RB ,/,","I'm up in Minneapolis now, /"
sd,A,"but/CC I/PRP was/VBD in/IN Florida/NNP ,/,","{C but } I was in Florida <thumping>, /"
%,A,"so/RB ,/, uh/UH ,/, yeah/UH ,/,","{C so, } {F uh, } <sniffing> yeah, /"
sd,A,I/PRP was/VBD kind/RB of/RB into/IN it/PRP for/IN a/DT while/NN there/RB ./.,I was kind of into it for a while there. /
qy,B,Were/VBD you/PRP sailboating/VBG ?/.,Were you sailboating? /
ny,A,"Yeah/UH ,/,","Yeah, /"
sd,A,for/IN the/DT most/JJS part/NN ./.,for the most part. /
ny,A,Yeah/UH --/:,Yeah -- /
b^m,B,Yeah/UH ./.,Yeah. /
sd,A,"--/: I/PRP had/VBD a/DT little/JJ sail/NN ,/,","-- I had a little sail, /"
sd,B,"Well/UH ,/, we/PRP do/VBP n't/RB get/VB to/TO do/VB a/DT whole/JJ lot/NN of/IN that/DT up/IN here/RB ./.","{D Well, } we don't get to do a whole lot of that up here <laughter>. /"
b,A,No/UH ./.,No <laughter>. /
sd,B,"Just/JJ motorboat/NN 's/BES all/DT we/PRP ,/,","Just motorboat's all we, -/"
qw,A,What/WDT part/NN of/IN Texas/NNP you/PRP from/IN ?/.,What part of Texas you from? /
sd,B,"Uh/UH ,/, Nacogdoches/NNP ./.","{F Uh, } Nacogdoches. /"
bk,A,"Okay/UH ,/,","Okay, /"
qw,A,whereabouts/WRB is/VBZ that/DT ?/.,whereabouts is that? /
sd,B,That/DT 's/BES between/IN Houston/NNP and/CC Dallas/NNP ./.,That's between Houston and Dallas. /
bk,A,"Okay/UH ,/,","Okay, /"
bk,A,all/RB right/JJ ./.,all right. /
sd,B,It/PRP 's/BES the/DT oldest/JJS town/NN in/IN Texas/NNP ./.,It's the oldest town in Texas. /
bh,A,Is/VBZ that/DT right/JJ ?/.,Is that right? /
ny,B,Yeah/UH ./.,Yeah. /
ba,A,"Wow/UH ,/,","Wow, /"
ba,A,that/DT 's/BES pretty/RB wild/JJ ./.,that's pretty wild. /
sd,B,"We/PRP have/VBP ,/, uh/UH ,/, Lake/NNP Sam/NNP Rayburn/NNP out/IN here/RB and/CC Lake/NNP Nacogdoches/NNP ,/,","We have, {F uh, } Lake Sam Rayburn out here and Lake Nacogdoches, /"
sd,B,so/RB we/PRP do/VBP a/DT lot/NN of/IN boating/NN on/IN ./.,{C so } we do a lot of boating on. -/
b,A,"Okay/UH ,/,","Okay, /"
bf,A,so/RB you/PRP got/VBD some/DT lakes/NNS around/IN you/PRP can/MD do/VB that/DT on/IN ./.,{C so } you got some lakes around you can do that on. /
aa,B,Yeah/UH ./.,Yeah. /
qy^d,A,You/PRP do/VBP skiing/NN and/CC stuff/NN,You do skiing and stuff /
%,A,"or/CC ,/,","{C or, } -/"
ny,B,"Yeah/UH ,/,","Yeah, /"
sd,B,little/JJ bit/NN ./.,little bit. /
bh,A,Yeah/UH ?/.,Yeah? /
%,A,All/RB right/JJ ./.,All right. /
sd,B,Just/RB got/VBD through/IN snow/GW skiing/^VBG ./.,Just got through snow skiing <laughter>. /
bh,A,Yeah/UH ?/.,Yeah? /
ny,B,Yeah/UH ./.,Yeah. /
b,A,All/RB right/JJ ./.,All right. /
sd,B,Just/RB came/VBD back/RB from/IN Denver/NNP,Just came back from Denver /
%,B,"but/CC ,/,","{C but, } -/"
b,A,"Yeah/UH ,/,","Yeah, /"
ba,A,that/DT sounds/VBZ good/JJ ./.,that sounds good. /
%,A,"Yeah/UH ,/,","Yeah, /"
%,A,"we/PRP 've/VBP ,/, uh/UH ,/, our/PRP$ ,/,","[ we've, + {F uh, } our, ] - /"
sd,A,the/DT snow/NN up/IN here/RB is/VBZ really/RB kind/RB of/RB starting/VBG to/TO melt/VB now/RB ./.,the snow up here is really kind of starting to melt now. /
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"it/PRP ,/, it/PRP ,/, it/PRP was/VBD heavy/JJ when/WRB we/PRP were/VBD there/RB though/RB ./.","[ [ it, + it, ] + it ] was heavy when we were there though. /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"I/PRP did/VBD n't/RB see/VB any/DT boats/NNS there/RB ,/, though/RB ./.","I didn't see any boats there, though. /"
x,A,./.,<Laughter>.
x,B,./.,<Laughter>.
aa,A,"Not/RB ,/, not/RB ,/, not/RB too/RB many/JJ ,/, no/UH ./.","[ [ Not, + not, ] + not ] too many, no. /"
%,A,"But/CC ,/, uh/UH ,/, no/UH ,/,","{C But, } {F uh, } no, /"
sd,A,I/PRP just/RB got/VBD back/RB from/IN a/DT weekend/NN ./.,I just got back from a weekend. /
sd,A,"We/PRP went/VBD and/CC ,/, uh/UH ,/, had/VBD a/DT ,/, kind/RB of/RB a/DT picnic/NN in/IN the/DT woods/NNS type/NN thing/NN ./.","We went and, {F uh, } had a, kind of a picnic in the woods type thing. /"
sd,A,"It/PRP was/VBD pretty/RB nice/JJ ,/,","It was pretty nice, /"
sd,A,"but/CC ,/, uh/UH ,/, no/UH ,/, I/PRP ,/, I/PRP have/VBP ,/, uh/UH ,/, I/PRP had/VBD a/DT boat/NN last/JJ summer/NN that/WDT I/PRP took/VBD out/RB ,/, a/DT catamaran/NN that/WDT I/PRP do/VBP ,/, did/VBD a/DT lot/NN of/IN sailing/NN on/IN and/CC stuff/NN ./.","{C but, } {F uh, } {D no, } [ [ I, + I ] have, + {F uh, } I had ] a boat last summer that I took out, a catamaran that I [ do, + did ] a lot of sailing on and stuff. /"
bh,B,Yeah/UH ?/.,Yeah? /
ba,A,"That/DT 's/BES a/DT lot/NN of/IN fun/NN ,/,","That's a lot of fun, /"
