act_tag,speaker,pos,text
sd,A,I/PRP 'm/VBP ready/JJ if/IN you/PRP are/VBP ./.,I'm ready if you are. /
b,B,Okay/UH ./.,Okay. /
qo,B,"Um/UH ,/, wh/WRB ,/, where/WRB do/VBP you/PRP stand/VB ,/, uh/UH ,/, on/IN ,/,","{F Um, } [ wh-, + where ] do you stand, {F uh, } on, /"
sv,A,"Well/UH ,/, I/PRP think/VBP that/IN people/NNS should/MD be/VB allowed/VBN to/TO have/VB them/PRP ./.","{D Well, } I think that people should be allowed to have them. /"
sv,A,Especially/RB --/:,Especially --
b,B,Oh/UH ./.,Oh. /
+,A,"--/: if/IN they/PRP go/VBP hunting/VBG ,/,","-- if they go hunting, /"
sd,A,which/WDT my/PRP$ son/NN goes/VBZ hunting/VBG ./.,[ which + ] my son goes hunting. /
sd,A,He/PRP goes/VBZ deer/GW hunting/^VBG ./.,He goes deer hunting. /
sd,A,He/PRP goes/VBZ duck/GW hunting/^VBG ./.,He goes duck hunting. /
sd,A,"Uh/UH ,/, he/PRP 's/HVS read/VBN books/NNS about/IN guns/NNS since/IN he/PRP was/VBD --/:","{F Uh, } he's read books about guns since he was --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: like/UH probably/RB eleven/CD or/CC twelve/CD years/NNS old/JJ ./.,-- {D like } probably eleven or twelve years old. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"And/CC I/PRP just/RB think/VBP that/IN ,/, uh/UH ,/, as/RB far/RB as/IN that/DT 's/BES concerned/VBN ,/, he/PRP should/MD be/VB able/JJ to/TO have/VB them/PRP to/TO go/VB hunting/VBG with/IN ,/, you/PRP know/VBP ./.","{C And } I just think that, {F uh, } as far as that's concerned, he should be able to have them to go hunting with, {D you know. } /"
sv,A,As/RB far/RB as/IN --/:,As far as --
b,B,"Right/UH ,/,","Right, /"
b,B,right/UH ./.,right. /
