act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,There/RB you/PRP go/VBP ./.,There you go. /
qo,B,What/WP do/VBP you/PRP think/VB invades/VBZ your/PRP$ privacy/NN ?/.,<Breathing> <laughter> What do you think invades your privacy? <<Breathes heavily throughout.>> /
sv,A,"Oh/UH ,/, well/UH people/NNS that/WDT call/VBP on/IN the/DT phone/NN all/PDT the/DT time/NN to/TO try/VB to/TO sell/VB you/PRP something/NN ./. You/PRP know/VBP ,/, that/WDT ,/, that/WDT try/VBP to/TO sell/VB you/PRP the/DT s-/XX ,/, newspaper/NN ,/, and/CC ,/, uh/UH ,/, wha-/XX ,/, carpet/NN cleaning/NN ,/, and/CC ,/, uh/UH ,/, what/WP else/RB ,/, roof/NN repair/NN","{F Oh, } {D well } people that call on the phone all the time to try to sell you something. {D You know, } [ that, + that ] try to sell you the [ s-, + newspaper, ] and, {F uh, } [ wha-, + carpet ] cleaning, and, {F uh, } {A what else, } roof repair <dishes> /"
%,A,"And/CC enough/RB ,/,","And enough, - /"
sv,A,"well/UH I/PRP think/VBP it/PRP 's/BES a/DT waste/NN of/IN paper/NN ,/, the/DT people/NNS that/WDT always/RB leave/VBP ,/, uh/UH ,/, junk/NN mail/NN and/CC ,/, because/IN ,/, um/UH ,/, you/PRP just/RB end/VBP up/RP throwing/VBG it/PRP away/RB most/JJS of/IN the/DT time/NN ./.","{D well } I think it's a waste of paper, the people that always leave, {F uh, } junk mail [ {C and, } + because, ] {F um, } you just end up throwing it away most of the time. /"
sv,A,"Probably/RB eighty/CD percent/NN of/IN the/DT ,/, the/DT junk/NN mail/NN that/WDT you/PRP get/VBP is/VBZ ,/, is/VBZ ,/, um/UH ,/, something/NN that/WDT you/PRP do/VBP n't/RB need/VB ./.","Probably eighty percent of [ the, + the ] junk mail that you get [ is, + is, ] {F um, } something that you don't need. /"
sv,A,And/CC the/DT same/JJ way/NN with/IN those/DT calls/NNS ./.,And the same way with those calls. /
t1,A,"What/WP is/VBZ it/PRP ,/,","What is it, /"
sd,A,"oh/UH M/NNP C/NNP I/NNP ,/, M/NNP C/NNP I/NNP really/RB does/VBZ ./.","{F oh } [ M C I, + M C I ] really does. /"
sd,A,"Even/RB when/WRB you/PRP tell/VBP them/PRP no/UH ,/, they/PRP keep/VBP calling/VBG back/RB ./.","Even when you tell them no, they keep calling back. /"
b,B,M/NNP C/NNP I/NNP,M C I /
qw,B,what/WP 's/BES that/DT ?/.,what's that? /
^h,A,M/NNP C/NNP I/NNP,M C I /
sd,A,it/PRP 's/BES the/DT long/JJ distance/NN telephone/NN company/NN ./.,it's the long distance telephone company. /
sd,B,"Oh/UH ,/, now/RB see/VB I/PRP ,/, I/PRP really/RB do/VBP n't/RB have/VB much/JJ trouble/NN with/IN ,/, I/PRP just/RB say/VBP no/UH thank/VB you/PRP and/CC hang/VBP up/RB ./.","{F Oh, } {D now } see [ [ I, + I really don't have much trouble with, ] + I just say no thank you ] and hang up. /"
b,A,"Uh-huh/UH ,/,","Uh-huh, /"
sd,A,"well/UH they/PRP wo/MD ,/, they/PRP wo/MD n't/RB take/VB a/DT no/UH for/IN an/DT answer/NN here/RB for/IN some/DT reason/NN ./.","{D well } [ they wo-, + they won't ] take a no for an answer here for some reason. /"
sd,A,They/PRP just/RB keep/VBP calling/VBG back/RB ./.,They just keep calling back. /
sd,B,"I/PRP had/VBD a/DT carpet/NN service/NN call/VB up/RP three/CD times/NNS ,/,","<Breathing> <laughter> I had a carpet service call up three times,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"all/DT within/IN in/IN an/DT hour/NN ,/,","all within in an hour, /"
sd,B,"but/CC ,/, I/PRP ,/, uh/UH ,/, I/PRP do/VBP telemarketing/VBG ,/,","{C but, } [ I, + {F uh, } I ] do telemarketing, /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"so/RB ,/, uh/UH ,/, I/PRP 'm/VBP very/RB polite/JJ","{C so, } {F uh, } I'm very polite [ /"
sd,B,"and/CC I/PRP just/RB say/VBP no/UH thank/VB you/PRP ,/, and/CC say/VBP no/UH thank/VB you/PRP very/RB politely/RB","{C and } I just say no thank you, + and say no thank you ] very politely /"
sd,B,"and/CC I/PRP hang/VBP up/RP and/CC ,/,","{C and } I hang up and,"
b,A,Uh/UH ./.,{F Uh } <noise>. /
+,B,do/VBP n't/RB bother/VB me/PRP after/IN that/DT ./.,don't bother me after that. /
b,A,Yeah/UH ./.,Yeah. /
sd,B,So/RB I/PRP think/VBP the/DT only/JJ thing/NN that/WDT really/RB bothers/VBZ me/PRP is/VBZ if/IN when/WRB somebody/NN contacts/VBZ me/PRP,{C So } I think the only thing that really bothers me is [ if + <clicking> <<mouth click>> when ] somebody contacts me /
sd,B,and/CC they/PRP try/VBP to/TO get/VB information/NN out/IN of/IN me/PRP ./.,{C and } they try to get information out of me. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"Like/IN the/DT Census/NNP Bureau/NNP ,/, United/NNP States/NNP Census/NNP Bureau/NNP ./.","Like the [ Census Bureau, + United States Census Bureau. ] /"
b,A,Oh/UH yeah/UH ./.,{F Oh } yeah. /
sd,B,That/DT bothered/VBD me/PRP ./.,That bothered me. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,I/PRP did/VBD n't/RB feel/VB they/PRP had/VBD a/DT right/NN to/TO know/VB how/WRB many/JJ bedrooms/NNS were/VBD in/IN my/PRP$ house/NN even/RB ./.,I didn't feel they had a right to know how many bedrooms were in my house even. /
b,A,Right/UH ./.,Right. /
sv,B,That/DT I/PRP think/VBP is/VBZ my/PRP$ invasion/NN privacy/NN because/IN it/PRP 's/BES the/DT government/NN,That I think is my invasion privacy because it's the government /
sd,B,and/CC I/PRP do/VBP n't/RB understand/VB what/WP their/PRP$ need/NN to/TO know/VB is/VBZ ./.,{C and } I don't understand what their need to know is. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC I/PRP think/VBP that/DT is/VBZ my/PRP$ biggest/JJS objection/NN to/IN anything/NN as/RB far/RB as/IN invading/VBG my/PRP$ privacy/NN ./. If/IN somebody/NN wants/VBZ personal/JJ information/NN out/IN of/IN me/PRP ,/,","{C And } I think that is my biggest objection to anything as far as invading my privacy. If somebody wants personal information out of me, /"
sd,B,"but/CC telephone/NN calls/NNS I/PRP figure/VBP ,/, they/PRP do/VBP n't/RB bother/VB me/PRP one/CD way/NN or/CC the/DT other/NN ./.","{C but } telephone calls I figure, they don't bother me one way or the other. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"Uh/UH ,/, I/PRP know/VBP when/WRB I/PRP do/VBP telemarketing/VBG ,/, um/UH ,/, I/PRP 'm/VBP a/DT soft/JJ person/NN ,/,","{F Uh, } I know when I do telemarketing, {F um, } I'm a soft person, <laughter> /"
sd,B,"if/IN ,/, if/IN someone/NN says/VBZ I/PRP am/VBP not/RB interested/JJ I/PRP 'll/MD just/RB say/VB fine/UH and/CC back/VB out/RB ./.","[ if, + if ] someone says I am not interested I'll just say fine and back out. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC I/PRP make/VBP very/RB good/JJ sales/NNS ,/,","{C And } I make very good sales, /"
sd,B,"but/CC I/PRP 'm/VBP not/RB ,/, uh/UH ,/, as/IN I/PRP said/VBD ,/, I/PRP 'm/VBP not/RB half/RB as/RB pushy/JJ as/IN these/DT people/NNS because/IN ,/, I/PRP do/VBP n't/RB really/RB care/VBP ./.","{C but } [ I'm not, + {F uh, } as I said, I'm not ] half as pushy as these people because, I don't really care. /"
sd,B,"I/PRP mean/VBP ,/, if/IN ,/, if/IN they/PRP 're/VBP not/RB interested/JJ fine/UH ./.","{E I mean, } [ if, + if ] they're not interested fine. /"
sd,B,You/PRP know/VBP that/DT 's/BES it/PRP ./.,You know that's it. /
sv,A,You/PRP ca/MD n't/RB force/VB them/PRP to/TO be/VB ./.,<Throat_clearing> You can't force them to be. /
b,B,Right/UH ./.,Right. /
sv,A,No/UH ./.,No. /
sd,B,"And/CC I/PRP 'm/VBP not/RB pushing/VBG something/NN down/IN their/PRP$ throat/NN that/WDT ,/, uh/UH ,/, I/PRP do/VBP n't/RB think/VB is/VBZ a/DT good/JJ item/NN anyway/RB ./.","{C And } I'm not pushing something down their throat that, {F uh, } I don't think is a good item anyway. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,That/WDT I/PRP do/VBP n't/RB think/VB I/PRP could/MD do/VB anyway/RB ./.,That I don't think I could do anyway. /
%,B,"But/CC I/PRP feel/VBP like/IN ,/, oh/UH ,/, movie/NN stars/NNS ,/, or/CC","{C But } I feel like, {F oh, } movie stars, or - /"
sv,B,"sure/UH ,/, it/PRP 's/BES part/NN of/IN their/PRP$ ,/, I/PRP guess/VBP they/PRP 're/VBP portray/VB being/VBG a/DT movie/NN star/NN","{D sure, } [ it's part of their, + I guess they're ] (( portray )) being a movie star /"
sv,B,they/PRP get/VBP themselves/PRP in/IN these/DT rag/NN sheets/NNS,they get themselves in these rag sheets /
sv,B,"but/CC ,/, uh/UH ,/, I/PRP think/VBP they/PRP go/VBP too/RB far/RB ./.","{C but, } {F uh, } I think they go too far. /"
b,A,"Oh/UH ,/, yeah/UH --/:","{F Oh, } yeah -- /"
sv,B,I/PRP think/VBP that/DT 's/BES invasion/NN of/IN privacy/NN ./.,I think that's invasion of privacy. /
sd,A,--/: because/IN they/PRP follow/VBP them/PRP around/RP twenty-four/CD hours/NNS a/DT day/NN ./.,-- {C because } they follow them around twenty-four hours a day. /
b,B,Yeah/UH ./.,Yeah <<whispered>> <breathing>. /
sd,A,And/CC you/PRP know/VBP they/PRP do/VBP Ted/NNP Kennedy/NNP ./.,{C And } you know they do Ted Kennedy. /
b,B,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
sv,A,"Of/IN course/NN ,/, he/PRP 's/BES breaking/VBG the/DT law/NN all/PDT the/DT time/NN ,/,","Of course, he's breaking the law all the time, /"
sv,A,so/IN it/PRP 's/BES a/DT different/JJ story/NN then/RB ./.,{C so } it's a different story then. /
qh,A,"You/PRP know/VBP ,/, but/CC ,/, but/CC Ed/NNP McMahon/NNP ,/, I/PRP mean/VBP ,/, you/PRP know/VBP ,/, who/WP cares/VBZ about/IN Ed/NNP McMahon/NNP ./.","{D You know, } [ [ {C but, } + {C but } Ed McMahon, ] + {E I mean, } {D you know, } who cares about Ed McMahon. ] /"
sv,A,"He/PRP 's/BES probably/RB has/VBZ n't/RB done/VBN anything/NN interesting/JJ in/IN the/DT last/JJ thirty/CD years/NNS that/WDT they/PRP 've/VBP been/VBN on/IN the/DT air/NN ,/,","He's probably hasn't done anything interesting in the last thirty years that they've been on the air,"
x,B,,<Laughter>.
+,A,you/PRP know/VBP ./.,{D you know. } /
sd,A,And/CC he/PRP has/VBZ a/DT chauffeur/NN ./.,{C And } he has a chauffeur. /
sv,A,Maybe/RB he/PRP drinks/VBZ,Maybe he drinks /
sv,A,"but/CC he/PRP never/RB drives/VBZ a/DT car/NN either/RB ,/, you/PRP know/VBP ,/,","{C but } he never drives a car either, {D you know, } /"
sv,A,it/PRP 's/BES not/RB the/DT same/JJ with/IN Johnny/NNP Carson/NNP ./.,it's not the same with Johnny Carson. /
aa,B,"No/UH ,/,","No, /"
sv,B,"I/PRP think/VBP my/PRP$ ,/, seriously/RB my/PRP$ classification/NN of/IN ,/, of/IN invasion/NN of/IN privacy/NN is/VBZ trying/VBG to/TO get/VB personal/JJ information/NN ,/,","[ I think my, + seriously my ] (( classification )) [ of, + of ] invasion of privacy is trying to get personal information,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,and/CC putting/VBG it/PRP falsely/RB out/RB or/CC just/RB bombarding/VBG me/PRP for/IN the/DT answers/NNS ./.,and putting it falsely out or just bombarding me for the answers. /
qy^d,A,"Without/IN your/PRP$ ,/, and/CC without/IN your/PRP$ permission/NN ./.","[ Without your, + and without your ] permission. /"
na,B,Right/UH ./.,Right. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sv,B,"This/DT to/TO me/PRP is/VBZ ,/, is/VBZ my/PRP$ invasion/NN of/IN privacy/NN ./.","This to me [ is, + is ] my invasion of privacy. /"
b,A,Right/UH ./.,Right. /
sd,B,"Anytime/RB I/PRP can/MD honestly/RB say/VB no/UH ,/, or/CC ,/, throw/VB the/DT paper/NN away/RB ,/, or/CC ,/,","Anytime I can honestly say no, or, throw the paper away, or, - /"
