act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",B,"Well/UH ,/, um/UH ,/, with/IN credit/NN cards/NNS is/VBZ ,/, me/PRP ,/, I/PRP ,/, uh/UH ,/, I/PRP try/VBP to/TO get/VB maybe/RB just/RB one/CD or/CC two/CD ,/,","{D Well, } {F um, } with credit cards [ is, me, + ] [ I, + {F uh, } I ] try to get maybe just one or two, /"
sd,B,"I/PRP do/VBP n't/RB ,/, I/PRP do/VBP n't/RB like/VB having/VBG credit/NN cards/NNS for/IN every/DT store/NN ./.","[ I don't, + I don't ] like having credit cards for every store. /"
sd,B,"I/PRP ,/, I/PRP ,/, uh/UH ,/, I/PRP just/RB do/VBP n't/RB like/VB them/PRP ./.","[ [ I, + I, ] + {F uh, } I ] just don't like them <laughter>. /"
qw,A,What/WP are/VBP you/PRP afraid/JJ of/IN with/IN them/PRP ?/.,<Laughter> What are you afraid of with them? /
qy,B,What/WP am/VBP I/PRP afraid/JJ of/IN ?/.,What am I afraid of? /
ny,A,Yes/UH ./.,Yes. /
sd,B,"Um/UH ,/, I/PRP do/VBP n't/RB know/VB if/IN I/PRP 'm/VBP really/RB afraid/JJ of/IN spending/VBG too/RB much/RB ./.","{F Um, } I don't know if I'm really afraid of spending too much. /"
sv,B,"I/PRP just/RB ,/, uh/UH ,/, do/VBP n't/RB think/VB that/IN I/PRP need/VBP them/PRP ,/, you/PRP know/VBP ./.","I just, {F uh, } don't think that I need them, {D you know. } /"
%,B,"I/PRP ,/,","I, - /"
sv,B,"uh/UH ,/, they/PRP are/VBP tempting/JJ at/IN times/NNS ,/,","{F uh, } they are tempting at times, /"
x,A,./.,<Laughter>.
sd,B,"but/CC I/PRP ,/, I/PRP just/RB ,/, you/PRP know/VBP ,/, sometimes/RB I/PRP just/RB do/VBP n't/RB like/VB everybody/NN knowing/VBG everything/NN about/IN me/PRP ,/, you/PRP know/VBP ,/,","{C but } [ [ I, + I ] just, + {D you know, } sometimes I just ] don't like everybody knowing everything about me, {D you know, } /"
%,B,"so/RB ,/,","{C so, } -/"
aa,A,"Well/UH ,/, that/DT 's/BES very/RB ,/, can/MD be/VB very/RB ,/, very/RB true/JJ ./.","{D Well, } that's [ very, + can be very, very ] true. /"
sv,B,"So/RB ,/, and/CC th-/XX ,/, you/PRP know/VBP ,/, everybody/NN just/RB gives/VBZ you/PRP a/DT credit/NN card/NN just/RB so/IN you/PRP 'll/MD spend/VB money/NN","[ {C So, } + {C and } ] [ th-, + ] {D you know, } everybody just gives you a credit card just so you'll spend money /"
%,B,"so/RB ,/,","{C so, } -/"
sv,A,"Well/UH ,/, that/DT 's/BES the/DT idea/NN ./.","{D Well, } that's the idea. /"
sv,A,"They/PRP figure/VBP that/IN ,/,","They figure that,"
b,B,Yeah/UH ./.,Yeah. /
+,A,"if/IN they/PRP give/VBP you/PRP card/NN ,/,","if they give you card,"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,at/IN no/DT charge/NN for/IN a/DT whole/JJ year/NN that/IN you/PRP will/MD use/VB it/PRP,at no charge for a whole year that you will use it /
%,A,"and/CC ,/,","{C and, } -/"
aa,B,That/DT 's/BES right/JJ ./.,That's right. /
