act_tag,speaker,pos,text
fp,A,Hi/UH,Hi /
ad,A,you/PRP want/VBP to/TO start/VB first/RB ?/.,you want to start first <laughter>? /
aa,B,Of/IN course/NN ./.,Of course. /
sd,B,"We/PRP are/VBP talking/VBG about/IN the/DT elderly/JJ and/CC ,/,","We are talking about the elderly and,"
b,A,Right/UH ./.,Right. /
+,B,"uh/UH ,/, whether/IN or/CC not/RB we/PRP wo/MD ,/, we/PRP like/VBP nursing/NN homes/NNS","{F uh, } whether or not [ we wo-, + we ] like nursing homes /"
sd,B,"and/CC ,/,","{C and, }"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"as/IN a/DT matter/NN of/IN fact/NN ,/, I/PRP can/MD tell/VB you/PRP something/NN about/IN that/DT ./.","as a matter of fact, I can tell you something about that. /"
qy^d,A,"You/PRP apparently/RB have/VBP somebody/NN there/RB ,/, in/IN one/CD ./.","You apparently have somebody there, in one. /"
nn,B,"No/UH ,/,","No, /"
sd,B,"actually/RB ,/, my/PRP$ grandmother/NN owned/VBD and/CC operated/VBD a/DT nursing/NN home/NN for/IN years/NNS","{D actually, } my grandmother owned and operated a nursing home for years /"
sd,B,"and/CC her/PRP$ mother/NN ,/,","{C and } her mother, -/"
qy,A,"Oh/UH ,/, you/PRP are/VBP kidding/VBG ?/.","{F Oh, } you are kidding? /"
nn,B,"No/UH ,/,","No, /"
sd,B,she/PRP did/VBD ./.,she did. /
b,A,Oh/UH ./.,Oh. /
sd,B,"And/CC then/RB my/PRP$ mother/NN also/RB owned/VBD and/CC operated/VBD a/DT nursing/NN home/NN ,/,","{C And then } my mother also owned and operated a nursing home,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,for/IN years/NNS ./.,for years.
ba,A,I/PRP will/MD be/VB darned/JJ ./.,I will be darned. /
+,B,"And/CC then/RB ,/, uh/UH ,/, went/VBD on/IN back/RB to/IN school/NN and/CC became/VBD the/DT director/NN of/IN nurses/NNS at/IN a/DT nursing/NN home/NN ./.","And then, {F uh, } went on back to school and became the director of nurses at a nursing home <sigh>. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC ,/, uh/UH ,/, my/PRP$ mother/NN and/CC my/PRP$ older/JJR sister/NN both/DT are/VBP geriatric/JJ nurses/NNS ./.","{C And, } {F uh, } my mother and my older sister both are geriatric nurses. /"
ba,A,"Oh/UH ,/, for/IN heaven/NN 's/POS sake/NN ./.","{F Oh, } for heaven's sake. /"
sd,B,"So/RB ,/, I/PRP do/VBP know/VB something/NN about/IN that/DT ./.","{C So, } I do know something <laughter> about that. /"
sv,A,"You/PRP are/VBP very/RB ,/, very/RB much/RB aware/JJ of/IN what/WP goes/VBZ on/RP ./.","You are very, very much aware of what goes on. /"
aa,B,Absolutely/UH ./.,Absolutely. /
ba,A,That/DT is/VBZ great/JJ ./.,<Laughter> That is great. /
sd,B,"Actually/RB ,/, the/DT motivation/NN for/IN Grandmother/NNP entering/VBG the/DT business/NN ,/,","{D Actually, } the motivation for Grandmother entering the business,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"was/VBD that/IN her/PRP$ mother/NN was/VBD very/RB old/JJ ,/,","was that her mother was very old,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,and/CC could/MD n't/RB seem/VB to/TO find/VB companions/NNS ./.,and couldn't seem to find companions. /
b,A,"Uh-huh/UH ,/,","Uh-huh, /"
b,A,uh-huh/UH ./.,uh-huh. /
sd,B,She/PRP was/VBD lonely/JJ ./.,She was lonely. /
b,A,Right/UH ./.,Right. /
sd,B,"And/CC she/PRP needed/VBD company/NN ,/,","{C And } she needed company,"
b,A,Right/UH ./.,Right. /
+,B,for/IN her/PRP$ mother/NN,for her mother /
sd,B,and/CC so/RB she/PRP opened/VBD a/DT nursing/NN home/NN and/CC initially/RB started/VBD with/IN eight/CD ladies/NNS ./.,{C and so she } opened a nursing home and initially started with eight ladies. /
ba,A,I/PRP will/MD be/VB darned/JJ ./.,I will be darned. /
sd,B,"And/CC then/RB ,/, uh/UH ,/, it/PRP ,/, it/PRP grew/VBD into/IN a/DT ,/,","{C And then, } {F uh, } [ it, + it ] grew into a,"
b,A,"Uh-huh/UH ,/,","Uh-huh, /"
b,A,"uh-huh/UH ,/,","uh-huh, /"
b,A,uh-huh/UH ./.,uh-huh. /
+,B,very/RB prosperous/JJ business/NN from/IN that/DT point/NN ./.,very prosperous business from that point. /
%,B,"Uh/UH ,/, then/RB they/PRP ,/,","{F Uh, } then they, -/"
sv,A,"Now/RB ,/, see/VB that/DT is/VBZ a/DT nice/JJ attitude/NN to/TO go/VB into/IN ./.","{D Now, } {D see } that is a nice attitude to go into. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"Uh/UH ,/, it/PRP seems/VBZ like/IN they/PRP must/MD be/VB waiting/VBG until/IN it/PRP is/VBZ a/DT necessity/NN --/:","{F Uh, } it seems like they must be waiting until it is a necessity -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"--/: and/CC there/EX is/VBZ no/DT chance/NN of/IN ,/, uh/UH ,/, good/JJ companionship/NN or/CC doing/VBG anything/NN ./.","-- {C and } there is no chance of, {F uh, } good companionship or doing anything. /"
ad,B,"Well/UH ,/, that/DT is/VBZ not/RB really/RB true/JJ ,/, either/RB ,/, uh/UH ,/,","{D Well, } that is not really true, either, {F uh, } /"
sv,B,"I/PRP think/VBP that/DT is/VBZ a/DT stigma/NN and/CC an/CC I/PRP ,/,","I think that is a stigma [ and an I, +"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,and/CC an/DT impression/NN that/WDT has/VBZ come/VBN from/IN some/DT few/JJ bad/JJ experiences/NNS ./.,and an ] impression that has come from some few bad experiences. /
sd,B,"You/PRP see/VBP ,/, those/DT who/WP had/VBD bad/JJ experiences/NNS talk/VBP about/IN them/PRP ./.","{D You see, } those who had bad experiences talk about them. /"
b,A,"Uh/UH ,/, right/UH ,/,","{F Uh, } right, /"
b,A,right/UH ./.,right. /
sd,B,"And/CC those/DT who/WP do/VBP not/RB may/MD write/VB ,/,","{C And } those who do not may write,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"a/DT letter/NN to/IN the/DT nursing/NN home/NN and/CC say/VBP you/PRP did/VBD good/RB ,/,","a letter to the nursing home and say you did good, /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,but/CC they/PRP do/VBP not/RB talk/VB a/DT whole/JJ lot/NN about/IN that/DT ./.,{C but } they do not talk a whole lot about that. /
ba,A,That/DT is/VBZ true/JJ ./.,That is true. /
sd,A,"But/CC what/WP I/PRP mean/VBP is/VBZ instead/IN of/IN maybe/RB entering/VBG a/DT nursing/NN home/NN ,/,","{C But } what I mean is instead of maybe entering a nursing home,"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"when/WRB you/PRP are/VBP still/RB able/JJ to/TO have/VB good/JJ ,/,","when you are still able to have good,"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"relationships/NNS with/IN ,/,","relationships with,"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,maybe/RB other/JJ friends/NNS --/:,maybe other friends --
b,B,Sure/UH ./.,Sure. /
ba,B,"Well/UH now/RB ,/,","{D Well } now,"
+,A,"--/: they/PRP wait/VBP until/IN they/PRP are/VBP ,/, you/PRP know/VBP ,/, unable/JJ ./.","-- they wait until they are, {D you know, } unable. /"
+,B,That/DT is/VBZ right/JJ ./.,That is right. /
sv,B,"Well/UH ,/, that/DT is/VBZ because/IN they/PRP wait/VBP until/IN the/DT children/NNS make/VBP those/DT choices/NNS ,/,","{D Well, } that is because they wait until the children make those choices,"
b,A,Right/UH ./.,Right. /
+,B,"they/PRP choose/VBP to/TO not/RB make/VB those/DT ,/,","they choose to not make those,"
b,A,"Right/UH ,/,","Right, /"
b,A,right/UH ./.,right. /
+,B,choices/NNS themselves/PRP ./.,choices themselves. /
sd,B,"However/RB ,/, my/PRP$ daughter-in-law/NN also/RB is/VBZ a/DT nurse/NN in/IN a/DT nursing/NN home/NN ./.","However, my daughter-in-law <sigh> also is a nurse in a nursing home. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC ,/, uh/UH ,/, she/PRP works/VBZ for/IN one/CD here/RB in/IN Dallas/NNP ,/, which/WDT is/VBZ more/JJR a/DT retirement/NN village/NN than/IN it/PRP is/VBZ a/DT nursing/NN home/NN ./.","{C And, } {F uh, } she works for one here in Dallas, which is more a retirement village than it is a nursing home. /"
%,B,"And/CC these/DT ,/, these/DT ,/,","{C And } [ these, + these, ] -/"
b,A,"Uh/UH ,/, uh-huh/UH ./.","{F Uh, } uh-huh. /"
sd,B,"I/PRP love/VBP watching/VBG these/DT elderly/JJ people/NNS come/VB ,/, they/PRP will/MD come/VB and/CC tell/VB her/PRP$ ./. ``/`` Well/UH I/PRP am/VBP going/VBG for/IN my/PRP$ ,/,","I love watching these elderly people come, they will come and tell her. {D ""Well } I am going for my,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,tennis/NN lessons/NNS ./.,tennis lessons. /
x,A,,<Laughter>.
^q,B,"And/CC ,/, uh/UH ,/, would/MD yo-/PRP ,/, would/MD you/PRP ,/, you/PRP know/VBP ,/, call/VB down/RP and/CC have/VB the/DT van/NNP come/VB around/RB and/CC take/VB ,/,","{C And, } {F uh, } [ would yo-, + would you, ] {D you know, } call down and have the van come around and take,"
b,A,"Uh-huh/UH ,/,","Uh-huh, /"
b,A,uh-huh/UH ./.,uh-huh. /
+,B,us/PRP for/IN our/PRP$ tennis/NN lessons/NNS ./. ''/'',"us for our tennis lessons."" /"
sd,B,And/CC they/PRP are/VBP very/RB active/JJ and/CC very/RB enthusiastic/JJ,{C And } they are very active and very enthusiastic /
sd,B,"and/CC they/PRP have/VBP ,/,","{C and } they have,"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,some/DT excellent/JJ programs/NNS right/RB there/RB on/IN site/NN ./.,some excellent programs right there on site. /
b,A,Yeah/UH ./.,Yeah. /
