act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH ./.,Okay. /
b^m,B,"Okay/UH ,/,","Okay, /"
%,B,"I/PRP ,/,","I, - /"
sd,B,"my/PRP$ children/NNS as/IN a/DT matter/NN of/IN fact/NN ,/, are/VBP all/RB grown/JJ now/RB ./.","my children as a matter of fact, are all grown now. /"
sd,B,"So/RB ,/, I/PRP am/VBP --/:","{C So, } I am --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: assisting/VBG them/PRP with/IN their/PRP$ children/NNS --/:,-- assisting them with their children --
ba,A,"Oh/UH ,/, great/UH ./.","{F Oh, } great. /"
+,B,"--/: in/IN their/PRP$ selections/NNS ,/,","-- in their selections, /"
%,B,so/RB ./.,{C so. } -/
ba,A,"Great/UH ,/,","Great, /"
sd,A,"well/UH my/PRP$ children/NNS are/VBP grown/JJ ,/,","{D well } my children are grown, /"
sd,A,but/CC they/PRP 're/VBP teenagers/NNS --/:,{C but } they're teenagers -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: so/RB I/PRP have/VBP three/CD children/NNS ,/, um/UH ,/, fifteen/CD ,/, ages/NNS fifteen/CD ,/, seventeen/CD and/CC twenty/CD --/:","-- {C so } I have three children, {F um, } [ fifteen, + ages fifteen, ] seventeen and twenty -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: and/CC ,/, um/UH ,/, about/RB ,/, I/PRP guess/VBP about/RB when/WRB the/DT first/JJ ,/, when/WRB the/DT youngest/JJS one/NN was/VBD in/IN kindergarten/NN I/PRP started/VBD working/VBG at/IN a/DT preschool/NN --/:","-- {C and, } {F um, } [ about, + I guess about ] [ when the first, + when the youngest ] one was in kindergarten I started working at a preschool --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: and/CC ,/, uh/UH ,/, you/PRP know/VBP ,/, doing/VBG some/DT work/NN ,/,","-- and, {F uh, } {D you know, } doing some work, /"
sd,A,"and/CC then/RB I/PRP ,/, I/PRP took/VBD a/DT couple/NN of/IN years/NNS off/RP and/CC then/RB went/VBD back/RB as/IN a/DT music/NN teacher/NN in/IN a/DT preschool/NN ,/,","{C and then } [ I, + I ] took a couple of years off and then went back as a music teacher in a preschool, /"
sd,A,so/RB --/:,[ {C so } -- +
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: so/RB I/PRP am/VBP around/IN ,/, not/RB a/DT day/NN care/NN situation/NN ,/, but/CC in/IN the/DT ,/, you/PRP know/VBP ,/, in/IN the/DT child/NN care/NN environment/NN --/:","-- {C so } ] I am around, not a day care situation, but [ in the, + {D you know, } in the ] child care environment -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
%,A,"--/: so/RB ,/, um/UH ,/,","-- {C so, } {F um, } -/"
sv,B,"Well/UH ,/, I/PRP ,/, myself/PRP ,/, really/RB feel/VBP like/IN the/DT structured/JJ day/NN care/NN program/NN is/VBZ more/RBR successful/JJ in/IN today/NN 's/POS environment/NN --/:","{D Well, } I, myself, really feel like the structured day care program is more successful in today's environment --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: than/IN the/DT one/NN on/IN one/CD care/NN is/VBZ ./.,-- than the one on one care is. /
sd,B,"Uh/UH ,/, when/WRB my/PRP$ children/NNS were/VBD growing/VBG up/RP ,/, I/PRP actually/RB had/VBD them/PRP ,/, up/RP and/CC until/IN they/PRP were/VBD in/IN the/DT preschool/NN situation/NN ,/, I/PRP had/VBD them/PRP in/IN a/DT ,/, in/IN a/DT home/NN with/IN a/DT lady/NN who/WP kept/VBD two/CD or/CC three/CD kids/NNS ,/,","{F Uh, } when my children were growing up, [ I actually had them, + up {C and } until they were in the preschool situation, I had them ] [ in a, + in a ] home with a lady who kept two or three kids, /"
sd,B,and/CC I/PRP felt/VBD like/IN that/DT home/NN environment/NN was/VBD very/RB important/JJ to/IN them/PRP ./.,{C and } I felt like that home environment was very important to them. /
b,A,Yeah/UH ./.,Yeah. /
sd,B,It/PRP was/VBD important/JJ to/IN me/PRP --/:,It was important to me -- /
aa,A,Yes/UH ./.,Yes. /
sv,B,"--/: and/CC ,/, uh/UH --/:","-- {C and, } {F uh } --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: I/PRP feel/VBP like/IN that/IN they/PRP ,/, they/PRP had/VBD that/DT one/CD on/IN one/CD that/WDT 's/BES so/RB necessary/JJ at/IN that/DT age/NN ./.","-- I feel {D like } that [ they, + they ] had that one on one that's so necessary at that age. /"
aa,A,"Oh/UH ,/, it/PRP is/VBZ ./.","{F Oh, } it is. /"
sv,B,However/WRB --/:,However --
b,A,Yeah/UH ./.,Yeah. /
+,B,--/: in/IN today/NN 's/POS environment/NN --/:,-- in today's environment --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: it/PRP may/MD be/VB more/RBR critical/JJ to/TO have/VB the/DT ability/NN to/TO interact/VB in/IN large/JJ groups/NNS ,/, simply/RB because/IN that/DT 's/BES the/DT way/RB our/PRP$ young/JJ people/NNS are/VBP ,/, are/VBP dealt/VBN with/IN ./.","-- it may be more critical to have the ability to interact in large groups, simply because that's the way our young people [ are, + are ] dealt with. /"
aa,A,"Yeah/UH ,/,","Yeah, /"
