act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",B,Okay/UH ./.,<Noise> Okay. /
qo,A,"Uh/UH ,/, so/UH ,/, what/WP do/VBP you/PRP think/VB ,/, uh/UH ,/, about/IN putting/VBG the/DT elderly/JJ in/IN a/DT nursing/NN home/NN ?/.","{F Uh, } {D so, } what do you think, {F uh, } about putting the elderly in a nursing home? /"
sv,B,"Well/UH ,/, I/PRP think/VBP that/IN it/PRP ,/, it/PRP varies/VBZ on/IN on/IN the/DT individual/JJ basis/NN ./.","{D Well, } I think that [ it, + it ] varies [ on + on ] the individual basis. /"
%,A,Huh/UH ./.,{F Huh. } /
sv,B,"Uh/UH ,/, sometimes/RB it/PRP is/VBZ ,/, there/EX is/VBZ no/DT alternative/NN ./.","{F Uh, } sometimes [ it is, + there is ] no alternative. /"
b,A,Uh-huh/UH ./.,Uh-huh <<very faint>>. /
sd,B,"Uh/UH ,/, you/PRP do/VBP not/RB have/VB ,/, uh/UH ,/, uh/UH ,/, family/NN available/JJ or/CC family/NN that/WDT 's/BES ,/, uh/UH ,/,","{F Uh, } you do not have, {F uh, } {F uh, } family available or family that's, {F uh, } - /"
sd,B,"you/PRP may/MD not/RB even/RB have/VB family/NN that/WDT is/VBZ ,/, uh/UH ,/, uh/UH ,/, in/IN ,/, you/PRP know/VBP ,/, who/WP are/VBP around/RB ./.","you may not even have family [ that is, {F uh, } {F uh, } in, + {D you know, } who are around. ] /"
sv,A,That/DT 's/BES true/JJ ./.,That's true. /
aa,A,Yeah/UH ./.,Yeah. /
sv,B,"So/UH ,/, sometimes/RB it/PRP 's/BES not/RB an/DT alternative/NN ./.","{C So, } sometimes it's not an alternative. /"
%,A,Huh/UH ./.,{F Huh } <<very faint>>. /
sv,B,"And/CC I/PRP think/VBP ,/, uh/UH ,/, but/CC I/PRP think/VBP also/RB ,/, sometimes/RB it/PRP can/MD be/VB ,/, uh/UH ,/, a/DT benefit/NN if/IN it/PRP 's/BES for/IN a/DT short/JJ time/NN ./.","[ {C And } I think, + {F uh, } {C but } I think ] also, sometimes it can be, {F uh, } a benefit if it's for a short time. /"
%,B,Sometimes/RB in/IN a/DT nursing/NN home/NN --/:,Sometimes in a nursing home -- -/
b,A,Uh-huh/UH ./.,Uh-huh. /
sv,B,"--/: uh/UH ,/, especially/RB if/IN ,/, if/IN it/PRP 's/BES after/IN an/DT acute/JJ illness/NN ./.","-- {F uh, } especially [ if, + if ] it's after an acute illness. /"
%,B,"To/TO get/VB over/RP a/DT ,/,","To get over a, - /"
sv,B,"or/CC to/TO rehab/VB after/IN ,/, uh/UH ,/, an/DT illness/NN ./.","{C or } to rehab after, {F uh, } an illness. /"
aa,A,That/DT 's/BES true/JJ ./.,That's true. /
sd,A,I/PRP never/RB thought/VBD of/IN that/DT ./.,I never thought of that. /
%,A,Yeah/UH ./.,Yeah. /
sv,B,"Sometimes/RB you/PRP know/VBP ,/, sometimes/RB the/DT nursing/NN homes/NNS are/VBP good/JJ for/IN ,/, uh/UH ,/, just/RB short/JJ periods/NNS of/IN time/NN ./.","[ Sometimes + {D you know, } sometimes ] the nursing homes are good for, {F uh, } just short periods of time. /"
aa,A,"That/DT 's/BES true/JJ ,/,","That's true, /"
bf,A,until/IN they/PRP get/VBP over/IN that/DT hump/NN --/:,until they get over that hump --
aa,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: of/IN whatever/WDT it/PRP is/VBZ they/PRP 're/VBP dealing/VBG with/IN ./.,-- of whatever it is they're dealing with. /
sv,B,"Because/IN too/RB often/RB the/DT acute/JJ hospitals/NNS will/MD ,/, are/VBP sending/VBG them/PRP out/RB much/RB faster/JJR than/IN what/WP they/PRP 're/VBP --/:","{C Because } too often the acute hospitals [ will, + are sending ] them out much faster than what they're <noise> --"
aa,A,Yes/UH ./.,Yes. /
+,B,--/: really/RB able/JJ to/TO ./.,-- really able to. /
sv,A,They/PRP really/RB are/VBP ./.,They really are. /
sv,A,They/PRP do/VBP n't/RB like/VB to/TO keep/VB them/PRP --/:,They don't like to keep them --
sv,B,So/RB --/:,[ {C So } + --
+,A,--/: longer/JJR than/IN a/DT week/NN ./.,-- longer than a week. /
+,B,--/: so/RB there/EX is/VBZ some/DT good/JJ to/IN it/PRP ./.,-- {C so } ] there is some good to it. /
b,A,Yeah/UH ./.,Yeah. /
sv,B,"Uh/UH ,/, sometimes/RB too/RB ,/, it/PRP 's/BES used/VBN as/IN a/DT dumb/JJ job/NN ./.","{F Uh, } sometimes too, it's used as a dumb job. /"
sv,B,"You/PRP know/VBP the/DT fam-/NN ,/, --/:","{D You know } [ the fam-, + --"
br,A,What/WP do/VBP you/PRP mean/VB ?/.,What do you mean? /
+,B,"--/: well/UH the/DT families/NNS do/VBP not/RB necessarily/RB ,/, uh/UH ,/, know/VB what/WP to/TO do/VB with/IN them/PRP","-- {D well } the families ] do not necessarily <inhaling>, {F uh, } know what to do with them /"
sv,B,and/CC they/PRP do/VBP n't/RB want/VB to/TO take/VB the/DT responsibility/NN,{C and } they don't want to take the responsibility /
sv,B,so/RB they/PRP will/MD put/VB them/PRP in/IN a/DT nursing/NN home/NN ./.,{C so } they will put them in a nursing home. /
aa,A,"Yeah/UH ,/,","Yeah, /"
sv,A,that/DT 's/BES true/JJ ./.,that's true. /
"fo_o_fw_""_by_bc",B,"So/RB you/PRP see/VBP ,/, uh/UH ,/,","{C So } you see, {F uh, } - /"
sv,B,there/EX 's/BES both/DT sides/NNS to/IN it/PRP too/RB ./.,there's both sides to it too. /
qo,B,What/WP do/VBP you/PRP think/VB ?/.,What do you think? /
b,A,Yeah/UH,Yeah /
sv,A,"and/CC it/PRP depends/VBZ on/IN how/WRB ,/, how/WRB sick/JJ the/DT person/NN is/VBZ too/RB ./. What/WP you/PRP 're/VBP capable/JJ of/IN ,/, like/IN if/IN you/PRP have/VBP a/DT family/NN to/TO take/VB care/VB of/IN ,/, you/PRP know/VBP ,/, of/IN your/PRP$ own/JJ ./.","{C and } it depends on [ how, + how ] sick the person is too. What you're capable of, {D like } if you have a family to take care of, {D you know, } of your own <noise>. /"
b,B,Yeah/UH ./.,Yeah. /
b^m,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"uh/UH ,/, I/PRP would/MD personally/RB like/VB it/PRP","{F uh, } <smack> I would personally like it /"
sd,A,"if/IN my/PRP$ parents/NNS were/VBD to/TO get/VB ill/JJ ,/, I/PRP would/MD like/VB to/TO take/VB care/NN of/IN them/PRP at/IN home/NN and/CC if/IN I/PRP had/VBD the/DT money/NN with/IN some/DT help/NN ./.","if my parents were to get ill, I would like to take care of them at home and if I had the money with some help. /"
sv,A,That/DT 's/BES not/RB always/RB possible/JJ ./.,That's not always possible. /
aa,B,That/DT 's/BES true/JJ ./.,That's true. /
sd,A,"But/CC ,/, uh/UH ,/, to/IN the/DT best/JJS of/IN my/PRP$ ability/NN ,/, I/PRP 'd/MD like/VB to/TO do/VB it/PRP until/IN it/PRP gets/VBZ impossible/JJ ./.","{C But, } {F uh, } to the best of my ability, I'd like to do it until it gets impossible <inhaling>. /"
sv,B,"I/PRP think/VBP that/DT 's/BES also/RB where/WRB you/PRP 're/VBP going/VBG to/TO have/VB a/DT lot/NN of/IN people/NNS who/WP are/VBP going/VBG to/TO ,/,","I think that's also where you're going to have a lot of people who are going to, - /"
sv,B,"it/PRP 's/BES there/EX 's/BES not/RB a/DT choice/NN ,/, it/PRP 's/BES --/:","[ it's + there's ] not a choice, [ it's -- +"
b,A,Right/UH ./.,Right. /
+,B,"--/: because/IN ,/, it/PRP 's/BES not/RB economically/RB feasible/JJ even/RB to/TO --/:","-- because, it's ] not economically feasible even to --"
b,A,Uh-huh/UH ./.,Uh-huh <<very faint>>. /
+,B,--/: put/VB them/PRP in/IN a/DT nursing/NN home/NN ./.,-- put them in a nursing home. /
b,A,Yeah/UH ./.,<Inhaling> Yeah. /
