act_tag,speaker,pos,text
x,B,./.,<Clicking>.
sd,A,"Uh/UH ,/, around/IN here/RB we/PRP have/VBP a/DT program/NN where/WRB ,/, uh/UH ,/, we/PRP ,/, we/PRP put/VBD out/RB the/DT ,/, the/DT ,/, we/PRP separate/VBP the/DT bottles/NNS and/CC the/DT cans/NNS and/CC the/DT plastic/JJ stuff/NN from/IN the/DT newspapers/NNS ./.","{F Uh, } around here we have a program where, {F uh, } [ [ we, + we put out [ the, + the, ] + we separate the ] bottles and the cans and the plastic stuff from the newspapers. /"
sd,A,"And/CC we/PRP keep/VBP the/DT newspapers/NNS in/IN a/DT ,/, in/IN a/DT ,/,","{C And } we keep the newspapers [ in a, + in a, ] - /"
sd,A,"they/PRP 're/VBP collected/VBN twice/RB a/DT month/NN and/CC the/DT trash/NN and/CC ,/, and/CC this/DT bottled/JJ stuff/NN that/WDT is/VBZ put/VBN in/IN a/DT ,/, in/IN a/DT little/JJ blue/JJ bin/NN that/WDT 's/BES picked/VBN up/RP and/CC sorted/VBD out/RP into/IN a/DT truck/NN ./.","they're collected twice a month and the trash [ and, + and ] this bottled stuff that is put [ in a, + in a ] little blue bin that's picked up and sorted out into a truck. /"
sd,A,"So/RB they/PRP ma-/XX ,/, actually/RB have/VBP about/RB three/CD passes/NNS at/IN this/DT collection/NN ./. One/CD for/IN --/:","{C So } they [ ma-, + actually have ] about three passes at this collection. One for --"
%,B,"Sounds/VBZ ,/,","Sounds, -/"
+,A,"--/: the/DT regular/JJ trash/NN ,/, one/CD for/IN the/DT ,/, uh/UH ,/, uh/UH ,/, you/PRP know/VBP ,/, the/DT bottles/NNS and/CC cans/NNS and/CC one/CD for/IN the/DT newspapers/NNS ./.","-- the regular trash, one for the, {F uh, } {F uh, } {D you know, } the bottles and cans and one for the newspapers. /"
bf,B,"But/CC I/PRP gather/VBP you/PRP do/VBP not/RB separate/VB ,/, uh/UH ,/, the/DT bottles/NNS and/CC cans/NNS ./.","{C But } I gather you do not separate, {F uh, } the bottles and cans. /"
aa,A,"No/UH ,/,","No, /"
sd,A,"they/PRP ,/, they/PRP do/VBP that/DT on/IN the/DT truck/NN ./.","[ they, + they ] do that on the truck. /"
