act_tag,speaker,pos,text
sv,A,"Well/UH Jackie/NNP ,/, uh/UH ,/, on/IN taxes/NNS ,/, I/PRP ,/, I/PRP guess/VBP I/PRP would/MD have/VB to/TO say/VB ,/, that/IN I/PRP ,/, that/IN my/PRP$ opinion/NN is/VBZ that/IN I/PRP do/VBP think/VB Americans/NNPS are/VBP paying/VBG too/RB much/JJ in/IN taxes/NNS ./.","{D Well } Jackie, {F uh, } on taxes, [ I, + I ] guess I would have to say, [ that I, + that my ] opinion is that I do think Americans are paying too much in taxes. /"
qo,A,"Uh/UH ,/, what/WP 's/BES your/PRP$ feeling/NN about/IN that/DT ?/.","{F Uh, } what's your feeling about that? /"
aa,B,I/PRP agree/VBP ./.,I agree. /
sv,B,I/PRP think/VBP taxes/NNS are/VBP high/JJ ./.,I think taxes are high. /
b,A,"Right/UH ,/,","Right, /"
qy,A,"uh/UH ,/, where/WRB you/PRP live/VBP do/VBP you/PRP have/VB a/DT state/NN income/NN tax/NN and/CC a/DT sales/NNS tax/NN both/DT ?/.","{F uh, } where you live do you have a state income tax and a sales tax both? /"
ny,B,"Oh/UH ,/, yes/UH ./.","{F Oh, } yes. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
bk,A,"Uh/UH ,/, uh-huh/UH ./.","{F Uh, } uh-huh. /"
sd,A,"In/IN New/NNP Hampshire/NNP we/PRP have/VBP ,/, uh/UH ,/, uh/UH ,/, no/DT ,/, no/DT ,/, what/WP we/PRP call/VBP broad/JJ base/NN taxes/NNS ./.","In New Hampshire we have, {F uh, } {F uh, } [ no, + no, ] what we call broad base taxes. /"
sd,A,No/DT income/NN tax/NN and/CC no/DT sales/NNS tax/NN ./.,No income tax and no sales tax. /
b,B,Huh/UH ./.,Huh. /
sd,A,"Uh/UH ,/, we/PRP tax/VBP business/NN ,/, uh/UH ,/, eight/CD percent/NN ,/,","{F Uh, } we tax business, {F uh, } eight percent, /"
sd,A,businesses/NNS are/VBP taxed/VBN eight/CD percent/NN,businesses are taxed eight percent /
sd,A,"and/CC we/PRP have/VBP what/WP we/PRP call/VBP the/DT five/CD B/NN s/NNS ./. Uh/UH ,/, th-/XX ,/, for/IN our/PRP$ taxes/NNS ./. Booze/NN ,/, uh/UH ,/, butts/NNS ,/, cigarettes/NNS ,/, beds/NNS ,/, uh/UH ,/, hotel/NN room/NN tax/NN --/:","{C and } we have what we call the five B s. {F Uh, } [ th-, + ] for our taxes. Booze, {F uh, } butts, cigarettes, beds, {F uh, } hotel room tax --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: bellies/NNS ,/, a/DT meal/NN tax/NN and/CC bets/NNS ,/, gambling/NN ./.","-- bellies, a meal tax and bets, gambling. /"
b,B,Oh/UH ./.,Oh. /
sd,A,"So/RB ,/, uh/UH ,/, we/PRP do/VBP have/VB a/DT very/RB low/JJ tax/NN rate/NN ,/,","{C So, } {F uh, } we do have a very low tax rate, /"
sv,A,"but/CC you/PRP know/VBP ,/, combined/VBN with/IN the/DT federal/JJ income/NN tax/NN ./. I/PRP think/VBP that/IN Americans/NNPS generally/RB do/VBP pay/VB too/RB much/JJ in/IN taxes/NNS","{C but } {D you know, } combined with the federal income tax. I think that Americans generally do pay too much in taxes /"
%,A,and/CC MUMBLEx/XX ./.,{C and } (( )) . -/
b,B,Right/UH ./.,Right. /
b,B,"Yeah/UH ,/,","Yeah, /"
aa,B,"I/PRP ,/, I/PRP agree/VBP","[ I, + I ] agree /"
sv,B,"and/CC I/PRP ,/, MUMBLEx/XX think/VBP it/PRP 's/BES about/RB the/DT time/NN of/IN the/DT year/NN when/WRB you/PRP just/RB start/VBP getting/VBG ,/,","{C and } I, (( )) think it's about the time of the year when you just start getting, - /"
sv,B,"well/UH if/IN you/PRP do/VBP get/VB money/NN back/RB from/IN like/UH jobs/NNS ,/,","{D well } if you do get money back from <throat_clearing> {D like } jobs, - /"
sd,B,I/PRP 'm/VBP still/RB a/DT student/NN --/:,I'm still a student --
b,A,Uh-huh/UH ./.,Uh-huh <<very faint>>. /
+,B,"--/: so/RB ,/, uh/UH ,/, I/PRP only/RB work/VBP part/GW time/^RB ,/,","-- {C so, } {F uh, } I only work part time, /"
sd,B,"so/RB I/PRP ,/, I/PRP get/VBP a/DT check/NN back/RB","{C so } [ I, + I ] get a check back /"
%,B,so/RB --/:,{C so } -- -/
ba,A,Well/UH that/DT 's/BES nice/JJ ./.,{D Well } that's nice. /
sd,B,"--/: from/IN ,/, from/IN taxes/NNS","-- [ from, + from ] taxes - /"
%,B,"but/CC ,/,","{C but, } -/"
sv,A,"Nice/JJ ,/, nice/JJ to/TO get/VB a/DT refund/NN ./.","[ Nice, + nice ] to get a refund. /"
aa,B,Yeah/UH ./.,Yeah <laughter>. /
sv,B,"It/PRP is/VBZ ,/,","It is, /"
sd,B,but/CC it/PRP 's/BES not/RB much/JJ ./.,{C but } <laughter> it's not much. <laughter> /
%,B,So/RB ./.,{C So. } -/
b,A,Uh-huh/UH ./.,Uh-huh. /
qy,A,"Do/VBP you/PRP think/VB that/DT ,/, uh/UH ,/, for/IN whatever/WDT taxes/NNS we/PRP do/VBP pay/VB that/IN ,/, uh/UH ,/, we/PRP are/VBP getting/VBG value/NN for/IN it/PRP ?/.","Do you think that, {F uh, } for whatever taxes we do pay that, {F uh, } we are getting value for it? /"
nn,B,No/UH ./.,No. /
aa,A,Yeah/UH ./.,Yeah. /
sv,A,"Uh/UH ,/, my/PRP$ ,/, my/PRP$ opinion/NN of/IN taxes/NNS is/VBZ that/IN we/PRP just/RB send/VBP money/NN to/IN Washington/NNP or/CC to/IN the/DT state/NN","{F Uh, } [ my, + my ] opinion of taxes is that we just send money to Washington or to the state /"
sv,A,"and/CC they/PRP say/VBP they/PRP are/VBP going/VBG to/TO send/VB some/DT back/NN ,/,","{C and } they say they are going to send some back, /"
sv,A,"it/PRP 's/BES like/IN giving/VBG yourself/PRP a/DT tra-/NN ,/, it/PRP 's/BES like/IN one/CD arm/NN giving/VBG the/DT other/JJ a/DT transfusion/NN ./.","[ it's like giving yourself a tra-, + it's like one arm giving the other a transfusion. ] /"
b,B,Yeah/UH ./.,Yeah. /
bh,A,You/PRP know/VBP what/WP I/PRP mean/VBP ?/.,You know what I mean? /
ny,B,Yeah/UH ./.,Yeah. /
%,A,"Uh/UH ,/, it/PRP ,/, it/PRP really/RB ,/, uh/UH ,/,","{F Uh, } [ it, + it ] really, {F uh, } - /"
sv,A,"I/PRP should/MD say/VB one/CD arm/NN giving/VBG another/DT arm/NN a/DT transfusion/NN through/IN a/DT leaky/JJ tube/NN because/IN ,/,","I should say one arm giving another arm a transfusion through a leaky tube [ because, +"
b,B,Yeah/UH ./.,Yeah. /
ba,B,There/RB you/PRP go/VBP ./.,There you go <laughter>. /
+,A,"Right/UH because/IN ,/, uh/UH ,/, there/EX 's/BES an/DT old/JJ saying/NN in/IN amongst/IN taxes/NNS and/CC politicians/NNS that/IN there/EX 's/BES a/DT fly/NN paper/NN effect/NN","{D Right } because, ] {F uh, } there's an old saying in amongst taxes and politicians that there's a fly paper effect /"
sv,A,and/CC that/DT is/VBZ that/IN money/NN tends/VBZ to/TO stick/VB where/WRB it/PRP lands/VBZ first/RB,{C and } that is that money tends to stick where it lands first /
sv,A,"and/CC when/WRB you/PRP send/VBP it/PRP to/IN Washington/NNP or/CC send/VBP it/PRP to/IN your/PRP$ state/NN capitol/NN ,/, uh/UH ,/, a/DT lot/NN of/IN it/PRP stays/VBZ there/RB and/CC not/RB that/RB much/JJ comes/VBZ back/RB to/IN you/PRP ./.","{C and } when you send it to Washington or send it to your state capitol, {F uh, } a lot of it stays there and not that much comes back to you. /"
b,B,"Right/UH ,/,","Right, /"
b,B,yeah/UH ./.,yeah. /
x,A,./.,<Cough>.
h,B,I/PRP do/VBP n't/RB know/VB ./.,I don't know. /
%,B,"I/PRP ,/,","I, - /"
sv,B,"do/VBP n't/RB seem/VB like/IN they/PRP are/VBP doing/VBG much/JJ with/IN it/PRP ,/,","don't seem like they are doing much with it, /"
sv,B,MUMBLEx/XX I/PRP mean/VBP there/EX 's/BES plans/NNS there/RB,(( )) {E I mean } there's plans there /
sv,B,"and/CC now/RB that/IN they/PRP are/VBP voting/VBG and/CC people/NNS ,/, you/PRP know/VBP ,/, getting/VBG into/IN MUMBLEx/XX drug/NN and/CC that/DT stuff/NN ./.","{C and } now that they are voting and people, {D you know, } getting into (( )) drug and that stuff. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sv,B,They/PRP have/VBP nice/JJ plans/NNS,They have nice plans /
sv,B,"and/CC ,/, uh/UH ,/, but/CC ,/, they/PRP do/VBP n't/RB always/RB work/VB","[ {C and, } + {F uh, } {C but, } ] <laughter> they don't always work /"
sv,B,and/CC then/RB you/PRP know/VBP they/PRP try/VBP to/TO raise/VB taxes/NNS more/RBR,{C and then } {D you know } they try to raise taxes more /
sv,B,"and/CC I/PRP do/VBP n't/RB what/WP happens/VBZ with/IN all/PDT the/DT money/NN because/IN if/IN their/PRP$ plans/NNS do/VBP n't/RB work/VB ,/,","{C and } I don't what happens with <laughter> all the money because if their plans don't work, - /"
sd,B,"you/PRP know/VBP ,/, but/CC taxes/NNS get/VBP raise/^VBN","{D you know, } {C but } taxes get raise /"
h,B,so/RB ./. I/PRP do/VBP n't/RB know/VB ./.,{C so. } I don't know. /
sd,B,"I/PRP 'm/VBP not/RB really/RB into/IN politics/NN ,/, uh/UH --/:","I'm not really into politics, {F uh } -- /"
%,A,"That/IN it/PRP ,/,","That it, -/"
