act_tag,speaker,pos,text
fp,A,Hi/UH Ed/NNP ./.,Hi Ed. /
fp,B,Hi/UH ./.,Hi. /
fp,A,Hi/UH ./.,Hi. /
sd,B,"Uh/UH ,/, books/NNS ,/,","{F Uh, } books, /"
sd,B,"I/PRP 've/VBP ,/, actually/RB I/PRP am/VBP reading/VBG a/DT couple/NN of/IN different/JJ books/NNS ,/, uh/UH ,/,","[ I've, + actually I am ] reading a couple of different books, <sigh> {F uh, } /"
sd,B,"one/CD wa-/XX ,/, is/VBZ ,/, uh/UH ,/, a/DT story/NN ,/,","one [ wa-, + is, ] {F uh, } a story, /"
sd,B,"well/UH it/PRP is/VBZ not/RB a/DT story/NN ,/,","{D well } it is not a story, /"
sd,B,"it/PRP is/VBZ a/DT collection/NN of/IN ,/, uh/UH ,/, of/IN memos/NNS ,/, supposedly/RB written/VBN by/IN Howard/NNP Hughes/NNP ,/, uh/UH ,/,","it is a collection [ of, + {F uh, } of ] memos, supposedly written by Howard Hughes, {F uh, } /"
%,A,Oh/UH ./.,{F Oh. } /
%,B,"that/WDT was/VBD ,/, uh/UH ,/, that/WDT was/VBD ,/,","[ that was, + {F uh, } that was, ] - /"
sd,B,it/PRP came/VBD out/RP a/DT couple/NN of/IN years/NNS ago/RB,it came out a couple of years ago /
sd,B,and/CC I/PRP have/VBP just/RB now/RB gotten/VBN around/RP to/IN reading/VBG it/PRP ./.,{C and } I have just now gotten around to reading it. /
sd,B,"I/PRP have/VBP had/VBN it/PRP a/DT couple/NN years/NNS ,/,","I have had it a couple years, /"
%,B,"but/CC ,/, uh/UH ,/, jus-/XX ,/, jus-/XX ,/, ,/,","{C but, } {F uh, } [ jus-, + jus-, ] <sigh>, -/"
qw,A,Who/WP wrote/VBD that/DT ?/.,Who wrote that? /
sd,B,"Oh/UH ,/, I/PRP do/VBP not/RB remember/VB the/DT man/NN 's/POS name/NN ,/,","{F Oh, } I do not remember the man's name, /"
sd,B,"he/PRP was/VBD ,/, used/VBD to/TO be/VB a/DT reporter/NN for/IN ,/, uh/UH ,/, I/PRP think/VBP ,/, the/DT NEW/NNP YORK/NNP TIMES/NNP ,/, or/CC the/DT WASHINGTON/NNP POST/NNP ,/, one/CD of/IN the/DT two/CD ,/,","he [ was, + used ] to be a reporter for, {F uh, } I think, the NEW YORK TIMES, or the WASHINGTON POST, one of the two, /"
sd,B,"and/CC he/PRP supposedly/RB got/VBD this/DT ,/, this/DT ,/, s-/NN ,/, story/NN ,/, uh/UH ,/, I/PRP mean/VBP this/DT ,/, uh/UH ,/, was/VBD contacted/VBN by/IN this/DT guy/NN who/WP had/VBD these/DT ,/, these/DT memos/NNS he/PRP wanted/VBD to/TO sell/VB ,/,","{C and } he supposedly [ got [ [ this, + this, ] [ s-, + story, ] + {F uh, } {E I mean } this, {F uh, } ] + was contacted by this ] guy who had [ these, + these ] memos he wanted to sell, /"
sd,B,"and/CC they/PRP were/VBD ,/, they/PRP were/VBD ones/NNS that/WDT had/VBD supposedly/RB been/VBN stolen/VBN from/IN the/DT ,/, uh/UH ,/, corporate/JJ headquarters/NNS in/IN ,/, uh/UH ,/, in/IN Los/NNP Angeles/NNP ./.","{C and } [ they were, + they were ] ones that had supposedly been stolen from the, {F uh, } corporate headquarters [ in, + {F uh, } in ] Los Angeles. /"
b,A,Huh/UH ./.,{F Huh. } /
%,B,"They/PRP ,/, on/IN","They, on - /"
sd,B,"I/PRP think/VBP it/PRP was/VBD Romain/NNP Drive/NNP or/CC Romain/NNP Street/NNP or/CC something/NN ,/, there/RB in/IN Los/NNP Angeles/NNP ,/,","I think it was Romain Drive or Romain Street or something, there in Los Angeles, /"
sd,B,"they/PRP used/VBD to/TO have/VB a/DT ,/,","they used to have a, - /"
sv,B,"or/CC ,/, I/PRP guess/VBP they/PRP still/RB do/VBP ,/, uh/UH ,/,","{E or, } I guess they still do, {F uh, } /"
sd,B,"had/VBD a/DT ,/, uh/UH ,/, uh/UH ,/, big/JJ warehouse/NN kind/NN of/IN thing/NN ,/, which/WDT had/VBD offices/NNS","had a, {F uh, } {F uh, } big warehouse kind of thing, which had offices /"
sd,B,"and/CC it/PRP was/VBD sort/RB of/RB nondescript/JJ for/IN a/DT ,/, uh/UH ,/, you/PRP know/VBP ,/, for/IN the/DT size/NN of/IN the/DT company/NN which/WDT ,/, inside/NN was/VBD basically/RB a/DT store/NN house/NN of/IN a/DT bunch/NN of/IN stuff/NN he/PRP collected/VBD ,/,","{C and } it was sort of nondescript [ for a, + {F uh, } {D you know, } for the ] size of the company which, inside was basically a store house of a bunch of stuff he collected, /"
sd,B,"he/PRP ,/, he/PRP was/VBD ,/, uh/UH ,/, a/DT great/JJ collector/NN of/IN everything/NN ,/,","[ he, + he ] was, {F uh, } a great collector of everything, /"
sd,B,"he/PRP ,/, he/PRP ,/, he/PRP did/VBD not/RB ,/, he/PRP did/VBD not/RB throw/VB anything/NN away/RP","[ [ [ he, + he, ] + he did not, ] + he did not ] throw anything away /"
sd,B,"and/CC ,/, uh/UH ,/, supposedly/RB this/DT guy/NN had/VBD ,/, had/VBD been/VBN breaking/VBG there/RB for/IN awhi-/RB ,/,","{C and, } {F uh, } supposedly this guy [ had, + had ] been breaking there for awhi-, /"
sd,B,"he/PRP was/VBD a/DT ,/, like/IN ,/, you/PRP know/VBP ,/, burglar/NN ,/, had/VBD been/VBN breaking/VBG there/RB awhile/RB and/CC ,/, uh/UH ,/,","he was a, {D like, } {D you know, } burglar, had been breaking there awhile [ and, + {F uh, }"
b,A,I/PRP see/VBP ./.,I see. /
+,B,"And/CC had/VBD ended/VBN up/RP ,/,","And ] had ended up, - /"
sd,B,"he/PRP had/VBD some/DT accomplices/NNS that/WDT were/VBD kind/RB of/RB suspect/JJ ,/,","he had some accomplices that were kind of suspect, /"
sd,B,"and/CC they/PRP ,/, uh/UH ,/, they/PRP broke/VBD in/IN one/CD ,/, one/CD night/NN and/CC found/VBD a/DT bunch/NN of/IN memos/NNS that/WDT were/VBD ,/, uh/UH ,/, supposedly/RB from/IN ,/, from/IN Hughes/NNP to/IN ,/, uh/UH ,/, to/IN his/PRP$ main/JJ ,/, uh/UH ,/, main/JJ a/JJ ,/, assistant/NN back/RB ,/, uh/UH ,/, in/IN the/DT fifties/NNS and/CC si-/NNS ,/, well/UH ,/, I/PRP guess/VBP ,/, in/IN the/DT sixties/NNS ,/,","{C and } [ they, + {F uh, } they ] broke in [ one, + one ] night and found a bunch of memos that were, {F uh, } supposedly [ from, + from ] Hughes [ to, + {F uh, } to ] his [ main, + {F uh, } main ] [ a-, + assistant ] back, {F uh, } in the fifties and [ si-, + {F well, } I guess, in the sixties, ]"
ba,A,"Well/UH ,/, that/DT is/VBZ interesting/JJ ./.","{D Well, } that is interesting. /"
+,B,up/IN until/IN his/PRP$ death/NN ./.,up until his death. /
b,A,Right/UH ./.,Right. /
sv,B,"So/RB ,/, it/PRP 's/BES pretty/RB interesting/JJ work/NN","{D So, } it's pretty interesting work /"
%,B,"so/RB ,/,","{C so, } -/"
sv,A,That/DT is/VBZ an/DT intriguing/JJ type/NN of/IN book/NN to/TO be/VB reading/VBG and/CC trying/VBG to/TO keep/VB up/IN on/IN things/NNS like/IN that/DT ./.,That is an intriguing type of book to be reading and trying to keep up on things like that. /
b,B,"Yeah/UH ,/,","Yeah, /"
sv,B,"it/PRP 's/BES a/DT ,/, it/PRP 's/BES a/DT little/JJ ,/, it/PRP 's/BES a/DT little/RB hard/JJ MUMBLEx/XX","[ [ it's a, + it's a little, ] + it's a little ] hard (( )) /"
sv,B,you/PRP have/VBP to/TO plod/VB through/IN it/PRP,you have to plod through it /
sd,B,"and/CC ,/, you/PRP know/VBP ,/, it/PRP does/VBZ not/RB have/VB a/DT real/JJ story/NN ,/, or/CC any/DT plot/NN ,/,","{C and, } {D you know, } it does not have a real story, or any plot, /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,you/PRP just/RB kind/RB of/RB have/VBP to/TO read/VB and/CC understand/VB what/WP is/VBZ going/VBG on/RP ./.,you just kind of have to read and understand what is going on. /
sd,A,"And/CC ,/, they/PRP have/VBP not/RB made/VBN a/DT movie/NN of/IN the/DT week/NN of/IN it/PRP yet/RB ./.","{C And, } they have not made a movie of the week of it yet. /"
aa,B,"No/UH ,/,","No, /"
sd,B,I/PRP have/VBP not/RB seen/VBN it/PRP ./.,I have not seen it. /
x,A,,<Laughter>.
sv,B,"But/CC it/PRP 's/BES ,/, but/CC it/PRP is/VBZ ,/, it/PRP is/VBZ real/RB interesting/JJ ,/,","[ {C But } it's, + {C but } [ it is, + it is ] ] real interesting, /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"uh/UH ,/, I/PRP also/RB reading/VBG ,/, uh/UH ,/, the/DT ,/, uh/UH ,/, thi-/XX ,/,","{F uh, } I also reading, {F uh, } [ the, + {F uh, } thi-, ] - /"
sd,B,"it/PRP 's/BES a/DT ,/, an/DT old/JJ ,/, another/DT old/JJ book/NN that/WDT I/PRP happen/VBP to/TO have/VB ./.","it's [ [ a, + an old, ] + another old ] book that I happen to have. /"
sd,B,I/PRP am/VBP sort/RB of/RB rereading/VBG it/PRP ./.,I am sort of rereading it. /
sd,B,"It/PRP 's/BES ,/, uh/UH ,/, a/DT book/NN about/IN ,/, uh/UH ,/, the/DT Bermuda/NNP Triangle/NNP ,/,","It's, {F uh, } a book about, {F uh, } the Bermuda Triangle, /"
sd,B,"but/CC it/PRP 's/BES ,/, uh/UH ,/, it/PRP 's/BES about/IN ,/, it/PRP 's/BES a/DT real/RB good/JJ book/NN that/WDT a/DT guy/NN ,/, uh/UH ,/, wrote/VBD who/WP was/VBD ,/, uh/UH ,/, a/DT research/NN librarian/NN ,/,","{C but } [ [ it's, + {F uh, } it's about, ] + it's ] a real good book that a guy, {F uh, } wrote who was, {F uh, } a research librarian, /"
sd,B,"he/PRP wrote/VBD ,/, uh/UH ,/, sort/RB of/RB debunking/VBG many/JJ of/IN the/DT ,/, uh/UH ,/, uh/UH ,/, MUMBLEx/XX the/DT stories/NNS about/IN the/DT ,/, uh/UH ,/, Bermuda/NNP Triangle/NNP ./. You/PRP know/VBP ,/,","he wrote, {F uh, } sort of <sigh> debunking many of [ the, + {F uh, } {F uh, } (( )) the ] stories about the, {F uh, } Bermuda Triangle. {D You know, } /"
sd,B,"he/PRP ,/, he/PRP was/VBD thinking/VBG many/JJ ,/,","[ he, + he ] was thinking [ [ many, +"
%,A,Uh/UH ./.,{F Uh. } /
+,B,"many/JJ of/IN the/DT the/DT myths/NNS ,/, many/JJ of/IN the/DT myths/NNS of/IN the/DT triangle/NN were/VBD ,/, uh/UH ,/, actually/RB ,/, could/MD be/VB explained/VBN ,/,","many ] of [ the + <sigh> the ] myths, + many of the myths ] of the triangle [ were, + {F uh, } actually, <sigh> could be ] explained, /"
sd,A,"Explained/VBN MUMBLEx/XX ,/,","Explained (( )) , /*[[listen; could be br]]"
sd,B,"and/CC ,/, you/PRP know/VBP ./. Uh/UH ,/, and/CC the/DT rea-/NN ,/, reason/NN I/PRP was/VBD ,/, MUMBLEx/XX picked/VBD it/PRP back/RB up/RP was/VBD in/IN light/NN of/IN all/PDT the/DT ,/, uh/UH ,/, MUMBLEx/XX Well/UH when/WRB they/PRP found/VBD the/DT ,/, uh/UH ,/, the/DT airplanes/NNS on/IN the/DT ,/, in/IN the/DT Atlantic/NNP ,/, thinking/VBG they/PRP were/VBD Flight/NNP Nineteen/CD ./.","[ {C and, } + {D you know. } {F Uh, } {C and } ] the [ rea-, + reason ] I [ was, + (( )) picked ] it back up was in light of [ all the, + {F uh, } (( )) {D Well } when they found [ the, + {F uh, } the ] ] airplanes [ on the, + in the ] Atlantic, thinking they were Flight Nineteen. /"
sd,B,And/CC I/PRP do/VBP n't/RB know/VB if/IN you/PRP are/VBP familiar/JJ with/IN that/DT at/IN all/DT,{C And } I don't know if you are familiar with that at all /
%,B,"but/CC it/PRP 's/BES ,/, uh/UH ,/,","{C but } it's, {F uh, } - /"
sd,B,"Flight/NNP Nineteen/CD was/VBD one/CD of/IN the/DT ,/, uh/UH ,/, was/VBD a/DT ,/, a/DT collection/NN of/IN a/DT flight/NN of/IN five/CD Navy/NNP adventures/NNS at/IN the/DT end/NN of/IN World/NNP War/NNP Two/CD ./. Right/UH after/IN World/NNP War/NNP Two/CD ,/,","Flight Nineteen [ was one of the, + {F uh, } <sigh> was [ a, + a ] ] collection of a flight of five Navy adventures at the end of World War Two. Right after World War Two, /"
sd,B,"and/CC they/PRP were/VBD ,/, they/PRP were/VBD lost/VBN","{C and } [ they were, + <sigh> they were ] lost /"
%,B,"and/CC ,/, uh/UH ,/,","{C and, } {F uh, } -/"
qy^d,A,Supposedly/RB scooped/VBD up/RP by/IN the/DT triangle/NN ./.,Supposedly scooped up by the triangle. /
ny,B,"Yeah/UH ,/,","Yeah, /"
sd,B,they/PRP were/VBD ./.,they were. /
b,A,Yeah/UH ./.,Yeah. /
sd,B,"And/CC so/RB ,/, and/CC in/IN the/DT book/NN ,/, you/PRP know/VBP ,/, even/RB ,/,","[ {C And so, } + {C and } ] in the book, {D you know, } even, - /"
sd,B,"he/PRP wrote/VBD this/DT book/NN back/RB in/IN the/DT seventies/NNS ,/,","he wrote this book back in the seventies, /"
sd,B,"and/CC even/RB ,/, and/CC even/RB then/RB he/PRP ,/, he/PRP had/VBD a/DT very/RB good/JJ case/NN for/IN the/DT fact/NN they/PRP probably/RB just/RB got/VBD lost/VBN and/CC they/PRP ditched/VBD in/IN the/DT water/NN ./.","[ {C and } even, + {C and } even ] then [ he, + <sigh> he ] had a very good case for the fact they probably just got lost and they ditched in the water. /"
sd,B,"And/CC ,/, uh/UH ,/, because/IN he/PRP ,/, he/PRP mentions/VBZ ,/, he/PRP ,/, he/PRP goes/VBZ through/IN and/CC brings/VBZ out/RP points/NNS from/IN the/DT Navy/NNP 's/POS findings/NNS and/CC so/RB forth/RB ./.","[ {C And, } + {F uh, } {C because } ] [ [ he, + he ] mentions, + [ he, + he ] goes through ] and brings out points from the Navy's findings and so forth. /"
sv,B,"And/CC ,/, uh/UH ,/, it/PRP 's/BES probably/RB ,/, you/PRP know/VBP ,/, real/RB close/RB to/IN what/WP ,/, you/PRP know/VBP ,/, everyone/NN is/VBZ thinking/VBG ,/, now/RB that/IN ,/, they/PRP just/RB got/VBD turned/VBN around/RP and/CC could/MD not/RB find/VB their/PRP$ way/NN back/RB ./.","{C And, } {F uh, } it's probably, {D you know, } real close to what, {D you know, } everyone is thinking, now that, <sigh> they just got turned around and could not find their way back. /"
b,A,Yeah/UH ./.,Yeah. /
qy,A,"On/IN that/DT same/JJ topic/NN ,/, have/VBP you/PRP ever/RB read/VBN anything/NN about/IN ,/, you/PRP know/VBP ,/, the/DT Amelia/NNP Earhart/NNP story/NN ,/, whatever/WP happened/VBD with/IN her/PRP$ ?/.","On that same topic, have you ever read anything about, {D you know, } the Amelia Earhart story, whatever happened with her? /"
nn,B,"Uh/UH ,/, no/UH ,/,","{F Uh, } no, /"
sd,B,I/PRP have/VBP not/RB ./.,I have not. /
sv,A,"I/PRP ,/, I/PRP think/VBP that/DT would/MD be/VB ,/,","[ I, + I ] think that would be, - /"
