act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH ./.,Okay. /
sv,B,"Well/UH ,/, if/IN you/PRP 're/VBP from/IN Iowa/NNP ,/, you/PRP must/MD be/VB very/RB artsy/JJ crafty/JJ ./.","{D Well, } if you're from Iowa, you must be very artsy crafty. /"
sd,B,Everyone/NN I/PRP 've/VBP ever/RB known/VBN from/IN the/DT Midwest/NNP can/MD do/VB everything/NN with/IN their/PRP$ hands/NNS ./.,Everyone I've ever known from the Midwest can do everything with their hands. /
sd,A,"Oh/UH ,/, well/UH ,/, actually/RB I/PRP 'm/VBP from/IN California/NNP","{F Oh, } {D well, } <laughter> actually I'm from California /"
sd,A,and/CC before/IN then/RB I/PRP was/VBD from/IN Utah/NNP ./.,{C and } before then I was from Utah. /
%,A,So/UH ./.,{C So. } -/
sd,B,"I/PRP did/VBD n't/RB know/VB anyone/NN ever/RB moved/VBD from/IN California/NNP to/IN Kan-/NNP ,/, Iowa/NNP ?/.","I didn't know anyone ever moved from California to [ Kan-, + Iowa? ] /"
sd,A,"Well/UH ,/, I/PRP grew/VBD up/RP in/IN California/NNP ,/,","{D Well, } I grew up in California, /"
sd,A,"and/CC then/RB I/PRP went/VBD to/IN school/NN in/IN Utah/NNP ,/,","{C and then } I went to school in Utah, /"
sd,A,and/CC I/PRP got/VBD married/JJ there/RB,{C and } I got married there /
sd,A,"and/CC we/PRP stayed/VBD there/RB for/IN a/DT while/NN ,/,","{C and } we stayed there for a while, /"
sd,A,"and/CC then/RB ,/, now/RB we/PRP 're/VBP in/IN U-/NNP ,/, Iowa/NNP ./.","{C and then, } now we're in [ U-, + Iowa ] <laughter>. /"
sd,B,"I/PRP 'm/VBP teasing/VBG ,/, only/RB because/IN I/PRP 'm/VBP from/IN Indiana/NNP ./.","I'm teasing, only because I'm from Indiana. /"
bh,A,"Oh/UH ,/, really/UH ./.","{F Oh, } really. /"
sd,B,"I/PRP really/RB like/VBP ,/, I/PRP like/VBP the/DT Midwest/NNP ./.","[ I really like, + I like ] the Midwest. /"
b,A,Oh/UH ./.,Oh. /
sd,B,"But/CC I/PRP married/VBD a/DT Texan/NNP ,/,","{C But } I married a Texan, /"
sv,B,and/CC they/PRP have/VBP a/DT way/NN of/IN dragging/VBG you/PRP back/RB home/RB ./.,{C and } they have a way of dragging you back home. /
x,A,./.,<Laughter>.
sd,B,"Anyway/RB ,/, we/PRP 're/VBP supposed/VBN to/TO be/VB talking/VBG about/IN crafts/NNS ./.","Anyway, we're supposed to be talking about crafts. /"
qy,B,"Do/VBP you/PRP ,/, um/UH ,/, do/VBP you/PRP have/VB any/DT hobbies/NNS that/WDT ,/, that/WDT you/PRP do/VBP things/NNS with/IN your/PRP$ hands/NNS --/:","[ Do you, + {F um, } do you ] have any hobbies [ that, + that ] you do things with your hands --"
%,A,Um/UH ./.,{F Um. } -/
+,B,"--/: like/IN knitting/NN or/CC ,/,","-- like knitting or, -/"
na,A,"Well/UH ,/, I/PRP crochet/VBP ,/,","{D Well, } I crochet, /"
sd,A,"and/CC I/PRP do/VBP water/NN color/NN ,/,","{C and } I do water color, /"
sd,A,"and/CC I/PRP ,/, um/UH ,/, sew/VBP","{C and } I, {F um, } sew /"
sd,A,and/CC I/PRP do/VBP fabric/NN painting/NN ./.,{C and } I do fabric painting. /
bf,B,"Oh/UH ,/, you/PRP do/VBP a/DT lot/NN then/RB ./.","{F Oh, } you do a lot then. /"
qy,B,Do/VBP you/PRP do/VB needlepoint/NN also/RB and/CC cross/NN stitching/NN ?/.,Do you do needlepoint also and cross stitching? /
na,A,"Um/UH ,/, I/PRP 've/VBP done/VBN some/DT cross/NN stitching/NN ./.","{F Um, } I've done some cross stitching. /"
sd,A,I/PRP have/VBP n't/RB tried/VBN any/DT needlepoint/NN yet/RB ./.,I haven't tried any needlepoint yet. /
qo,A,How/WRB about/IN you/PRP ?/.,How about you? /
sd,B,"Um/UH ,/, actually/RB I/PRP ,/, I/PRP 'm/VBP pretty/RB untalented/JJ ./.","{F Um, } actually [ I, + I'm ] pretty untalented <laughter>. /"
b,A,"Oh/UH ,/, right/UH ./.","{F Oh, } right. /"
sd,B,"I/PRP used/VBD to/TO do/VB a/DT lot/NN of/IN knitting/NN and/CC crocheting/NN ,/, um/UH ,/,","I used to do a lot of knitting and crocheting, {F um, } /"
h,B,"but/CC I/PRP ,/, I/PRP do/VBP n't/RB know/VB ,/,","{C but } [ I, + I ] don't know, /"
sd,B,somehow/RB I/PRP do/VBP n't/RB have/VB the/DT time/NN anymore/RB ./.,somehow I don't have the time anymore. /
sd,B,"But/CC I/PRP have/VBP all/PDT these/DT friends/NNS that/WDT wherever/WRB you/PRP go/VBP ,/, they/PRP ,/, they/PRP sit/VBP down/RP and/CC the/DT next/JJ thing/NN you/PRP know/VBP ,/, they/PRP pull/VBP out/IN of/IN their/PRP$ ,/, uh/UH ,/,","{C But } I have all these friends that wherever you go, [ they, + they ] sit down and the next thing {D you know, } they pull out of their, {F uh, }"
x,A,./.,<Laughter>.
+,B,"bags/NNS some/DT ,/, their/PRP$ most/RBS recent/JJ ,/, uh/UH ,/, needle/NN craft/NN --/:","bags [ some, + ] their most recent, {F uh, } needle craft -- /"
b,A,"Oh/UH ,/, really/UH ./.","{F Oh, } really. /"
sd,B,"--/: and/CC in/IN December/NNP everyone/NN was/VBD doing/VBG stockings/NNS ,/, you/PRP know/VBP --/:","-- {C and } in December everyone was doing stockings, {D you know } --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: these/DT gorgeous/JJ ,/, detailed/JJ --/:","-- these gorgeous, detailed --"
ba,A,"Oh/UH ,/, gosh/UH ./.","{F Oh, } gosh. /"
+,B,"--/: minute/JJ ,/, tiny/JJ stitch/NN stockings/NNS ./.","-- minute, tiny stitch stockings. /"
b,A,"Oh/UH ,/, yeah/UH ,/,","{F Oh, } yeah, /"
sv,A,well/UH those/DT take/VBP a/DT lot/NN of/IN time/NN ./.,{D well } those take a lot of time. /
aa,B,Yes/UH ./.,Yes. /
sd,A,"I/PRP only/RB can/MD do/VB things/NNS that/WDT are/VBP pretty/RB fast/JJ ,/, because/IN we/PRP just/RB ,/, um/UH ,/, got/VBD our/PRP$ baby/NN last/JJ year/NN ,/,","I only can do things that are pretty fast, because we just, {F um, } got our baby last year, /"
sd,A,"and/CC I/PRP just/RB do/VBP n't/RB have/VB the/DT patience/NN to/TO just/RB ,/, you/PRP know/VBP ,/, do/VB something/NN ./.","{C and } I just don't have the patience to just, {D you know, } do something. /"
qy,B,Is/VBZ this/DT your/PRP$ first/JJ baby/NN ?/.,Is this your first baby? /
ny,A,Uh-huh/UH ./.,Uh-huh. /
qy,B,Have/VBP you/PRP crocheted/VBN or/CC knitted/VBN any/DT baby/NN clothes/NNS or/CC baby/NN blankets/NNS ?/.,Have you crocheted or knitted any baby clothes or baby blankets? /
na,A,"Um/UH ,/, I/PRP crocheted/VBD an/DT afghan/NN for/IN our/PRP$ bed/NN ./.","{F Um, } I crocheted an afghan for our bed. /"
sd,A,"That/DT 's/BES the/DT only/JJ thing/NN ,/,","That's the only thing, /"
sd,A,"and/CC ,/, and/CC I/PRP did/VBD a/DT quilt/NN ,/,","[ {C and, } + {C and } ] I did a quilt, /"
sd,A,"let/VB 's/PRP see/VB ,/, I/PRP 've/VBP done/VBN a/DT quilt/NN for/IN our/PRP$ baby/NN","{E let's see, } I've done a quilt for our baby /"
sd,A,"and/CC I/PRP 've/VBP done/VBN a/DT quilt/NN for/IN our/PRP$ bed/NN ,/,","{C and } I've done a quilt for our bed, /"
%,A,"but/CC I/PRP mean/VBP ,/,","{C but } {E I mean, } -/"
