act_tag,speaker,pos,text
sd,B,"Uh/UH ,/, you/PRP know/VBP ,/, I/PRP ,/, when/WRB I/PRP was/VBD much/RB younger/JJR ,/, uh/UH ,/, than/IN I/PRP am/VBP now/RB ,/, I/PRP ,/, I/PRP had/VBD wanted/VBN to/TO go/VB to/IN the/DT Peace/NNP Corps/NNP","{F Uh, } {D you know, } [ I, + when I ] was much younger, {F uh, } than I am now, [ I, + I ] had wanted to go to the Peace Corps /"
sd,B,"and/CC ,/, uh/UH ,/, it/PRP seems/VBZ like/IN I/PRP ,/, it/PRP ,/, it/PRP was/VBD something/NN that/WDT I/PRP ,/, I/PRP really/RB wanted/VBD ,/, wanted/VBD to/TO do/VB ./.","{C and, } {F uh, } it seems like [ [ I, + it, ] + it ] was something that [ I, + I ] really [ wanted, + wanted ] to do. /"
ad,A,"Can/MD you/PRP speak/VB up/RP ,/, please/UH ./.","Can you speak up, please. /"
sd,B,Seems/VBZ like/IN wanting/VBG to/TO go/VB to/IN the/DT Peace/NNP Corps/NNP was/VBD something/NN that/WDT I/PRP had/VBD really/RB wanted/VBN to/TO do/VB when/WRB I/PRP was/VBD young/JJ ./.,Seems like wanting to go to the Peace Corps was something that I had really wanted to do when I was young. /
b,A,Yes/UH ./.,Yes. /
sv,B,"But/CC ,/, uh/UH ,/, I/PRP do/VBP n't/RB believe/VB they/PRP accept/VBP you/PRP after/IN you/PRP ,/, you/PRP know/VBP ,/, after/IN you/PRP 're/VBP married/VBN","{C But, } {F uh, } I don't believe they accept you [ after you, + {D you know, } after you're ] married /"
sv,B,"and/CC you/PRP have/VBP ,/, uh/UH ,/, kids/NNS and/CC all/DT that/DT","{C and } you have, {F uh, } kids and all that /"
sd,B,"so/IN I/PRP got/VBD into/IN ,/,","{C so } I got into,"
b,A,"Uh/UH ,/,","{F Uh, } /"
+,B,that/DT,that /
sd,B,"and/CC then/RB I/PRP was/VBD n't/RB able/JJ to/TO ,/, to/TO ,/, uh/UH ,/, participate/VB ./.","{C and then } I wasn't able [ to, + to, ] {F uh, } participate. /"
sd,A,But/CC they/PRP will/MD accept/VB you/PRP later/RB in/IN life/NN also/RB ./.,{C But } they will accept you later in life also. /
qy^d,B,"Oh/UH ,/, they/PRP will/MD ?/.","{F Oh, } they will? /"
ny,A,"Yeah/UH ,/,","Yeah, /"
sd,A,after/IN your/PRP$ children/NNS are/VBP grown/JJ ./.,after your children are grown. /
sd,B,"Oh/UH ,/, I/PRP did/VBD n't/RB know/VB that/DT ./.","{F Oh, } I didn't know that. /"
b,A,Yes/UH ./.,Yes. /
qy^d,B,Then/RB there/EX 's/BES no/DT age/NN limit/NN ?/.,Then there's no age limit? /
nn,A,No/UH ./.,No. /
qy^d,B,Your/PRP$ kidding/VBG ./.,Your kidding. / *[[typo -> you're]]
nn,A,"No/UH ,/,","No, /"
ng,A,I/PRP 'm/VBP not/RB ./.,I'm not. /
sd,A,"Some/DT of/IN the/DT people/NNS that/WDT have/VBP been/VBN involved/JJ with/IN Peace/NNP Corps/NNP ,/, among/IN other/JJ things/NNS ,/, were/VBD retired/JJ teachers/NNS ./.","Some of the people that have been involved with Peace Corps, among other things, were retired teachers. /"
sd,A,"Uh/UH ,/, there/EX was/VBD a/DT retired/JJ plumber/NN that/WDT went/VBD to/IN ,/, uh/UH ,/, uh/UH ,/, Uruguay/NNP I/PRP think/VBP and/CC helped/VBD them/PRP quite/PDT a/DT bit/NN with/IN concepts/NNS in/IN plumbing/NN ,/, you/PRP know/VBP ,/, providing/VBG for/IN a/DT ,/, for/IN better/RBR public/JJ hygiene/NN ./.","{F Uh, } there was a retired plumber that went to, {F uh, } {F uh, } Uruguay I think and helped them quite a bit with concepts in plumbing, {D you know, } providing [ for a, + for ] better public hygiene. /"
ba,B,Goodness/UH I/PRP 'm/VBP surprised/JJ ./.,Goodness I'm surprised. /
sd,B,I/PRP really/RB had/VBD no/DT idea/NN ./.,I really had no idea. /
b,A,"Yeah/UH ,/,","Yeah, /"
qy,A,"but/CC ,/, so/RB ,/, do/VBP you/PRP think/VB that/IN people/NNS should/MD be/VB required/VBN to/TO give/VB a/DT couple/NN years/NNS for/IN the/DT good/NN of/IN the/DT country/NN ?/.","{C but, } {C so, } do you think that people should be required to give a couple years for the good of the country? /"
sd,B,"Well/UH ,/, ,/, I/PRP do/VBP n't/RB ,/, I/PRP do/VBP n't/RB really/RB think/VB that/IN they/PRP sh/MD ,/, they/PRP should/MD be/VB ,/, it/PRP should/MD be/VB mandatory/JJ ./.","{D Well, } <breathing>, [ (( I don't )) , + I don't ] really think that [ [ they sh-, + they should be, ] + it should be ] mandatory. /"
h,B,"I/PRP mean/VBP ,/,","{E I mean, }"
qw,A,Why/WRB ?/.,Why? /
+,B,"well/UH ,/, I/PRP do/VBP n't/RB know/VB ,/,","<Breathing> {D well, } I don't know, /"
%,B,"I/PRP ,/,","I, - /"
%,B,"it/PRP 's/BES ,/,","it's, - /"
sd,B,"that/DT just/RB might/MD not/RB be/VB something/NN that/WDT everybody/NN wants/VBZ to/TO do/VB ,/,","that just might not be something that everybody wants to do, /"
sd,B,"I/PRP mean/VBP ,/, there/EX are/VBP a/DT lot/NN of/IN people/NNS who/WP would/MD like/VB to/TO do/VB it/PRP ,/,","{E I mean, } there are a lot of people who would like to do it, /"
sd,B,and/CC there/EX are/VBP a/DT lot/NN of/IN people/NNS who/WP get/VBP into/IN other/JJ things/NNS,{C and } there are a lot of people who get into other things /
sd,B,and/CC they/PRP get/VBP all/DT involved/JJ,{C and } they get all involved /
sd,B,"and/CC they/PRP just/RB ,/, you/PRP know/VBP ,/, do/VBP n't/RB want/VB to/TO or/CC do/VBP n't/RB have/VB the/DT time/NN ./.","{C and } they just, {D you know, } don't want to or don't have the time. /"
ba,A,"Well/UH ,/, I/PRP understand/VBP ,/,","{D Well, } I understand, /"
qy,A,"but/CC if/IN it/PRP were/VBD told/VBN to/IN us/PRP that/IN we/PRP would/MD find/VB the/DT time/NN somewhere/RB between/IN our/PRP$ seventeenth/JJ and/CC ,/, uh/UH ,/, twenty-sixth/JJ birthday/NN to/TO give/VB a/DT year/NN or/CC two/CD to/IN the/DT ,/, to/IN the/DT country/NN in/IN the/DT form/NN of/IN maybe/RB building/VBG better/JJR roads/NNS or/CC the/DT parks/NNS service/VBP or/CC the/DT Peace/NNP Corps/NNP or/CC somet-/NN ,/, you/PRP know/VBP ,/, the/DT military/NN service/NN or/CC something/NN ./. Would/MD n't/RB we/PRP have/VB ,/, uh/UH ,/, maybe/RB a/DT better/JJR class/NN of/IN Americans/NNPS ?/.","{C but } if it were (( told to us )) that we would find the time somewhere between our seventeenth and, {F uh, } twenty-sixth birthday to give a year or two to the, to the country in the form of maybe building better roads or the parks service or the Peace Corps or [ somet-, + ] {D you know, } the military service or something. Wouldn't we have, {F uh, } maybe a better class of Americans? /"
