act_tag,speaker,pos,text
qo,A,"Well/UH ,/, uh/UH ,/, what/WP what/WP do/VBP you/PRP think/VB about/IN the/DT metric/JJ system/NN ?/.","{D Well, } {F uh, } [ what + <laughter> what ] do you think about the metric system? /"
qy,A,"Uh/UH ,/, do/VBP you/PRP ,/, uh/UH ,/, find/VB it/PRP useable/JJ ?/.","{F Uh, } do you, {F uh, } find it useable? /"
qy,A,Have/VBP you/PRP tried/VBN much/JJ with/IN it/PRP ?/.,Have you tried much with it? /
sd,B,"Well/UH ,/, wi-/IN ,/, with/IN an/DT engineering/NN ,/,","{D Well, } [ wi-, + with ] an engineering,"
b,A,Yeah/UH ./.,Yeah. /
+,B,"degree/NN ,/, it/PRP 's/BES ,/, of/IN course/NN ,/, it/PRP 's/BES a/DT whole/JJ lot/NN easier/RBR ./.","degree, [ it's, + of course, it's ] a whole lot easier. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
%,B,"because/RB ,/, uh/UH ,/,","{C because, } {F uh, } -/"
bf,A,"To/TO use/VB you/PRP mean/VBP ,/,","To use you mean, /"
b,A,uh-huh/UH ./.,uh-huh. /
aa,B,"yeah/UH ,/,","yeah, /"
sv,B,"if/IN ,/, if/IN somebody/NN ha-/XX ,/, is/VBZ totally/RB unfamiliar/JJ with/IN it/PRP ,/, uh/UH ,/, human/NN nature/NN being/VBG what/WP it/PRP is/VBZ we/PRP do/VBP n't/RB like/VB to/TO change/VB ./.","[ if, + if ] somebody [ ha-, + is ] totally unfamiliar with it, {F uh, } human nature being what it is we don't like to change. /"
aa,A,Yes/UH ./.,Yes. /
sd,B,"Uh/UH ,/, it/PRP just/RB absolutely/RB makes/VBZ perfectly/RB good/JJ sense/NN to/IN me/PRP because/IN it/PRP 's/BES all/DT decimal/JJ ./.","{F Uh, } it just absolutely makes perfectly good sense to me because it's all decimal. /"
b,A,Yes/UH ./.,Yes. /
