act_tag,speaker,pos,text
sd,B,Well/UH I/PRP have/VBP n't/RB had/VBN too/RB much/JJ of/IN a/DT chance/NN to/TO watch/VB T/NN V/NN lately/RB ./.,{D Well } I haven't had too much of a chance to watch T V lately. /
b,A,Yeah/UH ./.,Yeah. /
sd,B,So/RB probably/RB everything/NN I/PRP going/VBG to/TO say/VB is/VBZ kind/RB of/RB dated/JJ ./.,{C So } probably everything I going to say is kind of dated. /
ba,A,"Well/UH ,/, I/PRP can/MD understand/VB that/DT ./.","{D Well, } I can understand that. /"
sv,A,It/PRP 's/BES that/DT time/NN of/IN the/DT year/NN ./.,It's that time of the year. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,"We/PRP just/RB ,/, my/PRP$ wife/NN and/CC I/PRP just/RB recently/RB moved/VBD into/IN our/PRP$ house/NN ./.","[ We just, + my wife and I just ] recently moved into our house. /"
sd,A,So/RB we/PRP 're/VBP --/:,{C So } we're --
b,B,Oh/UH ./.,Oh. /
+,A,--/: spend/VBP a/DT lot/NN of/IN time/NN on/IN the/DT house/NN and/CC out/IN in/IN the/DT yard/NN and/CC things/NNS ./. But/CC ./.,-- spend a lot of time on the house and out in the yard and things. But.
b,B,Yeah/UH ./.,Yeah. /
+,A,"Um/UH ,/, like/VBP to/TO keep/VB up/IN to/IN date/NN too/RB ./.","{F Um, } like to keep up to date too. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
%,A,"I/PRP guess/VBP ,/, in/IN the/DT ,/,","I guess, in the, - /"
sd,A,"since/IN I/PRP got/VBD out/IN of/IN college/NN ,/, which/WDT was/VBD about/RB five/CD years/NNS ago/RB ,/, my/PRP$ T/NN V/NN viewing/NN started/VBD to/TO tend/VB more/RBR towards/IN ,/, uh/UH ,/, documentary/NN ,/, news/NN programs/NNS ,/, things/NNS like/IN that/DT ./.","since I got out of college, which was about five years ago, my T V viewing started to tend more towards, {F uh, } documentary, news programs, things like that. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,Something/NN that/WDT 's/BES going/VBG to/TO keep/VB mu/^PRP up/IN to/IN date/NN ./.,Something that's going to keep mu up to date. /
sd,A,"I/PRP 've/VBP kind/RB of/RB ,/, kind/RB of/RB gotten/VBN away/RB from/IN ,/, uh/UH ,/, being/VBG a/DT series/NN watcher/NN ,/, having/VBG to/TO keep/VB up/IN to/IN date/NN with/IN ,/, uh/UH ,/,","I've [ kind of, + kind of ] gotten away from, {F uh, } being a series watcher, having to keep up to date with, {F uh, } -/"
b,B,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
sv,B,"I/PRP think/VBP when/WRB you/PRP 're/VBP in/IN college/NN you/PRP kind/RB of/RB ,/, you/PRP have/VBP more/RBR of/IN a/DT regular/JJ schedule/NN --/:","I think when you're in college [ you kind of, + ] you have more of a regular schedule --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: in/IN terms/NNS of/IN ,/, you/PRP can/MD watch/VB every/DT week/NN ./.","-- in terms of, you can watch every week. /"
aa,A,"Yeah/UH ,/,","Yeah, /"
sv,A,that/DT makes/VBZ a/DT big/JJ difference/NN ./.,that makes a big difference. /
aa,B,"So/RB ,/, yeah/UH ,/,","{C So, } yeah, /"
%,B,"I/PRP ,/, I/PRP used/VBD to/TO ,/,","[ I, + I ] used to, - /"
sd,B,"when/WRB my/PRP$ kids/NNS were/VBD real/RB little/JJ and/CC I/PRP was/VBD home/NN ,/, I/PRP watched/VBD ,/,","when my kids were real little and I was home, I watched, - /"
sd,B,where/WRB I/PRP was/VBD home/NN where/WRB I/PRP watched/VBD things/NNS on/IN a/DT more/RBR regular/JJ basis/NN ./.,where I was home where I watched things on a more regular basis. - /
sd,B,"But/CC right/RB now/RB ,/, the/DT last/JJ things/NNS I/PRP watched/VBD regularly/RB was/VBD THIRTY/CD SOMETHING/NN when/WRB it/PRP first/RB came/VBD out/RP ./.","{C But } right now, the last things I watched regularly was THIRTY SOMETHING when it first came out. /"
b,A,Okay/UH ./.,Okay. /
qy,B,Did/VBD you/PRP all/DT ever/RB watch/VB that/DT ?/.,Did you all ever watch that? /
na,A,"I/PRP ,/, yeah/UH ,/, I/PRP started/VBD ,/, too/RB ,/, and/CC ,/, uh/UH --/:","[ I, + {D yeah, } I ] started, too, and, {F uh } --"
b,B,Yeah/UH ./.,Yeah. /
+,A,"--/: kind/RB of/RB ,/, kind/RB of/RB worked/VBD away/RB from/IN that/DT ./.","-- [ kind of, + kind of ] worked away from that. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"I/PRP ,/, I/PRP have/VBP a/DT hard/JJ time/NN sticking/VBG with/IN something/NN --/:","[ I, + I ] have a hard time sticking with something --"
b,B,Yeah/UH ./.,Yeah. /
+,A,"--/: like/IN ,/, like/IN on/IN T/NN V/NN ,/, because/IN ,/, it/PRP ,/, like/UH ,/, it/PRP gets/VBZ real/RB aggravating/JJ if/IN you/PRP miss/VBP it/PRP ,/, for/IN a/DT week/NN or/CC two/CD ./.","-- [ {D like, } + {D like } ] on T V, because, [ it, + {D like, } it ] gets real aggravating if you miss it, for a week or two. /"
sv,A,You/PRP feel/VBP kind/RB of/RB left/JJ out/RP ./.,You feel kind of left out <laughter>. /
aa,B,"Right/UH ,/,","<Laughter> Right, /"
aa,B,right/UH ./.,right. /
b^m,A,"But/CC ,/, um/UH ,/, right/UH ./.","{C But, } {F um, } right. /"
aa,B,"I/PRP know/VBP ,/,","I know, /"
^h,B,"but/CC I/PRP tell/VBP you/PRP what/WP ,/, um/UH ,/,","{C but } I tell you what, {F um, } /"
sd,B,"we/PRP 're/VBP really/RB strict/JJ with/IN our/PRP$ kids/NNS about/IN television/NN ,/,","we're really strict with our kids about television, /"
sd,B,"and/CC one/CD night/NN ,/, couple/NN weeks/NNS ago/RB ,/, it/PRP was/VBD just/RB happened/VBN that/IN we/PRP were/VBD exhausted/JJ","{C and } one night, couple weeks ago, it was just happened that we were exhausted /"
sd,B,"and/CC they/PRP wanted/VBD to/TO watch/VB ,/,","{C and } they wanted to watch, /"
sd,B,"and/CC we/PRP said/VBD okay/UH ,/, well/UH we/PRP 'll/MD sit/VB down/RB","{C and } we said okay, {D well } we'll sit down /"
^q,B,"and/CC we/PRP 'll/MD ,/, you/PRP know/VBP ,/, look/VB at/IN what/WP you/PRP want/VBP to/TO see/VB ./.","{C and } we'll, {D you know, } look at what you want to see. /"
^q,B,Let/VB 's/PRP just/RB turn/VB it/PRP on/RP and/CC see/VB what/WP 's/BES on/RP ./.,Let's just turn it on and see what's on. /
sd,B,We/PRP could/MD not/RB find/VB anything/NN that/WDT had/VBD any/DT kind/NN of/IN redeeming/JJ value/NN in/IN it/PRP ./.,We could not find anything that had any kind of redeeming value in it. /
ba,A,I/PRP believe/VBP that/DT ./.,I believe that. /
sd,B,"So/RB ,/, you/PRP know/VBP ,/, it/PRP was/VBD prime/JJ time/NN ,/,","{C So, } {D you know, } it was prime time, /"
