act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH ./.,Okay. /
sd,A,"I/PRP was/VBD thinking/VBG about/IN camping/NN and/CC different/JJ i-/NNS ,/, people/NNS 's/POS ideas/NNS about/IN it/PRP ./.","I was thinking about camping and [ different i-, + people's ideas ] about it. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,We/PRP 've/VBP even/RB seen/VBN people/NNS with/IN these/DT campers/NNS,<Throat_clearing> We've even seen people with these campers /
sd,A,and/CC they/PRP got/VBN the/DT big/JJ old/JJ antennas/NNS up/RB so/IN they/PRP can/MD watch/VB their/PRP$ T/NN V/NN when/WRB they/PRP 're/VBP going/VBG ./.,{C and } they got the big old antennas up so they can watch their T V when they're going. /
aa,B,Right/UH or/CC their/PRP$ --/:,Right or their --
%,A,"That/DT 's/BES not/RB ,/,","That's not, -/"
+,B,--/: satellite/NN dish/NN ./.,-- satellite dish <laughter>. /
b,A,Yeah/UH,Yeah /
qy,A,./. A/DT satellite/NN dish/NN ?/.,<laughter>. A satellite dish? /
sd,B,On/IN top/NN of/IN the/DT recreational/JJ vehicles/NNS ./.,On top of the recreational vehicles. /
ba,A,"Oh/UH ,/, golly/UH !/. ./.","{F Oh, } golly! <Laughter>. /"
x,B,,<Laughter>.
sd,A,That/DT 's/BES not/RB the/DT kind/NN we/PRP do/VBP ./.,That's not the kind we do. /
qy,A,Do/VBP you/PRP go/VB camping/VBG ?/.,Do you go camping? /
ny,B,Yeah/UH ./.,Yeah. /
sd,B,We/PRP have/VBP a/DT little/JJ bit/NN,We have a little bit /
sd,B,"and/CC we/PRP 've/VBP just/RB gotten/VBN one/CD of/IN those/DT little/JJ tents/NNS ,/,","{C and } we've just gotten one of those little tents <laughter>,"
x,A,,<Laughter>.
+,B,that/WDT we/PRP throw/VBP out/IN on/IN the/DT ground/NN,that we throw out on the ground /
sd,B,and/CC that/DT 's/BES what/WP we/PRP camp/VBP in/IN ./.,{C and } that's what we camp in. /
sd,B,So/UH we/PRP kind/RB of/RB rough/VBP it/PRP ./.,{D So } we kind of rough it. /
sd,A,"Well/UH ,/, so/RB do/VBP we/PRP ./.","{D Well, } so do we. /"
sd,A,"In/IN fact/NN ,/, when/WRB we/PRP first/JJ got/VBD married/VBN ,/, we/PRP would/MD try/VB to/TO take/VB these/DT trips/NNS to/IN Minnesota/NNP to/TO see/VB his/PRP$ family/NN --/:","In fact, when we first got married, <noise> we would try to take these trips to Minnesota to see his family -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,--/: and/CC we/PRP did/VBD n't/RB have/VB a/DT tent/NN or/CC any/DT camping/NN supplies/NNS,-- <throat_clearing> {C and } we didn't have a tent or any camping supplies /
