act_tag,speaker,pos,text
qw,A,"And/CC ,/, uh/UH ,/, what/WDT part/NN of/IN Virginia/NNP ,/, uh/UH ?/.","{C And, } {F uh, } what part of Virginia, {F uh? } /"
sd,B,"Uh/UH ,/, I/PRP live/VBP down/IN in/IN the/DT south/JJ western/JJ part/NN of/IN Blacksburg/NNP ./.","{F Uh, } I live down in the south western part of Blacksburg. /"
b^m,A,Blacksburg/NNP ./.,Blacksburg. /
b,A,"Okay/UH ,/,","Okay, /"
sd,A,"I/PRP 've/VBP been/VBN ,/,","I've been, -/"
b,B,"Uh-huh/UH ,/,","Uh-huh, /"
qy,B,have/VBP you/PRP ever/RB heard/VBN of/IN Virginia/NNP Tech/NNP ?/.,have you ever heard of Virginia Tech? /
na,A,Sounds/VBZ vaguely/RB familiar/JJ ./.,Sounds vaguely familiar. /
sd,B,V/NNP P/NNP I/NNP ./.,V P I. /
ny,A,"Yeah/UH ,/,","Yeah, /"
b,A,okay/UH ./.,okay. /
b,B,"Yeah/UH ,/,","Yeah, /"
b,B,okay/UH ./.,okay. /
sd,A,"I/PRP ,/, I/PRP had/VBD n't/RB been/VBN down/IN in/IN that/DT part/NN of/IN the/DT state/NN really/RB ./.","[ I, + I ] hadn't been down in that part of the state really. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
b,B,Okay/UH ./.,Okay. /
sd,B,"Well/UH ,/, we/PRP vacation/VBP a/DT lot/NN ./.","{D Well, } we vacation a lot. /"
qo,B,How/WRB about/IN you/PRP ?/. ./.,How about you? <laughter>. /
sd,B,Quite/RB frequently/RB ./.,Quite frequently. -/
sd,A,"Uh/UH ,/, I/PRP wish/VBP we/PRP did/VBD ./.","{F Uh, } I wish we did <laughter>. /"
sd,B,"Well/UH ,/, we/PRP retired/VBD early/RB --/:","<Laughter> {D Well, } we retired early -- /"
b,A,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
sd,B,"--/: so/RB ,/, we/PRP 're/VBP ,/, we/PRP take/VBP trips/NNS pretty/RB often/RB ./.","-- {C so, } [ we're, + we ] take trips pretty often. /"
qw,A,Where/WRB all/DT you/PRP guys/NNS go/VB ?/.,Where all you guys go? /
sd,B,"Well/UH ,/, we/PRP go/VBP to/IN Maine/NNP every/DT Fall/NN --/:","{D Well, } we go to Maine every Fall -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,--/: then/RB that/DT 's/BES kind/RB of/RB a/DT family/NN visit/NN and/CC a/DT vacation/NN all/RB up/IN and/CC down/IN the/DT coast/NN --/:,-- then that's kind of a family visit and a vacation all up and down the coast -- /
b,A,Uh-uh/CD ./.,Uh-uh. /
sd,B,"--/: and/CC I/PRP have/VBP a/DT daughter/NN in/IN Texas/NNP and/CC one/CD in/IN New/NNP Mexico/NNP ,/,","-- {C and } I have a daughter in Texas and one in New Mexico, /"
sd,B,so/RB we/PRP go/VBP out/IN there/RB,{C so } we go out there /
sd,B,and/CC we/PRP go/VBP to/IN Florida/NNP --/:,{C and } we go to Florida -- /
b,A,Uh/UH ./.,{F Uh. } /
%,B,"--/: and/CC down/IN ,/, oh/UH ,/,","-- {C and } down, {F oh, } - /"
sd,B,we/PRP were/VBD just/RB out/IN recently/RB at/IN the/DT outer/JJ banks/NNS of/IN North/NNP Carolina/NNP ./.,we were just out recently at the outer banks of North Carolina. /
sd,A,All/PDT these/DT places/NNS that/WDT I/PRP 've/VBP never/RB been/VBN ./.,All these places that I've never been <laughter>. /
qh,B,Is/VBZ that/DT right/JJ ./.,Is that right <laughter>. /
qw,B,Where/WRB do/VBP you/PRP go/VB ?/.,Where do you go? /
%,A,Uh/UH --/:,{F Uh } -- /
qw,B,What/WDT type/NN of/IN vacation/NN ?/.,What type of vacation? /
sd,A,"--/: well/UH ,/, it/PRP really/RB depends/VBZ ,/,","-- {D well, } it really depends, /"
sd,A,"I/PRP mean/VBP ,/, uh/UH ,/, seems/VBZ like/IN I/PRP do/VBP a/DT lot/NN in/IN the/DT Midwest/NNP lately/RB ,/,","{E I mean, } {F uh, } <<pause>> seems like I do a lot in the Midwest lately, /"
sd,A,"uh/UH ,/, my/PRP$ ,/, uh/UH ,/, fiancee/NN 's/POS family/NN 's/BES from/IN Wisconsin/NNP --/:","{F uh, } my, {F uh, } fiancee's family's from Wisconsin -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,--/: and/CC so/RB we/PRP 've/VBP been/VBN out/IN there/RB a/DT couple/NN of/IN times/NNS,-- {C and so } we've been out there a couple of times /
sd,A,"and/CC ,/, uh/UH ,/, I/PRP ,/, uh/UH ,/, went/VBD to/IN Purdue/NNP for/IN a/DT couple/NN of/IN years/NNS ,/,","{C and, } {F uh, } I, {F uh, } went to Purdue for a couple of years, /"
sd,A,so/RB I/PRP 've/VBP gone/VBN up/IN to/IN Indianapolis/NNP on/IN occasion/NN to/TO visit/VB friends/NNS --/:,{C so } I've gone up to Indianapolis on occasion to visit friends -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: and/CC ,/, uh/UH ,/, uh/UH ,/, I/PRP 'm/VBP a/DT real/RB big/JJ baseball/NN fan/NN","-- {C and, } {F uh, } {F uh, } I'm a real big baseball fan /"
sd,A,"so/RB I/PRP usually/RB try/VBP to/TO combine/VB it/PRP with/IN ,/, uh/UH ,/, catching/VBG a/DT couple/NN of/IN games/NNS somewhere/RB ./.","{C so } I usually try to combine it with, {F uh, } catching a couple of games somewhere. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
qw,B,What/WDT club/NN do/VBP you/PRP follow/VB ?/.,What club do you follow? /
sd,A,"I/PRP 'm/VBP ,/, uh/UH ,/, I/PRP 'm/VBP a/DT big/JJ Red/NNP Sox/NNPS fan/NN ,/,","[ I'm, + {F uh, } I'm ] a big Red Sox fan, /"
%,B,"Red/NNP S-/NNPS ,/,","Red S-, - /"
ba,B,"good/UH ,/,","good, /"
%,A,"but/CC ,/, uh/UH ,/, I/PRP ,/, uh/UH ,/,","{C but, } {F uh, } I, {F uh, } -/"
sd,B,me/PRP too/RB ./.,me too <laughter>. /
bh,A,"uh/UH ,/, you/PRP 're/VBP a/DT Red/NNP Sox/NNPS fan/NN too/RB ?/.","{F uh, } you're a Red Sox fan too? /"
ny,B,"Yeah/UH ,/,","Yeah, /"
ny,B,uh-huh/UH ./.,uh-huh. /
sd,A,"I/PRP usually/RB try/VBP to/TO catch/VB whoever/WP 's/BES in/IN town/NN though/IN ,/, I/PRP do/VBP n't/RB specifically/RB ,/,","I usually try to catch whoever's in town though, I don't specifically, - /"
sd,A,"I/PRP ,/, you/PRP know/VBP ,/, go/VBP to/IN Cleveland/NNP to/TO see/VB them/PRP play/VB ,/,","I, {D you know, } go to Cleveland to see them play,"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"the/DT Indians/NNPS or/CC the/DT Red/NNP Sox/NNPS ,/,","the Indians or the Red Sox, /"
sd,A,"uh/UH ,/, uh/UH ,/, that/DT 's/BES about/RB it/PRP ,/,","{F uh, } {F uh, } that's about it, /"
