act_tag,speaker,pos,text
qw,B,"Well/UH ,/, what/WDT ,/, what/WDT kind/NN of/IN car/NN ,/,","{D Well, } [ what, + what ] kind of car, - /"
qy,B,did/VBD you/PRP just/RB buy/VB a/DT car/NN,did you just buy a car /
qrr,B,or/CC are/VBP you/PRP in/IN the/DT market/NN to/TO buy/VB a/DT car/NN,{C or } are you in the market to buy a car /
%,B,"or/CC ,/,","{C or, } -/"
sd,A,"Actually/RB ,/, I/PRP 'm/VBP real/RB close/RB to/IN being/VBG in/IN the/DT market/NN to/TO buy/VB a/DT car/NN ./.","{D Actually, } I'm real close to being in the market to buy a car. /"
b,B,Oh/UH ./.,Oh. /
sd,A,"I/PRP 've/VBP got/VBN ,/, uh/UH ,/, a/DT couple/NN older/JJR cars/NNS ,/,","I've got, {F uh, } a couple older cars, /"
sd,A,they/PRP 're/VBP both/DT over/RB ten/CD years/NNS old/JJ --/:,they're both over ten years old -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: and/CC ,/, uh/UH ,/, they/PRP 've/VBP served/VBN me/PRP well/RB ,/,","-- {C and, } {F uh, } they've served me well, /"
sd,A,"but/CC I/PRP kind/RB of/RB would/MD like/VB to/TO get/VB a/DT more/JJR ,/, uh/UH ,/, gas/NN efficient/JJ car/NN --/:","{C but } I kind of would like to get a more, {F uh, } gas efficient car --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: and/CC a/DT newer/JJR model/NN ,/, something/NN looks/VBZ a/DT little/RB nicer/JJR ./.","-- and a newer model, something looks a little nicer. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"Uh/UH ,/, I/PRP 've/VBP got/VBN three/CD children/NNS at/IN home/NN ./. Two/CD fourteen/CD year/NN olds/NNS and/CC a/DT twelve/CD year/NN old/JJ ,/,","{F Uh, } I've got three children at home. Two fourteen year olds and a twelve year old, /"
sd,A,"and/CC so/RB I/PRP need/VBP to/TO make/VB sure/JJ I/PRP 've/VBP got/VBN one/CD that/WDT I/PRP can/MD fit/VB ,/,","{C and so } I need to make sure I've got one that I can fit,"
x,B,,<Laughter>.
+,A,all/DT five/CD of/IN us/PRP into/IN ./.,all five of us into. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"And/CC if/IN you/PRP ,/, if/IN you/PRP know/VBP anything/NN about/IN teenagers/NNS it/PRP 's/BES kind/RB of/RB hard/JJ to/TO get/VB them/PRP to/TO sit/VB together/RB for/IN any/DT amount/NN of/IN time/NN ./.","{C And } [ if you, + if you ] know anything about teenagers it's kind of hard to get them to sit together for any amount of time. /"
