act_tag,speaker,pos,text
qy,A,Do/VBP you/PRP use/VB credit/NN cards/NNS a/DT good/JJ bit/NN ?/.,Do you use credit cards a good bit? /
na,B,"I/PRP do/VBP ,/,","I do, /"
sd,B,and/CC I/PRP wish/VBP I/PRP did/VBD n't/RB ./.,{C and } I wish I didn't <laughter>. /
b,A,Uh/UH ./.,{F Uh. } /
sd,B,"Before/IN I/PRP got/VBD married/VBN ,/, uh/UH ,/, about/RB the/DT only/JJ credit/NN cards/NNS I/PRP used/VBD were/VBD gas/NN cards/NNS ,/, because/IN I/PRP did/VBD n't/RB like/VB carrying/VBG ,/, you/PRP know/VBP --/:","Before I got married, {F uh, } about the only credit cards I used were gas cards, because I didn't like carrying, {D you know } --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: the/DT cash/NN with/IN me/PRP all/PDT the/DT time/NN ,/,","-- the cash with me all the time, /"
sd,B,but/CC I/PRP just/RB never/RB wanted/VBD to/TO get/VB into/IN the/DT hang-up/NN of/IN using/VBG credit/NN cards/NNS and/CC --/:,{C but } I just never wanted to get into the hang-up of using credit cards and --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: having/VBG all/PDT those/DT bills/NNS hanging/VBG over/IN my/PRP$ head/NN ./.,-- having all those bills hanging over my head. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"In/IN fact/NN ,/, I/PRP remember/VBP getting/VBG my/PRP$ first/JJ MasterCard/NNP ,/,","In fact, I remember getting my first MasterCard, /"
sd,B,"and/CC the/DT only/JJ reason/NN I/PRP got/VBD it/PRP was/VBD ,/, you/PRP know/VBP ,/, there/EX was/VBD a/DT while/NN --/:","{C and } the only reason I got it was, {D you know, } there was a while --"
b,A,Okay/UH ./.,Okay. /
+,B,--/: years/NNS ago/RB when/WRB you/PRP could/MD n't/RB cash/VB a/DT check/NN --/:,-- years ago when you couldn't cash a check --
b,A,Absolutely/UH ./.,Absolutely. /
+,B,--/: without/IN like/UH a/DT MasterCard/NNP or/CC VISA/NNP ./.,-- without {D like } a MasterCard or VISA. /
b,A,Right/UH ./.,Right. /
sd,B,And/CC so/RB that/DT 's/BES why/WRB I/PRP went/VBD ahead/RB and/CC got/VBD one/CD ./.,{C And so } that's why I went ahead and got one. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,It/PRP was/VBD a/DT mistake/NN ./.,It was a mistake <laughter>. /
b,A,Yeah/UH ./.,Yeah. /
sd,A,"Well/UH ,/, actually/UH ,/, I/PRP ,/, I/PRP have/VBP a/DT whole/JJ wallet/NN full/JJ of/IN credit/NN cards/NNS ./.","{D Well, } {D actually, } [ I, + I ] have a whole wallet full of credit cards. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,I/PRP do/VBP n't/RB use/VB them/PRP very/RB often/RB ./.,I don't use them very often. /
