act_tag,speaker,pos,text
sd,A,"Well/UH ,/, I/PRP have/VBP n't/RB heard/VBN anything/NN about/IN the/DT proposal/NN myself/PRP ,/,","<Throat_clearing> {D Well, } I haven't heard anything about the proposal myself, /"
sd,A,"but/CC ,/, uh/UH ,/,","{C but, } {F uh, }"
b,B,"No/UH ,/,","No, /"
sd,B,I/PRP have/VBP n't/RB either/RB ./.,I haven't either. /
+,A,"Uh/UH ,/, I/PRP do/VBP n't/RB know/VB if/IN it/PRP 's/BES their/PRP$ proposal/NN or/CC one/CD that/WDT 's/BES being/VBG seriously/RB kicked/VBN around/RB ./.","{F Uh, } I don't know if its their proposal or one that's being seriously kicked around. /"
sv,A,"I/PRP 've/VBP ,/, I/PRP 've/VBP always/RB felt/VBN for/IN a/DT long/JJ time/NN that/IN I/PRP ,/, I/PRP think/VBP that/IN all/DT young/JJ kids/NNS ought/MD to/TO do/VB a/DT stint/NN ,/, uh/UH ,/, primarily/RB in/IN the/DT military/NN ./.","[ I've, + I've ] always felt for a long time that [ I, + I ] think that all young kids ought to do a stint, {F uh, } primarily in the military. /"
b,B,Yeah/UH ./.,Yeah. /
%,A,Uh/UH ./.,{F Uh. } /
sd,B,"Most/JJS countries/NNS require/VBP that/DT now/RB ,/,","Most countries require that now, /"
sd,B,they/PRP --/:,[ they -- +
b,A,"Yeah/UH ,/,","Yeah, /"
b,A,yeah/UH ./.,yeah. /
+,B,"--/: you/PRP know/VBP ,/, they/PRP have/VBP ,/, uh/UH ,/, it/PRP mandatory/JJ for/IN ,/, for/IN the/DT ,/, the/DT uh/UH --/:","-- {D you know, } they ] have, {F uh, } it mandatory [ for, + for ] [ [ the, + the ] + {F uh } --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: at/IN least/JJS the/DT young/JJ men/NNS ,/,","-- at least the ] young men, /"
sd,B,"I/PRP do/VBP n't/RB know/VB about/IN the/DT young/JJ women/NNS ,/,","I don't know about the young women, /"
sd,B,"I/PRP do/VBP n't/RB know/VB if/IN they/PRP have/VBP to/TO serve/VB in/IN the/DT military/NN ,/,","I don't know if they have to serve in the military,"
b,A,"Yeah/UH ,/,","Yeah, /"
%,A,"a/DT lot/NN ,/,","a lot, /"
%,A,"yeah/UH ,/,","yeah, /"
sd,A,"well/UH ,/, you/PRP take/VBP Israel/NNP --/:","{D well, } you take Israel -- /"
+,B,too/RB ./.,too. /
sd,A,"--/: I/PRP mean/VBP ,/, everybody/NN does/VBZ ./.","-- {E I mean, } everybody does. /"
b,B,Yeah/UH ./.,Yeah. /
sv,A,"I/PRP do/VBP n't/RB think/VB it/PRP 's/BES a/DT bad/JJ idea/NN ,/,","I don't think it's a bad idea, /"
sv,A,"teaches/VBZ ,/, teaches/VBZ a/DT lot/NN ./.","[ teaches, + teaches ] a lot. /"
