act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"Okay/UH ,/,","Okay, /"
ad,A,we/PRP can/MD start/VB ./.,we can start. /
aa,B,Okay/UH ./.,Okay. /
fp,B,Hi/UH ./.,Hi. /
fp,A,Hi/UH ./.,Hi. /
qw,B,How/WRB many/JJ children/NNS do/VBP you/PRP have/VB ?/.,How many children do you have? /
sd,A,I/PRP have/VBP four/CD ./.,I have four. /
b^m,B,"Oh/UH ,/, four/CD ,/,","{F Oh, } four, /"
bk,B,"okay/UH ,/,","okay, /"
bk,B,okay/UH ./.,okay. /
qw,A,How/WRB many/JJ do/VBP you/PRP have/VB ?/.,How many do you have? /
sd,B,"Well/UH ,/, I/PRP have/VBP two/CD children/NNS and/CC ,/, uh/UH ,/, two/CD stepdaughters/NNS ./.","{D Well, } I have two children and, {F uh, } two stepdaughters. /"
bk,A,Okay/UH ./.,Okay. /
sd,B,"So/RB we/PRP have/VBP four/CD altogether/RB ,/, too/RB ./.","<Laughter> {C So } we have four altogether, too. /"
bk,A,Okay/UH ./.,Okay. /
b,B,Yeah/UH ./.,Yeah. /
qy,B,"Are/VBP you/PRP ,/, are/VBP you/PRP running/VBG ragged/RB these/DT days/NNS ?/.","[ Are you, + are you ] running ragged these days? /"
nn,A,"Well/UH ,/, no/UH ,/,","{D Well, } no, /"
sd,A,because/IN mine/PRP are/VBP all/RB grown/JJ ./.,{C because } mine are all grown <laughter>. /
b,B,"Oh/UH ,/, they/PRP are/VBP ./.","{F Oh, } they are. /"
b,B,Oh/UH ./.,Oh <laughter>. /
sd,A,"So/RB the/DT topic/NN for/IN me/PRP ,/,","{C So } the topic for me, - /"
sd,A,"I/PRP ,/, I/PRP can/MD only/RB rera/VB ,/, relate/VB now/RB to/IN my/PRP$ grandchildren/NNS ./.","[ I, + I ] can only [ rera-, + relate ] now to my grandchildren. /"
ba,B,"Oh/UH ,/, well/UH --/:","{F Oh, } {D well } --"
sd,A,"I/PRP do/VBP keep/VB my/PRP$ ,/,","I do keep my, -/"
+,B,--/: good/JJ ./.,-- good. /
ad,B,"Impart/VB me/PRP some/DT wisdom/NN ,/, Catherine/NNP ./.","Impart me some wisdom, Catherine <laughter>. /"
sd,A,"Uh/UH ,/, I/PRP do/VBP take/VB care/NN of/IN my/PRP$ youngest/JJS granddaughter/NN ,/, uh/UH ,/, most/RBS every/DT Saturday/NNP ./.","<Laughter> {F Uh, } I do take care of my youngest granddaughter, {F uh, } most every Saturday. /"
sd,A,"Uh/UH ,/, my/PRP$ daughter/NN and/CC her/PRP$ husband/NN work/VBP Saturdays/NNPS ./.","{F Uh, } my daughter and her husband work Saturdays. /"
sd,A,"My/PRP$ daughter/NN is/VBZ ,/, uh/UH ,/, uh/UH ,/, doing/VBG a/DT schedule/NN of/IN ,/, uh/UH ,/, twenty-four/CD hours/NNS on/IN the/DT weekend/NN ,/,","My daughter is, {F uh, } {F uh, } doing a schedule of, {F uh, } twenty-four hours on the weekend, /"
sd,A,but/CC she/PRP gets/VBZ paid/VBN for/IN forty/CD ./.,{C but } she gets paid for forty. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"And/CC Dave/NNP is/VBZ ,/, uh/UH ,/, in/IN supervisory/JJ work/NN","{C And } Dave is, {F uh, } in supervisory work /"
sd,A,and/CC he/PRP has/VBZ to/TO work/VB almost/RB every/DT Saturday/NNP,{C and } he has to work almost every Saturday /
%,A,"so/RB ,/,","{C so, } -/"
b,B,Uh-huh/UH ./.,Uh-huh. /
%,A,"Uh/UH ,/,","{F Uh, } /"
qw,B,How/WRB old/JJ is/VBZ your/PRP$ granddaughter/NN ?/.,How old is your granddaughter? /
sd,A,She/PRP 's/BES three/CD ./.,She's three. /
bf,B,"Oh/UH ,/, so/RB she/PRP 's/BES a/DT little/JJ one/NN ./.","{F Oh, } {C so } she's a little one. /"
aa,A,Yes/UH ./.,Yes. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,"She/PRP 's/BES ,/, she/PRP 's/BES little/JJ ./.","[ She's, + she's ] little <laughter>. /"
b,B,"Yeah/UH ,/,","Yeah, /"
b,B,yeah/UH ./.,yeah. /
sd,A,She/PRP 's/BES says/VBZ how/WRB are/VBP you/PRP doing/VBG grandma/NN today/NN ./.,She's says how are you doing grandma today. /
b,B,Oh/UH ./.,Oh <laughter>. /
ba,A,Whoa/UH ./.,<Laughter> Whoa <laughter>. /
qy,B,Are/VBP you/PRP surviving/VBG ./.,Are you surviving. /
qy,B,"Is/VBZ she/PRP ol-/XX ,/, your/PRP$ oldest/JJS grandd-/NN ,/, child/NN ?/.","Is she [ ol-, + ] your oldest [ grandd-, + ] child? /"
nn,A,"Oh/UH ,/, no/UH ,/,","{F Oh, } no, /"
nn,A,"no/UH ,/,","no, /"
nn,A,no/UH ./.,no. /
nn,A,"No/DT ,/,","No, /"
sd,A,she/PRP 's/BES my/PRP$ baby/NN ./.,she's my baby. /
b,B,Oh/UH ./.,Oh. /
sd,A,"She/PRP 's/BES my/PRP$ baby/NN ,/,","She's my baby, /"
%,A,yeah/UH ./.,yeah. /
b,B,Oh/UH ./.,Oh. /
sd,A,She/PRP was/VBD a/DT miracle/NN baby/NN ./.,She was a miracle baby. /
bh,B,Was/VBD she/PRP ?/.,Was she? /
ny,A,"Yeah/UH ,/,","Yeah, /"
sd,A,she/PRP really/RB was/VBD ./.,she really was. /
b,B,Yeah/UH ./.,Yeah. /
b,A,Uh-huh/UH ./.,Uh-huh. /
b,B,Oh/UH ./.,Oh. /
b,A,Yeah/UH ./.,Yeah. /
ba,B,"Oh/UH ,/, that/DT 's/BES nice/JJ ./.","{F Oh, } that's nice. /"
qy,B,"Now/RB do/VBP your/PRP$ other/JJ grandchildren/NNS live/VBP in/IN Dal-/NNP ,/, the/DT Dallas/NNP area/NN ?/.","Now do your other grandchildren live in [ Dal-, + ] the Dallas area? /"
ny,A,"Yes/UH ,/,","Yes, /"
na,A,"they/PRP do/VBP ,/,","they do, /"
ny,A,uh-huh/UH ./.,uh-huh. /
qy,B,Do/VBP you/PRP get/VBP to/TO see/VB them/PRP ?/.,Do you get to see them? /
sd,A,"They/PRP really/RB do/VBP ,/,","They really do, /"
ny,A,uh-huh/UH ./.,uh-huh. /
ba,B,How/WRB nice/JJ ./.,How nice. /
ba,B,What/WP a/DT treat/NN ./.,What a treat. /
sd,B,"You/PRP know/VBP ,/, being/VBG from/IN Plano/NNP ,/, you/PRP know/VBP ,/, I/PRP know/VBP so/RB very/RB few/JJ people/NNS who/WP have/VBP extended/JJ family/NN in/IN town/NN ./.","{D You know, } being from Plano, {D you know, } I know so very few people who have extended family in town. /"
sd,B,I/PRP 'm/VBP real/RB jealous/JJ when/WRB I/PRP hear/VBP that/DT somebody/NN has/VBZ a/DT grandma/NN around/RP --/:,I'm real jealous when I hear that somebody has a grandma around --
b,A,Oh/UH --/:,Oh -- /
+,B,--/: because/IN --/:,-- because --
b,A,"--/: yeah/UH ,/,","-- yeah, /"
ba,A,that/DT 's/BES --/:,that's --
+,B,"--/: we/PRP do/VBP n't/RB ,/,","-- we don't, /"
%,B,"and/CC ,/,","{C and, } -/"
+,A,"--/: really/RB ,/,","-- really, - /"
ba,A,that/DT 's/BES really/RB wonderful/JJ ./.,that's really wonderful. /
aa,B,"It/PRP is/VBZ ,/,","It is, /"
aa,B,it/PRP is/VBZ ./.,it is. /
b,A,Yeah/UH ./.,Yeah. /
sd,B,"And/CC ,/, you/PRP know/VBP ,/, just/RB so/IN that/IN they/PRP get/VBP to/TO know/VB their/PRP$ grandparents/NNS ,/, but/CC also/RB for/IN help/NN ./.","{C And, } {D you know, } just so that they get to know their grandparents, but also for help <laughter>. /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"We/PRP do/VBP n't/RB ,/, we/PRP do/VBP n't/RB have/VB that/DT luxury/NN ./.","[ We don't, + we don't ] have that luxury. /"
sd,B,"But/CC ,/, we/PRP have/VBP lots/NNS of/IN friends/NNS ,/,","{C But, } we have lots of friends, /"
sd,B,"and/CC ,/, and/CC everybody/NN tends/VBZ to/TO be/VB in/IN the/DT same/JJ boat/NN ./.","[ {C and, } + {C and } ] everybody tends to be in the same boat. /"
