act_tag,speaker,pos,text
%,A,"The/DT way/NN ,/,","The way, - /"
sd,A,I/PRP 'll/MD go/VB ahead/RB and/CC start/VB,I'll go ahead and start /
sd,A,"the/DT way/NN I/PRP work/VBP ,/, uh/UH ,/, the/DT way/NN I/PRP dress/VBP --/:","[ the way I work, + {F uh, } the way I dress --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: for/IN work/NN is/VBZ ,/, uh/UH ,/, this/DT year/NN ,/, nineteen/CD ninety-one/CD has/VBZ been/VBN really/RB suit/NN and/CC tie/NN ,/,","-- for work ] is, {F uh, } this year, nineteen ninety-one has been really suit and tie, /"
sd,A,"or/CC I/PRP should/MD n't/RB say/VB suit/NN ,/, but/CC coat/NN and/CC tie/NN every/DT day/NN ./.","{C or } I shouldn't say suit, but coat and tie every day. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"A/DT ,/, a/DT year/NN ago/RB ,/, I/PRP changed/VBD jobs/NNS from/IN being/VBG a/DT researcher/NN --/:","[ A, + a ] year ago, I changed jobs from being a researcher --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: to/IN doing/VBG marketing/NN for/IN the/DT research/NN group/NN ./.,-- to doing marketing for the research group. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"Which/WDT means/VBZ kind/RB of/RB a/DT ,/, I/PRP guess/VBP it/PRP 's/BES a/DT different/JJ set/NN of/IN standards/NNS ,/, I/PRP guess/VBP ./.","[ Which means kind of a, + I guess it's a ] different set of standards, I guess. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"So/RB ,/, uh/UH ,/, I/PRP ,/, I/PRP dress/VBP almost/RB the/DT same/JJ every/DT day/NN ./.","{C So, } {F uh, } [ I, + I ] dress almost the same every day. /"
sd,A,"I/PRP mean/VBP ,/, pretty/RB much/RB it/PRP 's/BES a/DT white/JJ shirt/NN and/CC --/:","{E I mean, } pretty much it's a white shirt and --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: slacks/NNS and/CC shoes/NNS and/CC --/:,-- slacks and shoes and --
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: a/DT coat/NN ./.,-- a coat. /
x,B,./.,<Laughter>.
sd,A,"But/CC ,/, it/PRP was/VBD very/RB different/JJ before/RB ./.","{C But, } it was very different before. /"
qo,A,How/WRB do/VBP you/PRP dress/VB ?/.,How do you dress? /
^h,B,"Well/UH ,/, I/PRP 'm/VBP a/DT drafter/NN ,/,","{D Well, } I'm a drafter, /"
sd,B,so/RB I/PRP just/RB wear/VBP blue/JJ jeans/NNS and/CC tennis/NN shoes/NNS,{C so } I just wear blue jeans and tennis shoes /
sd,B,and/CC I/PRP have/VBP sweatshirt/NN on/IN today/NN ./.,{C and } I have sweatshirt on today. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,And/CC that/DT 's/BES pretty/RB much/JJ the/DT norm/NN for/IN me/PRP ./.,{C And } that's pretty much the norm for me. /
sd,B,"If/IN I/PRP come/VBP in/RB in/IN a/DT dress/NN ,/, everybody/NN 's/BES shocked/JJ ./.","If I come [ in + in ] a dress, everybody's shocked <laughter>. /"
b,A,"Yeah/UH ,/,","Yeah, /"
b,A,I/PRP understand/VBP ./.,I understand. /
sd,B,"They/PRP ask/VBP me/PRP ,/, you/PRP know/VBP ,/, what/WP are/VBP you/PRP doing/VBG in/IN a/DT dress/NN","They ask me, {D you know, } what are you doing in a dress /"
sd,B,and/CC it/PRP 's/BES usually/RB I/PRP have/VBP n't/RB done/VBN my/PRP$ laundry/NN lately/RB ./.,{C and } it's usually I haven't done my laundry lately <laughter>. /
b,A,Right/UH ./.,Right. /
^q,B,Ran/VBD out/RP of/IN jeans/NNS ./.,Ran out of jeans <laughter>. /
b,A,"I/PRP understand/VBP ,/,","I understand, /"
ba,A,that/DT 's/BES funny/JJ ./.,that's funny <throat_clearing>. /
qy,A,"So/RB ,/, does/VBZ it/PRP change/VB ?/.","{C So, } does it change? /"
nn,B,No/UH ./.,No. /
b,A,"Your/PRP$ dress/NN ,/,","Your dress, /"
b^m,A,no/UH ./.,no. /
nn,B,"No/UH ,/,","No, /"
nn,B,huh-uh/UH ./.,huh-uh. /
qy,A,"So/RB ,/, or/CC ,/, I/PRP guess/VBP ,/, do/VBP you/PRP have/VB things/NNS like/IN presentations/NNS to/TO do/VB or/CC anything/NN like/IN that/DT ?/.","[ {C So, } + {C or, } ] I guess, do you have things like presentations to do or anything like that? /"
nn,B,"No/UH ,/,","No, /"
nn,B,huh-uh/UH ./.,huh-uh. /
sd,A,"So/RB ,/, back/RB in/IN my/PRP$ old/JJ job/NN ,/, up/IN until/IN through/IN nineteen/CD eighty/CD --/:","{C So, } back in my old job, up until through nineteen eighty --"
b,B,Uh-huh/UH ./.,Uh-huh. /
