act_tag,speaker,pos,text
qw^d,A,Type/NN of/IN music/NN is/VBZ hot/JJ down/IN in/IN Texas/NNP ?/.,Type of music is hot down in Texas? -/
sd,B,"Uh/UH ,/, well/UH ,/, I/PRP do/VBP n't/RB know/VB exactly/RB what/WP 's/BES hot/JJ down/IN in/IN Texas/NNP ./.","{F Uh, } {D well, } I don't know exactly what's hot down in Texas. /"
sd,B,"I/PRP know/VBP what/WP 's/BES hot/JJ down/IN here/RB with/IN me/PRP ,/,","I know what's hot down here with me, /"
sd,B,"so/RB that/DT 's/BES about/RB all/DT I/PRP can/MD feel/VB apt/JJ to/TO discuss/VB with/IN you/PRP since/IN I/PRP just/RB know/VBP ,/,","{C so } that's about all I can feel apt to discuss with you since I just know, - /"
sd,B,I/PRP do/VBP n't/RB ever/RB listen/VB to/IN the/DT radio/NN,I don't ever listen to the radio /
sd,B,and/CC that/DT 's/BES usually/RB what/WP 's/BES hot/JJ around/IN here/RB,{C and } that's usually what's hot around here /
qw,B,"so/RB ,/,","[ {D so, } +"
bk,A,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
+,B,"So/RB ,/, what/WDT kind/NN of/IN music/NN do/VBP you/PRP like/VB ?/.","{D So, } ] what kind of music do you like? /"
sd,A,"Uh/UH ,/, mostly/RB folk/JJ music/NN ./.","{F Uh, } mostly folk music. /"
b^m,B,Folk/JJ music/NN ./.,Folk music. /
ny,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"I/PRP find/VBP myself/PRP ,/, uh/UH ,/, listening/VBG to/IN a/DT lot/NN of/IN ,/, uh/UH ,/, uh/UH ,/, either/CC old/JJ timer/NN or/CC New/NNP England/NNP ,/, uh/UH ,/, dance/NN bands/NNS as/RB well/RB as/IN ,/, uh/UH ,/, just/RB more/RBR popular/JJ folk/JJ music/NN and/CC new/JJ artists/NNS coming/VBG up/RP ./.","I find myself, {F uh, } listening to a lot of, {F uh, } {F uh, } either old timer or New England, {F uh, } dance bands as well as, {F uh, } just more popular folk music and new artists coming up. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,B,"Well/UH ,/, we/PRP 're/VBP on/IN totally/RB different/JJ wavelengths/NNS ./.","{D Well, } we're on totally different wavelengths. /"
b,A,Okay/UH ./.,Okay. /
sd,B,"I/PRP 'm/VBP more/JJR ,/, uh/UH ,/, old/JJ rock/NN and/CC roll/NN ,/, uh/UH ,/, some/DT new/JJ ,/, newer/JJR ,/, I/PRP guess/VBP you/PRP would/MD call/VB it/PRP heavy/JJ metal/NN rock/NN and/CC roll/NN type/NN --/:","I'm more, {F uh, } old rock and roll, {F uh, } some [ new, + newer, ] {D I guess you would call it } heavy metal rock and roll type --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: you/PRP know/VBP ,/, uh/UH ,/, Van/NNP Halen/NNP ,/, that/DT kind/NN of/IN thing/NN ./.","-- {D you know, } {F uh, } Van Halen, that kind of thing. /"
b,A,"Yeah/UH ,/,","Yeah, /"
qw,A,"what/WP about/IN ,/, uh/UH ,/, classic/JJ rock/NN type/NN stations/NNS ./.","what about, {F uh, } classic rock type stations. /"
sd,B,"Uh/UH ,/, I/PRP do/VBP n't/RB listen/VB to/IN the/DT radio/NN at/IN all/DT ./.","{F Uh, } I don't listen to the radio at all. /"
sd,B,"We/PRP live/VBP in/IN a/DT fairly/RB small/JJ town/NN ,/,","We live in a fairly small town, /"
sd,B,so/RB --/:,{C so } --
bk,A,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
+,B,"--/: uh/UH ,/, classic/JJ rock/NN for/IN me/PRP is/VBZ what/WP I/PRP have/VBP ,/, which/WDT is/VBZ like/IN ,/, uh/UH ,/, Doors/NNPS ,/, Eagles/NNPS ,/, Jimmy/NNP Hendrix/NNP ./.","-- {F uh, } classic rock for me is what I have, which is {D like, } {F uh, } Doors, Eagles, Jimmy Hendrix. /"
sv,A,"So/RB ,/, some/DT --/:","{D So, } [ some -- +"
b,B,"Uh/UH ,/,","{F Uh, } /"
+,A,--/: some/DT of/IN the/DT older/JJR Eagles/NNPS stuff/NN was/VBD good/JJ ./.,-- some ] of the older Eagles stuff was good. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,"I/PRP ,/, I/PRP did/VBD n't/RB like/VB ,/, uh/UH ,/,","[ I, + I ] didn't like, {F uh, } - /"
sv,A,"they/PRP started/VBD getting/VBG a/DT little/RB more/RBR ,/, you/PRP know/VBP ,/,","they started getting a little more, {D you know, } - /"
sv,A,"the/DT type/NN of/IN music/NN ,/, at/IN least/JJS to/IN me/PRP ,/, it/PRP 's/BES ,/, uh/UH ,/, sounds/VBZ like/IN it/PRP 's/BES only/RB sounds/VBZ good/JJ at/IN a/DT high/JJ volumes/NNS","the type of music, at least to me, [ [ [ it's, + {F uh, } sounds ] + like it's ] + only sounds ] good at a high volumes /"
sd,A,and/CC I/PRP do/VBP n't/RB like/VB listening/VBG at/IN high/JJ volumes/NNS ./.,{C and } I don't like listening at high volumes. /
b,B,Yeah/UH ./.,Yeah. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,"But/CC ,/, uh/UH ,/, some/DT of/IN their/PRP$ older/JJR s-/NN ,/, stuff/NN was/VBD ,/, uh/UH ,/, you/PRP know/VBP ,/, quite/RB enjoyable/JJ to/IN me/PRP ./.","{C But, } {F uh, } some of their older [ s-, + stuff ] was, {F uh, } {D you know, } quite enjoyable to me. /"
b,B,"Yeah/UH ,/,","Yeah, /"
%,B,"well/UH they/PRP ,/,","{D well } they, -/"
sd,A,"You/PRP know/VBP ,/, Ho-/NNP ,/, Hotel/NNP California/NNP and/CC that/DT era/NN ./.","{D You know, } [ Ho-, + Hotel ] California and that era. /"
b,B,"Yeah/UH ,/,","Yeah, /"
b,B,yeah/UH,yeah /
sv,B,"that/DT does/VBZ ,/, that/DT 's/BES something/NN you/PRP do/VBP n't/RB ,/, does/VBZ n't/RB even/RB sound/VB good/RB loud/RB really/RB ./. You/PRP know/VBP ./.","[ that does, + that's ] something [ you don't, + doesn't ] even sound good loud really. {D You know. } /"
b,A,Yeah/UH ./.,Yeah. /
aa,B,"You/PRP know/VBP ,/, definitely/UH ./.","{D You know, } definitely. /"
