act_tag,speaker,pos,text
sv,A,"Well/UH ,/, there/EX 's/HVS been/VBN a/DT lot/NN of/IN publicity/NN lately/RB about/IN that/DT new/JJ Nancy/NNP Reagan/NNP book/NN out/RP by/IN ,/, uh/UH ,/, Kitty/NNP Kelly/NNP ,/, the/DT unauthorized/JJ biography/NN ./.","{D Well, } there's been a lot of publicity lately about that new Nancy Reagan book out by, {F uh, } Kitty Kelly, the unauthorized biography. /"
qy,A,Are/VBP you/PRP interested/JJ in/IN that/DT at/IN all/DT ?/.,Are you interested in that at all? /
ng,B,Not/RB really/RB ./.,Not really <laughter>. /
sd,B,"I/PRP 'm/VBP not/RB much/JJ of/IN a/DT fan/NN of/IN Nancy/NNP Reagan/NNP ,/,","I'm not much of a fan of Nancy Reagan, /"
sd,B,"so/RB I/PRP ,/, I/PRP do/VBP n't/RB particularly/RB read/VB ,/, um/UH ,/, biographies/NNS or/CC autobiographies/NNS ./.","{C so } [ I, + I ] don't particularly read, {F um, } biographies or autobiographies. /"
b,A,Uh-huh/UH ./.,Uh-huh <talking>. /
sd,B,I/PRP have/VBP n't/RB read/VBN too/RB many/JJ ./.,I haven't read too many. /
sd,B,"I/PRP ,/, I/PRP 'm/VBP more/JJR of/IN a/DT fiction/NN and/CC nonfiction/NN reader/NN that/DT ,/, n-/RB ,/, n-/RB ,/, not/RB of/IN that/DT nature/NN though/RB ./.","[ I, + I'm ] more of a fiction and nonfiction reader [ [ [ that, + n-, ] + n-, ] + not ] of that nature though. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sv,A,"Well/UH ,/, I/PRP ,/, the/DT reason/NN why/WRB I/PRP was/VBD thinking/VBG about/IN looking/VBG at/IN it/PRP is/VBZ because/IN it/PRP 's/BES supposed/VBN to/TO ,/,","{D Well, } [ I, + the reason why I ] was thinking about looking at it is because it's supposed to, - /"
sd,A,"I/PRP 'm/VBP not/RB a/DT fan/NN of/IN Nancy/NNP Reagan/NNP ,/,","I'm not a fan of Nancy Reagan <laughter>, /"
sv,A,and/CC so/RB it/PRP 's/BES supposed/VBN to/TO have/VB a/DT lot/NN of/IN unflattering/JJ things/NNS in/IN it/PRP ./.,{C and so } it's supposed to have a lot of unflattering things in it. /
sd,A,"And/CC I/PRP thought/VBD just/RB purely/RB for/IN entertainment/NN ,/, I/PRP might/MD enjoy/VB that/DT ./.","{C And } I thought just purely for entertainment, I might enjoy that. /"
sd,A,"But/CC I/PRP ,/, I/PRP would/MD n't/RB want/VB to/TO go/VB out/RB and/CC buy/VB it/PRP like/UH ,/, you/PRP know/VBP ,/, the/DT hard/JJ back/NN copy/NN of/IN it/PRP ./.","{C But } [ I, + I ] wouldn't want to go out and buy it {D like, } {D you know, } the hard back copy of it. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"But/CC I/PRP might/MD check/VB ,/,","{C But } I might check, /"
sd,B,"If/IN they/PRP ,/, if/IN they/PRP had/VBD it/PRP ,/, I/PRP do/VBP n't/RB even/RB know/VB that/IN I/PRP 'd/MD probably/RB read/VB it/PRP even/RB if/IN it/PRP was/VBD at/IN the/DT library/NN though/RB ./.","[ If they, + if they ] had it, I don't even know that I'd probably read it even if it was at the library though. /"
b,A,Really/UH ./.,Really. /
sd,B,"I/PRP ,/, I/PRP just/RB ,/, you/PRP know/VBP ,/, I/PRP 'm/VBP just/RB not/RB really/RB interested/JJ in/IN reading/VBG about/IN other/JJ people/NNS 's/POS lives/NNS to/IN that/DT degree/NN ./.","[ [ I, + I just, ] + {D you know, } I'm just ] not really interested in reading about other people's lives to that degree. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
