act_tag,speaker,pos,text
sd,B,I/PRP started/VBD when/WRB I/PRP was/VBD in/IN college/NN ./.,I started when I was in college. /
sd,B,"You/PRP know/VBP ,/, they/PRP always/RB offer/VBP credit/NN cards/NNS for/IN college/NN students/NNS ./.","{D You know, } they always offer credit cards for college students. /"
b,A,Yes/UH ./.,Yes. /
sd,B,"So/RB I/PRP went/VBD ahead/RB ,/, and/CC accepted/VBD every/DT one/CD that/WDT I/PRP was/VBD offered/VBN ./.","{C So } I went ahead, and accepted every one that I was offered."
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,Because/IN I/PRP knew/VBD it/PRP would/MD be/VB easier/JJR to/TO go/VB ahead/RB and/CC get/VB them/PRP and/CC establish/VB credit/NN early/RB ./.,Because I knew it would be easier to go ahead and get them and establish credit early. /
b,A,Right/UH ./.,Right. /
sd,B,"So/RB ,/, I/PRP p/VBP ,/, I/PRP pack/VBP around/IN a/DT lot/NN of/IN them/PRP ,/,","{C So, } [ I p-, + I pack ] around a lot of them, /"
sd,B,but/CC I/PRP only/RB use/VBP a/DT few/JJ of/IN them/PRP ./.,{C but } I only use a few of them. /
sv,A,You/PRP have/VBP a/DT lot/NN of/IN discipline/NN ./.,You have a lot of discipline. /
sd,A,"They/PRP make/VBP it/PRP really/RB easy/JJ for/IN people/NNS to/TO ,/, uh/UH ,/, to/TO get/VB credit/NN cards/NNS ,/, especially/RB college/NN students/NNS ./.","They make it really easy for people [ to, + {F uh, } to ] get credit cards, especially college students. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"I/PRP have/VBP ,/, uh/UH ,/, two/CD daughters/NNS who/WP ,/, who/WP both/DT are/VBP in/IN college/NN","I have, {F uh, } two daughters [ who, + who ] both are in college /"
sd,A,"or/CC ,/, in/IN fact/NN ,/, one/CD has/VBZ finished/VBN now/RB ./.","{C or, } in fact, one has finished now. /"
sd,A,But/CC they/PRP both/DT have/VBP a/DT lot/NN of/IN credit/NN cards/NNS ./.,{C But } they both have <laughter> a lot of credit cards. /
sd,B,And/CC they/PRP give/VBP you/PRP such/JJ high/JJ credit/NN limits/NNS ./.,{C And } they give you such high credit limits. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"It/PRP 's/BES ,/, it/PRP 's/BES easy/JJ to/TO get/VB caught/VBN up/RP in/IN the/DT minimum/JJ payment/NN trap/NN ./.","[ It's, + it's ] easy to get caught up in the minimum payment trap. /"
b,A,"Uh/UH ,/, right/UH ./.","{F Uh, } right. /"
sd,A,"And/CC then/RB they/PRP ,/, they/PRP give/VBP you/PRP ,/, uh/UH ,/, uh/UH ,/, the/DT credit/NN limit/NN ,/,","{C And then } [ they, + they ] give you, {F uh, } {F uh, } the credit limit, /"
sd,A,"and/CC then/RB you/PRP 're/VBP always/RB s-/RB ,/, seemingly/RB up/IN to/IN that/DT limit/NN ./.","{C and then } you're always [ s-, + seemingly ] up to that limit. /"
sd,A,Now/UH I/PRP have/VBP quite/PDT a/DT few/JJ credit/NN cards/NNS that/WDT I/PRP 'm/VBP always/RB almost/RB up/IN to/IN the/DT limit/NN on/IN most/JJS of/IN them/PRP ./.,{D Now } I have quite a few credit cards that I'm always almost up to the limit on most of them. /
sd,A,"And/CC that/DT 's/BES ,/, that/DT 's/BES how/WRB a/DT lot/NN of/IN people/NNS get/VBP into/IN trouble/NN ./.","{C And } [ that's, + that's ] how a lot of people get into trouble. /"
b,B,Yeah/UH ./.,Yeah. /
sd,B,"I/PRP 've/VBP got/VBN ,/, I/PRP 've/VBP got/VBN two/CD that/WDT I/PRP ,/, you/PRP know/VBP ,/, that/WDT usually/RB I/PRP 'll/MD have/VB a/DT balance/NN on/IN ./.","[ I've got, + I've got ] two [ that I, + {D you know, } that ] usually I'll have a balance on. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC then/RB all/DT of/IN the/DT others/NNS I/PRP just/RB try/VBP to/TO use/VB kind/RB of/RB like/IN you/PRP would/MD an/DT American/NNP Express/NNP card/NN and/CC ,/, and/CC pay/VB it/PRP off/RP every/DT month/NN ./.","{C And then } all of the others I just try to use kind of like you would an American Express card [ and, + and ] pay it off every month. /"
b,A,Right/UH ./.,Right. /
sd,B,"And/CC that/DT way/NN I/PRP feel/VBP like/IN I/PRP 'm/VBP getting/VBG ,/, you/PRP know/VBP ,/, a/DT thirty/CD day/NN loan/NN ./.","{C And } that way I feel like I'm getting, {D you know, } a thirty day loan. /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"But/CC I/PRP do/VBP n't/RB have/VB to/TO worry/VB about/IN ,/, you/PRP know/VBP ,/, running/VBG them/PRP up/RP too/RB high/JJ ,/, except/IN at/IN Christmas/NNP ./.","{C But } I don't have to worry about, {D you know, } running them up too high, except at Christmas. /"
sd,B,"Then/RB they/PRP usually/RB go/VBP ,/, then/RB they/PRP usually/RB get/VBP run/VBN up/RP pretty/RB good/RB ./.","[ Then they usually go, + then they usually get ] run up pretty <laughter> good. /"
b,A,Yeah/UH ./.,Yeah. /
sv,A,"Well/UH ,/, you/PRP have/VBP a/DT lot/NN of/IN discipline/NN ./.","{D Well, } you have a lot of discipline. /"
sd,A,"I/PRP ,/, uh/UH ,/, I/PRP 'm/VBP trying/VBG my/PRP$ best/JJS right/RB now/RB to/TO pay/VB off/RP some/DT of/IN mine/PRP ./.","[ I, + {F uh, } I'm ] trying my best right now to pay off some of mine. /"
sd,A,"I/PRP ,/, I/PRP 've/VBP ,/, I/PRP 've/VBP paid/VBN off/RP about/RB four/CD credit/NN cards/NNS this/DT year/NN ./.","[ [ I, + I've, ] + I've ] paid off about four credit cards this year. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"And/CC ,/, uh/UH ,/, but/CC still/RB I/PRP have/VBP some/DT that/WDT are/VBP ,/, are/VBP up/IN to/IN the/DT limit/NN ./.","[ {C And, } + {F uh, } {C but } ] still I have some that [ are, + <laughter> are ] up to the limit. /"
sd,A,And/CC especially/RB the/DT Visa/NNP Card/NNP --/:,{C And } especially the Visa Card --
b,B,Yeah/UH ./.,Yeah. /
+,A,--/: that/WDT you/PRP can/MD go/VB and/CC get/VB cash/NN on/IN ./.,-- that you can go and get cash on <laughter>. /
x,B,./.,<Laughter>.
sd,A,"And/CC it/PRP seems/VBZ like/IN every/DT time/NN I/PRP 'm/VBP short/JJ of/IN cash/NN ,/, I/PRP just/RB go/VBP get/VB ,/, get/VB it/PRP from/IN Visa/NNP ./.","{C And } it seems like every time I'm short of cash, I just go [ get, + get ] it from Visa. /"
%,B,"Now/UH that/DT 's/BES one/CD ,/, that/WDT 's/BES","{D Now } [ that's one, + that's ] - /"
sd,B,I/PRP 've/VBP never/RB used/VBN my/PRP$ Visa/NNP for/IN cash/NN before/RB ./.,I've never used my Visa for cash before. /
