act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH Karen/NNP ./.,Okay Karen. /
ad,A,"You-/XX ,/, you/PRP 're/VBP first/JJ ./.","[ You-, + you're ] first. /"
oo_co_cc,B,Okay/UH ./.,Okay. /
sd,B,"I/PRP was/VBD just/RB going/VBG to/TO say/VB I/PRP think/VBP one/CD of/IN the/DT biggest/JJS thing/NN for/IN me/PRP is/VBZ room/NN for/IN advancement/NN ./. You/PRP know/VBP ,/, not/RB to/TO get/VB in/IN ,/, like/IN in/IN a/DT dead/JJ end/NN job/NN ./.","I was just going to say I think one of the biggest thing for me is room for advancement. {D You know, } not to get [ in, + {D like } in ] a dead end job. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC plus/CC ,/, for/IN me/PRP ,/, it/PRP 's/BES ,/, uh/UH ,/, I/PRP mean/VBP like/IN medical/JJ and/CC you/PRP know/VBP ,/, uh/UH ,/, benefits/NNS and/CC dental/JJ ./.","{C And } plus, for me, it's, {F uh, } {E I mean } {D like } medical and {D you know, } {F uh, } benefits and dental. /"
b,A,Okay/UH ./.,Okay. /
sv,B,They/PRP 're/VBP also/RB important/JJ ./.,They're also important. /
b,A,Yeah/UH ./.,Yeah. /
sv,A,"I/PRP guess/VBP one/CD of/IN the/DT differences/NNS I/PRP see/VBP is/VBZ ,/, uh/UH ,/, working/VBG for/IN a/DT university/NN ,/, uh/UH ,/, there/EX is/VBZ room/NN for/IN advancement/NN ,/, but/CC not/RB so/RB much/JJ so/RB ,/, our/PRP$ in/IN ,/, uh/UH ,/, quite/RB a/DT highly/RB unionized/JJ environment/NN --/:","I guess one of the differences I see is, {F uh, } working for a university, {F uh, } there is room for advancement, but not so much so, [ our + ] in, {F uh, } quite a highly unionized environment --"
%,B,Um/UH ./.,{F Um. } /
+,A,--/: and/CC then/RB also/RB in/IN the/DT administrative/JJ association/NN,-- and then also in the administrative association /
sd,A,"so/IN there/EX is/VBZ a/DT progressive/JJ path/NN ,/,","{C so } there is a progressive path, /"
sv,A,"but/CC not/RB being/VBG in/IN the/DT say/UH the/DT commercial/JJ sector/NN ,/, the/DT motivation/NN is/VBZ n't/RB there/RB for/IN a/DT lot/NN of/IN people/NNS --/:","{C but } <inhaling> not being in [ the + {D say } the ] commercial sector, the motivation isn't there for a lot of people --"
%,B,Um/UH ./.,{F Um. } /
+,A,"--/: uh/UH ,/, like/IN really/RB ,/,","-- {F uh, } {D like } really, -/"
qy,B,Are/VBP they/PRP like/UH pretty/RB much/JJ train/^VBN for/IN a/DT specific/JJ job/NN,Are they {D like } pretty much train for a specific job /
qy,B,"and/CC that/DT what/WP I/PRP hired/VBD for/IN and/CC then/RB I/PRP ,/, just/RB very/RB little/JJ variation/NN from/IN that/DT ./.","{C and } that what I hired for and then [ I, + ] just very little variation from that. /"
ny,A,"Yeah/UH ,/,","Yeah, /"
sv,A,"somewhat/RB that/DT ,/,","somewhat that, /"
sv,A,"but/CC then/RB also/RB there/EX just/RB is/VBZ n't/RB the/DT ability/NN to/TO in/IN one/CD sense/NN have/VB ,/, uh/UH ,/, a/DT broader/JJR scope/NN for/IN rewarding/VBG people/NNS for/IN their/PRP$ performances/NNS ./.","{C but then } also there just isn't the ability to in one sense have, {F uh, } a broader scope for rewarding people for their performances. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"Uh/UH ,/, so/RB that/DT 's/BES in/IN our/PRP$ situation/NN where/WRB we/PRP are/VBP dealing/VBG with/IN an/DT institution/NN ,/,","{F Uh, } {C so } that's in our situation where we are dealing with an institution, /"
sv,A,"uh/UH ,/, it/PRP 's/BES a/DT little/RB more/RBR difficult/JJ to/TO recognize/VB an/DT individual/NN 's/POS performance/NN --/:","{F uh, } it's a little more difficult to recognize an individual's performance -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"--/: and/CC I/PRP suppose/VBP that/DT 's/BES maybe/RB a/DT disadvantage/NN of/IN being/VBG in/IN a/DT larger/JJR institution/NN ,/, perhaps/RB somewhat/RB even/RB with/IN the/DT business/NN ,/, uh/UH ./.","-- {C and } I suppose that's maybe a disadvantage of being in a larger institution, <swallowing> perhaps somewhat even with the business, {F uh. } /"
sv,A,"But/CC I/PRP agree/VBP ,/, you/PRP know/VBP ,/, the/DT ,/, uh/UH ,/, medical/JJ benefits/NNS and/CC those/DT kinds/NNS of/IN things/NNS are/VBP one/CD of/IN the/DT big/JJ pluses/NNS of/IN working/VBG for/IN a/DT large/JJ organization/NN and/CC also/RB the/DT ,/, uh/UH ,/, security/NN aspect/NN for/IN long/JJ term/NN employment/NN ,/, uh/UH ,/,","{C But } I agree, {D you know, } the, {F uh, } medical benefits and those kinds of things are one of the big pluses of working for a large organization and also the, {F uh, } security aspect for long term employment, {F uh, } /"
sv,B,"Well/UH ,/, you/PRP know/VBP that/DT 's/BES interesting/JJ though/RB ./.","{D Well, } {D you know } that's interesting though. /"
sv,B,Because/IN I/PRP do/VBP n't/RB know/VB if/IN that/DT 's/BES necessarily/RB the/DT case/NN anymore/RB ./.,{C Because } I don't know if that's necessarily the case anymore. /
sd,B,"I/PRP use/^VBD to/TO think/VB that/IN ,/, you/PRP know/VBP ,/, after/IN you/PRP work/VBP ,/,","I use to think that, {D you know, } after you work, - /"
qy,B,"you/PRP mean/VBP security/NN ,/, job/NN security/NN ?/.","you mean [ security, + job security? ] /"
sd,A,"Job/NN security/NN ,/,","Job security, /"
ny,A,yes/UH ./.,yes. /
sv,B,"Uh/UH ,/, that/WDT use/^VBD to/TO be/VB I/PRP think/VBP a/DT couple/NN of/IN years/NNS ago/RB ,/,","{F Uh, } that use to be I think a couple of years ago, /"
h,B,but/CC I/PRP do/VBP n't/RB know/VB if/IN it/PRP is/VBZ so/RB much/RB anymore/RB ./.,{C but } I don't know if it is so much anymore. /
sd,B,"In/IN fact/NN ,/, they/PRP ,/, we/PRP just/RB had/VBD a/DT lay/GW off/^NN in/IN what/WP November/NNP ,/, I/PRP guess/VBP ./.","In fact, [ they, + we ] just had a lay off in what November, I guess. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
%,B,"But/CC ,/, uh/UH ,/, it/PRP was/VBD n't/RB necessarily/RB ,/,","{C But, } {F uh, } it wasn't necessarily, - /"
sd,B,"I/PRP mean/VBP ,/, you/PRP know/VBP ,/, some/DT people/NNS had/VBD been/VBN there/RB a/DT long/JJ time/NN ./.","{E I mean, } {D you know, } some people had been there a long time. /"
b,A,"Yeah/UH ,/,","<Inhaling> Yeah, /"
sd,A,we/PRP are/VBP seeing/VBG that/DT here/RB as/RB well/RB ./.,we are seeing that here as well. /
sd,A,Like/IN in/IN some/DT of/IN the/DT large/JJ oil/NN companies/NNS ./. There/EX has/VBZ been/VBN massive/JJ lay/GW offs/^NNS ./.,{D Like } in some of the large oil companies. There has been massive lay offs. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"Uh/UH ,/, so/RB I/PRP ,/, I/PRP think/VBP there/EX it/PRP 's/BES probably/RB a/DT major/JJ distinction/NN between/IN institutions/NNS and/CC the/DT corporate/JJ world/NN --/:","{F Uh, } {D so } [ I, + I ] think [ there + it's ] probably a major distinction between institutions and the corporate world --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: in/IN ,/, uh/UH ,/, institutions/NNS are/VBP slower/JJR to/TO react/VB both/CC on/IN the/DT growth/NN side/NN and/CC then/RB also/RB on/IN the/DT reduction/NN side/NN where/WRB the/DT businesses/NNS ,/, we/PRP need/VBP to/TO cut/VB back/RB ,/, that/DT 's/BES what/WP we/PRP do/VBP ./.","-- in, {F uh, } institutions are slower to react both on the growth side and then also on the reduction side where the businesses, we need to cut back, that's what we do. /"
aa,B,Uh-huh/UH ./.,Uh-huh. /
aa,B,No/DT doubt/NN --/:,No doubt -- /
%,A,"But/CC ,/,","{C But, } -/"
b,B,--/: yeah/UH ./.,-- yeah. /
b^m,A,"Yeah/UH ,/,","Yeah, /"
sv,A,"and/CC institutionally/RB ,/, like/IN here/RB at/IN the/DT university/NN ,/, oh/UH if/IN there/EX is/VBZ a/DT cut/GW back/^NN ,/, well/UH gee/UH ,/, it/PRP 's/BES not/RB where/WRB it/PRP necessarily/RB where/WRB it/PRP 's/BES needed/VBN ,/,","{C and } institutionally, like here at the university, {F oh } if there is a cut back, {D well gee, } it's not [ where it necessarily + where it's needed, ] /"
sv,A,"it/PRP 's/BES where/WRB it/PRP 's/BES most/RBS expedient/JJ which/WDT ,/,","it's where it's most expedient which,"
b^m,B,"Expedient/JJ ,/,","Expedient, /"
aa,B,yeah/UH,yeah /
aa,B,that/IN 's/BES exactly/RB it/PRP ./.,that's exactly it. /
%,B,"Yeah/UH ,/,","Yeah, /"
bf,B,"where/WRB the/DT most/JJS dollar/NN ,/, where/WRB ,/, where/WRB you/PRP know/VBP it/PRP cuts/VBZ back/RB the/DT most/RBS ./.","[ where the most dollar, + [ where, + where ] ] {D you know } it cuts back the most. /"
+,A,"Well/UH ,/, in/IN one/CD sense/NN for/IN us/PRP ,/, it/PRP 's/BES where/WRB it/PRP makes/VBZ the/DT least/JJS noise/NN which/WDT means/VBZ it/PRP 's/BES --/:","{D Well, } in one sense for us, it's where it makes the least noise which means it's --"
b,B,Oh/UH ./.,Oh. /
+,A,--/: often/RB the/DT lowest/JJS support/NN type/NN roles/NNS ./.,-- often the lowest support type roles. /
b,B,Oh/UH ./.,Oh. /
b,B,"See/UH ,/, yeah/UH ./.","{D See, } yeah. /"
%,A,"So/RB we/PRP ,/,","{D So } we, -/"
b,B,Yeah/UH ./.,Yeah. /
sv,B,I/PRP think/VBP that/DT 's/BES one/CD of/IN the/DT things/NNS too/RB ./.,I think that's one of the things too. /
sv,B,"You/PRP get/VBP too/RB many/JJ management/NN people/NNS ,/, you/PRP know/VBP ./.","You get too many management people, {D you know. } /"
sv,A,It/PRP 's/BES very/RB easy/JJ ./.,It's very easy. /
b,B,Yeah/UH,Yeah /
sv,B,"and/CC it/PRP 's/BES very/RB easy/JJ for/IN them/PRP to/TO say/VB ,/, oh/UH this/DT is/VBZ the/DT best/JJS way/NN when/WRB they/PRP really/RB are/VBP n't/RB aware/JJ of/IN what/WP all/DT it/PRP took/VBD to/TO get/VB the/DT work/NN done/VBN you/PRP know/VBP ./.","{C and } it's very easy for them to say, {F oh } this is the best way when they really aren't aware of what all it took to get the work done {D you know. } /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,And/CC then/RB they/PRP wonder/VBP why/WRB it/PRP does/VBZ n't/RB get/VB done/VBN in/IN the/DT same/JJ amount/NN of/IN time/NN ./.,{C And then } they wonder why it doesn't get done in the same amount of time. <laughter> /
sd,B,"Well/UH ,/, those/DT people/NNS are/VBP n't/RB there/RB anymore/RB ./.","{D Well, } those people aren't there anymore. /"
aa,A,Right/UH ./.,Right. /
sd,A,Because/IN it/PRP 's/BES support/NN people/NNS that/WDT are/VBP providing/VBG --/:,{C Because } it's support people that are providing --
b,B,Yeah/UH ./.,Yeah. /
+,A,--/: the/DT speed/NN for/IN it/PRP ./.,-- the speed for it. /
b,B,Uh-huh/UH ./.,Uh-huh. /
x,A,./.,<Inhaling>.
b,B,"Yeah/UH ,/,","Yeah, /"
%,B,"but/CC ,/,","{C but, } - /"
qo,B,so/RB what/WP else/RB do/VBP you/PRP think/VB is/VBZ important/JJ ?/.,{D so } what else do you think is important? /
%,A,"Well/UH the/DT ,/, uh/UH ,/,","{D Well } the, {F uh, } - /"
sv,A,"that/DT 's/BES maybe/RB the/DT majority/NN of/IN the/DT importance/NN ,/, I/PRP guess/VBP ./.","that's maybe the majority of the importance, I guess. /"
aa,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"because/IN my/PRP$ perspective/NN is/VBZ from/IN an/DT institution/NN ,/,","{C because } my perspective is from an institution, <inhaling> /"
sv,A,"uh/UH ,/, the/DT ,/, there/EX is/VBZ not/RB much/JJ incentive/NN for/IN innovativeness/NN --/:","{F uh, } [ the, + there ] is not much incentive for innovativeness --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: because/IN the/DT limitation/NN for/IN reward/NN is/VBZ very/RB severe/JJ --/:,-- because the limitation for reward is very severe -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"--/: but/CC if/IN you/PRP 're/VBP in/IN the/DT corporate/JJ world/NN ,/, I/PRP think/VBP there/EX is/VBZ considerable/JJ motivation/NN for/IN I/PRP guess/VBP in-/NN ,/, innovation/NN ,/,","-- {C but } if you're in the corporate world, I think there is considerable motivation for <noise> I guess [ in-, + innovation, ] /"
sv,A,"although/IN he/PRP ,/, you/PRP know/VBP ,/, the/DT more/RBR complex/JJ your/PRP$ structure/NN the/DT ,/, uh/UH ,/, less/RBR difficult/JJ it/PRP is/VBZ to/TO kind/RB of/RB carry/VB some/DT things/NNS through/IN --/:","although [ he, + ] {D you know, } the more complex your structure the, {F uh, } less difficult it is to kind of carry some things through -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"--/: but/CC ,/, uh/UH ,/, I/PRP think/VBP there/EX is/VBZ ,/, uh/UH ,/, it/PRP 's/BES a/DT long/JJ term/NN type/NN of/IN process/NN where/WRB in/IN a/DT small/JJ organization/NN it/PRP 's/BES ,/, uh/UH ,/, things/NNS can/MD happen/VB much/RB more/RBR quickly/RB","-- {C but, } {F uh, } I think [ there is, + {F uh, } <inhaling> it's ] a long term type of process where in a small organization [ it's, + ] {F uh, } things can happen much more quickly /"
sv,A,and/CC so/RB you/PRP can/MD see/VB the/DT reward/NN of/IN the/DT efforts/NNS ./.,{C and so } you can see the reward of the efforts. /
sv,B,"I/PRP think/VBP probably/RB in/IN a/DT small/JJ ,/,","I think probably in a small, - /"
aa,B,"yeah/UH ,/,","yeah, /"
sv,B,"I/PRP was/VBD going/VBG to/TO say/VB more/RBR ,/, it/PRP 's/BES more/JJR personal/JJ for/IN one/CD thing/NN ./.","I was going to say [ more, + it's more ] personal for one thing. /"
sv,B,"You/PRP probably/RB have/VBP a/DT better/JJR team/NN ,/, uh/UH ,/, cooperation/NN ,/, or/CC team/NN playing/NN ,/, atmosphere/NN ./.","You probably have a better team, {F uh, } cooperation, or team playing, atmosphere. /"
b,A,Right/UH ./.,Right. /
sv,B,"Probably/RB ,/, where/GW as/^RB in/IN a/DT bigger/JJR corporation/NN ,/, I/PRP think/VBP you/PRP 're/VBP just/RB a/DT number/NN ,/, you/PRP know/VBP ./.","Probably, where as in a bigger corporation, I think you're just a number, {D you know. } /"
b,A,Yeah/UH ./.,Yeah. /
sv,A,You/PRP end/VBP up/RP being/VBG your/PRP$ own/JJ person/NN --/:,You end up being your own person -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sv,A,"--/: and/CC ,/, uh/UH ,/, if/IN you/PRP do/VBP your/PRP$ job/NN fine/RB and/CC if/IN somebody/NN else/RB is/VBZ messing/VBG it/PRP up/RP ,/, well/UH then/RB that/IN 's/BES their/PRP$ problem/NN","-- {C and, } {F uh, } if you do your job fine and if somebody else is messing it up, {D well } then that's their problem /"
%,A,and/CC --/:,{C and } --
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: you/PRP know/VBP you/PRP really/RB ,/,","-- {D you know } you really, -/"
sv,B,"whereas/WRB yeah/UH in/IN a/DT smaller/JJR ,/,","whereas {D yeah } in a smaller, - /"
sv,B,"I/PRP think/VBP you/PRP would/MD be/VB more/RBR willing/JJ to/TO either/CC help/VB that/DT person/NN or/CC help/VB it/PRP get/VB accomplished/VBN ,/, you/PRP know/VBP ./.","I think you would be more willing to either help that person or help it get accomplished, {D you know. } /"
aa,A,Yeah/UH ./.,Yeah. /
aa,A,Yeah/UH ./.,Yeah. /
sv,A,It/PRP becomes/VBZ the/DT organization/NN instead/IN of/IN person/NN being/VBG you/PRP know/VBP a/DT part/NN of/IN the/DT individual/NN themselves/PRP ./.,It becomes the organization instead of person being {D you know } a part of the individual themselves. /
b,B,Uh-huh/UH ./.,Uh-huh. /
