act_tag,speaker,pos,text
ad,A,"Doug/NNP ,/, you/PRP want/VBP to/TO start/VB ?/. ./.","Doug, you want to start? <Laughter>. /"
aa,B,Sure/RB ./.,Sure. /
qy^d,A,"You/PRP do/VBP n't/RB use/VB any/DT credit/NN cards/NNS ,/, I/PRP do/VBP n't/RB imagine/VB ./.","You don't use any credit cards, I don't imagine. /"
nn,B,No/DT ./.,No. /
sd,B,"Of/IN course/NN I/PRP use/VBP ,/,","Of course I use,"
x,A,,<Laughter>.
+,B,credit/NN cards/NNS ./.,credit cards. /
sd,B,I/PRP have/VBP a/DT couple/NN of/IN credit/NN cards/NNS --/:,I have a couple of credit cards --
b,A,Yeah/UH ./.,Yeah. /
+,B,"--/: and/CC ,/, uh/UH ,/, use/VBP them/PRP ./.","-- and, {F uh, } use them. /"
b,A,"Uh-huh/UH ,/,","Uh-huh, /"
qy,A,do/VBP you/PRP use/VB them/PRP a/RB lot/RB ?/.,do you use them a lot? /
ng,B,"Oh/UH ,/, we/PRP try/VBP not/RB to/TO ./.","{F Oh, } we try not to. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,We/PRP 're/VBP on/IN a/DT pretty/RB strict/JJ and/CC tight/JJ budget/NN ./.,We're on a pretty strict and tight budget. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"We/PRP use/VBP the/DT credit/NN cards/NNS ,/, however/RB ,/, when/WRB we/PRP 're/VBP at/IN a/DT situation/NN where/WRB we/PRP do/VBP n't/RB have/VB either/CC the/DT cash/NN or/CC the/DT checkbook/NN handy/JJ ./.","We use the credit cards, however, when we're at a situation where we don't have either the cash or the checkbook handy. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"Or/CC we/PRP use/VBP credit/NN cards/NNS also/RB ,/, if/IN we/PRP want/VBP to/TO get/VB an/DT extended/VBN warranty/NN on/IN an/DT item/NN that/WDT we/PRP 're/VBP purchasing/VBG ./.","{C Or } we use credit cards also, if we want to get an extended warranty on an item that we're purchasing. /"
%,B,So/UH ./.,[ {D So. } +
ba,A,"Oh/UH ,/, well/UH ,/, that/DT 's/BES an/DT idea/NN ,/,","{F Oh, } {D well, } that's an idea, /"
ba,A,"that/DT 's/BES a/DT thought/VBD ,/,","that's a thought, /"
b,A,uh-huh/UH ./.,uh-huh. /
+,B,"So/UH ,/, yes/UH ,/,","{D So, } ] yes, /"
sd,B,and/CC basically/RB we/PRP use/VBP it/PRP mainly/RB when/WRB we/PRP 're/VBP traveling/VBG --/:,{C and } basically we use it mainly when we're traveling --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: or/CC out/IN of/IN state/NN or/CC --/:,-- or out of state [ or -- +
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: or/CC somewhere/RB where/WRB ,/, you/PRP know/VBP ,/, they/PRP do/VBP n't/RB take/VB local/JJ ,/, they/PRP do/VBP n't/RB take/VB out/IN of/IN state/NN checks/NNS --/:","-- or ] somewhere where, {D you know, } [ they don't take local, + they don't take out of state ] checks -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,--/: and/CC so/RB when/WRB we/PRP 're/VBP traveling/VBG some/DT ./.,-- {C and so } when we're traveling some. - /
qy,B,Do/VBP you/PRP use/VB credit/NN cards/NNS often/RB ?/.,Do you use credit cards often? /
no,A,My/PRP$ husband/NN loves/VBZ them/PRP ./.,My husband loves them <laughter>. /
x,B,,<Laughter>.
sd,A,"Uh/UH ,/, we/PRP do/VBP use/NN them/PRP ./.","{F Uh, } we do use them. /"
sd,A,"Uh/UH ,/, we/PRP try/VBP not/RB to/TO ,/,","{F Uh, } we try not to, /"
sd,A,"but/CC ,/, he/PRP ,/, he/PRP 's/BES one/CD who/WP believes/VBZ in/IN credit/NN cards/NNS ,/,","{C but, } [ he, + he's ] one who believes in credit cards, /"
sd,A,and/CC he/PRP uses/VBZ them/PRP quite/RB a/DT bit/NN ./.,{C and } he uses them quite a bit. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,He/PRP likes/VBZ using/VBG them/PRP and/CC then/RB just/RB pay/VB at/IN the/DT end/NN of/IN the/DT month/NN ./.,He likes using them and then just pay at the end of the month <laughter>. /
b,B,"Oh/UH ,/, yeah/UH ,/,","{F Oh, } yeah, /"
sv,B,well/UH --/:,well --
sd,A,"He/PRP ,/, he/PRP likes/VBZ that/DT ,/,","[ He, + he ] likes that, /"
+,B,"--/: that/DT 's/BES ,/, that/DT 's/BES a/DT good/JJ thing/NN ,/, because/IN lot/NN of/IN people/NNS do/VBP n't/RB pay/VB at/IN the/DT end/NN of/IN the/DT month/NN --/:","-- [ that's, + that's ] a good thing, because lot of people don't pay at the end of the month -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
