act_tag,speaker,pos,text
sd,A,"Uh/UH ,/, the/DT only/JJ work/NN I/PRP do/VBP outside/IN the/DT home/NN is/VBZ I/PRP am/VBP an/DT Avon/NNP representative/NN ./.","<Laughter> {F Uh, } the only work I do outside the home is I am an Avon representative. /"
b,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
sd,A,And/CC I/PRP sell/VBP family/NN products/NNS ./.,{C And } I sell family products. /
b,B,Uh-huh/UH ./.,Uh-huh. /
%,A,"And/CC ,/, uh/UH ,/,","{C And, } {F uh, } -/"
qy,B,"Do/VBP you/PRP ,/,","Do you, -/"
sd,A,"So/RB I/PRP ,/, I/PRP do/VBP n't/RB really/RB ,/, I/PRP do/VBP n't/RB really/RB dress/VBP up/RP a/DT whole/JJ lot/NN ./.","{C So } [ [ I, + I ] don't really, + I don't really ] dress up a whole lot. /"
qy,A,Do/VBP you/PRP work/VB outside/RB ?/.,Do you work outside? /
arp_nd,B,"Well/UH ,/, I/PRP ,/, I/PRP work/VBP ,/, uh/UH ,/,","{D Well, } [ I, + I ] work, {F uh, } - /"
sd,B,I/PRP 'm/VBP a/DT C/NN P/NN A/NN,I'm a C P A /
sd,B,and/CC I/PRP do/VBP contract/NN work/NN ./.,{C and } I do contract work. /
bk,A,"Oh/UH ,/, uh-huh/UH ./.","{F Oh, } uh-huh. /"
sd,B,"And/CC so/RB ,/, and/CC I/PRP work/VBP with/IN another/DT C/NN P/NN A/NN who/WP just/RB started/VBD his/PRP$ own/JJ practice/NN --/:","[ {C And so, } + {C and } ] I work with another C P A who just started his own practice -- /"
b,A,Oh/UH ./.,Oh. /
sd,B,--/: and/CC I/PRP work/VBP with/IN him/PRP a/DT couple/NN days/NNS a/DT week/NN --/:,-- {C and } I work with him a couple days a week -- /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: and/CC so/RB when/WRB I/PRP go/VBP to/IN his/PRP$ office/NN or/CC to/IN other/JJ clients/NNS '/POS offices/NNS ,/, then/RB I/PRP 'll/MD dress/VB up/RP --/:","-- {C and so } when I go to his office or to other clients' offices, then I'll dress up -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,--/: but/CC otherwise/RB it/PRP 's/BES great/JJ being/VBG at/IN home/NN --/:,-- {C but } otherwise it's great being at home --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: in/IN jeans/NNS or/CC shorts/NNS or/CC whatever/WDT ./.,-- in jeans or shorts or whatever <laughter>. /
b,A,"Uh-huh/UH ,/,","Uh-huh, /"
b,A,uh-huh/UH ./.,uh-huh. /
sd,B,"So/RB that/DT ,/, that/DT makes/VBZ it/PRP pretty/RB nice/JJ ./.","{C So } [ that, + that ] makes it pretty nice. /"
sd,B,It/PRP 's/BES --/:,It's --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: kind/RB of/RB weird/JJ because/IN before/IN I/PRP used/VBD to/TO work/VB ,/, you/PRP know/VBP ,/, full/JJ time/NN","-- kind of weird because before I used to work, {D you know, } full time /"
sd,B,"and/CC ,/, and/CC ,/, uh/UH ,/, it/PRP seemed/VBD like/IN I/PRP was/VBD wearing/VBG a/DT suit/NN every/DT day/NN ,/, just/RB about/RB ./.","[ {C and, } + {C and, } ] {F uh, } it seemed like I was wearing a suit every day, just about. /"
sv,A,"Well/UH ,/, you/PRP 'd/MD have/VB to/TO dress/VB differently/RB when/WRB you/PRP 're/VBP working/VBG every/DT day/NN ,/, I/PRP think/VBP ./.","{D Well, } you'd have to dress differently when you're working every day, I think. /"
b,B,Right/UH ./.,Right. /
b,A,Yeah/UH ./.,Yeah. /
b,B,"Right/UH ,/,","Right, /"
%,B,"and/CC so/RB it/PRP 's/BES ,/, uh/UH ,/,","{C and so } it's, {F uh, } - /"
sd,B,some/DT of/IN my/PRP$ suits/NNS I/PRP have/VBP n't/RB put/VB on/IN for/IN quite/RB a/DT --/:,some of my suits I haven't put on for <laughter> quite a --
