act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH Jerry/NNP ./.,Okay Jerry. /
"fo_o_fw_""_by_bc",B,"Ok-/UH ,/,","Ok-, -/"
sd,A,"I/PRP guess/VBP ,/, uh/UH ,/, tonight/RB 's/POS topic/NN is/VBZ about/IN ,/, uh/UH ,/, personal/JJ computers/NNS and/CC level/NN of/IN interest/NN and/CC ,/, uh/UH ,/, and/CC your/PRP$ ,/, your/PRP$ expertise/NN ./.","I guess, {F uh, } tonight's topic is about, {F uh, } personal computers and level of interest [ and, + {F uh, } and ] [ your, + your ] expertise. /"
b,B,Oops/UH ./.,<Laughter> Oops <laughter>. /
x,A,,<Laughter>.
b,B,"Oh/UH ,/, well/UH ./.","{F Oh, } {D well. } -/"
b,A,"Oh/UH ,/, well/UH ./.","{F Oh, } {D well. } -/"
b,B,"Well/UH ,/, okay/UH ,/,","{D Well, } okay, /"
ad,B,"well/UH ,/, let/VB 's/PRP ,/, let/NN 's/PRP fire/NN away/RB ./.","{D well, } [ let's, + let's ] fire away. /"
%,B,"Uh/UH ,/, well/UH ,/, Brian/NNP ,/,","{F Uh, } {D well, } Brian, /"
aa,A,Okay/UH ./.,Okay. /
%,A,"Well/UH ,/, first/JJ of/IN all/DT ,/,","{D Well, } first of all, - /"
qy,A,you/PRP want/VBP me/PRP to/TO start/VB off/RP ?/.,you want me to start off? /
ny,B,"Yeah/UH ,/,","Yeah, /"
ad,B,"why/WRB do/VBP n't/RB you/PRP ,/, why/WRB do/VBP n't/RB we/PRP ,/, why/WRB do/VBP n't/RB you/PRP do/VB about/RB thirty/CD seconds/NNS","[ [ why don't you, + why don't we, ] + why don't you ] do about thirty seconds /"
oo_co_cc,B,and/CC I/PRP 'll/MD do/VB thirty/CD seconds/NNS,{C and } I'll do thirty seconds /
ad,B,and/CC then/RB we/PRP can/MD work/VB off/RP of/IN there/RB ./.,{C and then } we can work off of there. /
aa,A,"Okay/UH ,/,","Okay, /"
aa,A,"real/RB ,/, real/RB fine/JJ ./.","[ real, + real ] fine. /"
sd,A,"Uh/UH ,/, first/JJ of/IN all/DT ,/, uh/UH ,/, yes/UH ,/,","{F Uh, } first of all, {F uh, } yes, /"
sd,A,"uh/UH ,/, I/PRP do/VBP own/VB a/DT P/NN C/NN here/RB at/IN home/NN","{F uh, } I do own a P C here at home /"
sd,A,and/CC I/PRP also/RB have/VBP one/CD at/IN the/DT office/NN ./.,{C and } I also have one at the office. /
sd,A,And/CC my/PRP$ level/NN of/IN interest/NN is/VBZ quite/RB high/JJ with/IN P/NN C/NN -s/NNS,{C And } my level of interest is quite high with P C -s /
sd,A,"and/CC I/PRP was/VBD really/RB ,/, I/PRP am/VBP really/RB interested/JJ in/IN them/PRP ,/, however/RB ,/, not/RB to/IN the/DT extent/NN as/IN I/PRP was/VBD about/RB ,/, uh/UH ,/, two/CD years/NNS ago/RB when/WRB I/PRP basically/RB knew/VBD about/RB everything/NN there/EX was/VBD to/TO know/VB about/IN different/JJ things/NNS","{C and } [ I was really, + I am really ] interested in them, however, not to the extent as I was about, {F uh, } two years ago when I basically knew about everything there was to know about different things /"
sd,A,and/CC that/DT was/VBD the/DT time/NN when/WRB we/PRP were/VBD shopping/VBG for/IN one/CD ./.,{C and } that was the time when we were shopping for one. /
sd,A,"And/CC I/PRP think/VBP we/PRP got/VBD a/DT top/NN of/IN the/DT line/NN at/IN that/DT time/NN ,/,","{C And } I think we got a top of the line at that time, /"
sd,A,"but/CC ,/, uh/UH ,/, as/IN you/PRP know/VBP P/NN C/NN -s/NNS change/VBP quite/RB rapidly/RB","{C but, } {F uh, } as you know P C -s change quite rapidly /"
sd,A,and/CC the/DT technological/JJ advances/NNS kind/RB of/RB outdated/VBD our/PRP$ P/NN C/NN where/WRB I/PRP can/MD get/VB the/DT same/JJ P/NN C/NN I/PRP got/VBD two/CD years/NNS ago/RB at/IN the/DT fraction/NN of/IN the/DT cost/NN ./.,{C and } the technological advances kind of outdated our P C where I can get the same P C I got two years ago at the fraction of the cost. /
sd,A,And/CC I/PRP also/RB enjoy/VBP using/VBG ours/PRP at/IN home/NN,{C And } I also enjoy using ours at home /
sd,A,"and/CC we/PRP use/VBP it/PRP for/IN a/DT ,/, a/DT number/NN of/IN different/JJ things/NNS ./.","{C and } we use it for [ a, + a ] number of different things. /"
sd,A,"Plus/NNP I/PRP get/VBP in/IN a/DT lot/NN ,/, an/DT awful/JJ lot/NN of/IN good/JJ use/NN of/IN one/CD at/IN work/NN ,/, where/WRB I/PRP work/VBP ./.","Plus I get in [ a lot, + an awful lot ] of good use of one at [ work, + where I work. ] /"
