act_tag,speaker,pos,text
qy,A,"All/RB right/JJ ,/, do/VBP you/PRP do/VB exercise/VB ?/.","All right, do you do exercise? /"
na,B,"I/PRP do/VBP ,/,","I do, /"
ny,B,"yes/UH ,/,","yes, /"
sd,B,"I/PRP ,/, uh/UH ,/, uh/UH ,/, I/PRP guess/VBP it/PRP actually/RB changes/VBZ ,/,","[ I, + {F uh, } {F uh, } I ] guess it actually changes, /"
sd,B,I/PRP do/VBP a/DT number/NN of/IN different/JJ things/NNS --/:,I do a number of different things --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: simply/RB walking/VBG with/IN my/PRP$ wife/NN --/:,-- simply walking with my wife -- /
b,A,Right/UH ./.,Right. /
sd,B,--/: and/CC sometimes/RB my/PRP$ daughter/NN will/MD come/VB along/RB on/IN her/PRP$ little/JJ bicycle/NN ./.,-- {C and } sometimes my daughter will come along on her little bicycle. /
x,A,./.,<Laughter>.
sd,B,"Uh/UH ,/, and/CC then/RB moving/VBG up/RB ,/, I/PRP run/VBP --/:","{F Uh, } {C and then } moving up, I run --"
b,A,Uh-huh/UH,Uh-huh /
+,B,"--/: in/IN the/DT mornings/NNS ,/,","-- in the mornings, /"
sd,B,"not/RB every/DT morning/NN ,/, it/PRP probably/RB averages/VBZ about/RB two/CD days/NNS a/DT week/NN --/:","not every morning, it probably averages about two days a week -- /"
b,A,Right/UH ./.,Right. /
sd,B,"--/: and/CC then/RB with/IN my/PRP$ wife/NN I/PRP actually/RB go/VBP to/IN the/DT gym/NN and/CC lift/VBP weights/NNS ,/, which/WDT is/VBZ n't/RB ,/, I/PRP understand/VBP ,/, quite/RB exercising/NN ,/,","-- {C and then } with my wife I actually go to the gym and lift weights, which isn't, I understand, quite exercising, /"
sd,B,"but/CC it/PRP 's/BES along/IN the/DT lines/NNS ,/,","{C but } it's along the lines, /"
b,A,Right/UH ./.,Right. /
qo,B,How/WRB about/IN yourself/PRP ./.,How about yourself. /
sd,A,"Well/UH ,/, um/UH ,/, that/DT 's/BES a/DT hard/JJ question/NN to/TO answer/VB because/IN I/PRP do/VBP physical/JJ things/NNS ,/, but/CC I/PRP do/VBP n't/RB always/RB set/VB out/RP for/IN them/PRP to/TO be/VB exercise/NN ./.","{D Well, } {F um, } that's a hard question to answer because I do physical things, but I don't always set out for them to be exercise. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"I/PRP walk/VBP with/IN my/PRP$ parents/NNS ,/, occasionally/RB ,/,","I walk with my parents, occasionally, /"
sd,A,"nothing/NN 's/BES real/RB regular/JJ about/IN this/DT because/IN I/PRP have/VBP a/DT weird/JJ schedule/NN and/CC they/PRP have/VBP a/DT normal/JJ schedule/NN ,/,","nothing's real regular about this because I have a weird schedule and they have a normal schedule, /"
sd,A,"and/CC ,/, um/UH ,/, I/PRP play/VBP racquetball/NN ,/,","{C and, } {F um, } I play racquetball, /"
sd,A,but/CC I/PRP have/VBP n't/RB since/IN I/PRP 've/VBP been/VBN out/IN of/IN school/NN ./.,{C but } I haven't since I've been out of school. /
sd,A,"I/PRP do/VBP n't/RB have/VB anywhere/RB to/TO do/VB that/DT ,/,","I don't have anywhere to do that, /"
sd,A,but/CC that/DT 's/BES going/VBG to/TO start/VB soon/RB again/RB --/:,{C but } that's going to start soon again -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: and/CC ,/, um/UH ,/, I/PRP play/VBP softball/NN once/RB a/DT week/NN ,/, which/WDT is/VBZ kind/RB of/RB more/JJR recreation/NN than/IN exercise/NN ./.","-- {C and, } {F um, } I play softball once a week, which is kind of more recreation than exercise. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"Because/IN I/PRP really/RB do/VBP n't/RB like/VB to/TO exercise/VB ,/,","{C Because } I really don't like to exercise, /"
sd,A,"I/PRP think/VBP that/DT 's/BES the/DT basic/JJ point/NN of/IN it/PRP ,/, is/VBZ I/PRP 'm/VBP not/RB ,/, I/PRP ,/, I/PRP do/VBP n't/RB enjoy/VB it/PRP --/:","I think that's the basic point of it, is [ I'm not, + [ I, + I ] don't ] enjoy it --"
b,B,Right/UH ./.,Right. /
+,A,"--/: if/IN I/PRP know/VBP that/IN it/PRP 's/BES exercise/NN ,/,","-- if I know that it's exercise, /"
sd,A,"but/CC if/IN it/PRP 's/BES like/IN a/DT social/JJ activity/NN or/CC a/DT recreational/JJ activity/NN ,/, I/PRP do/VBP n't/RB mind/VB --/:","{C but } if it's like a social activity or a recreational activity, I don't mind -- /"
b,B,Right/UH ./.,Right. /
sd,A,"--/: so/RB I/PRP have/VBP to/TO disguise/VB it/PRP ,/,","-- {C so } I have to disguise it, /"
sd,A,it/PRP 's/BES like/IN feeding/VBG little/JJ babies/NNS food/NN and/CC telling/VBG them/PRP it/PRP 's/BES something/NN else/RB so/RB that/IN they/PRP 'll/MD eat/VB it/PRP ./.,it's like feeding little babies food and telling them it's something else so that they'll eat it. /
aa,B,That/DT 's/BES right/JJ ./.,That's right. /
sd,A,That/DT 's/BES kind/RB of/RB the/DT same/JJ thing/NN for/IN me/PRP ./.,That's kind of the same thing for me. /
sd,A,I/PRP have/VBP to/TO not/RB know/VB that/IN it/PRP 's/BES exercise/NN so/IN I/PRP can/MD do/VB it/PRP ./.,I have to not know that it's exercise so I can do it. /
aa,B,Right/UH ./.,Right. /
bf,B,So/UH you/PRP look/VBP at/IN it/PRP more/JJR as/IN a/DT task/NN ./.,{C So } you look at it more as a task. /
aa,A,"Well/UH ,/, yeah/UH ,/,","{D Well, } yeah, /"
sd,A,"if/IN it/PRP 's/BES exercise/NN ,/, it/PRP 's/BES a/DT task/NN ./.","if it's exercise, it's a task. /"
b,B,Right/UH ./.,Right. /
sd,A,I/PRP do/VBP n't/RB want/VB to/TO do/VB anything/NN I/PRP have/VBP to/TO do/VB ./.,I don't want to do anything I have to do. /
bk,B,I/PRP see/VBP ./.,I see. /
sd,A,"I/PRP mean/VBP ,/, I/PRP 'll/MD voluntarily/RB clean/VB the/DT bathroom/NN ,/,","{E I mean, } I'll voluntarily clean the bathroom, /"
sd,A,but/CC I/PRP wo/MD n't/RB do/VB it/PRP if/IN I/PRP have/VBP to/TO do/VB it/PRP ./.,{C but } I won't do it if I have to do it. /
b,B,"Right/UH ,/,","Right, /"
b,B,right/UH ./.,right. /
sd,B,"So/UH ,/, I/PRP 'm/VBP thirty-two/CD years/NNS old/JJ --/:","{D So, } I'm thirty-two years old --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: which/WDT is/VBZ probably/RB different/JJ than/IN yourself/PRP --/:,-- which is probably different than yourself -- /
aa,A,"Right/UH ,/,","Right, /"
sd,A,I/PRP 'm/VBP twenty-two/CD ./.,I'm twenty-two. /
sd,B,"--/: and/CC so/RB ,/, it/PRP 's/BES interesting/JJ that/IN as/IN you/PRP get/VBP older/JJR you/PRP begin/VBP to/TO understand/VB that/IN you/PRP need/VBP to/TO exercise/VB ./.","-- {C and so, } it's interesting that as you get older you begin to understand that you need to exercise. /"
b,A,Right/UH ./.,Right. /
sd,B,"My/PRP$ job/NN at/IN Texas/NNP Instruments/NNP ,/, I/PRP have/VBP to/TO sit/VB in/IN front/NN of/IN a/DT computer/NN all/DT day/NN and/CC make/VB phone/NN calls/NNS ,/, so/RB ,/, that/IN ,/, I/PRP do/VBP n't/RB get/VB any/DT exercise/NN doing/VBG that/DT --/:","My job at Texas Instruments, I have to sit in front of a computer all day and make phone calls, so, that, I don't get any exercise doing that -- -/"
b,A,Right/UH ./.,Right. /
sd,B,--/: and/CC plus/CC there/EX 's/BES a/DT build/NN up/RP of/IN stress/NN --/:,-- {C and } plus there's a build up of stress -- /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: so/RB I/PRP need/VBP to/TO go/VB out/RB and/CC take/VB those/DT walks/NNS after/IN dinner/NN ,/,","-- {C so } I need to go out and take those walks after dinner, /"
sd,B,and/CC I/PRP need/VBP to/TO go/VB out/RB in/IN the/DT morning/NN and/CC run/VB,{C and } I need to go out in the morning and run /
sd,B,or/CC I/PRP 'll/MD just/RB get/VB nuts/NNS --/:,{C or } I'll just get nuts -- /
b,A,Right/UH ./.,Right. /
